instance,graph,neighbor_scale,err,dim,noise,ks_true,s1,ent_t1,ent_t2,ent_t4,ent_t8,ent_t16,ent_t32,ent_t64,ent_t128
541,cak_320,1.1939438375321545,,4,0.01,-0.036623222623584,0.2484387457370758,2.938538074493408,3.899740219116211,5.036898612976074,6.212033748626709,7.079902648925781,7.509005069732666,7.728837013244629,7.861803531646728
541,cak_640,1.533256111717013,,4,0.01,-0.036623222623584,0.385937362909317,4.0191850662231445,5.20459508895874,6.3517022132873535,7.142803192138672,7.535275459289551,7.746913909912109,7.870570659637451,7.930656433105469
665,adaptive_k50,,,5,0.01,-44.1232350861954,1.4567934274673462,7.558923244476318,7.836557865142822,7.966758728027344,7.996673583984375,7.977284431457519,7.950585842132568,7.934625148773193,7.932093143463135
665,adaptive_k100,,,5,0.01,-44.1232350861954,1.5734151601791382,7.697940349578857,7.918970584869385,7.996124267578125,7.993391513824463,7.9738030433654785,7.959674835205078,7.956447601318359,7.956350803375244
665,cak_160,0.7335159341835612,,5,0.01,-44.1232350861954,0.1933166682720184,1.7175289392471311,2.5638272762298584,3.603646039962769,4.763617038726807,5.841976642608643,6.6681060791015625,7.211977481842041,7.544719696044922
665,cak_320,0.8877787428780937,,5,0.01,-44.1232350861954,0.3571105599403381,2.863090991973877,4.047852993011475,5.263737201690674,6.293557167053223,7.000119686126709,7.422508239746094,7.670472621917725,7.81716775894165
665,cak_640,1.0895840582018272,,5,0.01,-44.1232350861954,0.5424096584320068,4.022690773010254,5.316978931427002,6.381469249725342,7.075549602508545,7.470683574676514,7.695981025695801,7.825927734375,7.894753456115723
789,adaptive_k50,,,6,0.01,-43.329784414216405,1.676996111869812,7.699391365051269,7.921359539031982,7.991464138031006,7.985727787017822,7.977136135101318,7.974703311920166,7.97439432144165,7.974391937255859
789,adaptive_k100,,,6,0.01,-43.329784414216405,1.7819675207138062,7.798526763916016,7.964833259582519,7.996951580047607,7.992294311523437,7.989861488342285,7.989302158355713,7.989282131195068,7.989282131195068
789,cak_160,0.611530775816035,,6,0.01,-43.329784414216405,0.1796144545078277,1.3056548833847046,1.938631892204285,2.756901502609253,3.798774003982544,5.026651859283447,6.212432384490967,7.03231954574585,7.456971645355225
789,cak_320,0.7174032592164767,,6,0.01,-43.329784414216405,0.3135278820991516,2.243486166000366,3.2957522869110107,4.579434871673584,5.902615547180176,6.879985332489014,7.3860764503479,7.648566722869873,7.814823150634766
789,cak_640,0.8498385511502021,,6,0.01,-43.329784414216405,0.5411500334739685,3.520192861557007,4.9301347732543945,6.234503269195557,7.068783760070801,7.476133823394775,7.700375556945801,7.840551853179932,7.916419982910156
403,adaptive_k50,,,2,0.2,-0.7938535783685272,0.4231002032756805,6.523707866668701,7.26137113571167,7.706886291503906,7.89385461807251,7.966018676757812,7.992459774017334,7.995648384094238,7.995358467102051
403,adaptive_k100,,,2,0.2,-0.7938535783685272,0.5308873057365417,7.046817302703857,7.602931976318359,7.854577541351318,7.949687480926514,7.989157199859619,7.997408390045166,7.997186183929443,7.997108459472656
403,cak_160,1.216727782735787,,2,0.2,-0.7938535783685272,0.0730486735701561,2.0367794036865234,2.801298856735229,3.70015025138855,4.694203853607178,5.655519008636475,6.478390693664551,7.116626262664795,7.536806583404541
403,cak_320,1.6419710612704257,,2,0.2,-0.7938535783685272,0.1218008771538734,3.0991947650909424,4.115381240844727,5.127474308013916,5.989142894744873,6.713010311126709,7.276297092437744,7.622949123382568,7.787864685058594
403,cak_640,2.3293438566353784,,2,0.2,-0.7938535783685272,0.1880983710289001,4.284081935882568,5.290905475616455,6.143002510070801,6.852090358734131,7.376815319061279,7.677989959716797,7.814713954925537,7.872708320617676
542,adaptive_k50,,,4,0.01,22.442617233270976,1.077767848968506,7.203426361083984,7.5325517654418945,7.7465362548828125,7.91808271408081,7.993585109710693,7.9924516677856445,7.986825466156006,7.986526489257812
542,adaptive_k100,,,4,0.01,22.442617233270976,1.1837700605392456,7.40026044845581,7.665965557098389,7.861700534820557,7.978279113769531,7.998834133148193,7.992777347564697,7.991940498352051,7.991934299468994
542,cak_160,0.9292326874071468,,4,0.01,22.442617233270976,0.1768190860748291,2.320103168487549,3.06482458114624,3.8593556880950928,4.7311859130859375,5.680619716644287,6.546077251434326,7.121059417724609,7.438029766082764
542,cak_320,1.1670371189205186,,4,0.01,22.442617233270976,0.2638157606124878,3.128324508666992,4.030509471893311,5.017430305480957,6.028637409210205,6.830573558807373,7.291325569152832,7.553185939788818,7.751597881317139
542,cak_640,1.49435986559667,,4,0.01,22.442617233270976,0.3721692264080047,4.007583141326904,5.070007801055908,6.122229099273682,6.910792827606201,7.341856479644775,7.591221809387207,7.780282497406006,7.9023942947387695
666,adaptive_k50,,,5,0.01,-37.70430429832168,1.456238031387329,7.577627658843994,7.864773750305176,7.988111972808838,7.996614933013916,7.980010986328125,7.974707126617432,7.973462104797363,7.973394870758057
666,adaptive_k100,,,5,0.01,-37.70430429832168,1.5627005100250244,7.721903324127197,7.942543029785156,8.002741813659668,7.993868350982666,7.985760688781738,7.9828643798828125,7.9825263023376465,7.982524394989014
666,cak_160,0.729782311271234,,5,0.01,-37.70430429832168,0.1743202805519104,1.6328893899917605,2.4867115020751958,3.54309344291687,4.718516826629639,5.836484432220459,6.696678161621094,7.2543487548828125,7.584793090820312
666,cak_320,0.8838730924659676,,5,0.01,-37.70430429832168,0.3551916480064392,2.887799024581909,4.109670162200928,5.334030151367188,6.349782943725586,7.048713684082031,7.469626903533935,7.715497016906738,7.859775066375732
666,cak_640,1.0818449550433014,,5,0.01,-37.70430429832168,0.5583866834640503,4.114379405975342,5.402804851531982,6.4354166984558105,7.116843700408936,7.512095928192139,7.73926305770874,7.866443157196045,7.92334508895874
790,adaptive_k50,,,6,0.01,-54.921670100446896,1.741020441055298,7.470494270324707,7.7297682762146,7.868541717529297,7.946299076080322,7.972714424133301,7.965507507324219,7.960370063781738,7.960086345672607
790,adaptive_k100,,,6,0.01,-54.921670100446896,1.8500518798828125,7.5800323486328125,7.801037788391113,7.920127868652344,7.97821044921875,7.985668182373047,7.979396820068359,7.978463172912598,7.978454113006592
790,cak_160,0.613130208112432,,6,0.01,-54.921670100446896,0.1692849248647689,1.2633039951324463,1.937808632850647,2.8015522956848145,3.829566240310669,4.923002243041992,5.891003131866455,6.620330810546875,7.1282877922058105
790,cak_320,0.7171622700067151,,6,0.01,-54.921670100446896,0.3345035314559936,2.28086256980896,3.3504738807678223,4.540799617767334,5.645982265472412,6.480766296386719,7.041092872619629,7.400498867034912,7.633725166320801
790,cak_640,0.8564830705884073,,6,0.01,-54.921670100446896,0.5811915397644043,3.623774766921997,4.913883209228516,6.0019378662109375,6.746437072753906,7.2117919921875,7.502868175506592,7.6970415115356445,7.828744411468506
404,adaptive_k50,,,2,0.2,2.4139725477943967,0.4638384282588959,6.220887660980225,6.962672710418701,7.462981700897217,7.719966888427734,7.857627868652344,7.947549343109131,7.990058898925781,7.993311405181885
404,adaptive_k100,,,2,0.2,2.4139725477943967,0.596900224685669,6.784268379211426,7.355416774749756,7.664941310882568,7.824155330657959,7.92751407623291,7.98471212387085,7.994354248046875,7.988943576812744
404,cak_160,1.2714716099090229,,2,0.2,2.4139725477943967,0.1015040725469589,2.7541935443878174,3.4268486499786377,4.085193634033203,4.779165744781494,5.505890846252441,6.220186233520508,6.844506740570068,7.295325756072998
404,cak_320,1.7631099164320287,,2,0.2,2.4139725477943967,0.1481305658817291,3.557324171066284,4.312661170959473,5.063449859619141,5.802891731262207,6.496025085449219,7.062938690185547,7.43428373336792,7.643229961395264
404,cak_640,2.610046819856568,,2,0.2,2.4139725477943967,0.2292236089706421,4.573165893554688,5.362374782562256,6.099787712097168,6.753308296203613,7.247845649719238,7.546046733856201,7.712901592254639,7.820569038391113
543,adaptive_k50,,,4,0.01,5.992532678039441,1.1614995002746582,7.148191928863525,7.524304389953613,7.766355991363525,7.910256862640381,7.9715895652771,7.97633695602417,7.972318172454834,7.972019195556641
543,adaptive_k100,,,4,0.01,5.992532678039441,1.2856993675231934,7.364163875579834,7.6763739585876465,7.86395788192749,7.9601731300354,7.986341953277588,7.985951900482178,7.985630035400391,7.9856276512146
543,cak_160,0.9487863768310968,,4,0.01,5.992532678039441,0.1520439684391021,1.6590474843978882,2.381432056427002,3.311438798904419,4.450517177581787,5.665657043457031,6.630385875701904,7.188883304595947,7.533103466033935
543,cak_320,1.1810121325330722,,4,0.01,5.992532678039441,0.2764345109462738,2.7658519744873047,3.875437259674072,5.096330642700195,6.190972805023193,6.911023139953613,7.336947917938232,7.625083923339844,7.810507297515869
543,cak_640,1.4905898910906863,,4,0.01,5.992532678039441,0.427319586277008,3.946360111236572,5.193382263183594,6.260241508483887,6.948947429656982,7.3607940673828125,7.63796854019165,7.815377235412598,7.910362243652344
667,adaptive_k50,,,5,0.01,-13.523752961154,1.4355735778808594,7.597471714019775,7.868035316467285,7.967143535614014,7.986775875091553,7.983883857727051,7.981690406799316,7.981529235839844,7.98153018951416
667,adaptive_k100,,,5,0.01,-13.523752961154,1.530955195426941,7.7299485206604,7.928800106048584,7.986457824707031,7.9949235916137695,7.993892192840576,7.993635654449463,7.993632793426514,7.993632793426514
667,cak_160,0.7197541885507905,,5,0.01,-13.523752961154,0.1164796352386474,1.126401662826538,1.799368143081665,2.707387685775757,3.8430497646331783,5.108670711517334,6.2583842277526855,7.0454840660095215,7.498734951019287
667,cak_320,0.8650730565898308,,5,0.01,-13.523752961154,0.2888381481170654,2.324517011642456,3.479867935180664,4.776567935943604,5.978449821472168,6.851263523101807,7.379507541656494,7.6886887550354,7.856054782867432
667,cak_640,1.0482585497265544,,5,0.01,-13.523752961154,0.4916121363639831,3.657366991043091,5.02276086807251,6.191394805908203,6.988991737365723,7.462230205535889,7.732547283172607,7.869753360748291,7.929790496826172
791,adaptive_k50,,,6,0.01,13.844805645269425,1.7247035503387451,7.326058387756348,7.611053466796875,7.790225982666016,7.910800457000732,7.97059965133667,7.982263088226318,7.982454776763916,7.982448101043701
791,adaptive_k100,,,6,0.01,13.844805645269425,1.8229761123657229,7.440470218658447,7.695743083953857,7.858304023742676,7.955564975738525,7.988287448883057,7.991115093231201,7.991129398345947,7.991128444671631
791,cak_160,0.6036008282615373,,6,0.01,13.844805645269425,0.0978501364588737,0.8555240631103516,1.375552773475647,2.098031759262085,3.0417799949646,4.1796040534973145,5.328397274017334,6.235618114471436,6.848802089691162
791,cak_320,0.7087752441958801,,6,0.01,13.844805645269425,0.2641909718513489,1.812551736831665,2.79438853263855,4.009703159332275,5.266257286071777,6.238171100616455,6.841384410858154,7.242666721343994,7.530444622039795
791,cak_640,0.8488473163576344,,6,0.01,13.844805645269425,0.537596583366394,3.252641439437866,4.612086296081543,5.822021961212158,6.605599880218506,7.077950477600098,7.404495239257812,7.6429443359375,7.815438747406006
306,adaptive_k50,,,2,0.01,-8.964351133510938,0.24959397315979,5.607846736907959,6.318310737609863,7.055661201477051,7.60381555557251,7.856417179107666,7.948821544647217,7.982409954071045,7.996737957000732
306,adaptive_k100,,,2,0.01,-8.964351133510938,0.387702465057373,6.452188014984131,7.1676344871521,7.64996862411499,7.859039306640625,7.9427971839904785,7.980287075042725,7.996791839599609,7.999603271484375
306,cak_160,2.839491109395234,,2,0.01,-8.964351133510938,0.0673049986362457,3.303900241851806,3.829378128051758,4.380674839019775,4.971532344818115,5.5854692459106445,6.242427349090576,6.935592651367188,7.497503757476807
306,cak_320,4.2533226571749125,,2,0.01,-8.964351133510938,0.1028128564357757,4.025807857513428,4.618330478668213,5.228248119354248,5.853378772735596,6.531833648681641,7.197030544281006,7.65383768081665,7.870140075683594
306,cak_640,6.65533721413776,,2,0.01,-8.964351133510938,0.1674626618623733,4.880533695220947,5.499476909637451,6.144950866699219,6.834630012512207,7.425464153289795,7.764715671539307,7.912560939788818,7.967083930969238
430,adaptive_k50,,,3,0.01,-16.842236690951605,0.8466548919677734,6.856624126434326,7.382039070129394,7.71191930770874,7.921521186828613,7.998851299285889,7.996776103973389,7.992009162902832,7.991798400878906
430,adaptive_k100,,,3,0.01,-16.842236690951605,1.0016562938690186,7.242651462554932,7.641944885253906,7.8932204246521,7.997487068176269,8.000048637390137,7.993896007537842,7.993507385253906,7.993493556976318
430,cak_160,1.457516659374164,,3,0.01,-16.842236690951605,0.1481720209121704,2.479482650756836,3.2130661010742188,4.067997932434082,5.070537090301514,6.098491191864014,6.904309272766113,7.37762451171875,7.667543888092041
430,cak_320,1.9560756644636772,,3,0.01,-16.842236690951605,0.2341384887695312,3.4051761627197266,4.348520755767822,5.3803911209106445,6.359835147857666,7.065977573394775,7.476173400878906,7.741392612457275,7.900091648101807
430,cak_640,2.677613045513461,,3,0.01,-16.842236690951605,0.3548780679702759,4.437306880950928,5.470463752746582,6.424312114715576,7.103847026824951,7.506265163421631,7.765103340148926,7.912026882171631,7.9623284339904785
554,adaptive_k50,,,4,0.01,-4.503402761482203,1.089674949645996,7.502490520477295,7.834622383117676,7.95767068862915,7.990379333496094,7.996046543121338,7.996826171875,7.996812343597412,7.996812343597412
554,adaptive_k100,,,4,0.01,-4.503402761482203,1.19956374168396,7.713604927062988,7.92388105392456,7.98592472076416,7.998049259185791,8.000069618225098,8.000081062316895,8.000076293945312,8.000078201293945
554,cak_160,0.9243863876471192,,4,0.01,-4.503402761482203,0.1731191724538803,2.3529906272888184,3.1233508586883545,3.953009843826294,4.887883186340332,5.918573379516602,6.870110511779785,7.495589733123779,7.784209728240967
554,cak_320,1.1547438674638686,,4,0.01,-4.503402761482203,0.258504182100296,3.16347336769104,4.099029064178467,5.13612699508667,6.23053503036499,7.132859230041504,7.631358623504639,7.840036869049072,7.926392555236816
554,cak_640,1.4677552164103898,,4,0.01,-4.503402761482203,0.3601762056350708,4.056864261627197,5.15371561050415,6.282811164855957,7.180761814117432,7.653462409973144,7.848178386688232,7.926555633544922,7.950770854949951
693,adaptive_k50,,,5,0.05,-16.703636368602854,1.4153482913970947,7.723179817199707,7.95757532119751,8.005045890808105,7.996344089508057,7.993819713592529,7.99373197555542,7.993727207183838,7.993727207183838
693,adaptive_k100,,,5,0.05,-16.703636368602854,1.516003131866455,7.844276428222656,7.992203712463379,8.004119873046875,8.00009822845459,7.999832153320312,7.999826908111572,7.999827861785889,7.999827861785889
693,cak_160,0.7044388811094676,,5,0.05,-16.703636368602854,0.1782819628715515,1.774004578590393,2.595252752304077,3.569829225540161,4.673268795013428,5.80258321762085,6.743643283843994,7.345872402191162,7.68087911605835
693,cak_320,0.8466706327261323,,5,0.05,-16.703636368602854,0.3136282563209533,2.743818044662476,3.849637269973755,5.071473598480225,6.246810436248779,7.097423076629639,7.561800479888916,7.803019046783447,7.919271945953369
693,cak_640,1.0369581417265998,,5,0.05,-16.703636368602854,0.4614096879959106,3.81567645072937,5.129064083099365,6.350808620452881,7.186389446258545,7.616856575012207,7.828713893890381,7.918707370758057,7.944096565246582
817,adaptive_k50,,,6,0.05,-12.910662028844692,1.6845054626464844,7.577063083648682,7.854307651519775,7.958148956298828,7.969007015228271,7.968215465545654,7.96954345703125,7.9696946144104,7.969696044921875
817,adaptive_k100,,,6,0.05,-12.910662028844692,1.8027161359786987,7.702131748199463,7.913923740386963,7.973317623138428,7.982411861419678,7.986236095428467,7.986900329589844,7.986923217773437,7.986923217773437
817,cak_160,0.5978267259364457,,6,0.05,-12.910662028844692,0.171065405011177,1.3922818899154663,1.9831959009170528,2.7366936206817627,3.674093246459961,4.746996402740479,5.814830780029297,6.661696910858154,7.211856365203857
817,cak_320,0.7027894630249342,,6,0.05,-12.910662028844692,0.3195847272872925,2.326719045639038,3.2974541187286377,4.4290618896484375,5.586766719818115,6.540083408355713,7.1527099609375,7.517322063446045,7.7419867515563965
817,cak_640,0.8340247455755826,,6,0.05,-12.910662028844692,0.5073691010475159,3.496733903884888,4.752347469329834,5.932331085205078,6.79762601852417,7.311333656311035,7.611733913421631,7.793799877166748,7.894599437713623
420,adaptive_k50,,,3,0.01,1.2257813837761642,0.787418782711029,6.834878444671631,7.338050365447998,7.602985382080078,7.8061981201171875,7.947901248931885,7.995185852050781,7.990535259246826,7.987410068511963
420,adaptive_k100,,,3,0.01,1.2257813837761642,0.9275403022766112,7.19861364364624,7.541158199310303,7.764441967010498,7.930281162261963,7.997871398925781,7.996470928192139,7.9922685623168945,7.992092132568359
420,cak_160,1.423941417459924,,3,0.01,1.2257813837761642,0.1635286957025528,2.80151915550232,3.5990684032440186,4.376767635345459,5.181053161621094,6.013138771057129,6.754457950592041,7.262213230133057,7.5639190673828125
420,cak_320,1.9008063565593696,,3,0.01,1.2257813837761642,0.2308975756168365,3.6039750576019287,4.469332695007324,5.346479892730713,6.2162041664123535,6.9303178787231445,7.374595165252685,7.634402751922607,7.811374664306641
420,cak_640,2.5501361682362664,,3,0.01,1.2257813837761642,0.3239100873470306,4.4618754386901855,5.380975246429443,6.26753044128418,6.972214698791504,7.39595890045166,7.644367218017578,7.817506313323975,7.922499179840088
544,adaptive_k50,,,4,0.01,-16.875471101588957,1.1553237438201904,7.43001651763916,7.778041362762451,7.959281921386719,8.001463890075684,7.989288330078125,7.985836982727051,7.98556661605835,7.985545635223389
544,adaptive_k100,,,4,0.01,-16.875471101588957,1.2778149843215942,7.645832061767578,7.908436775207519,7.998893737792969,7.997367858886719,7.993076324462891,7.992940425872803,7.992928981781006,7.992928981781006
544,cak_160,0.9461919267430736,,4,0.01,-16.875471101588957,0.1826365292072296,2.2214505672454834,3.0212762355804443,3.925216436386109,4.9773383140563965,6.072857856750488,6.928241729736328,7.41133451461792,7.685545444488525
544,cak_320,1.1847335204575054,,4,0.01,-16.875471101588957,0.2810379266738891,3.09991455078125,4.124593734741211,5.275462627410889,6.383007049560547,7.140911102294922,7.538707256317139,7.767212867736816,7.890756130218506
544,cak_640,1.5063285761778245,,4,0.01,-16.875471101588957,0.4044307768344879,4.094154357910156,5.294901371002197,6.422349452972412,7.176555156707764,7.566632270812988,7.784234523773193,7.89534330368042,7.935279369354248
668,adaptive_k50,,,5,0.01,-28.42240351450837,1.4450303316116333,7.681284427642822,7.9297990798950195,8.00174331665039,7.996682643890381,7.991713047027588,7.991496562957764,7.991493225097656,7.991491794586182
668,adaptive_k100,,,5,0.01,-28.42240351450837,1.5369808673858645,7.805471897125244,7.977982997894287,8.003705024719238,7.998433589935303,7.997793674468994,7.997799873352051,7.997799873352051,7.997799873352051
668,cak_160,0.7170602579173544,,5,0.01,-28.42240351450837,0.1314748078584671,1.2918567657470703,2.048305034637451,3.0583081245422363,4.265471935272217,5.519397258758545,6.5751824378967285,7.246715068817139,7.620297431945801
668,cak_320,0.8613486840588473,,5,0.01,-28.42240351450837,0.3005092740058899,2.4521484375,3.66053318977356,5.002786636352539,6.209171772003174,7.032104015350342,7.497096538543701,7.762210369110107,7.899610996246338
668,cak_640,1.0487075140035311,,5,0.01,-28.42240351450837,0.4857298731803894,3.751979112625122,5.164516925811768,6.364963054656982,7.134703159332275,7.559445858001709,7.7928786277771,7.90449857711792,7.94171142578125
792,adaptive_k50,,,6,0.01,-38.33381100352402,1.6740506887435913,7.7248992919921875,7.934655666351318,7.991185188293457,7.994030952453613,7.989332675933838,7.986955165863037,7.986800670623779,7.986799716949463
792,adaptive_k100,,,6,0.01,-38.33381100352402,1.7697877883911133,7.815863132476807,7.969225406646728,7.998448371887207,7.998655796051025,7.996191501617432,7.995728969573975,7.995721340179443,7.995721340179443
792,cak_160,0.6002307293557057,,6,0.01,-38.33381100352402,0.1635632365942001,1.3538508415222168,2.0793588161468506,3.0133461952209477,4.1160502433776855,5.248527526855469,6.223511695861816,6.941446781158447,7.414074897766113
792,cak_320,0.7019524020786078,,6,0.01,-38.33381100352402,0.3386472463607788,2.3747341632843018,3.4868180751800537,4.72567081451416,5.878030776977539,6.750566005706787,7.311955451965332,7.641152858734131,7.827022075653076
792,cak_640,0.8311265463210779,,6,0.01,-38.33381100352402,0.534683346748352,3.616408109664917,4.949428081512451,6.1218581199646,6.945997714996338,7.436379432678223,7.710646152496338,7.8567399978637695,7.925759315490723
421,adaptive_k50,,,3,0.01,-7.415704083686769,0.7509375810623169,7.044522285461426,7.612093448638916,7.862404823303223,7.952223300933838,7.978799343109131,7.988492012023926,7.989116191864014,7.988883972167969
421,adaptive_k100,,,3,0.01,-7.415704083686769,0.910500168800354,7.504733562469482,7.826236248016357,7.941201210021973,7.978738307952881,7.9930315017700195,7.994198799133301,7.993741035461426,7.993722438812256
421,cak_160,1.4281263050773236,,3,0.01,-7.415704083686769,0.1157181411981582,2.5669403076171875,3.312990188598633,4.128188610076904,5.03610372543335,6.0494704246521,6.975142002105713,7.543447971343994,7.807847023010254
421,cak_320,1.90987666428742,,3,0.01,-7.415704083686769,0.1945925652980804,3.4263603687286377,4.296209812164307,5.257983684539795,6.30241060256958,7.167180061340332,7.64333963394165,7.856919288635254,7.940281867980957
421,cak_640,2.580925326765466,,3,0.01,-7.415704083686769,0.2807783484458923,4.307832717895508,5.3013129234313965,6.355510234832764,7.203274726867676,7.66183614730835,7.866262912750244,7.944821357727051,7.967992305755615
545,adaptive_k50,,,4,0.01,-25.421391317475663,1.183282494544983,7.395821571350098,7.663832187652588,7.803245544433594,7.91034460067749,7.98529052734375,7.9898858070373535,7.944976806640625,7.920348644256592
545,adaptive_k100,,,4,0.01,-25.421391317475663,1.2857990264892578,7.551296234130859,7.7515692710876465,7.877594947814941,7.9717302322387695,7.996902465820312,7.956775188446045,7.925698280334473,7.921546459197998
545,cak_160,0.9563728489533176,,4,0.01,-25.421391317475663,0.1955025196075439,2.4699292182922363,3.2626876831054688,4.14733362197876,5.1105475425720215,6.078635692596436,6.85314416885376,7.311164855957031,7.562188625335693
545,cak_320,1.2012615779341838,,4,0.01,-25.421391317475663,0.2921828627586365,3.367495059967041,4.350767612457275,5.389853477478027,6.366758823394775,7.054889678955078,7.42183256149292,7.625609874725342,7.756527900695801
545,cak_640,1.525239819523877,,4,0.01,-25.421391317475663,0.4225191175937652,4.33282470703125,5.42966365814209,6.424648284912109,7.0919928550720215,7.436712741851807,7.628856182098389,7.75469160079956,7.843325138092041
669,adaptive_k50,,,5,0.01,-18.319930087521648,1.3907313346862793,7.638346195220947,7.889003276824951,7.986949443817139,7.9905290603637695,7.972606182098389,7.968021392822266,7.967662811279297,7.967654705047607
669,adaptive_k100,,,5,0.01,-18.319930087521648,1.49345600605011,7.764610290527344,7.951957702636719,7.997825622558594,7.988364696502685,7.983165264129639,7.982789516448975,7.982779026031494,7.982779026031494
669,cak_160,0.7234771663365736,,5,0.01,-18.319930087521648,0.1953077763319015,1.8498649597167969,2.64560604095459,3.5661942958831787,4.610663414001465,5.736577033996582,6.722062587738037,7.315835475921631,7.613135814666748
669,cak_320,0.8728285338208882,,5,0.01,-18.319930087521648,0.3249838352203369,2.842323064804077,3.926953077316284,5.121678829193115,6.284192562103272,7.103862285614014,7.507420539855957,7.725058078765869,7.8597588539123535
669,cak_640,1.0714714396508087,,5,0.01,-18.319930087521648,0.4845479428768158,3.926093339920044,5.22718620300293,6.41689920425415,7.185559272766113,7.550981044769287,7.750282287597656,7.866753578186035,7.923071384429932
793,adaptive_k50,,,6,0.01,-76.44652684559905,1.7497646808624268,7.565615177154541,7.841269016265869,7.97271728515625,7.984178066253662,7.954457759857178,7.944139003753662,7.942477703094482,7.9423508644104
793,adaptive_k100,,,6,0.01,-76.44652684559905,1.870240330696106,7.685858249664307,7.91414213180542,7.990099430084228,7.981182098388672,7.971264839172363,7.969743251800537,7.969539642333984,7.969537258148193
793,cak_160,0.6030708369061777,,6,0.01,-76.44652684559905,0.1601549237966537,1.1959089040756226,1.8386751413345337,2.6768157482147217,3.7099804878234863,4.86058521270752,5.92744779586792,6.707191467285156,7.210838317871094
793,cak_320,0.7077857662361521,,6,0.01,-76.44652684559905,0.3193739652633667,2.137236356735229,3.184375047683716,4.429757595062256,5.667705059051514,6.585525035858154,7.138640880584717,7.492506504058838,7.717189311981201
793,cak_640,0.8446833151497245,,6,0.01,-76.44652684559905,0.5645000338554382,3.460649251937866,4.83611536026001,6.063717365264893,6.853495121002197,7.310849666595459,7.59796667098999,7.773788452148437,7.879277229309082
422,adaptive_k50,,,3,0.01,-10.734204673555151,0.7609857320785522,6.918670177459717,7.450222015380859,7.7105536460876465,7.887141704559326,7.980899333953857,7.993494510650635,7.984508037567139,7.982600688934326
422,adaptive_k100,,,3,0.01,-10.734204673555151,0.921433925628662,7.330909729003906,7.6612725257873535,7.863620281219482,7.976243495941162,7.994632720947266,7.983806133270264,7.981132507324219,7.980786323547363
422,cak_160,1.446075999297345,,3,0.01,-10.734204673555151,0.1577643156051635,2.8488879203796387,3.594731092453003,4.3437018394470215,5.16921854019165,6.069094657897949,6.874776363372803,7.3812255859375,7.64263916015625
422,cak_320,1.944867964602241,,3,0.01,-10.734204673555151,0.2269229590892791,3.661131620407105,4.499759674072266,5.406541347503662,6.33685827255249,7.076362609863281,7.484415531158447,7.705850124359131,7.851222515106201
422,cak_640,2.6532258017529,,3,0.01,-10.734204673555151,0.3133183121681213,4.535444259643555,5.486409664154053,6.428239345550537,7.138024806976318,7.514839172363281,7.724446773529053,7.862095832824707,7.936254024505615
546,adaptive_k50,,,4,0.01,-35.825477386408664,1.23539400100708,7.330939769744873,7.679628849029541,7.87883996963501,7.949085235595703,7.9472880363464355,7.937028408050537,7.935420989990234,7.935158729553223
546,adaptive_k100,,,4,0.01,-35.825477386408664,1.3878552913665771,7.544946193695068,7.817616462707519,7.935460090637207,7.962975978851318,7.96362829208374,7.961869716644287,7.960841655731201,7.960788249969482
546,cak_160,0.9668215380827264,,4,0.01,-35.825477386408664,0.2086130678653717,2.339664936065674,3.062574625015259,3.957560777664185,5.075796604156494,6.206179618835449,6.984001159667969,7.392622470855713,7.640254974365234
546,cak_320,1.2254423814650823,,4,0.01,-35.825477386408664,0.3160207271575928,3.2017993927001958,4.237182140350342,5.440890789031982,6.511660099029541,7.152685642242432,7.493175029754639,7.709092140197754,7.844066619873047
546,cak_640,1.5474800328333336,,4,0.01,-35.825477386408664,0.4615508317947387,4.262455940246582,5.47887659072876,6.522329807281494,7.145523071289063,7.485768795013428,7.702988624572754,7.838665962219238,7.910233974456787
670,adaptive_k50,,,5,0.01,-44.4013504262728,1.4737669229507446,7.500796794891357,7.774636268615723,7.921165466308594,7.965059757232666,7.958897590637207,7.9517059326171875,7.949589729309082,7.949459075927734
670,adaptive_k100,,,5,0.01,-44.4013504262728,1.579709529876709,7.635856628417969,7.859008312225342,7.955073833465576,7.976742744445801,7.975136756896973,7.9721221923828125,7.971736907958984,7.971736431121826
670,cak_160,0.7218501886502842,,5,0.01,-44.4013504262728,0.1910103112459182,1.7082996368408203,2.429481029510498,3.340463399887085,4.426971435546875,5.594764709472656,6.584977149963379,7.181931972503662,7.50741720199585
670,cak_320,0.8709549775197297,,5,0.01,-44.4013504262728,0.3361638188362121,2.7297351360321045,3.8187854290008554,5.048492431640625,6.215562343597412,7.005052089691162,7.408071994781494,7.644622325897217,7.801748752593994
670,cak_640,1.0575376456643084,,5,0.01,-44.4013504262728,0.5051009654998779,3.871897459030152,5.177892208099365,6.343446254730225,7.077603816986084,7.446238994598389,7.664637088775635,7.809226989746094,7.894703865051269
794,adaptive_k50,,,6,0.01,-38.89536340245233,1.7399061918258667,7.489858150482178,7.802619934082031,7.958615303039551,7.976940155029297,7.95122480392456,7.94710111618042,7.94780683517456,7.947869777679443
794,adaptive_k100,,,6,0.01,-38.89536340245233,1.874296188354492,7.629318237304687,7.888653755187988,7.979348659515381,7.976299285888672,7.971968173980713,7.973023891448975,7.973169803619385,7.973172187805176
