dataset,instance,method,ks_hat,elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
sadspheres,248,signed_orc_t16,0.9494567888893986,3.47,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,248,signed_orc_phys_t16,0.1878612502332872,3.47,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,248,dc_wasserstein_ollivier,0.0673751235008239,5.02,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,248,orc,-0.273849058224557,8.1,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,248,laziness_knn_t5,-6.322504043579102,0.83,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,248,hickock,19.508967996782868,17.86,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,256,signed_orc_t8,0.5517682353310327,4.94,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,signed_orc_phys_t8,0.1062917506030255,4.94,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,signed_orc_t16,0.9384124248908096,4.94,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,signed_orc_phys_t16,0.1722777978714731,4.94,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,dc_wasserstein_ollivier,0.5575399398803711,6.74,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,orc,-0.1681221541455539,7.44,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,laziness_knn_t5,-5.841517448425293,0.94,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,256,hickock,19.57034596388285,20.15,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,264,signed_orc_t8,0.4422397548524876,4.84,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,signed_orc_phys_t8,0.0784261201000752,4.84,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,signed_orc_t16,0.9336469675345458,4.84,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,signed_orc_phys_t16,0.1653691931585184,4.84,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,dc_wasserstein_ollivier,0.1995388269424438,6.33,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,orc,-0.2848176916654098,7.56,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,laziness_knn_t5,-6.462393760681152,0.51,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,264,hickock,19.767748855239656,20.12,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,272,signed_orc_t8,0.4729414660336408,4.15,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,signed_orc_phys_t8,0.0992778889090774,4.15,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,signed_orc_t16,0.9367255916789922,4.15,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,signed_orc_phys_t16,0.1966231283803808,4.15,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,dc_wasserstein_ollivier,0.0264939069747924,7.05,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,orc,-0.3490562445846045,7.92,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,laziness_knn_t5,-6.730052947998047,0.75,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,272,hickock,19.754232925429253,19.09,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,280,signed_orc_t8,0.4917448125074487,4.33,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,signed_orc_phys_t8,0.0997247935855247,4.33,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,signed_orc_t16,0.9308414336288904,4.33,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,signed_orc_phys_t16,0.1778246117654019,4.33,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,dc_wasserstein_ollivier,0.5875794887542725,7.62,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,orc,-0.1392906646304277,7.47,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,laziness_knn_t5,-5.79526424407959,0.48,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,280,hickock,19.5429756782963,21.44,,6-Sphere,6,,0.0,,Sphere,2.0
sadspheres,288,signed_orc_t8,0.495060111465764,4.76,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,signed_orc_phys_t8,0.0807487904522832,4.76,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,signed_orc_t16,0.95970773223508,4.76,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,signed_orc_phys_t16,0.1564421031734523,4.76,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,dc_wasserstein_ollivier,0.1001186370849609,7.53,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,orc,-0.3060538647362744,8.96,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,laziness_knn_t5,-6.706015586853027,0.58,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,288,hickock,20.1230313569148,18.34,,6-Saddle,6,,0.0,,Saddle,-24.0
sadspheres,296,signed_orc_t8,0.480490362396767,5.22,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,signed_orc_phys_t8,0.0929946465101503,5.22,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,signed_orc_t16,0.9554743360988184,5.22,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,signed_orc_phys_t16,0.1848198497682594,5.22,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,dc_wasserstein_ollivier,0.0525310635566711,7.8,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,orc,-0.31843899589816,9.3,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,laziness_knn_t5,-6.510152816772461,0.54,,6-Plane,6,,0.0,,Plane,0.0
sadspheres,296,hickock,19.844261858676607,17.48,,6-Plane,6,,0.0,,Plane,0.0
colosseum,304,signed_orc_t8,-0.0104582182001016,9.88,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,signed_orc_phys_t8,-0.0603298024506056,9.88,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,signed_orc_t16,-0.058186435301932,9.88,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,signed_orc_phys_t16,-0.1682346761039835,9.88,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,dc_wasserstein_ollivier,0.160477876663208,22.75,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,orc,-0.0795714489858676,9.35,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,laziness_knn_t5,-4.160933971405029,2.39,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,304,hickock,1.3389160003013976,30.78,,d2-c1-n0.01-m4,2,1.0,0.01,4.0,,-10.811957593661983
colosseum,312,signed_orc_t8,0.0298045697364082,11.65,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,signed_orc_phys_t8,0.342288415289412,11.65,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,signed_orc_t16,-0.0322096310239015,11.65,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,signed_orc_phys_t16,-0.1723730933546586,11.65,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,dc_wasserstein_ollivier,0.2185534834861755,20.61,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,orc,-0.0846862256515424,10.11,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,laziness_knn_t5,-4.058934688568115,1.64,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,312,hickock,1.6418841846025274,38.6,,d2-c1-n0.01-m12,2,1.0,0.01,12.0,,-0.8978601744396698
colosseum,320,signed_orc_t8,0.2503962377251396,10.9,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,signed_orc_phys_t8,1.177934299998762,10.9,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,signed_orc_t16,0.3173055545131275,10.9,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,signed_orc_phys_t16,0.7757340477181983,10.9,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,dc_wasserstein_ollivier,0.4157136678695678,20.83,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,orc,-0.0011529965504863,9.37,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,laziness_knn_t5,-4.057186126708984,1.63,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,320,hickock,3.666919644563688,36.09,,d2-c1-n0.01-m20,2,1.0,0.01,20.0,,45.3405767424324
colosseum,328,signed_orc_t8,0.0388372828442672,10.5,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,signed_orc_phys_t8,0.3438449739900794,10.5,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,signed_orc_t16,-0.0426269230360919,10.5,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,signed_orc_phys_t16,-0.1890634581396067,10.5,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,dc_wasserstein_ollivier,0.2528903484344482,18.28,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,orc,0.1271908475096163,10.25,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,laziness_knn_t5,-4.026371002197266,1.83,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,328,hickock,1.9275640267115743,37.68,,d2-c1-n0.01-m28,2,1.0,0.01,28.0,,1.436558383850528
colosseum,336,signed_orc_t8,0.0135992774208961,10.94,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,signed_orc_phys_t8,0.0485139544133293,10.94,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,signed_orc_t16,-0.0482843313152197,10.94,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,signed_orc_phys_t16,-0.0909324860007851,10.94,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,dc_wasserstein_ollivier,0.2101369500160217,18.7,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,orc,0.0017649674249915,10.1,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,laziness_knn_t5,-4.313374042510986,2.0,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,336,hickock,-0.3489659397372721,37.02,,d2-c1-n0.05-m6,2,1.0,0.05,6.0,,-2.880567788146728
colosseum,344,signed_orc_t8,0.0206873708190354,9.73,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,signed_orc_phys_t8,0.1158569430399902,9.73,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,signed_orc_t16,-0.0003092387677035,9.73,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,signed_orc_phys_t16,-0.0008638312520275,9.73,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,dc_wasserstein_ollivier,0.2521677017211914,18.3,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,orc,0.0699689675995832,8.6,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,laziness_knn_t5,-4.171422004699707,1.5,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,344,hickock,0.1671661572231492,46.72,,d2-c1-n0.05-m14,2,1.0,0.05,14.0,,3.330936894367293
colosseum,352,signed_orc_t8,0.0584629757054821,9.6,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,signed_orc_phys_t8,0.3590376863272236,9.6,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,signed_orc_t16,0.0540406247627764,9.6,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,signed_orc_phys_t16,0.168243517595095,9.6,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,dc_wasserstein_ollivier,0.327175498008728,17.16,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,orc,0.0165027610853377,9.91,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,laziness_knn_t5,-4.297026634216309,1.44,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,352,hickock,0.22119201835086,38.66,,d2-c1-n0.05-m22,2,1.0,0.05,22.0,,5.121812303982799
colosseum,360,signed_orc_t8,0.0223873717248507,12.65,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,signed_orc_phys_t8,0.1342338231229652,12.65,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,signed_orc_t16,-0.0858084550771907,12.65,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,signed_orc_phys_t16,-0.2438687401941836,12.65,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,dc_wasserstein_ollivier,0.240995705127716,16.55,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,orc,0.0216527013867688,8.99,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,laziness_knn_t5,-4.446813106536865,1.3,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,360,hickock,-5.666423761510304,40.41,,d2-c1-n0.1-m0,2,1.0,0.1,0.0,,-0.2773082867850632
colosseum,368,signed_orc_t8,-0.0396076329401451,11.42,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,signed_orc_phys_t8,-0.0950277280779633,11.42,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,signed_orc_t16,-0.1839514392803889,11.42,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,signed_orc_phys_t16,-0.2505860056175715,11.42,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,dc_wasserstein_ollivier,0.1912983655929565,16.38,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,orc,0.1040263521978043,8.84,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,laziness_knn_t5,-4.236824989318848,1.74,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,368,hickock,-5.643094711567186,47.07,,d2-c1-n0.1-m8,2,1.0,0.1,8.0,,-4.380389712820355
colosseum,376,signed_orc_t8,-0.0342146702074088,10.86,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,signed_orc_phys_t8,-0.130763583751967,10.86,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,signed_orc_t16,-0.1419834397750174,10.86,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,signed_orc_phys_t16,-0.2747247705416132,10.86,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,dc_wasserstein_ollivier,0.2029902935028076,14.83,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,orc,0.0277673383343034,10.84,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,laziness_knn_t5,-4.5752272605896,1.32,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,376,hickock,-6.476960585842644,47.34,,d2-c1-n0.1-m16,2,1.0,0.1,16.0,,-0.2390045068221105
colosseum,384,signed_orc_t8,0.0409451994355446,10.96,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,signed_orc_phys_t8,0.206350542933904,10.96,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,signed_orc_t16,-0.2252895193643598,10.96,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,signed_orc_phys_t16,-0.5742634879145659,10.96,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,dc_wasserstein_ollivier,0.1815544962882995,15.92,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,orc,-0.1204261597079913,9.73,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,laziness_knn_t5,-4.822106838226318,1.26,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,384,hickock,-6.88133066259752,42.22,,d2-c1-n0.1-m24,2,1.0,0.1,24.0,,-0.4590549992417611
colosseum,392,signed_orc_t8,-0.0081524668100928,11.4,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,signed_orc_phys_t8,-0.020190655875958,11.4,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,signed_orc_t16,-0.1875434482529792,11.4,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,signed_orc_phys_t16,-0.2596997795629046,11.4,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,dc_wasserstein_ollivier,0.3102952837944031,18.24,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,orc,-0.1606824151450898,9.29,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,laziness_knn_t5,-5.078570365905762,1.42,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,392,hickock,-18.80091664318711,39.72,,d2-c1-n0.2-m2,2,1.0,0.2,2.0,,0.5863070446801962
colosseum,400,signed_orc_t8,0.0401052173048056,9.22,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,signed_orc_phys_t8,0.0733099111693346,9.22,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,signed_orc_t16,0.0162472147070811,9.22,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,signed_orc_phys_t16,0.0162742390520449,9.22,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,dc_wasserstein_ollivier,0.3704838156700134,20.64,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,orc,-0.0520241064368491,9.57,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,laziness_knn_t5,-4.800222396850586,1.04,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,400,hickock,-14.44248863858645,41.48,,d2-c1-n0.2-m10,2,1.0,0.2,10.0,,4.735398380876656
colosseum,408,signed_orc_t8,0.1803979867536055,10.76,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,signed_orc_phys_t8,0.2663433740168986,10.76,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,signed_orc_t16,0.0194700181463823,10.76,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,signed_orc_phys_t16,0.0164858839353086,10.76,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,dc_wasserstein_ollivier,0.2946447730064392,16.91,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,orc,0.0709328823807682,10.7,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,laziness_knn_t5,-4.46351957321167,1.98,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,408,hickock,-13.45447892378526,43.34,,d2-c1-n0.2-m18,2,1.0,0.2,18.0,,5.336608424492414
colosseum,416,signed_orc_t8,0.0756970629361147,13.01,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,signed_orc_phys_t8,0.1016859266858666,13.01,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,signed_orc_t16,-0.279860809043125,13.01,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,signed_orc_phys_t16,-0.2323086067590881,13.01,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,dc_wasserstein_ollivier,0.2539615035057068,18.16,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,orc,-0.150687993290306,10.56,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,laziness_knn_t5,-5.123577117919922,1.89,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,416,hickock,-20.564924698493517,35.2,,d2-c1-n0.2-m26,2,1.0,0.2,26.0,,-14.812774809802796
colosseum,424,signed_orc_t8,-0.0069892180797233,13.68,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,signed_orc_phys_t8,-0.0049437288852879,13.68,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,signed_orc_t16,-0.0015407131843697,13.68,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,signed_orc_phys_t16,-0.0007640888056482,13.68,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,dc_wasserstein_ollivier,-0.6451562643051147,16.07,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,orc,-0.0378485981931235,12.55,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,laziness_knn_t5,-4.803081512451172,2.17,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,424,hickock,4.874455939229968,49.66,,d3-c1-n0.01-m4,3,1.0,0.01,4.0,,-4.175905001060452
colosseum,432,signed_orc_t8,-0.1019678859926711,13.42,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,signed_orc_phys_t8,-0.0672605587329499,13.42,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,signed_orc_t16,0.0169841585554401,13.42,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,signed_orc_phys_t16,0.0082990650998299,13.42,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,dc_wasserstein_ollivier,-0.7739479541778564,15.09,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,orc,0.0156954810689775,10.84,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,laziness_knn_t5,-4.922539710998535,1.6,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,432,hickock,4.473261249828781,37.82,,d3-c1-n0.01-m12,3,1.0,0.01,12.0,,-15.026763600360248
colosseum,440,signed_orc_t8,-0.0655943260470305,11.39,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,signed_orc_phys_t8,-0.0401634517675379,11.39,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,signed_orc_t16,0.0726258209158193,11.39,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,signed_orc_phys_t16,0.0312907124849272,11.39,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,dc_wasserstein_ollivier,-0.7887445688247681,19.25,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,orc,-0.0412506793983138,10.68,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,laziness_knn_t5,-4.795101642608643,1.61,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,440,hickock,5.211735347107944,46.14,,d3-c1-n0.01-m20,3,1.0,0.01,20.0,,-14.190452598895332
colosseum,448,signed_orc_t8,-0.174000597406386,10.5,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,signed_orc_phys_t8,-0.1240195210335711,10.5,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,signed_orc_t16,-0.1268619788124847,10.5,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,signed_orc_phys_t16,-0.0632732434467035,10.5,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,dc_wasserstein_ollivier,-0.6476106643676758,17.4,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,orc,-0.0759433419693795,10.49,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,laziness_knn_t5,-4.968101978302002,1.49,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,448,hickock,4.987081007358583,38.87,,d3-c1-n0.01-m28,3,1.0,0.01,28.0,,-4.441960037757234
colosseum,456,signed_orc_t8,0.0024034764453551,9.77,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,signed_orc_phys_t8,0.0016123113341726,9.77,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,signed_orc_t16,0.0386293926788607,9.77,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,signed_orc_phys_t16,0.0173151569221546,9.77,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,dc_wasserstein_ollivier,-0.7294821739196777,14.09,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,orc,-0.0421368066462038,10.24,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,laziness_knn_t5,-4.759219646453857,1.59,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,456,hickock,4.118433276982198,45.34,,d3-c1-n0.05-m6,3,1.0,0.05,6.0,,-10.086395056679647
colosseum,464,signed_orc_t8,-0.1713101536997618,10.97,,d3-c1-n0.05-m14,3,1.0,0.05,14.0,,-21.079559573576592
