dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,549,successor_signed_orc_tau0.3,-0.8982167422072103,2.53,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,549,successor_signed_orc_phys_tau0.3,-659.0499927853047,0.0,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,549,successor_signed_orc_tau1,-0.1076814193128337,1.91,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,549,successor_signed_orc_phys_tau1,-4.507898922744257,0.0,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,549,successor_orc_old,0.953745877340282,7.25,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,549,successor_entropy_old,-1.75569560450494,0.58,224.0,,d4-c1-n0.01-m9,4,1,0.01,9,,-11.171970873719408
colosseum,551,successor_signed_orc_tau0.3,,2.72,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,551,successor_signed_orc_phys_tau0.3,,0.0,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,551,successor_signed_orc_tau1,0.3177210823682045,2.25,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,551,successor_signed_orc_phys_tau1,382.7528621120448,0.0,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,551,successor_orc_old,0.952052146383372,8.12,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,551,successor_entropy_old,-1.7836126941838302,0.22,243.6,,d4-c1-n0.01-m11,4,1,0.01,11,,-12.598162870506057
colosseum,553,successor_signed_orc_tau0.3,0.1587539630771529,2.82,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
colosseum,553,successor_signed_orc_phys_tau0.3,53.3528561926627,0.0,227.8,,d4-c1-n0.01-m13,4,1,0.01,13,,-14.479569337189464
