instance,n_traj,err,dim,noise,ks_true,coverage,kappa_km,kappa_km_sd,frac_km,frac_km_sd,entcak_km_t2,entcak_km_t2_sd,entcak_km_t4,entcak_km_t4_sd,entcak_km_t8,entcak_km_t8_sd
849,10,,6,0.1,-69.16244751925056,0.13,0.9777179894379436,0.0098862790954187,0.24375,0.4221873843449138,0.3111855685710907,0.0383522521451938,0.4483773708343506,0.0625263172630077,0.605849415063858,0.1043872784328247
462,25,,3,0.05,4.789913485957336,0.262,0.5266161606559812,0.0605845828366412,0.065625,0.0621081466073493,0.8490654230117798,0.2827632384751642,1.2163872867822647,0.3930656930736773,1.6892560124397278,0.5563502386051588
524,25,,3,0.2,-10.794922538515332,0.27,0.3704955271344749,0.1030499327398267,0.003125,0.0054126587736527,1.3845852613449097,0.3886478034225117,1.813038557767868,0.5329345891570672,2.317393869161606,0.679634904538095
601,25,,4,0.1,-25.490568830187783,0.269,0.8754153114426702,0.1058902556453433,0.0,0.0,1.9205839931964876,0.3963121789155377,2.55988946557045,0.4797482648847075,3.222139060497284,0.5415528986934515
663,25,,5,0.01,2.1789181931808583,0.302,0.985891284878438,0.0069518497079729,0.0,0.0,0.5731122489087284,0.3357795480165813,0.8656771676614881,0.4976048997464694,1.2197977900505066,0.6842005027482723
725,25,,5,0.1,-33.13785935137783,0.285,0.8024701287421506,0.0928776412228398,0.0,0.0,1.8809801042079928,0.3874630652817593,2.6874972581863403,0.4326721336205165,3.5023147463798523,0.3744321782687507
787,25,,6,0.01,-45.17999519324027,0.275,0.9341720839245836,0.0077021274912413,0.0,0.0,0.1160791339352727,0.0603359706672629,0.1982991173863411,0.1003598378267962,0.3278644308447838,0.1597410269543981
849,25,,6,0.1,-69.16244751925056,0.285,0.683830157904644,0.2097435235422443,0.0,0.0,0.5172707214951515,0.0572847944044885,0.7934500724077225,0.106730432172962,1.1643565744161606,0.2057332786599958
463,10,,3,0.05,1.5260272664429309,0.114,0.7409611125826306,0.1157357961416861,0.0,0.0,1.4552742568776011,0.9725386116549184,1.7962155817076564,1.1348592960864436,2.0773311015218496,1.2285744592063512
540,10,,4,0.01,0.8640063178340975,0.125,0.9946634020924195,0.0036705920504436,0.0,0.0,0.5993439331650734,0.1836702425848266,0.7933471277356148,0.2287036717049494,0.9838302582502364,0.2812687107822548
602,10,,4,0.1,29.480145418186098,0.115,0.996008293948358,0.0041098750286457,0.0,0.0,0.4179502613842487,0.141230532793506,0.608624093234539,0.2114809629292575,0.8463764414191246,0.2913577871867917
664,10,,5,0.01,-20.746348774718008,0.128,0.9894865073487108,0.0079155478286375,0.0,0.0,0.796161562204361,0.3705442009656371,1.1041369587183,0.440872402185084,1.427448883652687,0.4434686629079845
726,10,,5,0.1,-27.36501286887357,0.118,0.9647825359339328,0.0208120158559778,0.00625,0.0108253175473054,0.4074912620708346,0.2188218395004171,0.5871080551296473,0.3121549755864783,0.7731427196413279,0.3983948474005332
788,10,,6,0.01,27.82760591019963,0.119,0.9969291011862724,0.0024949351124829,0.0,0.0,0.3465877203270793,0.2201301500751731,0.5324724242091179,0.3287997022618819,0.7728629224002361,0.464666293308853
850,10,,6,0.1,36.32813350240218,0.132,0.9917671898505602,0.008849388100983,0.059375,0.102840516699402,0.4516304023563862,0.1472204894258167,0.5741346180438995,0.2042649722906143,0.72376499325037,0.2794089384619528
463,25,,3,0.05,1.5260272664429309,0.261,0.5720231101562203,0.1486194485359989,0.0125,0.0216506350946109,0.6608360409736633,0.4883863383705084,1.001016229391098,0.6719635656284941,1.4169656038284302,0.832210532915015
540,25,,4,0.01,0.8640063178340975,0.26,0.7297976427520153,0.1286289831252669,0.05,0.0795495128834865,0.7566158249974251,0.6516764285536075,1.0604491159319878,0.843107164472038,1.4226303696632383,1.0121332345697296
602,25,,4,0.1,29.480145418186098,0.282,0.8363133160229934,0.1190052359738911,0.0,0.0,1.735614687204361,0.1953262610604973,2.232951730489731,0.2070135186093431,2.736306369304657,0.203359533561392
664,25,,5,0.01,-20.746348774718008,0.295,0.7792586503374198,0.1291181480001377,0.0,0.0,0.9501276314258577,0.31112195243995,1.4161181598901749,0.4113157506745484,1.9692187309265137,0.4841536866532503
726,25,,5,0.1,-27.36501286887357,0.295,0.6570072758242663,0.2163867683187407,0.0,0.0,1.4923038482666016,0.5362119003919761,2.1477401852607727,0.6180758915476358,2.867080569267273,0.6097358807826527
788,25,,6,0.01,27.82760591019963,0.279,0.9795735656222146,0.0246187437130558,0.0,0.0,0.8235379606485367,0.1135662076082782,1.243116319179535,0.1439274662404805,1.7344373762607574,0.1755411397925932
850,25,,6,0.1,36.32813350240218,0.285,0.9905980795494632,0.0110703980717448,0.0,0.0,0.6796249374747276,0.2157316015713262,0.984840989112854,0.2587519494774137,1.354092687368393,0.2789354104687243
464,10,,3,0.05,-21.079559573576592,0.111,0.9384886113168528,0.0475282255506693,0.25,0.4330127018922193,1.935499906539917,0.569466972674405,2.1916840970516205,0.5152660200890025,2.4087922871112823,0.4406192014452529
541,10,,4,0.01,-0.036623222623584,0.127,0.8339641882950325,0.0847815994020409,0.75,0.4330127018922193,1.9493651911616323,1.2817599083347606,2.381212368607521,1.2739062949427655,2.81549084186554,1.2423864601550814
603,10,,4,0.1,-9.190322083736802,0.128,0.9558905652377948,0.0270492625564885,0.125,0.2165063509461096,1.1180083006620407,0.4326714789793218,1.4452298432588575,0.4676395970612743,1.78085595369339,0.4455142328357794
665,10,,5,0.01,-44.1232350861954,0.127,0.9915263706474926,0.002854911736213,0.075,0.1299038105676657,0.4789746785536408,0.4498924774927325,0.6219756174832582,0.5503716672385988,0.7722872272133827,0.6169394555601637
727,10,,5,0.1,-20.20522058544134,0.124,0.9969694321748668,0.0014896384904195,0.0125,0.0216506350946109,0.6328745409846306,0.126193915112763,0.9269221127033234,0.153174383157271,1.2907183766365051,0.1928116922430496
789,10,,6,0.01,-43.329784414216405,0.128,0.999793108626558,0.0001668042065291,0.0,0.0,0.0508022336289286,0.008412019846836,0.0884930752217769,0.0136048655773352,0.1502796337008476,0.0209103834560074
851,10,,6,0.1,-9.528899156859143,0.13,0.9956243730539144,0.0023028151488285,0.009375,0.0162379763209582,0.1691074119880795,0.1217226035159892,0.2723069516941905,0.1949712236800428,0.4145050086081028,0.2927599631535978
464,25,,3,0.05,-21.079559573576592,0.279,0.6608053697745875,0.2192680983836954,0.0,0.0,2.0521232783794403,0.4228865059054702,2.578718662261963,0.4084857871549298,3.07459169626236,0.4008636477889751
541,25,,4,0.01,-0.036623222623584,0.269,0.4437962457795982,0.0624433455878185,0.071875,0.124491151794013,1.1601413488388062,0.2560199352588582,1.5668014883995056,0.2571399106644143,2.0045339167118077,0.2634365050365278
603,25,,4,0.1,-9.190322083736802,0.28,0.8838093616153699,0.0958184794227826,0.0,0.0,0.9413417652249336,0.3019610721121549,1.307377576828003,0.3913330848870733,1.723390981554985,0.4741458812370442
665,25,,5,0.01,-44.1232350861954,0.279,0.8333201949360463,0.1409591509685402,0.0,0.0,0.2130005601793527,0.0665155495927343,0.3576016277074814,0.1074941801941443,0.5776027292013168,0.1662108085087699
727,25,,5,0.1,-20.20522058544134,0.292,0.877839479005369,0.0962124843662773,0.0,0.0,1.0358834862709043,0.131821220259955,1.4859525859355929,0.1752804700163268,1.9809909760952,0.1882595869518913
789,25,,6,0.01,-43.329784414216405,0.292,0.9788543077194318,0.0070029943623489,0.0,0.0,0.1229900019243359,0.0726457099141786,0.2129270248115062,0.1252875404450159,0.3570947758853435,0.2080292398374036
851,25,,6,0.1,-9.528899156859143,0.29,0.990190968873408,0.0091964413402896,0.0,0.0,0.1855081543326378,0.1059015215459403,0.2865699045360088,0.1421199044637748,0.4235492758452892,0.1761623491868887
423,10,,3,0.01,-4.375614595954051,0.106,0.8760728241511953,0.0308169177007208,0.0,0.0,1.146931104362011,0.3998879731445157,1.5446072071790695,0.5126049700499735,1.9925906509160995,0.6147600420266742
485,10,,3,0.1,-20.52226204708142,0.122,0.9350537367432932,0.0475623074153639,0.275,0.420565096031518,1.7876901775598526,0.7565987732455827,2.2493429332971573,0.8463326700620968,2.675968736410141,0.9105224681004188
547,10,,4,0.01,-29.76605096445724,0.125,0.9698459699216976,0.0090592984771469,0.415625,0.4324146411431971,0.7492019087076187,0.1981985855080155,1.085247129201889,0.259961376404581,1.4554112404584885,0.2955634795246343
609,10,,4,0.1,-0.0842488264840803,0.125,0.9966182784240932,0.002097628703871,0.0,0.0,0.4153612740337848,0.2943835592329091,0.6195083968341351,0.3933635104756163,0.8863486498594284,0.5085230249391494
671,10,,5,0.01,-19.616145636909778,0.133,0.9916616877914513,0.0110179777152577,0.0,0.0,0.1429077628999948,0.0347156176271175,0.2425049245357513,0.0564195988981756,0.3984976485371589,0.093073784512822
733,10,,5,0.1,-36.53140813846787,0.123,0.985705532231895,0.0046339048303267,0.25,0.4330127018922193,1.1650496050715446,0.7458090828645317,1.4642504528164864,0.7678371120396132,1.7696312814950943,0.7259558269900525
810,10,,6,0.05,-50.04826371600894,0.123,0.9805808316609472,0.0106317074922279,0.0,0.0,0.083111104555428,0.0198908363059047,0.1384147200733423,0.0309545205705964,0.2213604226708412,0.047735399542883
872,10,,6,0.2,-31.49232593408417,0.128,0.9976734368496376,0.001916283697861,0.0,0.0,0.0929278335534036,0.0559244122956141,0.1571116549894213,0.0912420540186451,0.2552129533141851,0.1402873998006192
480,10,,3,0.1,10.984687542340705,0.117,0.9472372467610972,0.0192310715142629,0.134375,0.1361797410593807,1.088903158903122,0.5511875782868644,1.4257419779896736,0.7031218873866395,1.774707429111004,0.8565323460944485
542,10,,4,0.01,22.442617233270976,0.121,0.9972626743551256,0.0017253293371203,0.0,0.0,0.1589288713876158,0.1327696294862757,0.2387054609134793,0.191901943089372,0.3415035093203187,0.261058699502913
604,10,,4,0.1,-3.1032668576189137,0.133,0.977971620370932,0.0158260288579784,0.0,0.0,2.06779208779335,0.2191489045143281,2.476689398288727,0.2152083247854041,2.8902893662452698,0.1998217339998617
666,10,,5,0.01,-37.70430429832168,0.116,0.9668465430936096,0.026616024237205,0.19375,0.2745023906999718,0.5214428789913654,0.1904352557084329,0.7313580140471458,0.2504738074728471,0.9823181852698326,0.3249674882606787
728,10,,5,0.1,-86.78332400296945,0.123,0.9908859789640182,0.0053587626807184,0.0,0.0,0.4336568936705589,0.0531909686130068,0.6540701538324356,0.0756773522467646,0.935180515050888,0.1217120691099667
790,10,,6,0.01,-54.921670100446896,0.127,0.997883173107238,0.0013668022473375,0.01875,0.0324759526419164,0.1907225186005234,0.1460983000617688,0.2961805034428835,0.2084210914247127,0.4354920070618391,0.2721866323454053
852,10,,6,0.1,-29.39241479183089,0.12,0.9408497018502012,0.0266937365874795,0.05,0.0866025403784438,0.0620903532835654,0.0893013690036667,0.0988943497359287,0.1391927531682274,0.1476061100256629,0.2005171102725791
480,25,,3,0.1,10.984687542340705,0.281,0.5485931714218794,0.1656872175721784,0.7375,0.2202626273338261,0.2355929836630821,0.0766517957204472,0.4096760787069797,0.1185990216829253,0.6976570039987564,0.1780516739805323
542,25,,4,0.01,22.442617233270976,0.286,0.7320621695465166,0.096311235496547,0.0,0.0,1.6696768999099731,0.5024069628495054,2.2286531031131744,0.6270384308924175,2.8623230159282684,0.744533187923742
604,25,,4,0.1,-3.1032668576189137,0.285,0.7408938709305664,0.1140026522552241,0.06875,0.1190784930203603,0.7242511510848999,0.2798873096178817,1.0684226155281067,0.3838333634869954,1.5255361795425415,0.5041966407669101
666,25,,5,0.01,-37.70430429832168,0.29,0.7799324733606368,0.108704057044955,0.028125,0.0487139289628746,0.4835668783634901,0.457330489424109,0.7466123308986425,0.6785854367432523,1.0949128326028583,0.9436009298232
728,25,,5,0.1,-86.78332400296945,0.285,0.6720737237109963,0.2118467814228395,0.09375,0.1623797632095822,0.1720568630844354,0.0507196838073627,0.2874687649309635,0.0802205518695116,0.463581420481205,0.1202159101356693
790,25,,6,0.01,-54.921670100446896,0.291,0.8681149880239658,0.137408285909497,0.0,0.0,0.1849062331020832,0.0641568731090666,0.2932007163763046,0.085229707678861,0.4537330493330955,0.1183045872368208
852,25,,6,0.1,-29.39241479183089,0.299,0.815299618966803,0.1572031203325848,0.01875,0.0324759526419164,0.1489307656884193,0.0189216094641656,0.2541851103305816,0.0305479546585627,0.4180876612663269,0.0466610303390788
481,10,,3,0.1,-5.728772538116581,0.106,0.8191368261853029,0.1339433880108653,0.4968749999999999,0.4846370259018599,1.5062286108732224,0.4319418276064813,1.81344273686409,0.4102982193878716,2.1115006506443024,0.4046751391903161
543,10,,4,0.01,5.992532678039441,0.121,0.9987281194434168,0.0008050217607309,0.053125,0.0920151991520966,1.1219929978251455,0.4423286839493128,1.4919179379940033,0.5320907350043365,1.8480117619037628,0.5828441870754955
605,10,,4,0.1,-15.198491523550626,0.127,0.9894909025946071,0.0025166102304048,0.00625,0.0108253175473054,0.3891706466674804,0.269062476306479,0.6113586910068989,0.3914259744559619,0.8874049186706543,0.5023488656872018
667,10,,5,0.01,-13.523752961154,0.126,0.9979475053099436,0.0014171724014582,0.05625,0.0974278579257493,0.2767404038459062,0.1635685662596757,0.4263640381395817,0.229344095162427,0.6394079178571701,0.310552053845589
729,10,,5,0.1,12.657273566920678,0.121,0.9952670999165087,0.0045170997516297,0.0,0.0,1.2648939490318298,0.2546415654592914,1.6247895956039429,0.2391647806010289,2.0120854675769806,0.223388792130347
791,10,,6,0.01,13.844805645269425,0.123,0.9896299996655488,0.0068391110100762,0.0,0.0,0.7188021000474691,0.3962557088451174,1.0488939844071865,0.5534058948592391,1.4280527234077454,0.711398882088013
853,10,,6,0.1,-28.91830997833552,0.123,0.9995328068080834,0.0005167499672772,0.0,0.0,0.2779075428843498,0.1834816435284464,0.4453404098749161,0.2834627207958328,0.6798454113304615,0.4071723448783024
481,25,,3,0.1,-5.728772538116581,0.261,0.7370230508801027,0.1413918912457382,0.159375,0.2760455974562898,0.6782715879380703,0.3203939556352022,1.0116956979036331,0.4480879593180152,1.428340680897236,0.5864032254107907
543,25,,4,0.01,5.992532678039441,0.269,0.8778994766170923,0.1043953843704467,0.0,0.0,1.2309378236532211,0.2458628955386349,1.6658199429512024,0.3672860995481933,2.133595585823059,0.4977623277100652
605,25,,4,0.1,-15.198491523550626,0.263,0.8910276616262266,0.0790568341868289,0.0,0.0,2.0682194232940674,0.1988290690914992,2.5932631492614746,0.2085757203943579,3.0707735419273376,0.1838636659619903
667,25,,5,0.01,-13.523752961154,0.288,0.9621249102865506,0.0258444129383945,0.0,0.0,0.2790880892425775,0.1342080920152938,0.431338157504797,0.1923154782102001,0.6404734402894974,0.2698406083619893
729,25,,5,0.1,12.657273566920678,0.276,0.9536375685433148,0.0097735925287254,0.0,0.0,0.4449035823345184,0.092668220574818,0.7229493856430054,0.1456203995111971,1.1258268803358078,0.2154877637650507
791,25,,6,0.01,13.844805645269425,0.302,0.974447329454854,0.0206229141859273,0.0,0.0,0.5954722613096237,0.3110931400163092,0.9105433151125908,0.4430697656025669,1.315419152379036,0.5815182532804208
853,25,,6,0.1,-28.91830997833552,0.297,0.9659646181165614,0.0191703553920689,0.0,0.0,0.2746812254190445,0.1551565322108401,0.4485220275819301,0.2399567848147308,0.6963938325643539,0.3424797480337058
423,25,,3,0.01,-4.375614595954051,0.283,0.4369487104161978,0.1304124402249361,0.040625,0.0703645640574856,2.1832913756370544,0.2994444712591082,2.681745171546936,0.3266683981133911,3.206951379776001,0.3878375846699166
485,25,,3,0.1,-20.52226204708142,0.258,0.6404006907999802,0.1494462149762136,0.05,0.0866025403784438,0.9862510561943054,0.5660777197102286,1.417408511042595,0.7053853551885582,1.92157581448555,0.813905657687899
547,25,,4,0.01,-29.76605096445724,0.277,0.611914886242136,0.0924446380387345,0.059375,0.102840516699402,1.2069935351610184,0.3526681640429704,1.4310024082660675,0.3816665259196822,1.6274164319038391,0.3933714033352483
609,25,,4,0.1,-0.0842488264840803,0.271,0.8299192490692139,0.104465872937136,0.00625,0.0108253175473054,0.4319239780306816,0.2738936597001553,0.6567941829562187,0.3821427030485544,0.9423520937561988,0.4794902685585492
671,25,,5,0.01,-19.616145636909778,0.278,0.6869276985781856,0.2102992430711309,0.25,0.4330127018922193,0.4337688311934471,0.104128299578385,0.6821267455816269,0.1278293029032855,1.0184483081102371,0.1241709440807688
733,25,,5,0.1,-36.53140813846787,0.28,0.6719983625000073,0.2022098305622542,0.25,0.4330127018922193,0.3220640290528536,0.1691050727231653,0.5116248913109303,0.2532875033028732,0.7719441130757332,0.3510827060559984
810,25,,6,0.05,-50.04826371600894,0.288,0.8589808122804512,0.1333768062064898,0.0,0.0,0.5368474870920181,0.3109635667985529,0.8352815508842468,0.4638286157931442,1.2063402459025383,0.6164030327700576
872,25,,6,0.2,-31.49232593408417,0.286,0.713628105781982,0.1388243148621178,0.0,0.0,0.1461100801825523,0.0191742410052062,0.2468999773263931,0.0332375595645418,0.4009662792086601,0.058043777376547
424,10,,3,0.01,-4.175905001060452,0.109,0.9278464794400167,0.0209501985058074,0.2875,0.4158951189903531,1.3883041441440582,0.5160089943035748,1.7966523170471191,0.5401866592713306,2.2342904806137085,0.5254030637096977
486,10,,3,0.1,-2.2494890599102795,0.118,0.6292916748885529,0.2535323187863072,0.01875,0.0324759526419164,1.5534627884626389,0.5656953431330977,1.716136708855629,0.5393715130662976,1.8786197006702423,0.5018170854446838
548,10,,4,0.01,-37.35838600844277,0.118,0.9779452406313236,0.0277821124223132,0.0,0.0,0.1919763721525669,0.0812210434500242,0.3075143061578274,0.1028829350297947,0.4802252352237701,0.1220857089556083
610,10,,4,0.1,4.907010535399368,0.123,0.9979959449834692,0.0009928402365223,0.1,0.1277815518766304,0.611976146697998,0.1142652268979965,0.8067678213119507,0.1524952361698913,1.023893162608147,0.2065980607175102
672,10,,5,0.01,4.810311591502766,0.121,0.9899803264676204,0.0090018343149396,0.053125,0.0920151991520966,0.4621525350958109,0.2223665337095298,0.7181622125208378,0.32456152740783,1.0570860728621485,0.4450493533210933
734,10,,5,0.1,19.805718872836444,0.124,0.9995202720516484,0.0003120112292405,0.0,0.0,0.4599394878287057,0.277871114571889,0.6676431717551168,0.4020337337026976,0.9360715637267276,0.5628623686072656
811,10,,6,0.05,-48.29800862013458,0.134,0.9837953454922204,0.006938571954484,0.0,0.0,0.2868499308824539,0.2886971214623605,0.4448867626488209,0.4199037102390903,0.6474547311663628,0.5540939009684607
873,10,,6,0.2,-50.45518735514644,0.132,0.9987967769900088,0.0008510354395019,0.15625,0.1263984276009792,0.1136628175154328,0.0987319549350567,0.1933663543313741,0.1638980649663904,0.317699771374464,0.2599015967137903
424,25,,3,0.01,-4.175905001060452,0.261,0.4365221839474253,0.131582047777983,0.190625,0.3019953176375422,1.5302488505840302,0.6418479021595104,2.007453739643097,0.6546111333450133,2.559538722038269,0.5980584827820145
486,25,,3,0.1,-2.2494890599102795,0.266,0.4601869629438412,0.2123904072340693,0.14375,0.1453712918701626,1.3819195926189425,0.168999538309235,1.8575459122657776,0.2341545629922575,2.374033391475677,0.2917981945587133
548,25,,4,0.01,-37.35838600844277,0.285,0.481683180930646,0.247726833646462,0.00625,0.0108253175473054,0.9828117042779922,0.2800098107719119,1.457980751991272,0.375355154763962,2.0346899330616,0.4598060890112174
610,25,,4,0.1,4.907010535399368,0.283,0.9740172142661718,0.0242944515162914,0.0,0.0,0.397954810410738,0.1195206944141591,0.596300408244133,0.1461480158993205,0.8441687673330307,0.1499423452198009
672,25,,5,0.01,4.810311591502766,0.294,0.8529308190644687,0.0789966813059595,0.0,0.0,0.9894228279590608,0.4662036968960908,1.38393896818161,0.5571510532362957,1.847334921360016,0.637035611060449
734,25,,5,0.1,19.805718872836444,0.296,0.4889380453461539,0.314767461019374,0.0,0.0,0.8564534084871411,0.5317469220819503,1.2248421190306544,0.7336185308455742,1.6574675347656012,0.9597715997448774
811,25,,6,0.05,-48.29800862013458,0.28,0.7507662630092835,0.0609048891427919,0.0,0.0,0.0714791696518659,0.0038246203447917,0.1236655749380588,0.0073361179574214,0.2078109495341777,0.0151553351943232
873,25,,6,0.2,-50.45518735514644,0.289,0.8829373510214553,0.1130785062247793,0.0,0.0,0.1211442640051245,0.0680024656795046,0.1833129692822694,0.0817737788742,0.2679183110594749,0.0943447522310288
