instance,n_traj,err,name,dim,noise,ks_true,coverage,n_visited,eval_dist,kappa_plus,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8
725,25,,d5-c1-n0.1-m5,5,0.1,-33.13785935137783,0.285,855,0.5654,-0.195374758036182,0.65,3.0048348903656006,3.972290754318237,4.787356853485107
753,10,,d5-c1-n0.2-m3,5,0.2,-27.36167081917381,0.121,362,0.678,0.8864174525650855,1.0,2.4013047218322754,3.1002681255340576,3.7314186096191406
780,250,,d6-c1-n0.01-m0,6,0.01,-45.54654777327077,0.959,2877,0.0,-0.2075271763359246,1.0,5.098673343658447,6.203165054321289,6.923484802246094
793,100,,d6-c1-n0.01-m13,6,0.01,-76.44652684559905,0.736,2207,0.0,-0.1203784473863226,0.9625,4.71648645401001,5.870865821838379,6.605071544647217
821,50,,d6-c1-n0.05-m11,6,0.05,-58.89777561628494,0.493,1478,0.0,-0.3637140890824653,1.0,4.0455641746521,5.147792339324951,5.946117877960205
849,25,,d6-c1-n0.1-m9,6,0.1,-69.16244751925056,0.285,855,0.668,-0.5251161704295244,0.35,2.774020910263061,3.6723556518554688,4.507359981536865
877,10,,d6-c1-n0.2-m7,6,0.2,-36.88598049578116,0.136,407,0.6104,0.8408621867820842,0.7375,1.3843481540679932,1.9202721118927,2.5063846111297607
310,100,,d2-c1-n0.01-m10,2,0.01,-13.010242390174652,0.667,2000,0.0203,-0.0192923854578751,0.1,5.602635383605957,6.243927001953125,6.741494655609131
338,50,,d2-c1-n0.05-m8,2,0.05,13.350834999027844,0.442,1326,0.0,0.0992612891584309,0.0,4.4439568519592285,5.038865566253662,5.6457366943359375
366,25,,d2-c1-n0.1-m6,2,0.1,-3.606518083255943,0.258,774,0.082,-0.3657380835378793,0.0,3.779782056808472,4.14102840423584,4.51862096786499
394,10,,d2-c1-n0.2-m4,2,0.2,-2.1599274912864,0.115,344,0.283,0.1334652761843203,0.0,3.582659244537353,4.034251689910889,4.306533336639404
421,250,,d3-c1-n0.01-m1,3,0.01,-7.415704083686769,0.952,2857,0.0,0.0343029152383082,0.6375,5.480395793914795,6.510992527008057,7.275821208953857
434,100,,d3-c1-n0.01-m14,3,0.01,1.6301777294930675,0.707,2122,0.0,-0.0008095739940454,0.075,5.144862651824951,6.0533223152160645,6.753976345062256
462,50,,d3-c1-n0.05-m12,3,0.05,4.789913485957336,0.437,1311,0.3124,0.1997264413633044,0.025,4.439391613006592,5.067419528961182,5.656672954559326
490,25,,d3-c1-n0.1-m10,3,0.1,-20.614923975239662,0.26,781,0.2712,0.1818717490816739,0.3,3.840629577636719,4.705928325653076,5.43412446975708
518,10,,d3-c1-n0.2-m8,3,0.2,6.008144855297212,0.121,362,0.3162,0.5488759742563277,0.0625,3.3949928283691406,3.7500481605529785,4.020331859588623
545,250,,d4-c1-n0.01-m5,4,0.01,-25.421391317475663,0.947,2840,0.0,-0.1561252252587553,0.0125,5.618292331695557,6.546286106109619,7.12997579574585
573,100,,d4-c1-n0.05-m3,4,0.05,-30.16895284318092,0.715,2145,0.0,-0.2314872236473008,0.75,5.331000804901123,6.286038875579834,6.911361217498779
601,50,,d4-c1-n0.1-m1,4,0.1,-25.490568830187783,0.454,1361,0.4173,0.2495374659564976,0.8875,4.773731231689453,5.642754554748535,6.22905969619751
614,25,,d4-c1-n0.1-m14,4,0.1,-12.13766082906188,0.262,787,0.4401,0.7821370135438133,0.0,3.604588270187378,4.462088108062744,5.162245750427246
642,10,,d4-c1-n0.2-m12,4,0.2,-15.484538294325528,0.119,358,0.3858,0.3865953519355993,0.5,2.4761669635772705,3.170121669769287,3.869763135910034
669,250,,d5-c1-n0.01-m9,5,0.01,-18.319930087521648,0.954,2863,0.0,-0.1699924911115629,1.0,5.405392646789551,6.5499444007873535,7.230225563049316
697,100,,d5-c1-n0.05-m7,5,0.05,-19.7446786444012,0.733,2200,0.0,-0.4267989395602825,1.0,4.785168647766113,5.966493129730225,6.845806121826172
725,50,,d5-c1-n0.1-m5,5,0.1,-33.13785935137783,0.499,1498,0.0,0.014334009996163,1.0,4.773319721221924,5.668357372283936,6.3052520751953125
753,25,,d5-c1-n0.2-m3,5,0.2,-27.36167081917381,0.291,873,0.0,-0.1881397578884417,1.0,3.5505826473236084,4.531604290008545,5.375878810882568
781,10,,d6-c1-n0.01-m1,6,0.01,2.310630032127137,0.132,395,0.0,0.8042210543901902,1.0,2.119865655899048,2.892544984817505,3.709245443344116
793,250,,d6-c1-n0.01-m13,6,0.01,-76.44652684559905,0.957,2871,0.0,-0.4685710667827382,1.0,5.155320644378662,6.283491611480713,6.961773872375488
821,100,,d6-c1-n0.05-m11,6,0.05,-58.89777561628494,0.752,2255,0.0,-0.5854832058720832,1.0,4.92950439453125,6.026573181152344,6.713528633117676
849,50,,d6-c1-n0.1-m9,6,0.1,-69.16244751925056,0.497,1492,0.668,-0.3877956987255788,1.0,4.337677955627441,5.290369510650635,5.9880194664001465
877,25,,d6-c1-n0.2-m7,6,0.2,-36.88598049578116,0.288,863,0.6961,0.4482319212093589,0.0625,3.1157352924346924,3.967059373855591,4.690244197845459
310,250,,d2-c1-n0.01-m10,2,0.01,-13.010242390174652,0.913,2739,0.0,0.0390800997182291,0.0125,5.814534664154053,6.463700771331787,7.0431413650512695
338,100,,d2-c1-n0.05-m8,2,0.05,13.350834999027844,0.685,2054,0.0,0.1039736569144047,0.0375,5.29201602935791,5.958704471588135,6.475484371185303
366,50,,d2-c1-n0.1-m6,2,0.1,-3.606518083255943,0.446,1337,0.0978,0.021159042674795,0.0,4.845725059509277,5.329246044158936,5.778724193572998
394,25,,d2-c1-n0.2-m4,2,0.2,-2.1599274912864,0.271,812,0.1467,0.2123390033534522,0.025,4.114845275878906,4.68142557144165,5.195228099822998
422,10,,d3-c1-n0.01-m2,3,0.01,-10.734204673555151,0.125,375,0.1666,0.4438631494336584,0.0125,3.714040517807007,4.208148002624512,4.512003421783447
434,250,,d3-c1-n0.01-m14,3,0.01,1.6301777294930675,0.948,2844,0.0,0.0024686410283795,0.45,5.465714931488037,6.436811923980713,7.15173864364624
462,100,,d3-c1-n0.05-m12,3,0.05,4.789913485957336,0.711,2133,0.2549,0.0630799300929449,0.525,5.243366241455078,6.0876078605651855,6.754210948944092
490,50,,d3-c1-n0.1-m10,3,0.1,-20.614923975239662,0.466,1399,0.3521,-0.1179706040731887,0.7625,4.7529168128967285,5.588921070098877,6.1532816886901855
518,25,,d3-c1-n0.2-m8,3,0.2,6.008144855297212,0.278,834,0.4095,0.1787266280927792,0.85,1.828574776649475,2.567483901977539,3.60642671585083
546,10,,d4-c1-n0.01-m6,4,0.01,-35.825477386408664,0.115,344,0.1837,0.7358248297382167,0.5625,2.9263358116149902,3.699748754501343,4.3849053382873535
573,250,,d4-c1-n0.05-m3,4,0.05,-30.16895284318092,0.946,2839,0.0,-0.274004215785874,0.525,5.728872299194336,6.669002532958984,7.248116970062256
601,100,,d4-c1-n0.1-m1,4,0.1,-25.490568830187783,0.719,2157,0.0,-0.2170432350798242,1.0,5.20906925201416,6.348703861236572,6.99896764755249
614,50,,d4-c1-n0.1-m14,4,0.1,-12.13766082906188,0.486,1457,0.0,-0.1938958806517588,0.1625,4.743696689605713,5.609409809112549,6.209893226623535
642,25,,d4-c1-n0.2-m12,4,0.2,-15.484538294325528,0.274,821,0.5034,0.3099995793639182,1.0,3.4803905487060547,4.363851070404053,5.131698131561279
670,10,,d5-c1-n0.01-m10,5,0.01,-44.4013504262728,0.127,380,0.2444,0.5475509341805583,0.9875,2.213827133178711,2.911895513534546,3.6900436878204346
697,250,,d5-c1-n0.05-m7,5,0.05,-19.7446786444012,0.951,2853,0.0,-0.4204240209656866,1.0,5.230728626251221,6.418900966644287,7.217648506164551
725,100,,d5-c1-n0.1-m5,5,0.1,-33.13785935137783,0.722,2166,0.0,-0.0456302615133105,0.7625,4.908945083618164,5.915912628173828,6.6271071434021
753,50,,d5-c1-n0.2-m3,5,0.2,-27.36167081917381,0.5,1500,0.5074,-0.3098249832307688,1.0,3.985871553421021,5.059772968292236,5.974446773529053
781,25,,d6-c1-n0.01-m1,6,0.01,2.310630032127137,0.3,900,0.0,-0.0145452226223118,0.525,2.779259443283081,3.529036045074463,4.370949745178223
794,10,,d6-c1-n0.01-m14,6,0.01,-38.89536340245233,0.133,398,0.7902,0.5804934821871239,0.4,2.4075303077697754,3.162524938583374,3.884445190429688
821,250,,d6-c1-n0.05-m11,6,0.05,-58.89777561628494,0.967,2900,0.0,0.0452889293354009,1.0,5.301955699920654,6.435559272766113,7.091094493865967
849,100,,d6-c1-n0.1-m9,6,0.1,-69.16244751925056,0.734,2201,0.0,-0.2414731392381298,1.0,4.852481842041016,5.802558422088623,6.461239814758301
877,50,,d6-c1-n0.2-m7,6,0.2,-36.88598049578116,0.503,1509,0.6199,0.1893380237361535,1.0,3.474993228912353,4.546619415283203,5.559518814086914
311,10,,d2-c1-n0.01-m11,2,0.01,6.656586154585676,0.105,314,0.2507,0.1705913184075563,0.2875,4.143429756164551,4.494265079498291,4.764445781707764
338,250,,d2-c1-n0.05-m8,2,0.05,13.350834999027844,0.94,2819,0.0,0.0879241366275402,0.0,5.528783321380615,6.252738952636719,6.838886260986328
366,100,,d2-c1-n0.1-m6,2,0.1,-3.606518083255943,0.732,2195,0.0,-0.015526634764001,0.0,5.1862406730651855,5.818965435028076,6.51423978805542
394,50,,d2-c1-n0.2-m4,2,0.2,-2.1599274912864,0.459,1376,0.095,-0.0498692895108189,0.4875,4.719364643096924,5.473714351654053,6.029901027679443
422,25,,d3-c1-n0.01-m2,3,0.01,-10.734204673555151,0.257,770,0.1638,0.1595474757817759,0.0,3.801406145095825,4.352104187011719,4.898514747619629
450,10,,d3-c1-n0.05-m0,3,0.05,-24.89523765054504,0.12,359,0.1796,0.347579967154221,0.2875,3.540653944015503,4.200148105621338,4.724562168121338
462,250,,d3-c1-n0.05-m12,3,0.05,4.789913485957336,0.951,2853,0.0,0.0234663404191315,0.675,5.6193623542785645,6.527997016906738,7.165246486663818
490,100,,d3-c1-n0.1-m10,3,0.1,-20.614923975239662,0.697,2091,0.0,-0.1371776053375954,0.6875,5.403794288635254,6.364238739013672,6.988438606262207
518,50,,d3-c1-n0.2-m8,3,0.2,6.008144855297212,0.457,1372,0.3107,0.0544495733088709,0.1125,4.632093906402588,5.407052516937256,6.053348064422607
546,25,,d4-c1-n0.01-m6,4,0.01,-35.825477386408664,0.291,874,0.0,0.220583438621556,0.3125,4.02180290222168,5.047767162322998,5.788057804107666
574,10,,d4-c1-n0.05-m4,4,0.05,-17.091759926410464,0.123,368,0.5781,0.6470903456777951,0.0375,3.030226945877075,3.5361900329589844,3.9916839599609375
601,250,,d4-c1-n0.1-m1,4,0.1,-25.490568830187783,0.961,2883,0.0,-0.2882398653792381,0.5625,5.541545391082764,6.585425853729248,7.246951580047607
614,100,,d4-c1-n0.1-m14,4,0.1,-12.13766082906188,0.718,2154,0.3952,-0.1493732882496828,0.05,5.0406413078308105,6.04292106628418,6.733908176422119
642,50,,d4-c1-n0.2-m12,4,0.2,-15.484538294325528,0.497,1490,0.344,-0.2171535065270033,1.0,4.642781734466553,5.503181457519531,6.190951824188232
670,25,,d5-c1-n0.01-m10,5,0.01,-44.4013504262728,0.293,878,0.4782,0.5638442105273239,0.05,2.8086259365081787,3.679134368896485,4.505551815032959
698,10,,d5-c1-n0.05-m8,5,0.05,-14.507889827778769,0.119,357,0.7839,0.9269809495643518,1.0,2.1745622158050537,2.8970611095428467,3.6409366130828857
725,250,,d5-c1-n0.1-m5,5,0.1,-33.13785935137783,0.96,2879,0.0,0.0931616392231654,0.6625,5.403878211975098,6.397101879119873,7.061460971832275
753,100,,d5-c1-n0.2-m3,5,0.2,-27.36167081917381,0.742,2225,0.5074,-0.2316417253120601,1.0,4.763237953186035,5.811515808105469,6.578577518463135
781,50,,d6-c1-n0.01-m1,6,0.01,2.310630032127137,0.493,1479,0.4964,-0.0153749472290588,0.2875,3.431349515914917,4.546671390533447,5.5534257888793945
794,25,,d6-c1-n0.01-m14,6,0.01,-38.89536340245233,0.278,835,0.2955,0.2985837210458568,1.0,2.898850202560425,3.879225254058838,4.783737182617188
822,10,,d6-c1-n0.05-m12,6,0.05,-7.917380679276863,0.126,379,0.7691,0.9155474043373212,0.9375,1.6704994440078735,2.342784881591797,3.037921190261841
849,250,,d6-c1-n0.1-m9,6,0.1,-69.16244751925056,0.949,2846,0.0,-0.0494257625246591,1.0,5.153422832489014,6.138885021209717,6.80453634262085
877,100,,d6-c1-n0.2-m7,6,0.2,-36.88598049578116,0.738,2214,0.0,-0.7644136636516454,1.0,4.535279273986816,5.7040557861328125,6.595927715301514
311,25,,d2-c1-n0.01-m11,2,0.01,6.656586154585676,0.239,717,0.132,-1.754239974049178,0.0,3.7160720825195312,4.063584327697754,4.388940811157227
339,10,,d2-c1-n0.05-m9,2,0.05,-11.98291658411206,0.106,318,0.3995,0.3638393647991209,0.0,2.9813873767852783,3.307547807693481,3.5880463123321533
366,250,,d2-c1-n0.1-m6,2,0.1,-3.606518083255943,0.942,2825,0.0,0.0897688219257257,0.0,5.517569541931152,6.27870512008667,6.983509063720703
394,100,,d2-c1-n0.2-m4,2,0.2,-2.1599274912864,0.719,2156,0.0,-0.1838520964258926,0.2,5.439365386962891,6.1912055015563965,6.7728424072265625
422,50,,d3-c1-n0.01-m2,3,0.01,-10.734204673555151,0.465,1395,0.1666,0.136836143136016,0.175,4.580873012542725,5.467708587646484,6.120934963226318
450,25,,d3-c1-n0.05-m0,3,0.05,-24.89523765054504,0.255,764,0.1796,0.1926799362371969,0.4125,3.8997650146484375,4.696052551269531,5.274962902069092
463,10,,d3-c1-n0.05-m13,3,0.05,1.5260272664429309,0.114,342,0.4764,0.6790273957325041,0.0,2.8395135402679443,3.3259148597717285,3.64574670791626
490,250,,d3-c1-n0.1-m10,3,0.1,-20.614923975239662,0.953,2859,0.0,-0.0700727632745804,0.6,5.711523532867432,6.690649509429932,7.335972785949707
518,100,,d3-c1-n0.2-m8,3,0.2,6.008144855297212,0.721,2163,0.0,0.0190983473847722,0.2875,5.236063480377197,6.126081466674805,6.774377346038818
546,50,,d4-c1-n0.01-m6,4,0.01,-35.825477386408664,0.448,1345,0.0,0.1704463549921696,0.0125,4.760420799255371,5.688787460327148,6.2476487159729
574,25,,d4-c1-n0.05-m4,4,0.05,-17.091759926410464,0.267,800,0.4019,-0.0921316375869672,0.775,4.241915225982666,4.964366436004639,5.498104095458984
602,10,,d4-c1-n0.1-m2,4,0.1,29.480145418186098,0.115,346,0.4362,0.8736713389786922,0.9875,2.480445384979248,3.123152256011963,3.8432908058166495
614,250,,d4-c1-n0.1-m14,4,0.1,-12.13766082906188,0.961,2883,0.0,-0.0652050667883262,0.15,5.629622936248779,6.585061550140381,7.165748596191406
642,100,,d4-c1-n0.2-m12,4,0.2,-15.484538294325528,0.716,2147,0.344,-0.3825902760770751,1.0,5.02034330368042,5.9867753982543945,6.7106547355651855
670,50,,d5-c1-n0.01-m10,5,0.01,-44.4013504262728,0.491,1472,0.2486,-0.0990159721499805,1.0,4.575151920318604,5.531622409820557,6.183113098144531
698,25,,d5-c1-n0.05-m8,5,0.05,-14.507889827778769,0.27,810,0.0,0.0357322586601632,1.0,3.134918451309204,4.064137935638428,4.952314376831055
726,10,,d5-c1-n0.1-m6,5,0.1,-27.36501286887357,0.118,355,0.6027,0.4332314040126641,1.0,2.1374127864837646,2.9158310890197754,3.7413506507873535
753,250,,d5-c1-n0.2-m3,5,0.2,-27.36167081917381,0.957,2871,0.0,-0.4804995816639469,1.0,5.2497172355651855,6.3700456619262695,7.102592468261719
781,100,,d6-c1-n0.01-m1,6,0.01,2.310630032127137,0.729,2186,0.0,-0.7466891904328179,1.0,4.447354316711426,5.720338344573975,6.634181499481201
794,50,,d6-c1-n0.01-m14,6,0.01,-38.89536340245233,0.491,1474,0.0,-0.1406214975026192,1.0,4.232780456542969,5.213390350341797,5.92686939239502
822,25,,d6-c1-n0.05-m12,6,0.05,-7.917380679276863,0.275,824,0.0,-0.2377622464007036,1.0,3.070472717285156,3.8998360633850098,4.684851169586182
850,10,,d6-c1-n0.1-m10,6,0.1,36.32813350240218,0.132,395,0.7285,0.7242772924582519,0.0,1.7986087799072266,2.089857578277588,2.410451889038086
877,250,,d6-c1-n0.2-m7,6,0.2,-36.88598049578116,0.958,2873,0.0,-0.3284376967902039,1.0,4.9152445793151855,6.136538982391357,7.007960796356201
311,50,,d2-c1-n0.01-m11,2,0.01,6.656586154585676,0.416,1247,0.1303,0.0397281013010096,0.5875,4.921144962310791,5.455683708190918,5.868714809417725
339,25,,d2-c1-n0.05-m9,2,0.05,-11.98291658411206,0.254,763,0.1563,-0.652051494401964,0.6875,3.081955671310425,3.9268295764923096,4.793825626373291
367,10,,d2-c1-n0.1-m7,2,0.1,-1.4167534716119394,0.121,363,0.4128,0.3822610569276014,0.2125,2.790315866470337,3.344959259033203,3.9895660877227774
394,250,,d2-c1-n0.2-m4,2,0.2,-2.1599274912864,0.962,2885,0.0,-0.1352024019524332,0.325,5.842349529266357,6.589626312255859,7.128152370452881
422,100,,d3-c1-n0.01-m2,3,0.01,-10.734204673555151,0.685,2054,0.0,0.0647337594301322,0.5,5.4159135818481445,6.317083358764648,6.850633144378662
450,50,,d3-c1-n0.05-m0,3,0.05,-24.89523765054504,0.431,1292,0.0,0.1825351809561488,0.2125,4.662758827209473,5.62092924118042,6.243636608123779
463,25,,d3-c1-n0.05-m13,3,0.05,1.5260272664429309,0.261,784,0.0,0.1946730127192904,0.3625,3.6583290100097656,4.46729040145874,5.345435619354248
491,10,,d3-c1-n0.1-m11,3,0.1,-13.136520272342572,0.114,343,0.2224,0.3968606812277406,0.0375,3.491917848587036,3.922978639602661,4.320010185241699
518,250,,d3-c1-n0.2-m8,3,0.2,6.008144855297212,0.957,2871,0.0,-0.0529765889414211,0.15,5.532979965209961,6.356996059417725,7.004347324371338
546,100,,d4-c1-n0.01-m6,4,0.01,-35.825477386408664,0.703,2110,0.0,-0.3913904678480878,0.075,5.19556188583374,6.170438289642334,6.780158996582031
574,50,,d4-c1-n0.05-m4,4,0.05,-17.091759926410464,0.48,1440,0.3318,0.252833752220343,0.2875,4.285756587982178,5.246070861816406,6.056844234466553
602,25,,d4-c1-n0.1-m2,4,0.1,29.480145418186098,0.282,846,0.5883,0.5554287223483452,0.0375,3.757718324661255,4.593817710876465,5.2763190269470215
630,10,,d4-c1-n0.2-m0,4,0.2,-3.558579726048665,0.122,367,0.0,0.7277839551839621,0.025,3.0577938556671143,3.676020860671997,4.266884326934815
642,250,,d4-c1-n0.2-m12,4,0.2,-15.484538294325528,0.952,2857,0.0,-0.1242061724155855,1.0,5.533130645751953,6.457535743713379,7.093291759490967
670,100,,d5-c1-n0.01-m10,5,0.01,-44.4013504262728,0.729,2188,0.0,-0.1798518840959263,0.975,5.017597198486328,6.153973579406738,6.81847095489502
698,50,,d5-c1-n0.05-m8,5,0.05,-14.507889827778769,0.47,1409,0.0,0.6349141825438276,0.175,4.2496657371521,5.230902671813965,6.009408473968506
726,25,,d5-c1-n0.1-m6,5,0.1,-27.36501286887357,0.295,885,0.5519,0.7722501327344893,0.0625,3.38463830947876,4.300153255462647,5.111466407775879
754,10,,d5-c1-n0.2-m4,5,0.2,-4.946768816439207,0.125,375,0.6897,0.5831686948711461,0.9125,2.5142931938171387,3.1754372119903564,3.8020286560058594
781,250,,d6-c1-n0.01-m1,6,0.01,2.310630032127137,0.956,2868,0.0,-1.0149788630971046,0.8375,4.992588996887207,6.219619274139404,7.035869121551514
794,100,,d6-c1-n0.01-m14,6,0.01,-38.89536340245233,0.705,2114,0.0,-0.0562796792453987,1.0,4.612771511077881,5.724808692932129,6.497452735900879
822,50,,d6-c1-n0.05-m12,6,0.05,-7.917380679276863,0.485,1456,0.0,0.1692484345844222,0.6875,3.635564804077149,4.786532878875732,5.676009178161621
850,25,,d6-c1-n0.1-m10,6,0.1,36.32813350240218,0.285,854,0.7051,0.5068476135882232,1.0,2.437147855758667,3.3098111152648926,4.227682113647461
878,10,,d6-c1-n0.2-m8,6,0.2,-31.98985941612672,0.131,392,0.0,0.6722652243749029,1.0,2.0784542560577397,2.878929376602173,3.6400184631347656
311,100,,d2-c1-n0.01-m11,2,0.01,6.656586154585676,0.644,1931,0.0,0.1024604032148045,0.0125,4.960361480712891,5.671250820159912,6.341360569000244
339,50,,d2-c1-n0.05-m9,2,0.05,-11.98291658411206,0.429,1287,0.0272,-0.2673798065358347,0.0125,4.720002174377441,5.607292175292969,6.302459716796875
367,25,,d2-c1-n0.1-m7,2,0.1,-1.4167534716119394,0.267,801,0.2986,0.5105874601686518,0.15,3.7894446849823,4.484959602355957,5.052797794342041
395,10,,d2-c1-n0.2-m5,2,0.2,-9.597076646976651,0.117,352,0.299,0.2191303122330048,0.075,3.188527107238769,3.850844621658325,4.354918956756592
422,250,,d3-c1-n0.01-m2,3,0.01,-10.734204673555151,0.943,2830,0.0,-0.0035203752678445,0.1,5.633094310760498,6.546112060546875,7.181656837463379
450,100,,d3-c1-n0.05-m0,3,0.05,-24.89523765054504,0.692,2075,0.0,0.0748989677281124,0.0375,5.1738715171813965,5.928828716278076,6.473949432373047
463,50,,d3-c1-n0.05-m13,3,0.05,1.5260272664429309,0.471,1412,0.2012,0.0881842099835198,0.075,4.689769268035889,5.467161655426025,6.026941299438477
491,25,,d3-c1-n0.1-m11,3,0.1,-13.136520272342572,0.29,869,0.2957,0.160010221931195,0.025,4.200015544891357,5.073339939117432,5.741801738739014
519,10,,d3-c1-n0.2-m9,3,0.2,2.771940661275317,0.12,359,0.5393,0.1434811977052815,0.9625,2.666382074356079,3.197103261947632,3.826824188232422
546,250,,d4-c1-n0.01-m6,4,0.01,-35.825477386408664,0.954,2863,0.0,-0.1325670256119745,0.1625,5.656390190124512,6.622231960296631,7.175893306732178
574,100,,d4-c1-n0.05-m4,4,0.05,-17.091759926410464,0.734,2203,0.3318,0.1979718220025432,0.15,5.210607528686523,6.171153545379639,6.809349060058594
602,50,,d4-c1-n0.1-m2,4,0.1,29.480145418186098,0.484,1451,0.3428,0.2901263305388006,0.0125,4.3007097244262695,5.152930736541748,5.823992729187012
630,25,,d4-c1-n0.2-m0,4,0.2,-3.558579726048665,0.288,863,0.1862,0.4109105250766142,0.0125,3.758287191390991,4.595626354217529,5.239102840423584
643,10,,d4-c1-n0.2-m13,4,0.2,6.224275918490596,0.118,354,0.0,0.6951969548169896,0.0,2.6597843170166016,3.052390813827514,3.3313889503479004
670,250,,d5-c1-n0.01-m10,5,0.01,-44.4013504262728,0.964,2892,0.0,-0.4471443784694963,0.6,5.3859543800354,6.482921123504639,7.132884502410889
698,100,,d5-c1-n0.05-m8,5,0.05,-14.507889827778769,0.738,2214,0.0,-0.6902478997047736,0.95,4.752451419830322,5.848330020904541,6.685939788818359
726,50,,d5-c1-n0.1-m6,5,0.1,-27.36501286887357,0.497,1491,0.5519,0.0549776186889975,0.775,3.725123643875122,4.77819299697876,5.689290523529053
754,25,,d5-c1-n0.2-m4,5,0.2,-4.946768816439207,0.297,892,0.3732,-0.0089062704033864,0.8625,3.122913122177124,3.9980523586273193,4.8037614822387695
782,10,,d6-c1-n0.01-m2,6,0.01,-86.42381835431243,0.131,393,0.0,0.8617999349156709,1.0,2.0162951946258545,2.7950098514556885,3.5507819652557373
794,250,,d6-c1-n0.01-m14,6,0.01,-38.89536340245233,0.962,2886,0.0,-0.0325355222972938,1.0,5.147569179534912,6.216333389282227,6.889261722564697
822,100,,d6-c1-n0.05-m12,6,0.05,-7.917380679276863,0.727,2181,0.0,-0.1497171982237982,1.0,4.4945268630981445,5.645986080169678,6.508242130279541
850,50,,d6-c1-n0.1-m10,6,0.1,36.32813350240218,0.505,1515,0.6773,0.7601437355844118,0.0125,3.520489454269409,4.580894470214844,5.501769065856934
878,25,,d6-c1-n0.2-m8,6,0.2,-31.98985941612672,0.291,873,0.0,-0.1442136151309307,1.0,3.0005288124084477,3.91515588760376,4.717325687408447
311,250,,d2-c1-n0.01-m11,2,0.01,6.656586154585676,0.915,2745,0.0,0.0028772881181158,0.0,5.634210586547852,6.334005832672119,6.908814907073975
339,100,,d2-c1-n0.05-m9,2,0.05,-11.98291658411206,0.677,2031,0.0,-0.1638966080690903,0.0875,5.537074565887451,6.201564311981201,6.739045143127441
367,50,,d2-c1-n0.1-m7,2,0.1,-1.4167534716119394,0.432,1297,0.1158,-0.0053862254882285,0.2,4.338194370269775,5.0135016441345215,5.710748195648193
395,25,,d2-c1-n0.2-m5,2,0.2,-9.597076646976651,0.265,795,0.0358,0.131637693698611,0.675,3.6152985095977774,4.372008800506592,4.967038631439209
423,10,,d3-c1-n0.01-m3,3,0.01,-4.375614595954051,0.106,318,0.3336,0.3744603273738565,0.0,3.2646424770355225,3.757021427154541,4.19356107711792
450,250,,d3-c1-n0.05-m0,3,0.05,-24.89523765054504,0.948,2844,0.0,0.0219756187372979,0.1875,5.640539646148682,6.499032497406006,7.00909423828125
463,100,,d3-c1-n0.05-m13,3,0.05,1.5260272664429309,0.719,2156,0.1538,0.0547008252918649,0.275,5.092901229858398,6.022124767303467,6.692915439605713
491,50,,d3-c1-n0.1-m11,3,0.1,-13.136520272342572,0.472,1415,0.0,0.166076381437137,0.2375,4.592374801635742,5.430094242095947,6.175765514373779
519,25,,d3-c1-n0.2-m9,3,0.2,2.771940661275317,0.281,844,0.2159,0.3134316669142251,0.0,3.9662468433380127,4.509398460388184,5.045711517333984
547,10,,d4-c1-n0.01-m7,4,0.01,-29.76605096445724,0.125,375,0.498,0.3292635784366351,0.25,3.0572519302368164,3.4293174743652344,3.8358466625213614
574,250,,d4-c1-n0.05-m4,4,0.05,-17.091759926410464,0.948,2845,0.0,0.0182582791916487,0.1625,5.702934265136719,6.640017986297607,7.18358325958252
602,100,,d4-c1-n0.1-m2,4,0.1,29.480145418186098,0.72,2159,0.3343,-0.195505507776925,0.0875,5.024576663970947,6.0511794090271,6.752222537994385
630,50,,d4-c1-n0.2-m0,4,0.2,-3.558579726048665,0.487,1461,0.0,-0.0517152599037489,0.6125,4.408688545227051,5.363461494445801,6.089599609375
643,25,,d4-c1-n0.2-m13,4,0.2,6.224275918490596,0.282,845,0.234,0.6718489263368385,0.0125,4.101428985595703,4.794073581695557,5.273139953613281
671,10,,d5-c1-n0.01-m11,5,0.01,-19.616145636909778,0.133,400,0.6676,0.8381522955937369,0.925,2.4743449687957764,3.223588705062866,3.9502384662628174
698,250,,d5-c1-n0.05-m8,5,0.05,-14.507889827778769,0.96,2880,0.0,-0.3204773123428787,0.9125,5.166390419006348,6.326062679290772,7.10680103302002
726,100,,d5-c1-n0.1-m6,5,0.1,-27.36501286887357,0.714,2141,0.4252,-0.0927041028543924,0.825,4.569138050079346,5.577037334442139,6.3782243728637695
754,50,,d5-c1-n0.2-m4,5,0.2,-4.946768816439207,0.491,1474,0.5271,-0.4559885105381048,0.9125,3.484236478805542,4.584151744842529,5.5669026374816895
782,25,,d6-c1-n0.01-m2,6,0.01,-86.42381835431243,0.292,877,0.6509,0.6383662769532521,1.0,3.2670319080352783,4.2003493309021,5.015830993652344
810,10,,d6-c1-n0.05-m0,6,0.05,-50.04826371600894,0.123,369,0.7939,0.511456204256211,0.95,0.9136353731155396,1.3634718656539917,1.9189709424972532
822,250,,d6-c1-n0.05-m12,6,0.05,-7.917380679276863,0.956,2869,0.0,-0.1682771829166341,1.0,4.843677043914795,6.0397820472717285,6.893102169036865
850,100,,d6-c1-n0.1-m10,6,0.1,36.32813350240218,0.736,2207,0.0,0.764502493212649,0.0,4.541267395019531,5.569074630737305,6.316644191741943
