instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,t_auto,ent_t2,wspread_t2,ent_t4,wspread_t4,ent_auto,wspread_auto,ent_t8,wspread_t8,ent_t16,wspread_t16,ent_t32,wspread_t32,ent_t64,wspread_t64,ent_t128,wspread_t128,mu_kappa_plus,mu_frac,mu_ent_t2,mu_ent_t4,mu_ent_t8,mu_ent_t16,mu_ent_t32,mu_ent_t64,mu_ent_t128,mu_ent_auto,mu_wspread_t2,mu_wspread_t4,mu_wspread_t8,mu_wspread_t16,mu_wspread_t32,mu_wspread_t64,mu_wspread_t128,mu_wspread_auto,sd_kappa_plus,sd_frac,sd_ent_t2,sd_ent_t4,sd_ent_t8,sd_ent_t16,sd_ent_t32,sd_ent_t64,sd_ent_t128,sd_ent_auto,sd_wspread_t2,sd_wspread_t4,sd_wspread_t8,sd_wspread_t16,sd_wspread_t32,sd_wspread_t64,sd_wspread_t128,sd_wspread_auto,z_plus,z_frac,S_diff
581,colosseum,,d4-c1-n0.05-m11,4,0.05,11.0,,-27.984450651921836,3000,-0.4755621519901311,0.525,1,7.328467845916748,1.1597912311553955,7.679330348968506,1.3762038946151731,6.619073390960693,0.9012077450752258,7.896622657775879,1.5858891010284424,7.990536689758301,1.8135007619857788,7.991855144500732,1.9863306283950808,7.98084020614624,2.051556348800659,7.978857517242432,2.06226658821106,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,-3.6383233728841295,-15.372092350802152,11.733768977918022
720,colosseum,,d5-c1-n0.1-m0,5,0.1,0.0,,9.58742063848517,3000,0.463245772833516,0.0,1,7.281845092773437,1.4971596002578735,7.553077697753906,1.7383869886398315,6.829753398895264,1.2411662340164185,7.753420352935791,2.0166001319885254,7.9093017578125,2.373849630355835,7.976814270019531,2.801025152206421,7.967767238616943,3.1168360710144043,7.958012580871582,3.207176923751831,0.15121377023799723,1.0,7.528799978892009,7.9228909333546955,8.00171496073405,8.00295877456665,8.002961540222168,8.002961349487304,8.002961540222168,7.9534319877624515,1.0121387223402658,1.2022242347399394,1.3039064486821492,1.3100288788477579,1.3105241457621257,1.3105271935462952,1.3105271935462952,1.261769046386083,0.061370690979241846,0.0,0.1152943632729713,0.02374175180234136,0.0004600756957061345,0.0003236991081926892,0.00032625752584404077,0.0003261076114777571,0.00032609637858624325,0.1256946883740975,0.052552074113906694,0.0227854516299719,0.008995479525143674,0.010052980767564135,0.010147355368281062,0.010148005627540346,0.010148024406148872,0.07299298160706069,5.084381446854837,-1000.0,1005.0843814468549
844,colosseum,,d6-c1-n0.1-m4,6,0.1,4.0,,-51.41557026855955,3000,-0.20971184436275,1.0,1,7.6487860679626465,1.798287272453308,7.868484497070312,2.0853025913238525,7.269712924957275,1.5248498916625977,7.9806742668151855,2.443672180175781,7.9841766357421875,2.8319480419158936,7.947836399078369,3.08795428276062,7.934752941131592,3.170443058013916,7.932791233062744,3.1857850551605225,0.2241901802541967,1.0,7.781835110982259,7.96975679397583,8.005357042948406,8.005385208129884,8.005385144551594,8.00538501739502,8.005385080973307,7.987244129180908,1.2500988721847535,1.3894911289215088,1.4476956923802693,1.449016014734904,1.4490297238032024,1.4490297238032024,1.4490297238032024,1.422569994131724,0.07050366417352924,0.0,0.05458504258025387,0.010910686843674106,7.363100635980363e-05,7.857313694211739e-05,7.863599006767263e-05,7.859237326050944e-05,7.83468698292855e-05,0.05570520080560021,0.03801235010157325,0.012972275386232454,0.009663893336470905,0.009868587559645252,0.009870764413916851,0.009870752377890772,0.009870799036498361,0.048873924206392486,-6.154318781914546,0.0,-6.154318781914546
63,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0814715735725377,0.975,1,6.283155918121338,0.5258744359016418,7.1354570388793945,0.7651709914207458,5.288683891296387,0.3565690219402313,7.528364658355713,1.0049809217453003,7.58465051651001,1.1409412622451782,7.582672119140625,1.1889153718948364,7.580081462860107,1.1996710300445557,7.57989501953125,1.200403094291687,-0.01156080209928355,0.995,5.1686320304870605,6.227100769678752,7.531568145751953,7.589186414082845,7.590623235702514,7.591772079467773,7.591827646891276,6.956223996480306,0.33722349603970847,0.48830176492532096,0.8724543193976084,0.975250635544459,0.9959937512874604,0.9991088291009267,0.9996510068575541,0.6520294060309728,0.03955325840848126,0.010170952554312156,0.30069388702915845,0.25233246199745163,0.0071425432580279075,0.003252121645372905,0.0011712480738223332,0.0010017532827617105,0.000998377174299341,0.5057585800912503,0.042519810856234394,0.05418003122441466,0.011110008557179363,0.005495595031110267,0.00524670316975197,0.0054793187999186335,0.005559338456662759,0.09155093194290902,-1.7675097902493782,-1.9663841605003518,0.19887437025097365
127,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3888107857671365,0.0,1,6.97747802734375,0.9753313064575196,7.455287933349609,1.186015009880066,6.161427021026611,0.7573876976966858,7.591755867004394,1.326757788658142,7.600780010223389,1.369881510734558,7.600810527801514,1.3728829622268677,7.600809574127197,1.372896432876587,7.600808620452881,1.372896432876587,0.10307559745691662,0.9845833333333334,6.5884238084157305,7.3631558577219645,7.586440722147624,7.593521912892659,7.593982807795206,7.593981409072876,7.593981583913167,7.499821774164835,0.7218379120031992,0.951287712653478,1.1507926344871522,1.1634159644444784,1.1666137456893921,1.1668194572130839,1.1668203075726826,1.0748205562432607,0.0729677896994548,0.019332429130659076,0.22224460106668986,0.05611323320058187,0.0023746510630121634,0.0006621228856503066,0.0006328443386471162,0.0006325617443121128,0.0006326533994349717,0.23886004501335753,0.06498323138638587,0.0414496439519679,0.005577086256512363,0.007071399596794457,0.007772142780186858,0.007826975686112878,0.007827255356561938,0.09554937232369816,3.9159085054806697,-50.92910604658025,54.845014552060924
191,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3000463405701573,1.0,1,7.53084659576416,1.2296912670135498,7.586253643035889,1.2938075065612793,7.265905857086182,1.0710166692733765,7.598357677459717,1.3157474994659424,7.598886013031006,1.3209198713302612,7.598884582519531,1.3211722373962402,7.598884582519531,1.3211729526519775,7.598884582519531,1.3211729526519775,0.2888645288180819,1.0,7.261055564880371,7.543686564763387,7.598183250427246,7.598578580220541,7.59857652982076,7.598576418558756,7.598576498031616,7.566277122497558,1.0604363679885864,1.2267317255338033,1.306274457772573,1.3101527214050293,1.310331658522288,1.3103320598602295,1.3103320558865865,1.2723702510197958,0.036398824889933575,0.0,0.08224470612942905,0.017135132226578587,0.0002671239359308475,0.00021311370570180208,0.00021330472803268504,0.00021342637601588554,0.00021353311999278488,0.08600045179236539,0.04596000088110804,0.018551884607954486,0.010914391851839352,0.011527111810909188,0.011561573246612295,0.011561638331946974,0.011561625934022312,0.06151026209657907,0.30720254804620956,0.0,0.30720254804620956
255,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4126734777507342,1.0,1,7.585202217102051,1.5829490423202517,7.598689556121826,1.6347111463546753,7.429485321044922,1.4151195287704468,7.598980903625488,1.6418631076812744,7.598983764648437,1.6421597003936768,7.598983764648437,1.6421616077423096,7.598983764648437,1.6421616077423096,7.598983764648437,1.6421616077423096,0.4403097779431379,1.0,7.422912724812826,7.574405018488566,7.600260670979818,7.60026528040568,7.600265153249105,7.600265200932821,7.600265216827393,7.584985478719076,1.2756821473439535,1.4022701819737753,1.4515195568402608,1.4522100289662678,1.4522134780883789,1.4522134820620218,1.452213474114736,1.4295558333396912,0.03220084053120525,0.0,0.042862761925491794,0.008366964102597666,5.6241520468225686e-05,5.3225429701332736e-05,5.311501178254995e-05,5.3331789474364796e-05,5.3354147929997236e-05,0.05148956989064449,0.035866186952500316,0.015285040741980801,0.013259049927531023,0.013386073729952767,0.013386800366060072,0.013386802938062312,0.013386841153958242,0.04629096860565518,-0.8582477890793525,0.0,-0.8582477890793525
334,colosseum,,d2-c1-n0.05-m4,2,0.05,4.0,,5.496937541713086,3000,0.1591266478198644,0.0375,5,5.820988655090332,0.3477701246738434,6.02370023727417,0.381701111793518,5.163943767547607,0.2595680356025696,6.44189453125,0.464945524930954,7.012616157531738,0.6228887438774109,7.442457675933838,0.8160383105278015,7.710557460784912,1.015238642692566,7.883238315582275,1.2185906171798706,0.00745966836540488,0.0175,4.7184529304504395,5.405885696411133,6.129505825042725,6.757111072540283,7.420674180984497,7.867435391743978,7.995563507080078,5.94357164700826,0.11357763136426605,0.16290358006954186,0.23548698971668877,0.32413673599561055,0.4590859125057856,0.618761396408081,0.7389630575974783,0.21684303556879359,0.029911808688745024,0.07424911470504386,0.213340304236494,0.19421191277486807,0.04837636384812571,0.03660504308152141,0.020322182664204366,0.0061370420124274945,0.0013069541078949958,0.3525321548433269,0.016450531875050405,0.01950430495913267,0.007498285608818061,0.011041957355698153,0.009984528324740862,0.007428415598367628,0.004142533979046067,0.03142864242822728,5.0704717000790245,0.2693634810253349,4.80110821905369
458,colosseum,,d3-c1-n0.05-m8,3,0.05,8.0,,0.4466454396956449,3000,-0.0662812374835663,0.4375,1,6.457335948944092,0.6226562857627869,7.212160587310791,0.8359549641609192,5.442639350891113,0.4449515342712402,7.584197998046875,1.0304025411605835,7.753516674041748,1.1689704656600952,7.876280307769775,1.2931029796600342,7.963188171386719,1.4459961652755735,7.994800090789795,1.604704737663269,-0.13339043664545883,0.9383333333333332,5.136056645711263,6.189835246404012,7.822046756744385,7.993940289815267,7.996312808990479,7.9971816380818685,7.997324577967325,7.012419668833415,0.2902417947848638,0.4188876370588938,0.7961489280064901,0.9460454225540161,0.9918826321760813,0.9971494396527608,0.9980318148930868,0.5658234606186548,0.05156161832448258,0.051688445539586986,0.3203776561509491,0.2930968534743693,0.01878286628091085,0.003053160831848788,0.0011357725128522994,0.0009340775530700714,0.0009344729853804281,0.5049236650735075,0.04019742336922137,0.05218424040213493,0.013666652405024439,0.006424069327017411,0.004524623152588631,0.004497207239933444,0.004565322159608477,0.07619648033971005,1.3015339964616202,-9.689464020537367,10.990998016998986
582,colosseum,,d4-c1-n0.05-m12,4,0.05,12.0,,-20.161306901824567,3000,-0.1486769991751704,0.25,1,7.303137302398682,1.1342376470565796,7.639886379241943,1.3498306274414062,6.623176574707031,0.884443461894989,7.832440853118896,1.55440354347229,7.935311794281006,1.7784550189971924,7.97523832321167,2.0152077674865723,7.972843170166016,2.21333384513855,7.961119174957275,2.3122811317443848,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,-0.5272394524149541,-24.637463082792493,24.11022363037754
721,colosseum,,d5-c1-n0.1-m1,5,0.1,1.0,,55.01886922438137,3000,-0.2028219182387294,0.0,1,7.11421537399292,1.504035711288452,7.458322048187256,1.80853009223938,6.602281093597412,1.224646806716919,7.697735786437988,2.1837151050567627,7.858245849609375,2.636959791183472,7.938554286956787,3.1282835006713867,7.950096130371094,3.512533187866211,7.943088054656982,3.661371946334839,0.15121377023799723,1.0,7.528799978892009,7.9228909333546955,8.00171496073405,8.00295877456665,8.002961540222168,8.002961349487304,8.002961540222168,7.9534319877624515,1.0121387223402658,1.2022242347399394,1.3039064486821492,1.3100288788477579,1.3105241457621257,1.3105271935462952,1.3105271935462952,1.261769046386083,0.061370690979241846,0.0,0.1152943632729713,0.02374175180234136,0.0004600756957061345,0.0003236991081926892,0.00032625752584404077,0.0003261076114777571,0.00032609637858624325,0.1256946883740975,0.052552074113906694,0.0227854516299719,0.008995479525143674,0.010052980767564135,0.010147355368281062,0.010148005627540346,0.010148024406148872,0.07299298160706069,-5.768807273108208,-1000.0,994.2311927268918
845,colosseum,,d6-c1-n0.1-m5,6,0.1,5.0,,-16.385632508942592,3000,-0.5261916910482333,1.0,1,7.827728271484375,1.7427250146865845,7.962732791900635,1.963758111000061,7.473409175872803,1.4828299283981323,7.988643169403076,2.1426868438720703,7.984629154205322,2.2440781593322754,7.981153964996338,2.281125783920288,7.980211734771728,2.2877860069274902,7.980178356170654,2.287993192672729,0.2241901802541967,1.0,7.781835110982259,7.96975679397583,8.005357042948406,8.005385208129884,8.005385144551594,8.00538501739502,8.005385080973307,7.987244129180908,1.2500988721847535,1.3894911289215088,1.4476956923802693,1.449016014734904,1.4490297238032024,1.4490297238032024,1.4490297238032024,1.422569994131724,0.07050366417352924,0.0,0.05458504258025387,0.010910686843674106,7.363100635980363e-05,7.857313694211739e-05,7.863599006767263e-05,7.859237326050944e-05,7.83468698292855e-05,0.05570520080560021,0.03801235010157325,0.012972275386232454,0.009663893336470905,0.009868587559645252,0.009870764413916851,0.009870752377890772,0.009870799036498361,0.048873924206392486,-10.643161317907255,0.0,-10.643161317907255
7,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0576344145831289,0.0,6,4.721787929534912,0.2304240763187408,5.366410255432129,0.3253413438796997,5.730659008026123,0.3974820673465729,5.984905242919922,0.457214891910553,6.585267543792725,0.6339055299758911,7.119669437408447,0.8555094003677368,7.475383281707764,1.089846968650818,7.590451240539551,1.2631936073303225,-0.005977246090684373,0.004166666666666667,4.669156853357951,5.357025369008382,6.057370313008627,6.749711227416992,7.316938241322835,7.566555706659953,7.595163520177206,5.660355265935262,0.13643090079228076,0.19477934489647544,0.2784032126267751,0.39689425428708397,0.5518732090791066,0.6993316213289896,0.7721735060214996,0.22767604688803353,0.02826436714094643,0.016522363806281668,0.09619163014580637,0.06773193668738947,0.045198629542724834,0.02920393579427152,0.012949905155024697,0.002504406837886986,0.0008928363930547317,0.08926540042406504,0.011293233747492038,0.011656825762030068,0.011664832029558987,0.0112423137146807,0.009713677137615133,0.006314594975667167,0.004213347306011526,0.007157369922485402,2.250595612369449,-0.2521834475695623,2.5027790599390114
71,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0661229553791286,0.975,1,5.065564632415772,0.3222101330757141,6.1374335289001465,0.4674967229366302,7.066606998443604,0.6663109660148621,7.523823738098144,0.8659483790397644,7.587792873382568,0.973080277442932,7.590396881103516,0.9964839816093444,7.591568946838379,1.000765681266785,7.591578006744385,1.001527190208435,-0.01156080209928355,0.995,5.1686320304870605,6.227100769678752,7.531568145751953,7.589186414082845,7.590623235702514,7.591772079467773,7.591827646891276,6.956223996480306,0.33722349603970847,0.48830176492532096,0.8724543193976084,0.975250635544459,0.9959937512874604,0.9991088291009267,0.9996510068575541,0.6520294060309728,0.03955325840848126,0.010170952554312156,0.30069388702915845,0.25233246199745163,0.0071425432580279075,0.003252121645372905,0.0011712480738223332,0.0010017532827617105,0.000998377174299341,0.5057585800912503,0.042519810856234394,0.05418003122441466,0.011110008557179363,0.005495595031110267,0.00524670316975197,0.0054793187999186335,0.005559338456662759,0.09155093194290902,-1.3794603902505664,-1.9663841605003518,0.5869237702497854
135,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.118366823284622,1.0,1,6.806981086730957,0.8363786935806274,7.456857204437256,1.0953558683395386,7.5847673416137695,1.2519110441207886,7.59059476852417,1.2972296476364136,7.591287136077881,1.3052510023117063,7.591258525848389,1.306301474571228,7.591256141662598,1.30633282661438,7.591256618499756,1.30633282661438,0.10307559745691662,0.9845833333333334,6.5884238084157305,7.3631558577219645,7.586440722147624,7.593521912892659,7.593982807795206,7.593981409072876,7.593981583913167,7.499821774164835,0.7218379120031992,0.951287712653478,1.1507926344871522,1.1634159644444784,1.1666137456893921,1.1668194572130839,1.1668203075726826,1.0748205562432607,0.0729677896994548,0.019332429130659076,0.22224460106668986,0.05611323320058187,0.0023746510630121634,0.0006621228856503066,0.0006328443386471162,0.0006325617443121128,0.0006326533994349717,0.23886004501335753,0.06498323138638587,0.0414496439519679,0.005577086256512363,0.007071399596794457,0.007772142780186858,0.007826975686112878,0.007827255356561938,0.09554937232369816,0.20956131315869683,0.7974510891762443,-0.5878897760175474
199,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4219802126461517,0.0,1,6.622398376464844,0.9116165041923524,7.346856594085693,1.1495037078857422,7.580516338348389,1.3160830736160278,7.600720405578613,1.373239517211914,7.600877285003662,1.378250002861023,7.600877285003662,1.3782848119735718,7.600877285003662,1.3782848119735718,7.600877285003662,1.3782848119735718,0.2888645288180819,1.0,7.261055564880371,7.543686564763387,7.598183250427246,7.598578580220541,7.59857652982076,7.598576418558756,7.598576498031616,7.566277122497558,1.0604363679885864,1.2267317255338033,1.306274457772573,1.3101527214050293,1.310331658522288,1.3103320598602295,1.3103320558865865,1.2723702510197958,0.036398824889933575,0.0,0.08224470612942905,0.017135132226578587,0.0002671239359308475,0.00021311370570180208,0.00021330472803268504,0.00021342637601588554,0.00021353311999278488,0.08600045179236539,0.04596000088110804,0.018551884607954486,0.010914391851839352,0.011527111810909188,0.011561573246612295,0.011561638331946974,0.011561625934022312,0.06151026209657907,3.6571423454080842,-1000.0,1003.657142345408
263,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4742019692540535,1.0,1,7.420980930328369,1.2790557146072388,7.572117805480957,1.4055111408233645,7.59841251373291,1.4471725225448608,7.600261688232422,1.4567967653274536,7.600274562835693,1.4574469327926636,7.600274562835693,1.4574497938156128,7.600274562835693,1.4574497938156128,7.600274562835693,1.4574497938156128,0.4403097779431379,1.0,7.422912724812826,7.574405018488566,7.600260670979818,7.60026528040568,7.600265153249105,7.600265200932821,7.600265216827393,7.584985478719076,1.2756821473439535,1.4022701819737753,1.4515195568402608,1.4522100289662678,1.4522134780883789,1.4522134820620218,1.452213474114736,1.4295558333396912,0.03220084053120525,0.0,0.042862761925491794,0.008366964102597666,5.6241520468225686e-05,5.3225429701332736e-05,5.311501178254995e-05,5.3331789474364796e-05,5.3354147929997236e-05,0.05148956989064449,0.035866186952500316,0.015285040741980801,0.013259049927531023,0.013386073729952767,0.013386800366060072,0.013386802938062312,0.013386841153958242,0.04629096860565518,1.0525250506449135,0.0,1.0525250506449135
342,colosseum,,d2-c1-n0.05-m12,2,0.05,12.0,,-19.350068753652508,3000,-0.0040002242998211,0.0125,6,5.081933498382568,0.2699144780635834,5.753868103027344,0.3691667914390564,6.142505168914795,0.4436435401439667,6.415853023529053,0.5064672827720642,7.010951995849609,0.6933375000953674,7.438262939453125,0.9106931686401368,7.717990875244141,1.1319081783294678,7.892192363739014,1.3536405563354492,0.00745966836540488,0.0175,4.7184529304504395,5.405885696411133,6.129505825042725,6.757111072540283,7.420674180984497,7.867435391743978,7.995563507080078,5.94357164700826,0.11357763136426605,0.16290358006954186,0.23548698971668877,0.32413673599561055,0.4590859125057856,0.618761396408081,0.7389630575974783,0.21684303556879359,0.029911808688745024,0.07424911470504386,0.213340304236494,0.19421191277486807,0.04837636384812571,0.03660504308152141,0.020322182664204366,0.0061370420124274945,0.0013069541078949958,0.3525321548433269,0.016450531875050405,0.01950430495913267,0.007498285608818061,0.011041957355698153,0.009984528324740862,0.007428415598367628,0.004142533979046067,0.03142864242822728,-0.3831226919266175,-0.06734087025633374,-0.3157818216702838
481,colosseum,,d3-c1-n0.1-m1,3,0.1,1.0,,-5.728772538116581,3000,-0.053466591447519,0.35,1,5.434048175811768,0.4570162892341614,6.534097194671631,0.6658972501754761,7.349766731262207,0.9254013895988464,7.735875606536865,1.160685420036316,7.898637294769287,1.3322627544403076,7.971294403076172,1.4661167860031128,7.993327617645264,1.5675466060638428,7.991580486297607,1.6218265295028689,-0.13339043664545883,0.9383333333333332,5.136056645711263,6.189835246404012,7.822046756744385,7.993940289815267,7.996312808990479,7.9971816380818685,7.997324577967325,7.012419668833415,0.2902417947848638,0.4188876370588938,0.7961489280064901,0.9460454225540161,0.9918826321760813,0.9971494396527608,0.9980318148930868,0.5658234606186548,0.05156161832448258,0.051688445539586986,0.3203776561509491,0.2930968534743693,0.01878286628091085,0.003053160831848788,0.0011357725128522994,0.0009340775530700714,0.0009344729853804281,0.5049236650735075,0.04019742336922137,0.05218424040213493,0.013666652405024439,0.006424069327017411,0.004524623152588631,0.004497207239933444,0.004565322159608477,0.07619648033971005,1.5500647147064086,-11.382298832777673,12.932363547484082
605,colosseum,,d4-c1-n0.1-m5,4,0.1,5.0,,-15.198491523550626,3000,-0.1075907578940061,0.3375,1,6.752346992492676,0.8494424819946289,7.470042705535889,1.1043318510055542,7.77496337890625,1.3095457553863523,7.916151523590088,1.4709166288375854,7.970128059387207,1.6116074323654177,7.97987699508667,1.7148703336715698,7.976951122283935,1.7686569690704346,7.974614143371582,1.7842997312545776,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,-0.13620687261863781,-21.6893905771592,21.553183704540565
