instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,ent_k10_t8,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,mu_kappa_plus,mu_frac,mu_ent_cak_t2,mu_ent_cak_t4,mu_ent_cak_t8,mu_ent_k10_t8,sd_kappa_plus,sd_frac,sd_ent_cak_t2,sd_ent_cak_t4,sd_ent_cak_t8,sd_ent_k10_t8,z_plus,z_frac,S_diff,z_ent_cak_t2,z_ent_cak_t4,z_ent_cak_t8,z_ent_k10_t8
243,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5570965276308486,7.598978519439697,1.0,4.87944221496582,6.100196361541748,6.932903289794922,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,3.6268230195585973,0.0,3.6268230195585973,-2.084040776722502,-0.6326915063102211,1.0940821293083294,22.797241778785946
307,colosseum,,d2-c1-n0.01-m7,2,0.01,7.0,,-4.119639039475162,3000,-0.028560142233755,6.110085964202881,0.0,5.511353969573975,6.209924221038818,6.864626407623291,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-1.2042003535785226,-0.2356930458971681,-0.9685073076813545,-1.5192225008984956,-2.350950068532129,-2.5458407296507937,-0.8965656569366292
431,colosseum,,d3-c1-n0.01-m11,3,0.01,11.0,,14.164580864957042,3000,0.0130418286194611,7.382246494293213,0.025,5.326053142547607,6.2764811515808105,7.01333475112915,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,2.8399470385783196,-17.66997099252738,20.5099180311057,-0.622298649591032,-0.0688679499906089,3.777039650364315,23.414970637263377
570,colosseum,,d4-c1-n0.05-m0,4,0.05,0.0,,-1.0376935627011612,3000,-0.2026638373823625,7.806027412414551,0.025,5.115245342254639,6.210929393768311,7.024046421051025,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.0410516669404686,-32.21822095442095,31.17716928748048,0.2183523981037156,2.0662734361505426,6.281488642764099,42.10810408180628
694,colosseum,,d5-c1-n0.05-m4,5,0.05,4.0,,54.88132514320018,3000,0.4807727788250875,7.79005765914917,0.0,4.668804168701172,5.710200309753418,6.477264404296875,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,5.369973896799713,-1000.0,1005.3699738967997,1.4378377932755486,5.647046467187637,18.72129889561282,460.04886491563957
818,colosseum,,d6-c1-n0.05-m8,6,0.05,8.0,,-41.17873865452874,3000,0.2603211357452012,7.992709636688232,1.0,5.046102046966553,6.258455753326416,7.0470290184021,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,0.51246918744643,0.0,0.51246918744643,-7.259810371442927,-4.548960102606157,1.309210337757923,171.76739644669289
52,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0678888807093128,6.095038414001465,0.0875,5.331358432769775,5.9510016441345215,6.509766578674316,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.6134010512829677,5.043668951391245,-2.4302679001082774,5.443089346663395,8.645424583693103,12.907642988291482,-0.8333903344841831
116,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.1219678354244657,7.543095588684082,1.0,5.422319889068604,6.424739837646484,7.183406829833984,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-2.791351149504992,0.49159604012508795,-3.28294718963008,0.18827569616491052,-0.365817593330927,-0.7820227668234264,-1.613912932088009
180,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2979749698810948,7.596894264221191,1.0,5.130630016326904,6.1857452392578125,6.967992305755615,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,0.2502949227224221,0.0,0.2502949227224221,-0.6422408257241276,2.4571277303712735,5.477735921464579,4.825423830188031
244,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5289340160750806,7.600892543792725,0.0,2.4659953117370605,3.528012990951538,4.749197006225586,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,2.752233689243564,-1000.0,1002.7522336892436,24.56378388947165,34.76782223058083,42.70665853313429,-11.234988095025777
308,colosseum,,d2-c1-n0.01-m8,2,0.01,8.0,,-4.802158035650685,3000,-0.0298032281637143,6.222341060638428,0.0125,5.591445446014404,6.254970073699951,6.857124328613281,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-1.2457587208071494,-0.06734087025633374,-1.1784178505508156,-2.7915766101369215,-3.2121723083482183,-2.343839571048623,-2.802127172399759
432,colosseum,,d3-c1-n0.01-m12,3,0.01,12.0,,-15.026763600360248,3000,-0.1019678859926712,7.63913106918335,0.825,5.657355308532715,6.647990703582764,7.2959442138671875,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,0.6094174634908135,-2.1926241377588713,2.8020416012496847,-4.471562193043374,-5.712970208060566,-2.040488169270861,9.738433145687331
571,colosseum,,d4-c1-n0.05-m1,4,0.05,1.0,,-39.90075492062513,3000,-0.3779631647335069,7.909002780914307,0.4625,5.501224994659424,6.498481750488281,7.196286201477051,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-2.7094386031312503,-17.477858426254503,14.768419823123253,-4.029562355342625,-1.4664823583720725,3.0424175719227637,18.257046989753594
695,colosseum,,d5-c1-n0.05-m5,5,0.05,5.0,,-28.646174109828085,3000,-0.367019257576029,7.98809814453125,1.0,4.930148601531982,6.277888774871826,7.15216064453125,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-8.444308179442114,0.0,-8.444308179442114,-0.9886877259057145,-0.36134814560679124,3.6815479621367277,29.59690400924333
819,colosseum,,d6-c1-n0.05-m9,6,0.05,9.0,,18.013705493536783,3000,0.03834612901022,7.858253479003906,0.1375,4.5784831047058105,5.793935298919678,6.624017238616943,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-2.6359488321991678,-862.5,859.8640511678009,-1.7728759103808707,1.6584292941319558,10.097191908933356,1997.8480699512177
53,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0001684825434769,6.119898319244385,0.0,5.642128467559815,6.257768154144287,6.870845317840576,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,0.20551542931213732,-0.2521834475695623,0.45769887688169963,-2.1496957591205628,-0.679189513920558,0.7950737875288466,-1.3834049144488396
117,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1380725913998409,7.527380466461182,0.9875,5.593480587005615,6.3603949546813965,7.004074096679688,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-3.198517502503154,-0.7373940601876265,-2.4611234423155275,-2.491518894872456,0.8107368287375375,4.412952669181872,0.5863008650405246
181,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4727436528270509,7.600628852844238,0.0,3.5784382820129395,4.576827049255371,5.650371551513672,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,5.0517873740430135,-1000.0,1005.051787374043,14.288009395217058,26.057352144663504,41.95267496721296,-9.155309906880285
245,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4348110245072745,7.600319862365723,1.0,4.671855449676514,6.087642192840576,7.025241374969482,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-0.1707642827066791,0.0,-0.1707642827066791,0.20800704792670394,-0.45991065925144176,-0.6655069020648942,-1.0524499588902818
309,colosseum,,d2-c1-n0.01-m9,2,0.01,9.0,,-8.930072585381469,3000,0.0010777399687698,6.226504802703857,0.0,5.591443538665772,6.337957859039307,7.054556369781494,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-0.2133581577444503,-0.2356930458971681,0.022334888152717808,-2.7915463094984836,-4.798798426961003,-7.65989942698428,-2.872807853207453
433,colosseum,,d3-c1-n0.01-m13,3,0.01,13.0,,0.380085965305853,3000,0.0540249935912995,7.59981107711792,0.7,5.383339881896973,6.403031826019287,7.163655281066895,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,3.63478564728775,-4.6109595838164505,8.2457452311042,-1.2878897019316942,-1.9914697875733112,0.6826851432551879,11.831829940264464
572,colosseum,,d4-c1-n0.05-m2,4,0.05,2.0,,-16.09270414189458,3000,-0.2635630357405066,7.88008451461792,0.35,5.345199108123779,6.431318759918213,7.168948650360107,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.6206513065996417,-21.268237362068735,19.647586055469095,-2.3124131190942006,-0.6413441233029705,3.5565164099003685,24.955068375711907
696,colosseum,,d5-c1-n0.05-m6,5,0.05,6.0,,-11.136468161274196,3000,-0.3788011817629024,7.97573709487915,1.0,4.98250150680542,6.208696365356445,7.091724395751953,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-8.636287836162266,0.0,-8.636287836162266,-1.4747729249407975,0.37098186658002735,5.02834184659898,56.464329886038655
820,colosseum,,d6-c1-n0.05-m10,6,0.05,10.0,,-44.84909729317228,3000,-0.5770743726278936,7.996482849121094,1.0,5.019046306610107,6.248142719268799,7.039661407470703,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-11.364863972317156,0.0,-11.364863972317156,-6.942344459104948,-4.411146971558545,1.4622709194788082,120.5225117248512
54,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0465078829716552,6.226447582244873,0.075,5.892033100128174,6.452743053436279,6.952968120574951,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-1.4339835269919885,4.287118608682559,-5.721102135674547,-8.255407248690014,-6.605735063371304,-1.9597772274534428,-3.7407609687905015
118,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.220824311558729,7.315721035003662,0.0,4.779571056365967,5.642465114593506,6.415261745452881,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.875245757456561,-97.82761198489241,103.70285774234898,10.251537099235291,13.93817585988194,21.469881692886506,30.21992348533387
182,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2465861320620263,7.598580837249756,1.0,4.916744232177734,6.327518463134766,7.199566841125488,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-1.1615319143928757,0.0,-1.1615319143928757,1.4150876636977818,0.3775441193309196,-0.9328090209784206,-1.4883983388633784
246,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5525696481665131,7.599356174468994,1.0,4.882641792297363,6.085329532623291,6.9229021072387695,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,3.4862403704830687,0.0,3.4862403704830687,-2.1193685793034587,-0.42808191767460035,1.2846640662555684,16.082362341800675
310,colosseum,,d2-c1-n0.01-m10,2,0.01,10.0,,-13.010242390174652,3000,0.0143695230533441,6.133213520050049,0.0,5.737822532653809,6.408721923828125,7.016390323638916,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,0.23100758499231794,-0.2356930458971681,0.46670063088948605,-5.1169612323384985,-6.151721787839048,-6.632239556996501,-1.2891623564939776
434,colosseum,,d3-c1-n0.01-m14,3,0.01,14.0,,1.6301777294930675,3000,-0.049006028027843,7.574783325195312,0.0625,5.256260871887207,6.213078498840332,7.008901119232178,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.6365740905682216,-16.944470358710106,18.581044449278327,0.18858902531754057,0.8943671904568131,3.868306151679484,13.164307718059442
573,colosseum,,d4-c1-n0.05-m3,4,0.05,3.0,,-30.16895284318092,3000,0.011230063230231,7.89819860458374,0.5,5.570859432220459,6.5834059715271,7.223336219787598,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,0.9946537456542632,-16.214398780983093,17.209052526637358,-4.795926988349875,-2.509828124661073,2.533725958645591,20.75950005447416
697,colosseum,,d5-c1-n0.05-m7,5,0.05,7.0,,-19.7446786444012,3000,-0.2084901233542661,7.997755527496338,1.0,4.9937615394592285,6.233700752258301,7.145982265472412,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-5.861167405039163,0.0,-5.861167405039163,-1.5793198490337592,0.10633632102362835,3.8192302852524365,8.606047384518737
821,colosseum,,d6-c1-n0.05-m11,6,0.05,11.0,,-58.89777561628494,3000,-0.4386746008227024,7.992118835449219,1.0,5.04331111907959,6.26216459274292,7.01080322265625,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-9.401848667686313,0.0,-9.401848667686313,-7.227062257503657,-4.59852134420447,2.061793695075725,179.79120690674114
55,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0666824669803666,6.003176212310791,0.0,5.150330543518066,5.75243091583252,6.352806568145752,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.570717847978604,-0.2521834475695623,2.8229012955481663,9.865992803782474,14.681270584090303,18.172946045651113,1.1990208828479574
119,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0632437822820649,7.522630214691162,0.9875,5.3768839836120605,6.324325084686279,7.123565196990967,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-1.3066680789995082,-0.7373940601876265,-0.5692740188118817,0.8996474955843082,1.4702790190499475,0.9514912838571596,1.2513653383540682
183,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2569015079550336,7.596826076507568,1.0,5.198101997375488,6.282820224761963,7.0285844802856445,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-0.878133317756859,0.0,-0.878133317756859,-1.291241550111568,1.033194893296047,3.8003975329206896,5.080690036061469
247,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5218055953748139,7.600888252258301,0.0,2.8002126216888428,3.6553609371185294,4.6454949378967285,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,2.5308599430098675,-1000.0,1002.5308599430099,20.873557987220682,33.01515452842747,44.68279894818858,-11.158682646878217
311,colosseum,,d2-c1-n0.01-m11,2,0.01,11.0,,6.656586154585676,3000,-0.045248659216833,6.098850727081299,0.0,5.456274509429932,6.192699432373047,6.852204322814941,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-1.7621243880872557,-0.2356930458971681,-1.5264313421900875,-0.644215814000526,-2.021632935017324,-2.2113633774137664,-0.705844378742529
450,colosseum,,d3-c1-n0.05-m0,3,0.05,0.0,,-24.89523765054504,3000,0.0635811116992472,7.3645339012146,0.15,5.515738487243652,6.410611152648926,6.966805934906006,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,3.820119591769672,-15.2516355464698,19.07175513823947,-2.826174618510892,-2.1066175524543835,4.734837312800492,24.35798928062212
574,colosseum,,d4-c1-n0.05-m4,4,0.05,4.0,,-17.091759926410464,3000,0.0575817754896115,7.807360172271728,0.15,5.502065181732178,6.523410797119141,7.147216320037842,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,1.4357997122255928,-28.00668880351625,29.442488515741843,-4.038809068322881,-1.7727508756663244,3.9652057514375354,41.79941150894508
698,colosseum,,d5-c1-n0.05-m8,5,0.05,8.0,,-14.507889827778769,3000,-0.3769289078918511,7.9541015625,0.9,4.955970287322998,6.143575191497803,7.005978584289551,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-8.605780213693347,-99.99999999999997,91.39421978630662,-1.2284363933691709,1.0602220647396037,6.939147643258161,103.4903575181736
822,colosseum,,d6-c1-n0.05-m12,6,0.05,12.0,,-7.917380679276863,3000,-0.1213771593452117,7.959645271301269,1.0,4.576815128326416,5.80666446685791,6.766448497772217,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-4.901409645162137,0.0,-4.901409645162137,-1.7533042543823114,1.488329352698814,7.138212182053,620.8223125969922
56,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0296588841448252,5.987405776977539,0.0,5.423905849456787,6.126384258270264,6.840959072113037,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,1.2608147232804554,-0.2521834475695623,1.5129981708500178,3.1819554909662973,3.314415027941995,1.7976230385915903,1.5479348984453698
120,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0202748634317158,7.58986759185791,1.0,5.461452484130859,6.397854804992676,7.07931661605835,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.1347573273940008,0.7974510891762443,-1.9322084165702451,-1.793769674436001,0.9397986641845901,3.731454436579169,-1.443104531719829
184,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3981557229129098,7.600741863250732,0.0,3.693920850753784,4.743675708770752,5.773360729217529,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,3.002602266015829,-1000.0,1003.0026022660159,13.177203552522693,23.609952499203068,38.54803615472262,-9.578373478852347
248,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4454299085631065,7.600131511688232,1.0,4.600690364837647,6.009307384490967,7.019725322723389,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,0.15900611709209117,0.0,0.15900611709209117,0.9937689806230083,0.618197725541033,-0.5603933401975507,2.296511376474848
312,colosseum,,d2-c1-n0.01-m12,2,0.01,12.0,,-0.8978601744396698,3000,0.0298045697364083,6.030173778533936,0.0,5.50161600112915,6.147290229797363,6.803003787994385,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,0.7470260860357528,-0.2356930458971681,0.9827191319329209,-1.3645225912817496,-1.1534638841462754,-0.8865886017364925,0.4599659435214173
451,colosseum,,d3-c1-n0.05-m1,3,0.05,1.0,,-12.659383196182684,3000,-0.0475037727352828,7.694004058837891,0.725,5.507808685302734,6.554937839508057,7.2830328941345215,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.6657092368529316,-4.1272924946049345,5.793001731457866,-2.7340415126882593,-4.299278750024597,-1.7747081030081342,6.816994594516428
575,colosseum,,d4-c1-n0.05-m5,4,0.05,5.0,,-31.28121797229592,3000,-0.1852481267485323,7.919012546539307,0.55,5.561600208282471,6.585681438446045,7.242958068847656,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.8753000662639959,-14.529785920621212,13.654485854357215,-4.694024222940897,-2.537783621304688,2.164725467065496,15.938594578481013
699,colosseum,,d5-c1-n0.05-m9,5,0.05,9.0,,-33.03765356029634,3000,0.1323178383056106,7.897884368896484,0.375,5.206058025360107,6.206326007843018,6.861889839172363,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-0.3078983083110147,-625.0,624.692101691689,-3.5504459797536803,0.39606964656707605,10.15009876387346,225.68154068257053
823,colosseum,,d6-c1-n0.05-m13,6,0.05,13.0,,-71.9194356359564,3000,-0.2516605223292497,7.94063138961792,0.9875,4.9306230545043945,6.009463787078857,6.744296550750732,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-6.749304566812935,-12.499999999999956,5.750695433187021,-5.904806101928039,-1.2216790830178639,7.59841426505251,879.0543078305751
57,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1593672624022428,6.090654850006104,0.0,5.8269219398498535,6.412017822265625,6.930357456207275,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-5.426975086569095,-0.2521834475695623,-5.174791638999532,-6.66460056645777,-5.367832449131016,-1.2012910383716064,-0.73640588960811
121,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3140828975422818,7.592492580413818,0.0,3.9370155334472656,4.9965410232543945,6.079751491546631,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,2.891786923442218,-50.92910604658025,53.82089297002247,16.2545985905561,21.377757910482824,31.643901194701158,-2.548525280391213
185,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2947399155840489,7.598265171051025,1.0,5.048095226287842,6.333501815795898,7.15692138671875,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,0.16141693540199661,0.0,0.16141693540199661,0.15164632105975975,0.28977802505090355,0.24772061553214633,-0.30667646272200627
249,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4576237928793331,7.5996599197387695,1.0,4.75413990020752,5.989728927612305,6.897403717041016,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,0.5376882916896678,0.0,0.5376882916896678,-0.7005282123978352,0.88765263284073,1.7705598656413155,10.681632289578932
