instance,n_traj,method,ks_hat,ks_hat_std,n_seeds_ok,coverage,eval_dist,elapsed_s,err,name,dim,codim,noise,m,ks_true
464,100,kmetric_dorc,0.0707260765705459,0.0784812599699879,4,0.713,0.0,66.9,,d3-c1-n0.05-m14,3,1,0.05,14,-21.079559573576592
464,100,fbkernel_orc,0.1353947822706763,0.0565442956645511,4,0.713,0.0,66.9,,d3-c1-n0.05-m14,3,1,0.05,14,-21.079559573576592
482,100,traj_dorc,-0.0019594314251592,0.0,1,0.72,0.0,1.0,,d3-c1-n0.1-m2,3,1,0.1,2,-3.557038532205605
482,100,kmetric_dorc,0.0570995699084981,0.0624199870088493,4,0.72,0.0,66.5,,d3-c1-n0.1-m2,3,1,0.1,2,-3.557038532205605
482,100,fbkernel_orc,0.1179460839129551,0.0441731825846346,4,0.72,0.0,66.5,,d3-c1-n0.1-m2,3,1,0.1,2,-3.557038532205605
485,100,traj_dorc,-0.207523575423996,0.0,1,0.693,0.1737,1.1,,d3-c1-n0.1-m5,3,1,0.1,5,-20.52226204708142
485,100,kmetric_dorc,0.1341107619221775,0.0730702994893357,4,0.693,0.1737,65.4,,d3-c1-n0.1-m5,3,1,0.1,5,-20.52226204708142
485,100,fbkernel_orc,0.068357530264685,0.0393375884622335,4,0.693,0.1737,65.4,,d3-c1-n0.1-m5,3,1,0.1,5,-20.52226204708142
488,100,traj_dorc,0.1270422421934701,0.0,1,0.686,0.0,0.8,,d3-c1-n0.1-m8,3,1,0.1,8,25.65230615275553
488,100,kmetric_dorc,0.0778855710051172,0.0582015440339849,4,0.686,0.0,66.4,,d3-c1-n0.1-m8,3,1,0.1,8,25.65230615275553
488,100,fbkernel_orc,0.046084802180073,0.0096123415852776,4,0.686,0.0,66.4,,d3-c1-n0.1-m8,3,1,0.1,8,25.65230615275553
491,100,traj_dorc,-0.2056742705822176,0.0,1,0.715,0.0,1.0,,d3-c1-n0.1-m11,3,1,0.1,11,-13.136520272342572
491,100,kmetric_dorc,0.0483919016564999,0.0361201977902098,4,0.715,0.0,66.9,,d3-c1-n0.1-m11,3,1,0.1,11,-13.136520272342572
491,100,fbkernel_orc,0.0141945536798003,0.0687638851541906,4,0.715,0.0,66.9,,d3-c1-n0.1-m11,3,1,0.1,11,-13.136520272342572
494,100,traj_dorc,-0.0745924627745937,0.0,1,0.729,0.0,1.1,,d3-c1-n0.1-m14,3,1,0.1,14,-1.6689192913019415
494,100,kmetric_dorc,0.0952151450519546,0.0466484228199809,4,0.729,0.0,65.4,,d3-c1-n0.1-m14,3,1,0.1,14,-1.6689192913019415
494,100,fbkernel_orc,0.0271020125347982,0.0468833590565191,4,0.729,0.0,65.4,,d3-c1-n0.1-m14,3,1,0.1,14,-1.6689192913019415
512,100,traj_dorc,-0.0330587878913726,0.0,1,0.717,0.0,1.2,,d3-c1-n0.2-m2,3,1,0.2,2,-7.144697080372662
512,100,kmetric_dorc,0.1062426595633416,0.0595436842093485,4,0.717,0.0,65.8,,d3-c1-n0.2-m2,3,1,0.2,2,-7.144697080372662
512,100,fbkernel_orc,0.0977091927558521,0.0489043042160989,4,0.717,0.0,65.8,,d3-c1-n0.2-m2,3,1,0.2,2,-7.144697080372662
515,100,traj_dorc,0.0092127331712129,0.0,1,0.723,0.0,1.1,,d3-c1-n0.2-m5,3,1,0.2,5,0.0089580823909294
515,100,kmetric_dorc,0.054372233160756,0.0370246579066452,4,0.723,0.0,67.4,,d3-c1-n0.2-m5,3,1,0.2,5,0.0089580823909294
515,100,fbkernel_orc,0.139427713876121,0.0247506327476319,4,0.723,0.0,67.4,,d3-c1-n0.2-m5,3,1,0.2,5,0.0089580823909294
518,100,traj_dorc,0.0478947763225534,0.0,1,0.721,0.0,1.1,,d3-c1-n0.2-m8,3,1,0.2,8,6.008144855297212
518,100,kmetric_dorc,0.1100745244089966,0.0668165158311362,4,0.721,0.0,67.8,,d3-c1-n0.2-m8,3,1,0.2,8,6.008144855297212
518,100,fbkernel_orc,0.1063184451136155,0.0614978755034436,4,0.721,0.0,67.8,,d3-c1-n0.2-m8,3,1,0.2,8,6.008144855297212
521,100,traj_dorc,0.1188182513737252,0.0,1,0.724,0.2746,1.1,,d3-c1-n0.2-m11,3,1,0.2,11,-2.5949241501049283
521,100,kmetric_dorc,0.109314760901046,0.0330670352305803,4,0.724,0.2746,67.4,,d3-c1-n0.2-m11,3,1,0.2,11,-2.5949241501049283
521,100,fbkernel_orc,0.1028090628837179,0.0729124882784035,4,0.724,0.2746,67.4,,d3-c1-n0.2-m11,3,1,0.2,11,-2.5949241501049283
524,100,traj_dorc,0.0512448995568214,0.0,1,0.718,0.0,1.0,,d3-c1-n0.2-m14,3,1,0.2,14,-10.794922538515332
524,100,kmetric_dorc,0.1362690230627185,0.04989601772762,4,0.718,0.0,65.8,,d3-c1-n0.2-m14,3,1,0.2,14,-10.794922538515332
524,100,fbkernel_orc,0.1356869393737494,0.024633923153537,4,0.718,0.0,65.8,,d3-c1-n0.2-m14,3,1,0.2,14,-10.794922538515332
542,100,traj_dorc,-0.051992608487357,0.0,1,0.724,0.0,1.2,,d4-c1-n0.01-m2,4,1,0.01,2,22.442617233270976
542,100,kmetric_dorc,0.2700824692810294,0.0332732771956513,4,0.724,0.0,68.4,,d4-c1-n0.01-m2,4,1,0.01,2,22.442617233270976
542,100,fbkernel_orc,0.2644707836986503,0.096272617824734,4,0.724,0.0,68.4,,d4-c1-n0.01-m2,4,1,0.01,2,22.442617233270976
545,100,traj_dorc,0.0454421697024107,0.0,1,0.721,0.1943,1.2,,d4-c1-n0.01-m5,4,1,0.01,5,-25.421391317475663
545,100,kmetric_dorc,0.1957813713891411,0.052525197331475,4,0.721,0.1943,64.8,,d4-c1-n0.01-m5,4,1,0.01,5,-25.421391317475663
545,100,fbkernel_orc,0.161586227727648,0.0456381386857245,4,0.721,0.1943,64.8,,d4-c1-n0.01-m5,4,1,0.01,5,-25.421391317475663
548,100,traj_dorc,0.1403242602362472,0.0,1,0.717,0.3693,1.2,,d4-c1-n0.01-m8,4,1,0.01,8,-37.35838600844277
548,100,kmetric_dorc,0.1932425277525384,0.0605031643180823,4,0.717,0.3693,63.0,,d4-c1-n0.01-m8,4,1,0.01,8,-37.35838600844277
548,100,fbkernel_orc,0.1562676071898942,0.0638373786627091,4,0.717,0.3693,63.0,,d4-c1-n0.01-m8,4,1,0.01,8,-37.35838600844277
551,100,traj_dorc,0.0943661713387014,0.0,1,0.71,0.1114,1.2,,d4-c1-n0.01-m11,4,1,0.01,11,-12.598162870506057
551,100,kmetric_dorc,0.2670419997236253,0.0291244623891631,4,0.71,0.1114,63.4,,d4-c1-n0.01-m11,4,1,0.01,11,-12.598162870506057
551,100,fbkernel_orc,0.2576196577894686,0.0119002820416335,4,0.71,0.1114,63.4,,d4-c1-n0.01-m11,4,1,0.01,11,-12.598162870506057
554,100,traj_dorc,-0.0560582212079419,0.0,1,0.714,0.0,1.3,,d4-c1-n0.01-m14,4,1,0.01,14,-4.503402761482203
554,100,kmetric_dorc,0.1959424191444746,0.0588245218037183,4,0.714,0.0,65.9,,d4-c1-n0.01-m14,4,1,0.01,14,-4.503402761482203
554,100,fbkernel_orc,0.2305997957768151,0.0585083170913257,4,0.714,0.0,65.9,,d4-c1-n0.01-m14,4,1,0.01,14,-4.503402761482203
572,100,traj_dorc,0.0775841847400507,0.0,1,0.696,0.0,1.3,,d4-c1-n0.05-m2,4,1,0.05,2,-16.09270414189458
572,100,kmetric_dorc,0.274446508592182,0.0311044475156404,4,0.696,0.0,63.3,,d4-c1-n0.05-m2,4,1,0.05,2,-16.09270414189458
572,100,fbkernel_orc,0.2503428458206168,0.0422561942249488,4,0.696,0.0,63.3,,d4-c1-n0.05-m2,4,1,0.05,2,-16.09270414189458
575,100,traj_dorc,0.040226956938805,0.0,1,0.734,0.0,1.4,,d4-c1-n0.05-m5,4,1,0.05,5,-31.28121797229592
575,100,kmetric_dorc,0.2142509194307846,0.0409406486532194,4,0.734,0.0,65.4,,d4-c1-n0.05-m5,4,1,0.05,5,-31.28121797229592
575,100,fbkernel_orc,0.2544480974891947,0.0489923004454898,4,0.734,0.0,65.4,,d4-c1-n0.05-m5,4,1,0.05,5,-31.28121797229592
578,100,traj_dorc,0.0020741941134649,0.0,1,0.709,0.3119,1.3,,d4-c1-n0.05-m8,4,1,0.05,8,-22.05882557409797
578,100,kmetric_dorc,0.1715479553991789,0.0609481719005426,4,0.709,0.3119,61.9,,d4-c1-n0.05-m8,4,1,0.05,8,-22.05882557409797
578,100,fbkernel_orc,0.2097362633368688,0.0490409560216626,4,0.709,0.3119,61.9,,d4-c1-n0.05-m8,4,1,0.05,8,-22.05882557409797
581,100,traj_dorc,0.1028148379930251,0.0,1,0.695,0.3326,1.2,,d4-c1-n0.05-m11,4,1,0.05,11,-27.984450651921836
581,100,kmetric_dorc,0.2050973556770351,0.0231172866536526,4,0.695,0.3326,62.6,,d4-c1-n0.05-m11,4,1,0.05,11,-27.984450651921836
581,100,fbkernel_orc,0.2181685763032683,0.0373578522832903,4,0.695,0.3326,62.6,,d4-c1-n0.05-m11,4,1,0.05,11,-27.984450651921836
584,100,traj_dorc,0.0241805949171271,0.0,1,0.713,0.0,1.2,,d4-c1-n0.05-m14,4,1,0.05,14,-18.85016105524571
584,100,kmetric_dorc,0.2698931526855311,0.0249402178875539,4,0.713,0.0,64.5,,d4-c1-n0.05-m14,4,1,0.05,14,-18.85016105524571
584,100,fbkernel_orc,0.2067086440263616,0.0467358514248919,4,0.713,0.0,64.5,,d4-c1-n0.05-m14,4,1,0.05,14,-18.85016105524571
602,100,traj_dorc,0.056502530766203,0.0,1,0.72,0.3343,1.3,,d4-c1-n0.1-m2,4,1,0.1,2,29.480145418186098
602,100,kmetric_dorc,0.2576459158705798,0.0733437529539631,4,0.72,0.3343,66.0,,d4-c1-n0.1-m2,4,1,0.1,2,29.480145418186098
602,100,fbkernel_orc,0.2162020228705116,0.0282958772263557,4,0.72,0.3343,66.0,,d4-c1-n0.1-m2,4,1,0.1,2,29.480145418186098
605,100,traj_dorc,0.0278049721073977,0.0,1,0.715,0.2821,1.4,,d4-c1-n0.1-m5,4,1,0.1,5,-15.198491523550626
605,100,kmetric_dorc,0.2172812420644467,0.0256648583528602,4,0.715,0.2821,63.5,,d4-c1-n0.1-m5,4,1,0.1,5,-15.198491523550626
605,100,fbkernel_orc,0.1870678055482487,0.0149643381358654,4,0.715,0.2821,63.5,,d4-c1-n0.1-m5,4,1,0.1,5,-15.198491523550626
608,100,traj_dorc,-0.074609266372785,0.0,1,0.718,0.0,1.4,,d4-c1-n0.1-m8,4,1,0.1,8,5.924945353387931
608,100,kmetric_dorc,0.2488830083306884,0.0071911327462922,4,0.718,0.0,64.0,,d4-c1-n0.1-m8,4,1,0.1,8,5.924945353387931
608,100,fbkernel_orc,0.2680669810283503,0.0352218311992621,4,0.718,0.0,64.0,,d4-c1-n0.1-m8,4,1,0.1,8,5.924945353387931
611,100,traj_dorc,-0.0336154662554075,0.0,1,0.715,0.0,1.3,,d4-c1-n0.1-m11,4,1,0.1,11,-3.3189630707114124
611,100,kmetric_dorc,0.2993790629920121,0.0279258063442566,4,0.715,0.0,65.0,,d4-c1-n0.1-m11,4,1,0.1,11,-3.3189630707114124
611,100,fbkernel_orc,0.2768639758346822,0.016338055618312,4,0.715,0.0,65.0,,d4-c1-n0.1-m11,4,1,0.1,11,-3.3189630707114124
614,100,traj_dorc,0.0045844934206725,0.0,1,0.718,0.3952,1.2,,d4-c1-n0.1-m14,4,1,0.1,14,-12.13766082906188
614,100,kmetric_dorc,0.1858957972328049,0.0414546512348779,4,0.718,0.3952,62.2,,d4-c1-n0.1-m14,4,1,0.1,14,-12.13766082906188
614,100,fbkernel_orc,0.1647832717079563,0.0738087921294966,4,0.718,0.3952,62.2,,d4-c1-n0.1-m14,4,1,0.1,14,-12.13766082906188
632,100,traj_dorc,0.048225387092766,0.0,1,0.74,0.2974,1.5,,d4-c1-n0.2-m2,4,1,0.2,2,-24.04856054825175
632,100,kmetric_dorc,0.2543668897887486,0.0276530696541162,4,0.74,0.2974,64.3,,d4-c1-n0.2-m2,4,1,0.2,2,-24.04856054825175
632,100,fbkernel_orc,0.246432672098355,0.0353347624416644,4,0.74,0.2974,64.3,,d4-c1-n0.2-m2,4,1,0.2,2,-24.04856054825175
635,100,traj_dorc,0.1353541707500911,0.0,1,0.738,0.0,1.5,,d4-c1-n0.2-m5,4,1,0.2,5,-39.18539102422648
635,100,kmetric_dorc,0.2041958102310715,0.090407962725549,4,0.738,0.0,64.7,,d4-c1-n0.2-m5,4,1,0.2,5,-39.18539102422648
635,100,fbkernel_orc,0.261942161355562,0.0189319369787785,4,0.738,0.0,64.7,,d4-c1-n0.2-m5,4,1,0.2,5,-39.18539102422648
638,100,traj_dorc,0.2014912022146509,0.0,1,0.707,0.4034,1.1,,d4-c1-n0.2-m8,4,1,0.2,8,-22.997619759109075
638,100,kmetric_dorc,0.1952896873269453,0.0205079689667403,4,0.707,0.4034,66.7,,d4-c1-n0.2-m8,4,1,0.2,8,-22.997619759109075
638,100,fbkernel_orc,0.1302769387294358,0.0077484716884347,4,0.707,0.4034,66.7,,d4-c1-n0.2-m8,4,1,0.2,8,-22.997619759109075
641,100,traj_dorc,0.153035757503599,0.0,1,0.721,0.0,1.2,,d4-c1-n0.2-m11,4,1,0.2,11,-16.067167115072312
641,100,kmetric_dorc,0.2264124897051777,0.0482450934671032,4,0.721,0.0,65.9,,d4-c1-n0.2-m11,4,1,0.2,11,-16.067167115072312
641,100,fbkernel_orc,0.2181816585776328,0.0260688385797002,4,0.721,0.0,65.9,,d4-c1-n0.2-m11,4,1,0.2,11,-16.067167115072312
644,100,traj_dorc,0.2334967195781034,0.0,1,0.728,0.2961,1.2,,d4-c1-n0.2-m14,4,1,0.2,14,53.48846762686056
644,100,kmetric_dorc,0.1976620369863717,0.039928859071181,4,0.728,0.2961,67.9,,d4-c1-n0.2-m14,4,1,0.2,14,53.48846762686056
644,100,fbkernel_orc,0.1778818879501763,0.0407562921367656,4,0.728,0.2961,67.9,,d4-c1-n0.2-m14,4,1,0.2,14,53.48846762686056
662,100,traj_dorc,0.2313360438390687,0.0,1,0.72,0.0,1.4,,d5-c1-n0.01-m2,5,1,0.01,2,-1.454894501301056
662,100,kmetric_dorc,0.396851058761598,0.0413413502867415,4,0.72,0.0,67.0,,d5-c1-n0.01-m2,5,1,0.01,2,-1.454894501301056
662,100,fbkernel_orc,0.3472857216296167,0.054200871339381,4,0.72,0.0,67.0,,d5-c1-n0.01-m2,5,1,0.01,2,-1.454894501301056
665,100,traj_dorc,0.1771433824046076,0.0,1,0.736,0.0,1.6,,d5-c1-n0.01-m5,5,1,0.01,5,-44.1232350861954
665,100,kmetric_dorc,0.3507727006496736,0.032052185086324,4,0.736,0.0,67.3,,d5-c1-n0.01-m5,5,1,0.01,5,-44.1232350861954
665,100,fbkernel_orc,0.344659610319423,0.0420795908925396,4,0.736,0.0,67.3,,d5-c1-n0.01-m5,5,1,0.01,5,-44.1232350861954
668,100,traj_dorc,0.0807463500327277,0.0,1,0.746,0.4185,1.7,,d5-c1-n0.01-m8,5,1,0.01,8,-28.42240351450837
668,100,kmetric_dorc,0.2042813956688866,0.0062699502150873,4,0.746,0.4185,67.0,,d5-c1-n0.01-m8,5,1,0.01,8,-28.42240351450837
668,100,fbkernel_orc,0.1733020880240104,0.0346015418456505,4,0.746,0.4185,67.0,,d5-c1-n0.01-m8,5,1,0.01,8,-28.42240351450837
671,100,traj_dorc,0.144939070390231,0.0,1,0.738,0.0,1.5,,d5-c1-n0.01-m11,5,1,0.01,11,-19.616145636909778
671,100,kmetric_dorc,0.3271807731014781,0.0291236736930874,4,0.738,0.0,67.6,,d5-c1-n0.01-m11,5,1,0.01,11,-19.616145636909778
671,100,fbkernel_orc,0.3086269385793723,0.0480686293072281,4,0.738,0.0,67.6,,d5-c1-n0.01-m11,5,1,0.01,11,-19.616145636909778
674,100,traj_dorc,0.2022955213274962,0.0,1,0.734,0.0,1.4,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
674,100,kmetric_dorc,0.3190631430190612,0.0721498228437255,4,0.734,0.0,65.7,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
674,100,fbkernel_orc,0.3455016684578779,0.0197720900225114,4,0.734,0.0,65.7,,d5-c1-n0.01-m14,5,1,0.01,14,-25.2216018569094
692,100,traj_dorc,0.2098056046628432,0.0,1,0.733,0.374,1.5,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
692,100,kmetric_dorc,0.255228963644259,0.0240817641418909,4,0.733,0.374,66.2,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
692,100,fbkernel_orc,0.1875511783789502,0.0435687951944642,4,0.733,0.374,66.2,,d5-c1-n0.05-m2,5,1,0.05,2,-29.278471998111137
695,100,traj_dorc,0.1586433369726397,0.0,1,0.738,0.4105,1.9,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
695,100,kmetric_dorc,0.3778620918335825,0.0371949859536143,4,0.738,0.4105,63.4,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
695,100,fbkernel_orc,0.3645490275619534,0.0453680960244802,4,0.738,0.4105,63.4,,d5-c1-n0.05-m5,5,1,0.05,5,-28.646174109828085
698,100,traj_dorc,0.1262807424341797,0.0,1,0.738,0.0,1.5,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
698,100,kmetric_dorc,0.3875311238221159,0.0378741628758126,4,0.738,0.0,65.2,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
698,100,fbkernel_orc,0.3678645357532883,0.0529575852927494,4,0.738,0.0,65.2,,d5-c1-n0.05-m8,5,1,0.05,8,-14.507889827778769
701,100,traj_dorc,0.1550574064820669,0.0,1,0.744,0.0,1.6,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
701,100,kmetric_dorc,0.336947259574248,0.0215712198003537,4,0.744,0.0,66.0,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
701,100,fbkernel_orc,0.2777212235918803,0.0704209842815555,4,0.744,0.0,66.0,,d5-c1-n0.05-m11,5,1,0.05,11,-12.478273660639108
704,100,traj_dorc,0.1670175623389014,0.0,1,0.723,0.0,1.5,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
704,100,kmetric_dorc,0.3119908888761686,0.0320250732520626,4,0.723,0.0,67.2,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
704,100,fbkernel_orc,0.2478248382056449,0.0492561298001319,4,0.723,0.0,67.2,,d5-c1-n0.05-m14,5,1,0.05,14,-31.099208931298197
722,100,traj_dorc,0.1730611850314959,0.0,1,0.74,0.0,1.6,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
722,100,kmetric_dorc,0.2636499749017711,0.0558541654197548,4,0.74,0.0,68.7,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
722,100,fbkernel_orc,0.2455071528625289,0.0649164598233223,4,0.74,0.0,68.7,,d5-c1-n0.1-m2,5,1,0.1,2,-51.81568753840308
725,100,traj_dorc,0.1612638804811321,0.0,1,0.722,0.0,1.7,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
725,100,kmetric_dorc,0.3358793356327016,0.0636080173613157,4,0.722,0.0,67.5,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
725,100,fbkernel_orc,0.3317676454541006,0.0231752195727615,4,0.722,0.0,67.5,,d5-c1-n0.1-m5,5,1,0.1,5,-33.13785935137783
728,100,traj_dorc,0.3293277941597655,0.0,1,0.733,0.0,1.3,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
728,100,kmetric_dorc,0.306132689099197,0.0153010351711487,4,0.733,0.0,69.0,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
728,100,fbkernel_orc,0.312009759139655,0.0294353226878551,4,0.733,0.0,69.0,,d5-c1-n0.1-m8,5,1,0.1,8,-86.78332400296945
731,100,traj_dorc,0.2361863998100244,0.0,1,0.729,0.5039,1.4,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
731,100,kmetric_dorc,0.3066949846739347,0.053634286337688,4,0.729,0.5039,68.5,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
731,100,fbkernel_orc,0.2665654221291242,0.0247784371276384,4,0.729,0.5039,68.5,,d5-c1-n0.1-m11,5,1,0.1,11,-18.969061686030443
734,100,traj_dorc,0.1892941868259993,0.0,1,0.71,0.0,1.4,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
734,100,kmetric_dorc,0.285472365458064,0.050145440473799,4,0.71,0.0,68.1,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
734,100,fbkernel_orc,0.2681759137741141,0.0235140884433372,4,0.71,0.0,68.1,,d5-c1-n0.1-m14,5,1,0.1,14,19.805718872836444
752,100,traj_dorc,0.1921240666226824,0.0,1,0.735,0.0,1.5,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
752,100,kmetric_dorc,0.3470403098198241,0.0349525235588649,4,0.735,0.0,68.6,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
752,100,fbkernel_orc,0.2956138650235945,0.0325537989597102,4,0.735,0.0,68.6,,d5-c1-n0.2-m2,5,1,0.2,2,-8.878799685305857
755,100,traj_dorc,0.1962805909401573,0.0,1,0.72,0.0,1.4,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
755,100,kmetric_dorc,0.2240590809500311,0.0238061416141782,4,0.72,0.0,63.8,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
755,100,fbkernel_orc,0.3107620551278832,0.0475920123600038,4,0.72,0.0,63.8,,d5-c1-n0.2-m5,5,1,0.2,5,-34.37732560792047
758,100,traj_dorc,0.179194058814049,0.0,1,0.724,0.4874,1.7,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
758,100,kmetric_dorc,0.2705084192817287,0.0172054572965664,4,0.724,0.4874,63.0,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
758,100,fbkernel_orc,0.2479895606933645,0.0173393107108382,4,0.724,0.4874,63.0,,d5-c1-n0.2-m8,5,1,0.2,8,-31.847402516207318
761,100,traj_dorc,0.2543894630003876,0.0,1,0.717,0.0,1.2,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
761,100,kmetric_dorc,0.3505561952689564,0.0724586806002277,4,0.717,0.0,61.6,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
761,100,fbkernel_orc,0.3193333187985386,0.0442022468839814,4,0.717,0.0,61.6,,d5-c1-n0.2-m11,5,1,0.2,11,-3.4649771563151788
764,100,traj_dorc,0.2362223300122015,0.0,1,0.723,0.0,1.2,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
764,100,kmetric_dorc,0.3760895882185068,0.0286499574341223,4,0.723,0.0,61.6,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
764,100,fbkernel_orc,0.3150673941536213,0.031770608842045,4,0.723,0.0,61.6,,d5-c1-n0.2-m14,5,1,0.2,14,19.863413883002544
782,100,traj_dorc,0.267103882855087,0.0,1,0.736,0.0,1.5,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
782,100,kmetric_dorc,0.3543179871907477,0.0212611232278588,4,0.736,0.0,60.6,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
782,100,fbkernel_orc,0.342244962624211,0.0344002262246937,4,0.736,0.0,60.6,,d6-c1-n0.01-m2,6,1,0.01,2,-86.42381835431243
785,100,traj_dorc,0.3480245151520431,0.0,1,0.724,0.0,1.3,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
785,100,kmetric_dorc,0.3330776457872731,0.0339322257470271,4,0.724,0.0,63.2,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
785,100,fbkernel_orc,0.3638547603016685,0.0278116515477051,4,0.724,0.0,63.2,,d6-c1-n0.01-m5,6,1,0.01,5,-25.903753117337263
788,100,traj_dorc,0.296975183203767,0.0,1,0.724,0.0,1.3,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
788,100,kmetric_dorc,0.4506611741694096,0.0529987715585082,4,0.724,0.0,62.4,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
788,100,fbkernel_orc,0.387871979552987,0.0209297830413373,4,0.724,0.0,62.4,,d6-c1-n0.01-m8,6,1,0.01,8,27.82760591019963
791,100,traj_dorc,0.340182995279823,0.0,1,0.733,0.6273,1.3,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
791,100,kmetric_dorc,0.3400420747655921,0.1032768620208137,4,0.733,0.6273,67.7,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
791,100,fbkernel_orc,0.2765377841611965,0.0184191813091996,4,0.733,0.6273,67.7,,d6-c1-n0.01-m11,6,1,0.01,11,13.844805645269425
794,100,traj_dorc,0.3040108053190645,0.0,1,0.705,0.0,1.2,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
794,100,kmetric_dorc,0.3799665281103569,0.0776107670614638,4,0.705,0.0,69.5,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
794,100,fbkernel_orc,0.3645354982864983,0.0348994676810713,4,0.705,0.0,69.5,,d6-c1-n0.01-m14,6,1,0.01,14,-38.89536340245233
812,100,traj_dorc,0.3295584557355943,0.0,1,0.717,0.0,1.4,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
812,100,kmetric_dorc,0.3709487768208355,0.0227968453651081,4,0.717,0.0,69.4,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
812,100,fbkernel_orc,0.3086414006553767,0.0272547694832625,4,0.717,0.0,69.4,,d6-c1-n0.05-m2,6,1,0.05,2,-45.10090508696406
815,100,traj_dorc,0.1765486548603298,0.0,1,0.741,0.0,1.6,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
815,100,kmetric_dorc,0.3611363507323673,0.037589830727741,4,0.741,0.0,72.4,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
815,100,fbkernel_orc,0.3090523116805151,0.0308810394068256,4,0.741,0.0,72.4,,d6-c1-n0.05-m5,6,1,0.05,5,-81.15612396422729
818,100,traj_dorc,0.1871939729773557,0.0,1,0.729,0.0,1.6,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
818,100,kmetric_dorc,0.333524124257592,0.0099809762275076,4,0.729,0.0,70.7,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
818,100,fbkernel_orc,0.2868441833163805,0.0273850914338208,4,0.729,0.0,70.7,,d6-c1-n0.05-m8,6,1,0.05,8,-41.17873865452874
821,100,traj_dorc,0.2256532599393439,0.0,1,0.752,0.0,1.6,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
821,100,kmetric_dorc,0.2005343037247845,0.0902016035580758,4,0.752,0.0,72.4,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
821,100,fbkernel_orc,0.2668021086822463,0.021758954222823,4,0.752,0.0,72.4,,d6-c1-n0.05-m11,6,1,0.05,11,-58.89777561628494
824,100,traj_dorc,0.1765660995649289,0.0,1,0.75,0.3925,2.0,,d6-c1-n0.05-m14,6,1,0.05,14,-23.73030057471971
824,100,kmetric_dorc,0.2823620256176816,0.0094754236894674,4,0.75,0.3925,74.8,,d6-c1-n0.05-m14,6,1,0.05,14,-23.73030057471971
