instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,mu_k,sd_k,mu_f,sd_f,z_plus,z_frac,S_diff,S_sel,kappa_only,frac_only
790,colosseum,,d6-c1-n0.01-m10,6,0.01,10.0,,-54.921670100446896,3000,-0.3507590808497267,0.275,0.2241901802541967,0.07050366417352924,1.0,0.001,-8.154884825401592,-725.0,716.8451151745984,0.0,-8.154884825401592,725.0
39,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1222494677648384,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-4.113738726019841,-0.2521834475695623,-3.861555278450279,0.0,-4.113738726019841,0.2521834475695623
103,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2475007223016865,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,6.549688567387926,-97.82761198489241,104.37730055228035,6.549688567387926,6.549688567387926,97.82761198489241
167,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.085562448038278,0.9875,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.24001205861892058,0.1508691249792904,-0.390881183598211,0.0,-0.24001205861892058,-0.1508691249792904
231,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2602487623262995,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.7861728113012881,0.0,-0.7861728113012881,0.0,-0.7861728113012881,-0.0
295,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5158038089394601,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.3444739252431095,-1000.0,1002.3444739252432,2.3444739252431095,2.3444739252431095,1000.0
404,colosseum,,d2-c1-n0.2-m14,2,0.2,14.0,,2.4139725477943967,3000,0.0191280393650998,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.39009245883835175,-0.2356930458971681,0.6257855047355199,0.0,0.39009245883835175,0.2356930458971681
543,colosseum,,d4-c1-n0.01-m3,4,0.01,3.0,,5.992532678039441,3000,0.132473782589644,0.0125,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,2.1485739604719356,-32.63937416951143,34.78794812998336,2.1485739604719356,2.1485739604719356,32.63937416951143
667,colosseum,,d5-c1-n0.01-m7,5,0.01,7.0,,-13.523752961154,3000,-0.480823931663959,0.85,0.15121377023799723,0.061370690979241846,1.0,0.001,-10.298689680970645,-150.00000000000003,139.70131031902937,0.0,-10.298689680970645,150.00000000000003
791,colosseum,,d6-c1-n0.01-m11,6,0.01,11.0,,13.844805645269425,3000,0.0516230651430884,0.1,0.2241901802541967,0.07050366417352924,1.0,0.001,-2.4476332845108923,-900.0,897.5523667154891,0.0,-2.4476332845108923,900.0
4,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.1544918259495402,0.0125,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.67743375395637,0.5043668951391247,5.173066858817245,5.67743375395637,5.67743375395637,-0.5043668951391247
68,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.096039559321521,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-2.135822954199975,0.49159604012508795,-2.627418994325063,0.0,-2.135822954199975,-0.49159604012508795
132,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0435866402509652,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.8152769523508796,0.7974510891762443,-1.612728041527124,0.0,-0.8152769523508796,-0.7974510891762443
196,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4483129657634856,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.380592984184515,-1000.0,1004.3805929841845,4.380592984184515,4.380592984184515,1000.0
260,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4331177489396529,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.2233491078133619,0.0,-0.2233491078133619,0.0,-0.2233491078133619,-0.0
339,colosseum,,d2-c1-n0.05-m9,2,0.05,9.0,,-11.98291658411206,3000,-0.14994300822615,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-5.262225304709879,-0.2356930458971681,-5.02653225881271,0.0,-5.262225304709879,0.2356930458971681
463,colosseum,,d3-c1-n0.05-m13,3,0.05,13.0,,1.5260272664429309,3000,-0.0461241952407277,0.2875,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.6924651366750296,-12.591466555806463,14.283931692481492,1.6924651366750296,1.6924651366750296,12.591466555806463
602,colosseum,,d4-c1-n0.1-m2,4,0.1,2.0,,29.480145418186098,3000,-0.1971083832069379,0.0375,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.9881784054685707,-31.797067739330483,30.808889333861913,0.0,-0.9881784054685707,31.797067739330483
726,colosseum,,d5-c1-n0.1-m6,5,0.1,6.0,,-27.36501286887357,3000,-0.1818523523548263,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-5.4271202959973275,0.0,-5.4271202959973275,0.0,-5.4271202959973275,-0.0
850,colosseum,,d6-c1-n0.1-m10,6,0.1,10.0,,36.32813350240218,3000,0.7131301209374508,0.0,0.2241901802541967,0.07050366417352924,1.0,0.001,6.9349578694213125,-1000.0,1006.9349578694213,6.9349578694213125,6.9349578694213125,1000.0
40,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0609096673847712,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.3664748317876496,-0.2521834475695623,2.618658279357212,2.3664748317876496,2.3664748317876496,0.2521834475695623
104,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0413014825113992,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.7519148006713517,0.49159604012508795,-1.2435108407964397,0.0,-0.7519148006713517,-0.49159604012508795
168,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0180921200671144,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.1646711205017792,0.7974510891762443,-1.9621222096780235,0.0,-1.1646711205017792,-0.7974510891762443
232,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3899758605002197,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,2.777873516188735,-1000.0,1002.7778735161887,2.777873516188735,2.777873516188735,1000.0
296,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4804903623967672,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.247811665496464,0.0,1.247811665496464,1.247811665496464,1.247811665496464,-0.0
420,colosseum,,d3-c1-n0.01-m0,3,0.01,0.0,,1.2257813837761642,3000,-0.0405545273359771,0.025,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.800484785509558,-17.66997099252738,19.470455778036936,1.800484785509558,1.800484785509558,17.66997099252738
544,colosseum,,d4-c1-n0.01-m4,4,0.01,4.0,,-16.875471101588957,3000,-0.1570355094008618,0.35,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.6067904094966473,-21.268237362068735,20.66144695257209,0.0,-0.6067904094966473,21.268237362068735
668,colosseum,,d5-c1-n0.01-m8,5,0.01,8.0,,-28.42240351450837,3000,-0.2975214804723327,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-7.311882000189816,0.0,-7.311882000189816,0.0,-7.311882000189816,-0.0
792,colosseum,,d6-c1-n0.01-m12,6,0.01,12.0,,-38.33381100352402,3000,-0.3468293651279119,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-8.099147073784277,0.0,-8.099147073784277,0.0,-8.099147073784277,-0.0
41,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0319980801106361,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-0.9206232671049441,-0.2521834475695623,-0.6684398195353818,0.0,-0.9206232671049441,0.2521834475695623
105,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0483354330974252,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.9297497217133495,0.49159604012508795,-1.4213457618384373,0.0,-0.9297497217133495,-0.49159604012508795
169,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.305279412965719,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,2.7711380095471516,-50.92910604658025,53.7002440561274,2.7711380095471516,2.7711380095471516,50.92910604658025
233,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3127960998794898,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.6574819690958323,0.0,0.6574819690958323,0.0,0.6574819690958323,-0.0
297,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4273350597773245,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.4029310400528164,0.0,-0.4029310400528164,0.0,-0.4029310400528164,-0.0
421,colosseum,,d3-c1-n0.01-m1,3,0.01,1.0,,-7.415704083686769,3000,-0.1058395991831127,0.675,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.5343284085647946,-5.094626673027965,5.62895508159276,0.0,0.5343284085647946,5.094626673027965
545,colosseum,,d4-c1-n0.01-m5,4,0.01,5.0,,-25.421391317475663,3000,-0.0481542584547231,0.0125,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.4294717337731346,-32.63937416951143,33.06884590328456,0.0,0.4294717337731346,32.63937416951143
669,colosseum,,d5-c1-n0.01-m9,5,0.01,9.0,,-18.319930087521648,3000,-0.0141126576693023,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-2.6938987531233747,0.0,-2.6938987531233747,0.0,-2.6938987531233747,-0.0
793,colosseum,,d6-c1-n0.01-m13,6,0.01,13.0,,-76.44652684559905,3000,-0.3991365687267846,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-8.841054664149082,0.0,-8.841054664149082,0.0,-8.841054664149082,-0.0
42,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0887350263142103,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-2.9279898541805736,-0.2521834475695623,-2.675806406611011,0.0,-2.9279898541805736,0.2521834475695623
106,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2236629981778229,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.947014474708063,-97.82761198489241,103.77462645960048,5.947014474708063,5.947014474708063,97.82761198489241
170,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0213856406828337,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.1195344837846073,0.7974510891762443,-1.9169855729608516,0.0,-1.1195344837846073,-0.7974510891762443
234,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.218408483990903,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-1.9356681167656085,0.0,-1.9356681167656085,0.0,-1.9356681167656085,-0.0
298,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4962913988887469,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.738514275469245,-1000.0,1001.7385142754692,1.738514275469245,1.738514275469245,1000.0
422,colosseum,,d3-c1-n0.01-m2,3,0.01,2.0,,-10.734204673555151,3000,0.0257537353883434,0.2,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,3.086485203631343,-14.28430136804677,17.370786571678114,3.086485203631343,3.086485203631343,14.28430136804677
546,colosseum,,d4-c1-n0.01-m6,4,0.01,6.0,,-35.825477386408664,3000,-0.2144697592090479,0.175,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.153412883854191,-27.16438237333531,26.01096948948112,0.0,-1.153412883854191,27.16438237333531
670,colosseum,,d5-c1-n0.01-m10,5,0.01,10.0,,-44.4013504262728,3000,-0.4091290334178792,0.5375,0.15121377023799723,0.061370690979241846,1.0,0.001,-9.130462680392633,-462.5,453.3695373196074,0.0,-9.130462680392633,462.5
794,colosseum,,d6-c1-n0.01-m14,6,0.01,14.0,,-38.89536340245233,3000,-0.1568287032459383,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-5.404242289625415,0.0,-5.404242289625415,0.0,-5.404242289625415,-0.0
43,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0665965247338937,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.5676771909547145,-0.2521834475695623,2.819860638524277,2.5676771909547145,2.5676771909547145,0.2521834475695623
107,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0291564966063294,0.9875,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,1.0294296941382228,-0.7373940601876265,1.7668237543258494,1.0294296941382228,1.0294296941382228,0.7373940601876265
171,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.1451057346618572,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.576009460860161,0.7974510891762443,-0.22144162831608327,0.0,0.576009460860161,-0.7974510891762443
235,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4120003994250437,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,3.382962801115487,-1000.0,1003.3829628011155,3.382962801115487,3.382962801115487,1000.0
299,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4970399848180695,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.7617616788591393,0.0,1.7617616788591393,1.7617616788591393,1.7617616788591393,-0.0
423,colosseum,,d3-c1-n0.01-m3,3,0.01,3.0,,-4.375614595954051,3000,0.0446395740737042,0.1625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,3.4527622775298052,-15.009802001864042,18.462564279393845,3.4527622775298052,3.4527622775298052,15.009802001864042
547,colosseum,,d4-c1-n0.01-m7,4,0.01,7.0,,-29.76605096445724,3000,-0.275117578799423,0.3625,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-1.7306200610976843,-20.84708414697826,19.116464085880576,0.0,-1.7306200610976843,20.84708414697826
671,colosseum,,d5-c1-n0.01-m11,5,0.01,11.0,,-19.616145636909778,3000,0.1997233632768302,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,0.7904358296249422,0.0,0.7904358296249422,0.0,0.7904358296249422,-0.0
810,colosseum,,d6-c1-n0.05-m0,6,0.05,0.0,,-50.04826371600894,3000,-0.8003164928223271,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-14.53125429842804,0.0,-14.53125429842804,0.0,-14.53125429842804,-0.0
44,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0182167391054017,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-0.4330361601122158,-0.2521834475695623,-0.1808527125426535,0.0,-0.4330361601122158,0.2521834475695623
108,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0196475003739571,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.20445087459443162,0.49159604012508795,-0.6960469147195196,0.0,-0.20445087459443162,-0.49159604012508795
172,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3512396895801628,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.401008762159344,-50.92910604658025,54.330114808739594,3.401008762159344,3.401008762159344,50.92910604658025
236,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3301378345597472,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,1.133918632441341,0.0,1.133918632441341,1.133918632441341,1.133918632441341,-0.0
300,colosseum,,d2-c1-n0.01-m0,2,0.01,0.0,,-4.073403328580132,3000,0.0073952661774696,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.002153068997111926,-0.2356930458971681,0.23353997690005618,0.0,-0.002153068997111926,0.2356930458971681
424,colosseum,,d3-c1-n0.01-m4,3,0.01,4.0,,-4.175905001060452,3000,-0.0069892180797232,0.5375,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.451459490085818,-7.754795663691303,10.206255153777121,2.451459490085818,2.451459490085818,7.754795663691303
548,colosseum,,d4-c1-n0.01-m8,4,0.01,8.0,,-37.35838600844277,3000,0.0835839960317238,0.075,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.683272225211984,-30.533608094059076,32.21688031927106,1.683272225211984,1.683272225211984,30.533608094059076
672,colosseum,,d5-c1-n0.01-m12,5,0.01,12.0,,4.810311591502766,3000,-0.5115255639881896,0.0125,0.15121377023799723,0.061370690979241846,1.0,0.001,-10.798955065543472,-987.5,976.7010449344565,0.0,-10.798955065543472,987.5
811,colosseum,,d6-c1-n0.05-m1,6,0.05,1.0,,-48.29800862013458,3000,-0.0347868908607577,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-3.673242719378944,0.0,-3.673242719378944,0.0,-3.673242719378944,-0.0
45,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0808897613391256,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-2.6504225222830438,-0.2521834475695623,-2.3982390747134814,0.0,-2.6504225222830438,0.2521834475695623
109,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2105363751560015,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.615142372383196,-97.82761198489241,103.4427543572756,5.615142372383196,5.615142372383196,97.82761198489241
173,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1660021642121433,0.9875,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.8623882813829683,0.1508691249792904,0.7115191564036779,0.0,0.8623882813829683,-0.1508691249792904
237,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2695146228966646,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.5316079840469978,0.0,-0.5316079840469978,0.0,-0.5316079840469978,-0.0
301,colosseum,,d2-c1-n0.01-m1,2,0.01,1.0,,24.29147882731491,3000,0.0892597228779286,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,2.7347077324449054,-0.2356930458971681,2.9704007783420736,2.7347077324449054,2.7347077324449054,0.2356930458971681
425,colosseum,,d3-c1-n0.01-m5,3,0.01,5.0,,-6.077102370699984,3000,0.0075715790048614,0.7,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.733855535007294,-4.6109595838164505,7.344815118823744,2.733855535007294,2.733855535007294,4.6109595838164505
549,colosseum,,d4-c1-n0.01-m9,4,0.01,9.0,,-11.171970873719408,3000,0.1242814953502339,0.2875,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,2.070605007514256,-23.374003437521083,25.44460844503534,2.070605007514256,2.070605007514256,23.374003437521083
673,colosseum,,d5-c1-n0.01-m13,5,0.01,13.0,,-29.827358750792463,3000,-0.3038578655023538,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-7.4151297383025305,0.0,-7.4151297383025305,0.0,-7.4151297383025305,-0.0
812,colosseum,,d6-c1-n0.05-m2,6,0.05,2.0,,-45.10090508696406,3000,-0.3394485516873597,0.7375,0.2241901802541967,0.07050366417352924,1.0,0.001,-7.994460125565728,-262.49999999999994,254.50553987443422,0.0,-7.994460125565728,262.49999999999994
46,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0651443379523468,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,2.5162984788715725,-0.2521834475695623,2.768481926441135,2.5162984788715725,2.5162984788715725,0.2521834475695623
110,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0177299598391181,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.15597091081911274,0.49159604012508795,-0.6475669509442007,0.0,-0.15597091081911274,-0.49159604012508795
174,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0328305325902233,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.9626859352054373,0.7974510891762443,-1.7601370243816816,0.0,-0.9626859352054373,-0.7974510891762443
238,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4276507284488368,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,3.812930775936601,-1000.0,1003.8129307759366,3.812930775936601,3.812930775936601,1000.0
302,colosseum,,d2-c1-n0.01-m2,2,0.01,2.0,,2.435305785100224,3000,-0.0134547733319598,0.0125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.6992035123985731,-0.06734087025633374,-0.6318626421422394,0.0,-0.6992035123985731,0.06734087025633374
426,colosseum,,d3-c1-n0.01-m6,3,0.01,6.0,,-3.8235642778157457,3000,-0.0238084099284538,0.5625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.1252635250389935,-7.271128574479787,9.396392099518781,2.1252635250389935,2.1252635250389935,7.271128574479787
550,colosseum,,d4-c1-n0.01-m10,4,0.01,10.0,,78.43052538097425,3000,0.3199222458786471,0.0,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,3.932588606084142,-33.06052738460189,36.993115990686036,3.932588606084142,3.932588606084142,33.06052738460189
674,colosseum,,d5-c1-n0.01-m14,5,0.01,14.0,,-25.2216018569094,3000,0.1181125623239876,0.3625,0.15121377023799723,0.061370690979241846,1.0,0.001,-0.5393650843071955,-637.4999999999999,636.9606349156927,0.0,-0.5393650843071955,637.4999999999999
813,colosseum,,d6-c1-n0.05-m3,6,0.05,3.0,,-23.29512109554493,3000,-0.5940461681751381,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.605586149613817,0.0,-11.605586149613817,0.0,-11.605586149613817,-0.0
47,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0032639139639596,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,0.09599833292548708,-0.2521834475695623,0.3481817804950494,0.0,0.09599833292548708,0.2521834475695623
111,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.072544324225834,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-1.5418077948661237,0.49159604012508795,-2.0334038349912116,0.0,-1.5418077948661237,-0.49159604012508795
175,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3651144130509285,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.5911573678374658,-50.92910604658025,54.52026341441772,3.5911573678374658,3.5911573678374658,50.92910604658025
239,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2849202535741177,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.10836270829872324,0.0,-0.10836270829872324,0.0,-0.10836270829872324,-0.0
303,colosseum,,d2-c1-n0.01-m3,2,0.01,3.0,,-1.704752151195842,3000,0.0292301993106899,0.0125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.7278239564789896,-0.06734087025633374,0.7951648267353233,0.0,0.7278239564789896,0.06734087025633374
427,colosseum,,d3-c1-n0.01-m7,3,0.01,7.0,,-41.3525179488977,3000,0.1188599822833393,0.25,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,4.892212989541178,-13.316967189623735,18.209180179164914,4.892212989541178,4.892212989541178,13.316967189623735
551,colosseum,,d4-c1-n0.01-m11,4,0.01,11.0,,-12.598162870506057,3000,-0.1538597484708467,0.725,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.576565547096069,-8.633640909354634,8.057075362258566,0.0,-0.576565547096069,8.633640909354634
690,colosseum,,d5-c1-n0.05-m0,5,0.05,0.0,,19.46385767445848,3000,-0.1289710485499983,0.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-4.565449961819166,-1000.0,995.4345500381809,0.0,-4.565449961819166,1000.0
814,colosseum,,d6-c1-n0.05-m4,6,0.05,4.0,,-47.9480359713048,3000,-0.7299654921790572,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-13.533419626032625,0.0,-13.533419626032625,0.0,-13.533419626032625,-0.0
48,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0399734085971979,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-1.2027922768263037,-0.2521834475695623,-0.9506088292567414,0.0,-1.2027922768263037,0.2521834475695623
112,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1884980317195847,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.057960882837668,-97.82761198489241,102.88557286773008,5.057960882837668,5.057960882837668,97.82761198489241
176,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1457323775844937,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.5845973998016799,0.7974510891762443,-0.2128536893745644,0.0,0.5845973998016799,-0.7974510891762443
240,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.3785087154180919,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-1.919237557328845,0.0,-1.919237557328845,0.0,-1.919237557328845,-0.0
304,colosseum,,d2-c1-n0.01-m4,2,0.01,4.0,,-10.811957593661983,3000,-0.0104582182001016,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-0.599023842120536,-0.2356930458971681,-0.36333079622336795,0.0,-0.599023842120536,0.2356930458971681
428,colosseum,,d3-c1-n0.01-m8,3,0.01,8.0,,-4.470633486317453,3000,-0.0775235001284242,0.8625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.083498507852454,-1.4671235039415955,2.5506220117940495,1.083498507852454,1.083498507852454,1.4671235039415955
552,colosseum,,d4-c1-n0.01-m12,4,0.01,12.0,,-11.163127979587726,3000,-0.1090573896748201,0.15,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.15016533635199175,-28.00668880351625,27.85652346716426,0.0,-0.15016533635199175,28.00668880351625
691,colosseum,,d5-c1-n0.05-m1,5,0.05,1.0,,-16.171144702457998,3000,-0.0176257855615762,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-2.7511431451322927,0.0,-2.7511431451322927,0.0,-2.7511431451322927,-0.0
815,colosseum,,d6-c1-n0.05-m5,6,0.05,5.0,,-81.15612396422729,3000,-0.2931180812351679,0.9125,0.2241901802541967,0.07050366417352924,1.0,0.001,-7.337324485946209,-87.50000000000001,80.1626755140538,0.0,-7.337324485946209,87.50000000000001
49,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0828281082441775,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,3.141954457781227,-0.2521834475695623,3.394137905350789,3.141954457781227,3.141954457781227,0.2521834475695623
113,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0015481692426468,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,0.2531430597507936,0.49159604012508795,-0.23845298037429435,0.0,0.2531430597507936,-0.49159604012508795
177,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,-0.0137309946818859,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.6007966339656754,0.7974510891762443,-2.3982477231419197,0.0,-1.6007966339656754,-0.7974510891762443
241,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5129725271492899,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.2565482145019105,-1000.0,1002.2565482145019,2.2565482145019105,2.2565482145019105,1000.0
