instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent,mu_k,sd_k,mu_f,sd_f,mu_e,sd_e,z_plus,z_frac,z_ent,S_diff,c_off,K_cal,S3,K_gated,S_sel,kappa_only,frac_only,ent_only
245,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4348110245072745,1.0,7.427725315093994,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,-0.1707642827066791,0.0,-0.9034695068965136,-0.1707642827066791,-3.4741812645000856,2.570711757603572,-1.0742337896031926,2.570711757603572,0.0,-0.1707642827066791,-0.0,-0.9034695068965136
309,colosseum,,d2-c1-n0.01-m9,2,0.01,9.0,,-8.930072585381469,3000,0.0010777399687698,0.0,5.922417163848877,6,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-0.2133581577444503,-0.2356930458971681,2.8312167554844967,0.022334888152717808,17.84854427726374,-15.017327521779244,2.8535516436372146,-15.017327521779244,0.0,-0.2133581577444503,0.2356930458971681,2.8312167554844967
433,colosseum,,d3-c1-n0.01-m13,3,0.01,13.0,,0.380085965305853,3000,0.0540249935912995,0.7,5.392425060272217,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.63478564728775,-4.6109595838164505,-2.4873988065025223,8.2457452311042,-8.572943850824748,6.085545044322226,5.758346424601678,6.085545044322226,3.63478564728775,3.63478564728775,4.6109595838164505,-2.4873988065025223
572,colosseum,,d4-c1-n0.05-m2,4,0.05,2.0,,-16.09270414189458,3000,-0.2635630357405066,0.35,6.45107364654541,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.6206513065996417,-21.268237362068735,1.039889355186509,19.647586055469095,-4.153213011016678,5.193102366203187,20.6874754106556,5.193102366203187,0.0,-1.6206513065996417,21.268237362068735,1.039889355186509
696,colosseum,,d5-c1-n0.05-m6,5,0.05,6.0,,-11.136468161274196,3000,-0.3788011817629024,1.0,7.152879238128662,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-8.636287836162266,0.0,10.057882981678825,-8.636287836162266,8.215329936481377,1.8425530451974481,1.4215951455165587,-1.8425530451974481,0.0,-8.636287836162266,-0.0,10.057882981678825
820,colosseum,,d6-c1-n0.05-m10,6,0.05,10.0,,-44.84909729317228,3000,-0.5770743726278936,1.0,7.402655124664307,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-11.364863972317156,0.0,20.269277582524523,-11.364863972317156,27.691041503086346,-7.421763920561823,8.904413610207367,-7.421763920561823,0.0,-11.364863972317156,-0.0,20.269277582524523
54,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0465078829716552,0.075,5.778581142425537,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-1.4339835269919885,4.287118608682559,-1.3244311449747592,-5.721102135674547,-1.2713470918351053,-0.05308405313965392,-7.045533280649307,-0.05308405313965392,-4.287118608682559,-1.4339835269919885,-4.287118608682559,-1.3244311449747592
118,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.220824311558729,0.0,5.180861949920654,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,5.875245757456561,-97.82761198489241,-0.6428727654827268,103.70285774234898,-1.3577360417348654,0.7148632762521386,103.05998497686625,0.7148632762521386,5.875245757456561,5.875245757456561,97.82761198489241,-0.6428727654827268
182,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2465861320620263,1.0,7.263867855072021,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-1.1615319143928757,0.0,-0.7210471954885956,-1.1615319143928757,0.44206639580325935,-1.163113591291855,-1.8825791098814713,-1.163113591291855,0.0,-1.1615319143928757,-0.0,-0.7210471954885956
246,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5525696481665131,1.0,7.43991231918335,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,3.4862403704830687,0.0,-1.5815637980009036,3.4862403704830687,-3.4741812645000856,1.892617466499182,1.904676572482165,1.892617466499182,3.4862403704830687,3.4862403704830687,-0.0,-1.5815637980009036
310,colosseum,,d2-c1-n0.01-m10,2,0.01,10.0,,-13.010242390174652,3000,0.0143695230533441,0.0,6.133213520050049,8,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,0.23100758499231794,-0.2356930458971681,-0.387676308355016,0.46670063088948605,17.84854427726374,-18.236220585618756,0.07902432253447006,-18.236220585618756,0.0,0.23100758499231794,0.2356930458971681,-0.387676308355016
434,colosseum,,d3-c1-n0.01-m14,3,0.01,14.0,,1.6301777294930675,3000,-0.049006028027843,0.0625,5.004230976104736,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,1.6365740905682216,-16.944470358710106,0.47257748124976307,18.581044449278327,-8.572943850824748,9.045521332074511,19.05362193052809,9.045521332074511,1.6365740905682216,1.6365740905682216,16.944470358710106,0.47257748124976307
573,colosseum,,d4-c1-n0.05-m3,4,0.05,3.0,,-30.16895284318092,3000,0.011230063230231,0.5,6.691315650939941,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,0.9946537456542632,-16.214398780983093,-1.2758309207003629,17.209052526637358,-4.153213011016678,2.877382090316315,15.933221605936993,2.877382090316315,0.0,0.9946537456542632,16.214398780983093,-1.2758309207003629
697,colosseum,,d5-c1-n0.05-m7,5,0.05,7.0,,-19.7446786444012,3000,-0.2084901233542661,1.0,7.274781703948975,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-5.861167405039163,0.0,6.5186527403155825,-5.861167405039163,8.215329936481377,-1.696677196165794,0.6574853352764194,-1.696677196165794,0.0,-5.861167405039163,-0.0,6.5186527403155825
821,colosseum,,d6-c1-n0.05-m11,6,0.05,11.0,,-58.89777561628494,3000,-0.4386746008227024,1.0,7.381553649902344,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-9.401848667686313,0.0,21.43613071757795,-9.401848667686313,27.691041503086346,-6.254910785508397,12.034282049891637,-6.254910785508397,0.0,-9.401848667686313,-0.0,21.43613071757795
55,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0666824669803666,0.0,5.743068218231201,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,2.570717847978604,-0.2521834475695623,-0.9265958804083325,2.8229012955481663,-1.2713470918351053,0.3447512114267728,1.8963054151398337,0.3447512114267728,2.570717847978604,2.570717847978604,0.2521834475695623,-0.9265958804083325
119,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0632437822820649,0.9875,5.077396869659424,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-1.3066680789995082,-0.7373940601876265,0.15819143022638057,-0.5692740188118817,-1.3577360417348654,1.5159274719612459,-0.4110825885855012,1.5159274719612459,0.0,-1.3066680789995082,0.7373940601876265,0.15819143022638057
183,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2569015079550336,1.0,7.26666784286499,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-0.878133317756859,0.0,-0.8117773486326005,-0.878133317756859,0.44206639580325935,-1.2538437444358599,-1.6899106663894594,-1.2538437444358599,0.0,-0.878133317756859,-0.0,-0.8117773486326005
247,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5218055953748139,0.0,6.936855316162109,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,2.5308599430098675,-1000.0,26.408915186635884,1002.5308599430099,-3.4741812645000856,29.88309645113597,1028.9397751296458,29.88309645113597,2.5308599430098675,2.5308599430098675,1000.0,26.408915186635884
311,colosseum,,d2-c1-n0.01-m11,2,0.01,11.0,,6.656586154585676,3000,-0.045248659216833,0.0,6.098850727081299,8,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-1.7621243880872557,-0.2356930458971681,0.13704887159877124,-1.5264313421900875,17.84854427726374,-17.71149540566497,-1.3893824705913165,-17.71149540566497,0.0,-1.7621243880872557,0.2356930458971681,0.13704887159877124
450,colosseum,,d3-c1-n0.05-m0,3,0.05,0.0,,-24.89523765054504,3000,0.0635811116992472,0.15,5.587937355041504,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.820119591769672,-15.2516355464698,-3.978178238966642,19.07175513823947,-8.572943850824748,4.594765611858106,15.09357689927283,4.594765611858106,3.820119591769672,3.820119591769672,15.2516355464698,-3.978178238966642
574,colosseum,,d4-c1-n0.05-m4,4,0.05,4.0,,-17.091759926410464,3000,0.0575817754896115,0.15,6.613226413726807,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,1.4357997122255928,-28.00668880351625,-0.5231197934404198,29.442488515741843,-4.153213011016678,3.6300932175762584,28.919368722301424,3.6300932175762584,1.4357997122255928,1.4357997122255928,28.00668880351625,-0.5231197934404198
698,colosseum,,d5-c1-n0.05-m8,5,0.05,8.0,,-14.507889827778769,3000,-0.3769289078918511,0.9,7.078335762023926,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-8.605780213693347,-99.99999999999997,12.222125707622599,91.39421978630662,8.215329936481377,4.006795771141222,103.61634549392923,4.006795771141222,0.0,-8.605780213693347,99.99999999999997,12.222125707622599
822,colosseum,,d6-c1-n0.05-m12,6,0.05,12.0,,-7.917380679276863,3000,-0.1213771593452117,1.0,7.311617374420166,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-4.901409645162137,0.0,25.303413133660037,-4.901409645162137,27.691041503086346,-2.3876283694263094,20.4020034884979,-2.3876283694263094,0.0,-4.901409645162137,-0.0,25.303413133660037
56,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0296588841448252,0.0,5.6828484535217285,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,1.2608147232804554,-0.2521834475695623,-0.25198103049568915,1.5129981708500178,-1.2713470918351053,1.0193660613394162,1.2610171403543287,1.0193660613394162,1.2608147232804554,1.2608147232804554,0.2521834475695623,-0.25198103049568915
120,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0202748634317158,1.0,6.787388801574707,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.1347573273940008,0.7974510891762443,-3.0914431203481945,-1.9322084165702451,3.4214661598231677,-6.512909280171362,-5.02365153691844,-6.512909280171362,0.0,-1.1347573273940008,-0.7974510891762443,-3.0914431203481945
184,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3981557229129098,0.0,6.5597124099731445,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,3.002602266015829,-1000.0,22.09624205535018,1003.0026022660159,0.44206639580325935,21.654175659546922,1025.098844321366,21.654175659546922,3.002602266015829,3.002602266015829,1000.0,22.09624205535018
248,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4454299085631065,1.0,7.439213752746582,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,0.15900611709209117,0.0,-1.5426950235871024,0.15900611709209117,-3.4741812645000856,1.9314862409129832,-1.3836889064950113,1.9314862409129832,0.0,0.15900611709209117,-0.0,-1.5426950235871024
312,colosseum,,d2-c1-n0.01-m12,2,0.01,12.0,,-0.8978601744396698,3000,0.0298045697364083,0.0,6.260174751281738,10,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,0.7470260860357528,-0.2356930458971681,-2.326394007052778,0.9827191319329209,17.84854427726374,-20.174938284316518,-1.343674875119857,-20.174938284316518,0.0,0.7470260860357528,0.2356930458971681,-2.326394007052778
451,colosseum,,d3-c1-n0.05-m1,3,0.05,1.0,,-12.659383196182684,3000,-0.0475037727352828,0.725,5.430942058563232,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,1.6657092368529316,-4.1272924946049345,-2.781090560876641,5.793001731457866,-8.572943850824748,5.791853289948107,3.011911170581225,5.791853289948107,1.6657092368529316,1.6657092368529316,4.1272924946049345,-2.781090560876641
575,colosseum,,d4-c1-n0.05-m5,4,0.05,5.0,,-31.28121797229592,3000,-0.1852481267485323,0.55,6.779521942138672,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-0.8753000662639959,-14.529785920621212,-2.1260614934283497,13.654485854357215,-4.153213011016678,2.0271515175883286,11.528424360928867,2.0271515175883286,0.0,-0.8753000662639959,14.529785920621212,-2.1260614934283497
699,colosseum,,d5-c1-n0.05-m9,5,0.05,9.0,,-33.03765356029634,3000,0.1323178383056106,0.375,6.916774749755859,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-0.3078983083110147,-625.0,16.91277422401315,624.692101691689,8.215329936481377,8.697444287531772,641.6048759157021,8.697444287531772,0.0,-0.3078983083110147,625.0,16.91277422401315
823,colosseum,,d6-c1-n0.05-m13,6,0.05,13.0,,-71.9194356359564,3000,-0.2516605223292497,0.9875,7.073111057281494,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-6.749304566812935,-12.499999999999956,38.49215216838224,5.750695433187021,27.691041503086346,10.801110665295894,44.24284760156926,10.801110665295894,0.0,-6.749304566812935,12.499999999999956,38.49215216838224
57,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1593672624022428,0.0,5.778937339782715,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-5.426975086569095,-0.2521834475695623,-1.328421463233408,-5.174791638999532,-1.2713470918351053,-0.057074371398302626,-6.50321310223294,-0.057074371398302626,0.0,-5.426975086569095,0.2521834475695623,-1.328421463233408
121,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3140828975422818,0.0,5.999623775482178,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,2.891786923442218,-50.92910604658025,6.73379525173406,53.82089297002247,3.4214661598231677,3.3123290919108923,60.55468822175653,3.3123290919108923,2.891786923442218,2.891786923442218,50.92910604658025,6.73379525173406
185,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2947399155840489,1.0,7.211134433746338,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,0.16141693540199661,0.0,0.9877143229364969,0.16141693540199661,0.44206639580325935,0.5456479271332375,1.1491312583384934,0.5456479271332375,0.0,0.16141693540199661,-0.0,0.9877143229364969
249,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4576237928793331,1.0,7.450673103332519,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,0.5376882916896678,0.0,-2.1803021134931764,0.5376882916896678,-3.4741812645000856,1.2938791510069092,-1.6426138218035087,1.2938791510069092,0.0,0.5376882916896678,-0.0,-2.1803021134931764
313,colosseum,,d2-c1-n0.01-m13,2,0.01,13.0,,-2.9443229796812918,3000,-0.0390957194783071,0.0625,6.040327072143555,7,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-1.5564216904486112,0.6060678323070036,1.030714162330179,-2.1624895227556147,17.84854427726374,-16.817830114933564,-1.131775360425436,-16.817830114933564,0.0,-1.5564216904486112,-0.6060678323070036,1.030714162330179
452,colosseum,,d3-c1-n0.05-m2,3,0.05,2.0,,-8.503913817275507,3000,-0.2295548456070848,0.275,5.2678327560424805,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,-1.8650386098522633,-12.83330010041222,-1.5373836434756452,10.968261490559957,-8.572943850824748,7.035560207349103,9.43087784708431,7.035560207349103,0.0,-1.8650386098522633,12.83330010041222,-1.5373836434756452
576,colosseum,,d4-c1-n0.05-m6,4,0.05,6.0,,1.5495180423592505,3000,0.026720993724701,0.0125,6.595864772796631,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,1.1420865193958472,-32.63937416951143,-0.35576894226016437,33.78146068890727,-4.153213011016678,3.797444068756514,33.42569174664711,3.797444068756514,1.1420865193958472,1.1420865193958472,32.63937416951143,-0.35576894226016437
700,colosseum,,d5-c1-n0.05-m10,5,0.05,10.0,,-62.894655678803616,3000,0.0047547730239875,0.175,6.7148919105529785,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-2.3864648560588693,-824.9999999999999,22.774098233425025,822.613535143941,8.215329936481377,14.558768296943649,845.387633377366,14.558768296943649,0.0,-2.3864648560588693,824.9999999999999,22.774098233425025
824,colosseum,,d6-c1-n0.05-m14,6,0.05,14.0,,-23.73030057471971,3000,-0.4185742161732695,1.0,7.412158966064453,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-9.116751646346255,0.0,19.743741464413894,-9.116751646346255,27.691041503086346,-7.947300038672452,10.626989818067639,-7.947300038672452,0.0,-9.116751646346255,-0.0,19.743741464413894
58,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0502086386648141,0.0,5.562673568725586,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,1.9878699025991033,-0.2521834475695623,1.0942839750410436,2.2400533501686657,-1.2713470918351053,2.3656310668761487,3.3343373252097095,2.3656310668761487,1.9878699025991033,1.9878699025991033,0.2521834475695623,1.0942839750410436
122,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0318712982419484,0.975,6.488052368164063,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-0.9758319322573675,-0.4957128392176693,0.641969400256713,-0.48011909303969824,3.4214661598231677,-2.7794967595664546,0.16185030721701477,-2.7794967595664546,0.0,-0.9758319322573675,0.4957128392176693,0.641969400256713
186,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.0981742511367742,1.0,7.280928134918213,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-5.2389130214488,0.0,-1.2738645352681162,-5.2389130214488,0.44206639580325935,-1.7159309310713755,-6.512777556716916,-1.7159309310713755,0.0,-5.2389130214488,-0.0,-1.2738645352681162
250,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5126056813436505,0.0,7.016597270965576,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,2.2451557850004544,-1000.0,21.972011422817186,1002.2451557850004,-3.4741812645000856,25.44619268731727,1024.2171672078177,25.44619268731727,2.2451557850004544,2.2451557850004544,1000.0,21.972011422817186
314,colosseum,,d2-c1-n0.01-m14,2,0.01,14.0,,-2.853722380261491,3000,-0.0430436896251194,0.0,6.038804531097412,8,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-1.6884086989205462,-0.2356930458971681,1.0539636003240795,-1.452715653023378,17.84854427726374,-16.794580676939663,-0.3987520526992986,-16.794580676939663,0.0,-1.6884086989205462,0.2356930458971681,1.0539636003240795
453,colosseum,,d3-c1-n0.05-m3,3,0.05,3.0,,16.800746756883633,3000,0.1757102733840681,0.05,5.3822832107543945,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,5.994782942698274,-17.186303903315864,-2.410067298086865,23.18108684601414,-8.572943850824748,6.162876552737883,20.771019547927274,6.162876552737883,5.994782942698274,5.994782942698274,17.186303903315864,-2.410067298086865
577,colosseum,,d4-c1-n0.05-m7,4,0.05,7.0,,-4.587718319365236,3000,0.0215926288254259,0.1,6.62636661529541,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,1.093278020634006,-29.691301663878132,-0.649779705716561,30.78457968451214,-4.153213011016678,3.5034333053001174,30.134799978795577,3.5034333053001174,1.093278020634006,1.093278020634006,29.691301663878132,-0.649779705716561
701,colosseum,,d5-c1-n0.05-m11,5,0.05,11.0,,-12.478273660639108,3000,-0.0318636762369213,0.05,7.163270473480225,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-2.983141358744731,-949.9999999999999,9.75619118115706,947.0168586412551,8.215329936481377,1.5408612446756837,956.7730498224122,1.5408612446756837,0.0,-2.983141358744731,949.9999999999999,9.75619118115706
840,colosseum,,d6-c1-n0.1-m0,6,0.1,0.0,,-39.57480106909405,3000,-0.562873786571964,1.0,7.482951641082764,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-11.163447688179383,0.0,15.829102524919701,-11.163447688179383,27.691041503086346,-11.861938978166645,4.665654836740318,-11.861938978166645,0.0,-11.163447688179383,-0.0,15.829102524919701
59,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0294807386983669,0.0,5.770857810974121,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,1.2545118952153538,-0.2521834475695623,-1.2379101478725731,1.5066953427849161,-1.2713470918351053,0.03343694396253216,0.26878519491234293,0.03343694396253216,1.2545118952153538,1.2545118952153538,0.2521834475695623,-1.2379101478725731
123,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.1349205972953208,1.0,6.685336589813232,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,0.4364254415485209,0.7974510891762443,-1.8186177552412512,-0.3610256476277234,3.4214661598231677,-5.240083915064419,-2.1796434028689746,-5.240083915064419,0.0,0.4364254415485209,-0.7974510891762443,-1.8186177552412512
187,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.472007345090958,0.0,6.616206645965576,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,5.031558486480861,-1000.0,20.265615973259095,1005.0315584864809,0.44206639580325935,19.823549577455836,1025.29717445974,19.823549577455836,5.031558486480861,5.031558486480861,1000.0,20.265615973259095
251,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4505748311595178,1.0,7.416835308074951,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,0.3187821512432946,0.0,-0.2975411314273041,0.3187821512432946,-3.4741812645000856,3.1766401330727816,0.021241019815990525,3.1766401330727816,0.0,0.3187821512432946,-0.0,-0.2975411314273041
330,colosseum,,d2-c1-n0.05-m0,2,0.05,0.0,,0.1641133119551789,3000,0.1071484869241002,0.0,5.894721984863281,4,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,3.3327579617813425,-0.2356930458971681,3.254126435448083,3.5684510076785108,17.84854427726374,-14.594417841815659,6.822577443126594,14.594417841815659,3.3327579617813425,3.3327579617813425,0.2356930458971681,3.254126435448083
454,colosseum,,d3-c1-n0.05-m4,3,0.05,4.0,,-4.99685320061184,3000,-0.1182437186680923,0.7125,5.190535545349121,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,0.293759553512201,-4.369126039210691,-0.9479931295722319,4.662885592722892,-8.572943850824748,7.624950721252516,3.7148924631506604,7.624950721252516,0.0,0.293759553512201,4.369126039210691,-0.9479931295722319
578,colosseum,,d4-c1-n0.05-m8,4,0.05,8.0,,-22.05882557409797,3000,-0.2229267698699732,0.525,6.622477054595947,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.2339013051112269,-15.372092350802152,-0.6122877833579412,14.138191045690926,-4.153213011016678,3.540925227658737,13.525903262332983,3.540925227658737,0.0,-1.2339013051112269,15.372092350802152,-0.6122877833579412
702,colosseum,,d5-c1-n0.05-m12,5,0.05,12.0,,-8.094765280509788,3000,-0.1072502361528271,0.1625,7.041690349578857,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-4.211521856226904,-837.5,13.286062774523208,833.2884781437731,8.215329936481377,5.070732838041831,846.5745409182963,5.070732838041831,0.0,-4.211521856226904,837.5,13.286062774523208
841,colosseum,,d6-c1-n0.1-m1,6,0.1,1.0,,-28.27057085781108,3000,-0.0857428954841045,1.0,7.042323589324951,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-4.3959853629092125,0.0,40.194613911492524,-4.3959853629092125,27.691041503086346,12.503572408406178,35.79862854858331,-12.503572408406178,0.0,-4.3959853629092125,-0.0,40.194613911492524
6,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1091892926213279,0.0,5.703127861022949,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-3.6516666379244986,-0.2521834475695623,-0.47916208166311974,-3.3994831903549363,-1.2713470918351053,0.7921850101719856,-3.8786452720180558,-0.7921850101719856,0.0,-3.6516666379244986,0.2521834475695623,-0.47916208166311974
70,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2905609288916748,0.0,5.241117000579834,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,7.638352518794647,-97.82761198489241,-1.1093892324089494,105.46596450368706,-1.3577360417348654,0.24834680932591602,104.35657527127812,0.24834680932591602,7.638352518794647,7.638352518794647,97.82761198489241,-1.1093892324089494
134,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1145343893316813,0.9625,6.485538005828857,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,0.15703904314440664,-1.1422948034146232,0.6733292708766639,1.2993338465590298,3.4214661598231677,-2.7481368889465037,1.972663117435694,2.7481368889465037,0.0,0.15703904314440664,1.1422948034146232,0.6733292708766639
198,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1553391517335189,1.0,7.288166046142578,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-3.668398018022023,0.0,-1.5084001269868512,-3.668398018022023,0.44206639580325935,-1.9504665227901106,-5.176798145008874,-1.9504665227901106,0.0,-3.668398018022023,-0.0,-1.5084001269868512
262,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5098540285396804,0.0,7.033437252044678,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,2.1597029595904007,-1000.0,21.035021909371586,1002.1597029595904,-3.4741812645000856,24.509203173871672,1023.194724868962,24.509203173871672,2.1597029595904007,2.1597029595904007,1000.0,21.035021909371586
