instance,n_traj,err,dim,noise,ks_true,coverage,frac_emp,ent_emp_t2,ent_emp_t4,ent_emp_t8,kappa_surp,frac_fb,ent_fb
608,100,,4,0.1,5.924945353387931,0.718,0.2580645161290322,2.691798448562622,3.7949378490448,4.841071605682373,-0.1178817344029797,0.0125,6.125961542129517
662,100,,5,0.01,-1.454894501301056,0.72,0.0833333333333333,1.76302170753479,2.877101421356201,4.331964492797852,-0.3536943396009688,0.03125,6.083659648895264
701,100,,5,0.05,-12.478273660639108,0.744,0.1764705882352941,2.356740713119507,3.475198745727539,4.728835105895996,-0.1169560038847934,0.015625,6.022221326828003
755,100,,5,0.2,-34.37732560792047,0.72,0.25,2.349922180175781,3.7133185863494873,5.142313480377197,0.069841575571992,0.41875,6.021372437477112
794,100,,6,0.01,-38.89536340245233,0.705,0.4411764705882353,3.023289918899536,4.404947757720947,5.604369640350342,0.2055979054901695,0.921875,6.099346041679382
848,100,,6,0.1,-25.63865350280647,0.74,0.0,1.997510313987732,3.256117582321167,4.5373311042785645,-0.0223642186988675,0.2031249999999999,6.187651515007019
423,10,,3,0.01,-4.375614595954051,0.106,0.0,1.0397274494171145,1.5655521154403689,2.23598575592041,-0.2392323509991985,0.0364583333333333,4.134634375572205
462,10,,3,0.05,4.789913485957336,0.106,0.125,1.315531611442566,1.8277833461761477,2.2570455074310303,0.2180543485409484,0.4270833333333333,4.353483438491821
516,10,,3,0.2,-35.603562663735204,0.121,0.0,1.42933988571167,2.1008782386779785,2.8402371406555176,-0.0614632822638988,0.6145833333333334,4.3466784954071045
570,10,,4,0.05,-1.0376935627011612,0.114,0.0,1.2281793355941772,1.7438052892684937,2.2831180095672607,-0.0401383318057074,0.8125,4.192213177680969
609,10,,4,0.1,-0.0842488264840803,0.125,0.0,1.0397285223007202,1.4389437437057495,1.8076858520507808,-0.002441471334772,0.9270833333333331,4.520775318145752
663,10,,5,0.01,2.1789181931808583,0.122,0.5,0.9150052070617676,1.3262792825698853,1.7724628448486328,-0.234135583123759,0.2916666666666666,4.342705965042114
702,10,,5,0.05,-8.094765280509788,0.129,0.0,1.0397288799285889,1.4075467586517334,1.779497504234314,-1.8746356578169813e-08,0.546875,4.444985389709473
756,10,,5,0.2,-36.6631065153695,0.126,0.0,1.3067368268966677,1.7891381978988647,2.2228753566741943,0.1870790162197199,0.7604166666666667,4.433562517166138
810,10,,6,0.05,-50.04826371600894,0.123,0.2222222222222222,1.0948539972305298,1.405857801437378,1.7113213539123535,0.1723661703190232,0.90625,4.44826340675354
849,10,,6,0.1,-69.16244751925056,0.13,0.0,0.858799934387207,1.2171632051467896,1.644011378288269,0.2529532613784726,0.125,4.704955697059631
423,25,,3,0.01,-4.375614595954051,0.283,0.0,0.7650896906852722,1.0110223293304443,1.2730941772460938,0.3589735684763957,0.21875,5.125383257865906
462,25,,3,0.05,4.789913485957336,0.262,0.125,1.5248839855194092,2.3173511028289795,3.0728602409362797,0.5084195154977142,0.453125,5.190475463867188
516,25,,3,0.2,-35.603562663735204,0.283,0.0,1.9873573780059812,2.716754198074341,3.445056200027466,-0.0211684984500841,0.309375,5.212100982666016
570,25,,4,0.05,-1.0376935627011612,0.275,0.1428571428571428,1.1385536193847656,1.6957972049713137,2.383159875869751,-0.3198273013502065,0.59375,5.22016191482544
609,25,,4,0.1,-0.0842488264840803,0.271,0.2857142857142857,1.2787266969680786,2.1244843006134038,3.1049153804779053,0.1772569773271953,0.9010416666666666,5.280788064002991
663,25,,5,0.01,2.1789181931808583,0.302,0.2352941176470588,1.669333815574646,2.1982717514038086,2.651198148727417,0.6245208923562184,0.334375,5.143945336341858
702,25,,5,0.05,-8.094765280509788,0.287,0.0,1.280850172042847,1.9573383331298828,2.937432050704956,-0.2439094842750127,0.9270833333333331,5.23698878288269
756,25,,5,0.2,-36.6631065153695,0.292,0.0714285714285714,1.7653264999389648,2.45984959602356,3.225558042526245,-0.3568810588864061,0.315625,5.21191143989563
810,25,,6,0.05,-50.04826371600894,0.288,0.0,0.8876849412918091,1.274416446685791,1.6918853521347046,-0.0293539225407118,0.921875,5.192573189735413
849,25,,6,0.1,-69.16244751925056,0.285,0.1428571428571428,1.8863565921783447,2.493645429611206,3.188462018966675,0.1141097040967091,0.0052083333333333,5.341361284255981
423,50,,3,0.01,-4.375614595954051,0.426,0.2857142857142857,1.120959997177124,1.699612021446228,2.1796860694885254,0.7924296683375407,0.2031249999999999,5.681969285011292
462,50,,3,0.05,4.789913485957336,0.437,0.2222222222222222,1.8598254919052124,2.809103012084961,3.5372960567474365,0.2501206939965875,0.0572916666666666,5.270500063896179
516,50,,3,0.2,-35.603562663735204,0.453,0.1818181818181818,1.7421162128448486,2.27790904045105,2.7851407527923584,0.5412547545504955,0.0052083333333333,5.526344895362854
570,50,,4,0.05,-1.0376935627011612,0.466,0.1,1.974043607711792,3.053464651107788,4.108173370361328,0.1752265508671948,0.8489583333333333,5.477469444274902
609,50,,4,0.1,-0.0842488264840803,0.476,0.0,1.4007091522216797,1.8250434398651123,2.360368490219116,0.2328706401533307,0.5546875,5.752235531806946
663,50,,5,0.01,2.1789181931808583,0.49,0.0,1.525364637374878,2.282642602920532,3.235268831253052,-0.226560036541304,0.49609375,5.740248799324036
702,50,,5,0.05,-8.094765280509788,0.488,0.1,1.961389780044556,3.0185489654541016,4.137346267700195,-0.2299388585757897,0.265625,5.699087738990784
756,50,,5,0.2,-36.6631065153695,0.491,0.0,1.4555495977401731,2.4659652709960938,3.6984241008758554,-0.2561058341258536,0.1197916666666666,5.8087804317474365
810,50,,6,0.05,-50.04826371600894,0.485,0.0769230769230769,1.5323399305343628,2.2635412216186523,3.292184829711914,-0.4907322901089953,0.765625,5.793645977973938
849,50,,6,0.1,-69.16244751925056,0.497,0.0,1.6234402656555176,2.763256072998047,3.933461904525757,-0.1378011677321141,0.609375,5.684166789054871
423,100,,3,0.01,-4.375614595954051,0.71,0.1428571428571428,1.3122172355651855,2.2274858951568604,3.3900363445281982,-0.1523863449728303,0.359375,5.977561593055725
462,100,,3,0.05,4.789913485957336,0.711,0.4545454545454545,2.0365452766418457,3.2302615642547607,4.094216346740723,-0.2288131341866252,0.765625,6.009683966636658
516,100,,3,0.2,-35.603562663735204,0.722,0.1,2.002768993377685,3.100184917449951,4.202338695526123,-0.0378667189755288,0.296875,6.060133576393127
570,100,,4,0.05,-1.0376935627011612,0.713,0.064516129032258,2.5855519771575928,3.3373589515686035,4.156164646148682,0.2119271038479728,0.053125,5.741256475448608
609,100,,4,0.1,-0.0842488264840803,0.743,0.1111111111111111,2.6694164276123047,3.804156541824341,4.838756561279297,0.1356489343004506,0.596875,6.089532971382141
663,100,,5,0.01,2.1789181931808583,0.708,0.25,1.825910568237305,2.904209852218628,4.136272430419922,-0.0530800965319953,0.5572916666666666,5.8398648500442505
702,100,,5,0.05,-8.094765280509788,0.725,0.2857142857142857,1.7681703567504885,3.0242090225219727,4.434003829956055,-0.1790606456782806,0.5,6.225445985794067
