instance,point,kind,dim,noise,seed,ks_true,sent
481,396,necklace,5,0.05,1,-127.9345409320888,7.218015027153735
481,704,necklace,5,0.05,1,-33.98560511361006,7.217919403796518
481,284,necklace,5,0.05,1,9.615467556073916,7.217906703327558
481,482,necklace,5,0.05,1,29.49510043044563,7.216313488919068
481,405,necklace,5,0.05,1,44.96101840481805,7.214039396086099
481,1165,necklace,5,0.05,1,57.93497572196136,7.215648182235577
481,951,necklace,5,0.05,1,67.18570153841819,7.216053683492682
481,1487,necklace,5,0.05,1,75.06313710122014,7.217758955029142
481,820,necklace,5,0.05,1,81.84756884882985,7.213973607538129
481,1416,necklace,5,0.05,1,88.0341212789294,7.2129693807207715
481,559,necklace,5,0.05,1,93.4726090165696,7.21435201001834
481,1420,necklace,5,0.05,1,98.29028341039604,7.212348710223267
481,1317,necklace,5,0.05,1,102.04871261842888,7.212644328108656
481,218,necklace,5,0.05,1,104.88640006701004,7.211074339068659
481,1366,necklace,5,0.05,1,108.02029272044648,7.21376320239732
481,1356,necklace,5,0.05,1,110.70112542742348,7.215680321379852
481,1419,necklace,5,0.05,1,112.52346619638816,7.212343386863978
481,936,necklace,5,0.05,1,114.3936891289892,7.213345458346094
481,546,necklace,5,0.05,1,115.79165966528744,7.214476410381557
481,614,necklace,5,0.05,1,116.88977923890506,7.210773425132324
481,888,necklace,5,0.05,1,117.89872733858412,7.208372304746934
481,1082,necklace,5,0.05,1,118.69345160276217,7.213094565379861
481,13,necklace,5,0.05,1,119.1879080868318,7.213329976439011
481,662,necklace,5,0.05,1,119.4471192633051,7.208319776915141
482,396,necklace,5,0.15,1,-127.9345409320888,7.219317573860827
482,704,necklace,5,0.15,1,-33.98560511361006,7.218665680188238
482,284,necklace,5,0.15,1,9.615467556073916,7.219403917842392
482,482,necklace,5,0.15,1,29.49510043044563,7.216826412074037
482,405,necklace,5,0.15,1,44.96101840481805,7.215215759804178
482,1165,necklace,5,0.15,1,57.93497572196136,7.216863785028138
482,951,necklace,5,0.15,1,67.18570153841819,7.217723190682752
482,1487,necklace,5,0.15,1,75.06313710122014,7.218438343461368
482,820,necklace,5,0.15,1,81.84756884882985,7.214709586278845
482,1416,necklace,5,0.15,1,88.0341212789294,7.214612262421407
482,559,necklace,5,0.15,1,93.4726090165696,7.215687899832186
482,1420,necklace,5,0.15,1,98.29028341039604,7.21420974031594
482,1317,necklace,5,0.15,1,102.04871261842888,7.215380148150142
482,218,necklace,5,0.15,1,104.88640006701004,7.212044757302406
482,1366,necklace,5,0.15,1,108.02029272044648,7.215946307602569
482,1356,necklace,5,0.15,1,110.70112542742348,7.213598259556449
482,1419,necklace,5,0.15,1,112.52346619638816,7.213294264052059
482,936,necklace,5,0.15,1,114.3936891289892,7.215135138006461
482,546,necklace,5,0.15,1,115.79165966528744,7.215699455252593
482,614,necklace,5,0.15,1,116.88977923890506,7.21240823841222
482,888,necklace,5,0.15,1,117.89872733858412,7.212506762510243
482,1082,necklace,5,0.15,1,118.69345160276217,7.214053418666512
482,13,necklace,5,0.15,1,119.1879080868318,7.215447781622771
482,662,necklace,5,0.15,1,119.4471192633051,7.210494336328091
483,859,necklace,5,0.0,2,-133.74539017518603,7.220623383934697
483,180,necklace,5,0.0,2,-27.899048796896256,7.218698490776504
483,177,necklace,5,0.0,2,9.65235187974612,7.216807375110014
483,428,necklace,5,0.0,2,30.380013325705534,7.216512522352948
483,483,necklace,5,0.0,2,47.98171818397985,7.214383818514046
483,1403,necklace,5,0.0,2,59.03941171443498,7.21620445266846
483,135,necklace,5,0.0,2,69.46154937005943,7.2152208272736225
483,418,necklace,5,0.0,2,77.65440188536965,7.214719118878371
483,1204,necklace,5,0.0,2,82.73765859835825,7.210023469242321
483,259,necklace,5,0.0,2,87.61149397815652,7.213732369432768
483,1008,necklace,5,0.0,2,92.8594087404938,7.214701366057328
483,1379,necklace,5,0.0,2,97.22077933022976,7.214298610322968
483,1067,necklace,5,0.0,2,101.24602850836816,7.211743159240995
483,1367,necklace,5,0.0,2,104.7158331367344,7.210682430600929
483,530,necklace,5,0.0,2,108.047009344707,7.211998627055879
483,1026,necklace,5,0.0,2,110.43494779124651,7.210735752842263
483,363,necklace,5,0.0,2,112.40375493123128,7.210217810879806
483,478,necklace,5,0.0,2,114.28569855145042,7.2119394012213025
483,930,necklace,5,0.0,2,116.17037383947851,7.210930214705603
483,918,necklace,5,0.0,2,117.34230940505742,7.211001038485907
483,677,necklace,5,0.0,2,118.37578123786514,7.211600812038231
483,563,necklace,5,0.0,2,119.00310772482116,7.211085867628802
483,356,necklace,5,0.0,2,119.53251106272003,7.213840017834511
483,612,necklace,5,0.0,2,119.7073086675902,7.211599447534768
484,859,necklace,5,0.05,2,-133.74539017518603,7.220668673094529
484,180,necklace,5,0.05,2,-27.899048796896256,7.21860061313409
484,177,necklace,5,0.05,2,9.65235187974612,7.217321278612887
484,428,necklace,5,0.05,2,30.380013325705534,7.216741573625807
484,483,necklace,5,0.05,2,47.98171818397985,7.214409804457853
484,1403,necklace,5,0.05,2,59.03941171443498,7.216740280827784
484,135,necklace,5,0.05,2,69.46154937005943,7.21572034955856
484,418,necklace,5,0.05,2,77.65440188536965,7.214941773768076
484,1204,necklace,5,0.05,2,82.73765859835825,7.211257252190567
484,259,necklace,5,0.05,2,87.61149397815652,7.214054719593941
484,1008,necklace,5,0.05,2,92.8594087404938,7.214860934058523
484,1379,necklace,5,0.05,2,97.22077933022976,7.214522718172675
484,1067,necklace,5,0.05,2,101.24602850836816,7.211079725114045
484,1367,necklace,5,0.05,2,104.7158331367344,7.210602030029715
484,530,necklace,5,0.05,2,108.047009344707,7.212735700805245
484,1026,necklace,5,0.05,2,110.43494779124651,7.209878311548392
484,363,necklace,5,0.05,2,112.40375493123128,7.210644161063
484,478,necklace,5,0.05,2,114.28569855145042,7.211427651943634
484,930,necklace,5,0.05,2,116.17037383947851,7.210340100663661
484,918,necklace,5,0.05,2,117.34230940505742,7.211399985491394
484,677,necklace,5,0.05,2,118.37578123786514,7.211881879409331
484,563,necklace,5,0.05,2,119.00310772482116,7.210417607786452
484,356,necklace,5,0.05,2,119.53251106272003,7.213787920803214
484,612,necklace,5,0.05,2,119.7073086675902,7.211914938829455
485,859,necklace,5,0.15,2,-133.74539017518603,7.22132476494199
485,180,necklace,5,0.15,2,-27.899048796896256,7.219757350098947
485,177,necklace,5,0.15,2,9.65235187974612,7.219284263831471
485,428,necklace,5,0.15,2,30.380013325705534,7.217308620712657
485,483,necklace,5,0.15,2,47.98171818397985,7.214728316993001
485,1403,necklace,5,0.15,2,59.03941171443498,7.217820320293871
485,135,necklace,5,0.15,2,69.46154937005943,7.216928586295497
485,418,necklace,5,0.15,2,77.65440188536965,7.216579951343866
485,1204,necklace,5,0.15,2,82.73765859835825,7.211682819961831
485,259,necklace,5,0.15,2,87.61149397815652,7.214868482997879
485,1008,necklace,5,0.15,2,92.8594087404938,7.215977173528168
485,1379,necklace,5,0.15,2,97.22077933022976,7.215724230276033
485,1067,necklace,5,0.15,2,101.24602850836816,7.211698597554149
485,1367,necklace,5,0.15,2,104.7158331367344,7.212423389258371
485,530,necklace,5,0.15,2,108.047009344707,7.214205605465769
485,1026,necklace,5,0.15,2,110.43494779124651,7.210268274129925
485,363,necklace,5,0.15,2,112.40375493123128,7.213164395258593
485,478,necklace,5,0.15,2,114.28569855145042,7.214270510971469
485,930,necklace,5,0.15,2,116.17037383947851,7.213062426696837
485,918,necklace,5,0.15,2,117.34230940505742,7.213160763301994
485,677,necklace,5,0.15,2,118.37578123786514,7.213001363714759
485,563,necklace,5,0.15,2,119.00310772482116,7.213234436514475
485,356,necklace,5,0.15,2,119.53251106272003,7.213936428003544
485,612,necklace,5,0.15,2,119.7073086675902,7.213960318116413
486,207,necklace,6,0.0,0,-57.08738971550444,7.221650291691146
486,587,necklace,6,0.0,0,15.853271497477586,7.218220082777575
486,739,necklace,6,0.0,0,45.15960642273552,7.219089212055468
486,1165,necklace,6,0.0,0,65.9238814383563,7.218405610639794
486,579,necklace,6,0.0,0,83.83315089887958,7.217505272925889
486,647,necklace,6,0.0,0,95.2182858538229,7.218129950958508
486,784,necklace,6,0.0,0,105.16899097343934,7.218199584071815
486,425,necklace,6,0.0,0,113.59223900400876,7.217247387534447
486,632,necklace,6,0.0,0,121.85456711674298,7.215164890986044
486,786,necklace,6,0.0,0,127.08997897960384,7.21708353963457
486,1285,necklace,6,0.0,0,132.4375039091127,7.216612252025926
486,1344,necklace,6,0.0,0,137.30961507254244,7.215857165270082
486,643,necklace,6,0.0,0,141.08868411995218,7.216156470693676
486,687,necklace,6,0.0,0,144.10227851856305,7.215995651417087
486,187,necklace,6,0.0,0,146.52367775478842,7.215216300377908
486,202,necklace,6,0.0,0,149.48333196090337,7.217235780382984
486,1351,necklace,6,0.0,0,151.95640675627604,7.214590293423708
486,1457,necklace,6,0.0,0,153.94394915123132,7.214892296154759
486,909,necklace,6,0.0,0,155.77031194101795,7.213048834581623
486,121,necklace,6,0.0,0,157.06125170995227,7.216261179258052
486,1251,necklace,6,0.0,0,158.3320013779131,7.216413988054004
486,1026,necklace,6,0.0,0,159.2529362147795,7.215437685688011
486,443,necklace,6,0.0,0,159.99458876054464,7.216353891897477
486,1088,necklace,6,0.0,0,160.2384902232767,7.213565783920504
48,1421,hyperbolic,2,0.0,1,-21.19328164787872,6.086866558382869
48,706,hyperbolic,2,0.0,1,-21.19328164787872,6.8559785869681775
48,52,hyperbolic,2,0.0,1,-21.19328164787872,6.964777323630397
48,1422,hyperbolic,2,0.0,1,-21.19328164787872,6.096130443398186
48,1233,hyperbolic,2,0.0,1,-21.19328164787872,6.23678369492794
48,215,hyperbolic,2,0.0,1,-21.19328164787872,6.036732322574025
48,1128,hyperbolic,2,0.0,1,-21.19328164787872,6.53053249688713
48,764,hyperbolic,2,0.0,1,-21.19328164787872,6.220558644925488
49,1421,hyperbolic,2,0.05,1,-21.19328164787872,6.098807722238571
49,706,hyperbolic,2,0.05,1,-21.19328164787872,6.857292950488253
49,52,hyperbolic,2,0.05,1,-21.19328164787872,6.966219052256887
49,1422,hyperbolic,2,0.05,1,-21.19328164787872,6.101173152872756
49,1233,hyperbolic,2,0.05,1,-21.19328164787872,6.245079471949147
49,215,hyperbolic,2,0.05,1,-21.19328164787872,6.038561724405058
49,1128,hyperbolic,2,0.05,1,-21.19328164787872,6.531774771924441
49,764,hyperbolic,2,0.05,1,-21.19328164787872,6.223891088947188
50,1421,hyperbolic,2,0.15,1,-21.19328164787872,6.124573121495892
50,706,hyperbolic,2,0.15,1,-21.19328164787872,6.866509731328829
50,52,hyperbolic,2,0.15,1,-21.19328164787872,6.978421862979214
50,1422,hyperbolic,2,0.15,1,-21.19328164787872,6.118387044474085
50,1233,hyperbolic,2,0.15,1,-21.19328164787872,6.266134109673748
50,215,hyperbolic,2,0.15,1,-21.19328164787872,6.079434614743741
50,1128,hyperbolic,2,0.15,1,-21.19328164787872,6.545592711762695
50,764,hyperbolic,2,0.15,1,-21.19328164787872,6.251905659655156
51,137,hyperbolic,2,0.0,2,-21.90756558048065,6.0606917605038095
51,390,hyperbolic,2,0.0,2,-21.90756558048065,6.151015368862341
51,1250,hyperbolic,2,0.0,2,-21.90756558048065,6.335613225402553
51,1219,hyperbolic,2,0.0,2,-21.90756558048065,6.038565740849769
51,446,hyperbolic,2,0.0,2,-21.90756558048065,6.217800201668202
51,676,hyperbolic,2,0.0,2,-21.90756558048065,6.118121652578303
51,619,hyperbolic,2,0.0,2,-21.90756558048065,6.718533935720645
51,163,hyperbolic,2,0.0,2,-21.90756558048065,6.090715176536075
52,137,hyperbolic,2,0.05,2,-21.90756558048065,6.070310799881577
52,390,hyperbolic,2,0.05,2,-21.90756558048065,6.154736277330972
52,1250,hyperbolic,2,0.05,2,-21.90756558048065,6.33763645479036
52,1219,hyperbolic,2,0.05,2,-21.90756558048065,6.048134909978209
52,446,hyperbolic,2,0.05,2,-21.90756558048065,6.218129355915818
52,676,hyperbolic,2,0.05,2,-21.90756558048065,6.124716553461934
52,619,hyperbolic,2,0.05,2,-21.90756558048065,6.71830063931332
52,163,hyperbolic,2,0.05,2,-21.90756558048065,6.094339890618459
53,137,hyperbolic,2,0.15,2,-21.90756558048065,6.098573913080045
53,390,hyperbolic,2,0.15,2,-21.90756558048065,6.195168687633935
53,1250,hyperbolic,2,0.15,2,-21.90756558048065,6.367728132432934
53,1219,hyperbolic,2,0.15,2,-21.90756558048065,6.089729759459975
53,446,hyperbolic,2,0.15,2,-21.90756558048065,6.256105492104746
53,676,hyperbolic,2,0.15,2,-21.90756558048065,6.153927028421165
53,619,hyperbolic,2,0.15,2,-21.90756558048065,6.730492560262131
53,163,hyperbolic,2,0.15,2,-21.90756558048065,6.132037094003008
54,1269,torus,2,0.0,0,0.0,6.835313772783511
54,112,torus,2,0.0,0,0.0,6.834324990729117
54,24,torus,2,0.0,0,0.0,6.846305123496896
54,764,torus,2,0.0,0,0.0,6.855706677270044
54,460,torus,2,0.0,0,0.0,6.827059066578577
54,403,torus,2,0.0,0,0.0,6.856748190183957
54,61,torus,2,0.0,0,0.0,6.835811938744863
54,951,torus,2,0.0,0,0.0,6.8175482523170015
55,1269,torus,2,0.05,0,0.0,6.83567495474486
55,112,torus,2,0.05,0,0.0,6.833613286009959
55,24,torus,2,0.05,0,0.0,6.843888019195672
55,764,torus,2,0.05,0,0.0,6.851937321005167
55,460,torus,2,0.05,0,0.0,6.827745730667925
55,403,torus,2,0.05,0,0.0,6.857876091356388
55,61,torus,2,0.05,0,0.0,6.834752417173037
55,951,torus,2,0.05,0,0.0,6.8185033188915
56,1269,torus,2,0.15,0,0.0,6.850596795725647
56,112,torus,2,0.15,0,0.0,6.85051131197301
56,24,torus,2,0.15,0,0.0,6.864577808221396
56,764,torus,2,0.15,0,0.0,6.865840965008426
56,460,torus,2,0.15,0,0.0,6.8476966872876215
56,403,torus,2,0.15,0,0.0,6.873770184685254
56,61,torus,2,0.15,0,0.0,6.849617076746857
56,951,torus,2,0.15,0,0.0,6.836012946375481
57,1421,torus,2,0.0,1,0.0,6.800065712283306
57,706,torus,2,0.0,1,0.0,6.85061282247771
57,52,torus,2,0.0,1,0.0,6.826931134179153
57,1422,torus,2,0.0,1,0.0,6.800271628600569
57,1233,torus,2,0.0,1,0.0,6.865345676381372
57,215,torus,2,0.0,1,0.0,6.815132556826143
57,1128,torus,2,0.0,1,0.0,6.850344177363898
57,764,torus,2,0.0,1,0.0,6.864477861152135
487,207,necklace,6,0.05,0,-57.08738971550444,7.221723374754481
487,587,necklace,6,0.05,0,15.853271497477586,7.218345348692328
487,739,necklace,6,0.05,0,45.15960642273552,7.219105985954268
487,1165,necklace,6,0.05,0,65.9238814383563,7.218736468795187
487,579,necklace,6,0.05,0,83.83315089887958,7.217453820009212
487,647,necklace,6,0.05,0,95.2182858538229,7.218053784946134
487,784,necklace,6,0.05,0,105.16899097343934,7.218928146653331
487,425,necklace,6,0.05,0,113.59223900400876,7.21738149368206
487,632,necklace,6,0.05,0,121.85456711674298,7.214973818689094
487,786,necklace,6,0.05,0,127.08997897960384,7.217302413628735
487,1285,necklace,6,0.05,0,132.4375039091127,7.216835394318325
487,1344,necklace,6,0.05,0,137.30961507254244,7.215847424522407
487,643,necklace,6,0.05,0,141.08868411995218,7.216600496767612
487,687,necklace,6,0.05,0,144.10227851856305,7.216862468195761
487,187,necklace,6,0.05,0,146.52367775478842,7.215721242709645
487,202,necklace,6,0.05,0,149.48333196090337,7.217463212965431
487,1351,necklace,6,0.05,0,151.95640675627604,7.21479925170069
487,1457,necklace,6,0.05,0,153.94394915123132,7.215233042536809
487,909,necklace,6,0.05,0,155.77031194101795,7.2133434104946845
487,121,necklace,6,0.05,0,157.06125170995227,7.216125880378216
487,1251,necklace,6,0.05,0,158.3320013779131,7.216374841433812
487,1026,necklace,6,0.05,0,159.2529362147795,7.215586823495149
487,443,necklace,6,0.05,0,159.99458876054464,7.216844353956072
487,1088,necklace,6,0.05,0,160.2384902232767,7.213530624527503
488,207,necklace,6,0.15,0,-57.08738971550444,7.222208477787824
488,587,necklace,6,0.15,0,15.853271497477586,7.21889467382003
488,739,necklace,6,0.15,0,45.15960642273552,7.219518830018669
488,1165,necklace,6,0.15,0,65.9238814383563,7.21946347604865
488,579,necklace,6,0.15,0,83.83315089887958,7.217944058033609
488,647,necklace,6,0.15,0,95.2182858538229,7.2183407542960545
488,784,necklace,6,0.15,0,105.16899097343934,7.219582248155176
488,425,necklace,6,0.15,0,113.59223900400876,7.218363937929392
488,632,necklace,6,0.15,0,121.85456711674298,7.215868880522032
488,786,necklace,6,0.15,0,127.08997897960384,7.21845475518723
488,1285,necklace,6,0.15,0,132.4375039091127,7.218140470396153
488,1344,necklace,6,0.15,0,137.30961507254244,7.216622807608541
488,643,necklace,6,0.15,0,141.08868411995218,7.217603859919071
488,687,necklace,6,0.15,0,144.10227851856305,7.217316130776206
488,187,necklace,6,0.15,0,146.52367775478842,7.217401350864486
488,202,necklace,6,0.15,0,149.48333196090337,7.217318203187359
488,1351,necklace,6,0.15,0,151.95640675627604,7.215939565663266
488,1457,necklace,6,0.15,0,153.94394915123132,7.215592931539263
488,909,necklace,6,0.15,0,155.77031194101795,7.214907312723365
488,121,necklace,6,0.15,0,157.06125170995227,7.216729650547828
488,1251,necklace,6,0.15,0,158.3320013779131,7.216664812604349
488,1026,necklace,6,0.15,0,159.2529362147795,7.217592690908158
488,443,necklace,6,0.15,0,159.99458876054464,7.216898241971942
488,1088,necklace,6,0.15,0,160.2384902232767,7.214815164201962
489,410,necklace,6,0.0,1,-57.19916310622497,7.2227573208761395
489,1127,necklace,6,0.0,1,-3.3813881669188643,7.220696652277569
489,302,necklace,6,0.0,1,36.33755133553306,7.2174322435501725
489,2,necklace,6,0.0,1,58.75585099361456,7.216522333266975
489,1070,necklace,6,0.0,1,79.68683866403795,7.218215534632346
489,909,necklace,6,0.0,1,90.77964200259991,7.219107327544084
489,1351,necklace,6,0.0,1,100.23595114288972,7.21795695310259
489,723,necklace,6,0.0,1,107.53494506885175,7.215863919902451
489,212,necklace,6,0.0,1,116.2834333281082,7.216380999623383
489,45,necklace,6,0.0,1,123.31887543995596,7.215610897288971
489,177,necklace,6,0.0,1,128.65675168461954,7.216885080144492
489,83,necklace,6,0.0,1,133.14504132871326,7.213309654585708
489,783,necklace,6,0.0,1,137.87788905276255,7.218584411586745
489,477,necklace,6,0.0,1,141.23923970374568,7.217777633736061
489,1077,necklace,6,0.0,1,144.83777896902862,7.2149382498938355
489,197,necklace,6,0.0,1,147.6980874828501,7.2163893923800435
489,987,necklace,6,0.0,1,150.07334219634873,7.2183993116185
489,1328,necklace,6,0.0,1,152.3983233640404,7.21629860923187
489,796,necklace,6,0.0,1,153.96995688197072,7.218054925431851
489,292,necklace,6,0.0,1,155.74591670305347,7.216147751800932
489,396,necklace,6,0.0,1,156.78294853902233,7.213355187703824
489,1125,necklace,6,0.0,1,157.60277312675458,7.214985762380378
489,1441,necklace,6,0.0,1,158.19000574752909,7.21575431495038
489,1458,necklace,6,0.0,1,158.43542103546977,7.217167076834286
490,410,necklace,6,0.05,1,-57.19916310622497,7.222938852211124
490,1127,necklace,6,0.05,1,-3.3813881669188643,7.220767890926145
490,302,necklace,6,0.05,1,36.33755133553306,7.217414765924296
490,2,necklace,6,0.05,1,58.75585099361456,7.216340314852594
490,1070,necklace,6,0.05,1,79.68683866403795,7.217407779748355
490,909,necklace,6,0.05,1,90.77964200259991,7.21941994253622
490,1351,necklace,6,0.05,1,100.23595114288972,7.218232672819984
490,723,necklace,6,0.05,1,107.53494506885175,7.215813151854714
490,212,necklace,6,0.05,1,116.2834333281082,7.21621511051756
490,45,necklace,6,0.05,1,123.31887543995596,7.215198498721186
490,177,necklace,6,0.05,1,128.65675168461954,7.217049157554791
490,83,necklace,6,0.05,1,133.14504132871326,7.2138107106473885
490,783,necklace,6,0.05,1,137.87788905276255,7.2187308815003055
490,477,necklace,6,0.05,1,141.23923970374568,7.218098689047999
490,1077,necklace,6,0.05,1,144.83777896902862,7.214596303730621
490,197,necklace,6,0.05,1,147.6980874828501,7.216722143821674
490,987,necklace,6,0.05,1,150.07334219634873,7.21868943611342
490,1328,necklace,6,0.05,1,152.3983233640404,7.21649455429268
490,796,necklace,6,0.05,1,153.96995688197072,7.218490634598359
490,292,necklace,6,0.05,1,155.74591670305347,7.216894648432203
490,396,necklace,6,0.05,1,156.78294853902233,7.213610315335961
490,1125,necklace,6,0.05,1,157.60277312675458,7.213916771707725
490,1441,necklace,6,0.05,1,158.19000574752909,7.215839443438469
490,1458,necklace,6,0.05,1,158.43542103546977,7.217910142812538
491,410,necklace,6,0.15,1,-57.19916310622497,7.222714504653255
491,1127,necklace,6,0.15,1,-3.3813881669188643,7.22104552714068
491,302,necklace,6,0.15,1,36.33755133553306,7.21855337483761
491,2,necklace,6,0.15,1,58.75585099361456,7.21722147956246
491,1070,necklace,6,0.15,1,79.68683866403795,7.217871604858587
491,909,necklace,6,0.15,1,90.77964200259991,7.219213261854589
491,1351,necklace,6,0.15,1,100.23595114288972,7.218450373125675
491,723,necklace,6,0.15,1,107.53494506885175,7.217099111691551
491,212,necklace,6,0.15,1,116.2834333281082,7.217167955491506
491,45,necklace,6,0.15,1,123.31887543995596,7.216528874936114
491,177,necklace,6,0.15,1,128.65675168461954,7.217635424427764
491,83,necklace,6,0.15,1,133.14504132871326,7.215951262468684
491,783,necklace,6,0.15,1,137.87788905276255,7.2194934795645
491,477,necklace,6,0.15,1,141.23923970374568,7.218828833401633
491,1077,necklace,6,0.15,1,144.83777896902862,7.215619688568224
491,197,necklace,6,0.15,1,147.6980874828501,7.21720911020236
491,987,necklace,6,0.15,1,150.07334219634873,7.218956086082477
491,1328,necklace,6,0.15,1,152.3983233640404,7.217117904285798
491,796,necklace,6,0.15,1,153.96995688197072,7.218125589980376
491,292,necklace,6,0.15,1,155.74591670305347,7.217979873078325
491,396,necklace,6,0.15,1,156.78294853902233,7.215307771234156
491,1125,necklace,6,0.15,1,157.60277312675458,7.215726888004589
491,1441,necklace,6,0.15,1,158.19000574752909,7.21641496067612
491,1458,necklace,6,0.15,1,158.43542103546977,7.217703709071156
492,1244,necklace,6,0.0,2,-64.93412607089905,7.223114681307409
492,595,necklace,6,0.0,2,7.84697973766159,7.219732677136797
492,177,necklace,6,0.0,2,43.215035631372615,7.217914690393958
492,1098,necklace,6,0.0,2,66.07498315635883,7.218102105206534
492,513,necklace,6,0.0,2,82.90485186775912,7.220042683205206
492,1105,necklace,6,0.0,2,93.15340701865236,7.217653758973844
492,387,necklace,6,0.0,2,104.1834721916476,7.217562786245279
492,516,necklace,6,0.0,2,114.1406934915124,7.217378213475405
492,753,necklace,6,0.0,2,119.67862102071491,7.217228499792405
492,140,necklace,6,0.0,2,125.48410163022268,7.216394957505873
492,211,necklace,6,0.0,2,130.62352927366695,7.217815528633422
492,1292,necklace,6,0.0,2,135.1367789112348,7.2167465682275935
492,665,necklace,6,0.0,2,140.13106402247638,7.216449318637201
492,441,necklace,6,0.0,2,143.23833051543636,7.216011290584058
492,1114,necklace,6,0.0,2,145.85398068611198,7.216257512680528
492,896,necklace,6,0.0,2,149.00300034217543,7.216661292794068
492,1257,necklace,6,0.0,2,151.48984167316164,7.217033467828568
492,1219,necklace,6,0.0,2,153.83657067368603,7.215679691969256
492,1481,necklace,6,0.0,2,155.45649729473357,7.215978226002063
492,49,necklace,6,0.0,2,156.7468689139571,7.217437502707506
492,1228,necklace,6,0.0,2,157.93016222183667,7.214687160129292
492,1065,necklace,6,0.0,2,158.74802342354363,7.216728553918268
492,1160,necklace,6,0.0,2,159.31327087749168,7.216420450108198
492,478,necklace,6,0.0,2,159.60896039223505,7.216250167950548
493,1244,necklace,6,0.05,2,-64.93412607089905,7.22314856100437
493,595,necklace,6,0.05,2,7.84697973766159,7.219838780166664
493,177,necklace,6,0.05,2,43.215035631372615,7.2179967660770865
493,1098,necklace,6,0.05,2,66.07498315635883,7.218235316228482
493,513,necklace,6,0.05,2,82.90485186775912,7.220053660935934
493,1105,necklace,6,0.05,2,93.15340701865236,7.218075019589737
493,387,necklace,6,0.05,2,104.1834721916476,7.217842689282566
493,516,necklace,6,0.05,2,114.1406934915124,7.217832684030803
493,753,necklace,6,0.05,2,119.67862102071491,7.21701010695549
493,140,necklace,6,0.05,2,125.48410163022268,7.216952068711147
493,211,necklace,6,0.05,2,130.62352927366695,7.217168344676979
493,1292,necklace,6,0.05,2,135.1367789112348,7.216383919816704
493,665,necklace,6,0.05,2,140.13106402247638,7.2164923813154465
493,441,necklace,6,0.05,2,143.23833051543636,7.216187251799916
493,1114,necklace,6,0.05,2,145.85398068611198,7.216369010656128
493,896,necklace,6,0.05,2,149.00300034217543,7.217077961686442
493,1257,necklace,6,0.05,2,151.48984167316164,7.217124254460083
493,1219,necklace,6,0.05,2,153.83657067368603,7.215540590147947
493,1481,necklace,6,0.05,2,155.45649729473357,7.216461144110418
493,49,necklace,6,0.05,2,156.7468689139571,7.217337963305118
493,1228,necklace,6,0.05,2,157.93016222183667,7.21465816368349
493,1065,necklace,6,0.05,2,158.74802342354363,7.216922723732765
493,1160,necklace,6,0.05,2,159.31327087749168,7.216429597191235
493,478,necklace,6,0.05,2,159.60896039223505,7.216211326296964
494,1244,necklace,6,0.15,2,-64.93412607089905,7.223305722466014
494,595,necklace,6,0.15,2,7.84697973766159,7.220058650504839
494,177,necklace,6,0.15,2,43.215035631372615,7.219029519500181
494,1098,necklace,6,0.15,2,66.07498315635883,7.2192185850542625
494,513,necklace,6,0.15,2,82.90485186775912,7.2202219352658465
494,1105,necklace,6,0.15,2,93.15340701865236,7.2182510687008925
494,387,necklace,6,0.15,2,104.1834721916476,7.21902716252976
494,516,necklace,6,0.15,2,114.1406934915124,7.218626210750327
494,753,necklace,6,0.15,2,119.67862102071491,7.2170519224313505
494,140,necklace,6,0.15,2,125.48410163022268,7.218065667474621
494,211,necklace,6,0.15,2,130.62352927366695,7.216930669802366
494,1292,necklace,6,0.15,2,135.1367789112348,7.216529311598971
494,665,necklace,6,0.15,2,140.13106402247638,7.217964322998234
494,441,necklace,6,0.15,2,143.23833051543636,7.216956193374552
494,1114,necklace,6,0.15,2,145.85398068611198,7.21666715217828
494,896,necklace,6,0.15,2,149.00300034217543,7.217271837556141
494,1257,necklace,6,0.15,2,151.48984167316164,7.217568612318079
494,1219,necklace,6,0.15,2,153.83657067368603,7.216531437043107
494,1481,necklace,6,0.15,2,155.45649729473357,7.217602022214454
494,49,necklace,6,0.15,2,156.7468689139571,7.218374122871532
494,1228,necklace,6,0.15,2,157.93016222183667,7.216441126645272
494,1065,necklace,6,0.15,2,158.74802342354363,7.217474708632905
494,1160,necklace,6,0.15,2,159.31327087749168,7.216762594437428
494,478,necklace,6,0.15,2,159.60896039223505,7.216115351996081
495,1325,necklace,6,0.0,0,-161.97773155433322,7.223066825105215
495,347,necklace,6,0.0,0,-9.437821068849647,7.22288113447206
495,1138,necklace,6,0.0,0,29.36666828154884,7.2225629092535
495,1272,necklace,6,0.0,0,56.34033524687504,7.222122419361598
495,99,necklace,6,0.0,0,77.7991619373862,7.221778787423522
495,966,necklace,6,0.0,0,91.0892257488555,7.221811738100588
495,834,necklace,6,0.0,0,102.58562780062375,7.220830262465832
495,927,necklace,6,0.0,0,113.01992864247669,7.221524260654331
495,776,necklace,6,0.0,0,122.79393695887605,7.22068193995637
495,1250,necklace,6,0.0,0,128.77530221506976,7.220890039266442
495,1124,necklace,6,0.0,0,135.0013253126884,7.22086989601236
495,328,necklace,6,0.0,0,140.5093445164412,7.221583393856504
495,1420,necklace,6,0.0,0,144.79523745166597,7.220972167096546
