v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name
-0.0098038188222055,-0.0146251799495238,0.0175881597148045,-7.785769098241984,-6.500157356262207,-0.5625,-0.1055728237149377,4.0,0.2424073957946195,0.120893936422128,0.3145559000426343,0,3000,3,426,-3.8235642778157457,3.0,,d3-c1-n0.01-m6
-0.0684012241499273,-0.0923849080408419,0.0482081734181717,-7.666174978599466,-6.573807239532471,-0.3125,0.134229284062267,4.0,0.2593347707085251,0.1432998120258332,0.3090952739970247,0,3000,3,427,-41.3525179488977,3.0,,d3-c1-n0.01-m7
-0.0063211994732342,-0.0117627411735571,0.0182760294437991,-7.820597429771102,-6.691190242767334,-0.875,-0.0569366682600687,4.0,0.269130762828476,0.1561361156870054,0.3126456422102425,0,3000,3,428,-4.470633486317453,3.0,,d3-c1-n0.01-m8
-0.0176111726066402,-0.0534731218932506,0.0519388010661028,-7.676417066922966,-6.578589916229248,-0.25,-0.0190071514977354,4.0,0.2428584457567146,0.1192698400955399,0.2768635073890846,0,3000,3,429,-16.296502183721266,3.0,,d3-c1-n0.01-m9
-0.0098187237334327,-0.0134942415323894,0.0207444889197446,-7.748927420602774,-6.632679462432861,-0.25,-0.0892666689419741,4.0,0.243715414406816,0.1302255398065774,0.2929700223675059,0,3000,3,430,-16.842236690951605,3.0,,d3-c1-n0.01-m10
-0.0071715939136557,-0.0120458951777942,0.0258157954493373,-7.604186356949324,-6.493334770202637,-0.0,0.032935385545709,4.0,0.2191997926959883,0.1101596708321797,0.2790022492198468,0,3000,3,431,14.164580864957042,3.0,,d3-c1-n0.01-m11
-0.0195419340531775,-0.0412185001263968,0.0305331611635304,-7.758182389282064,-6.851851463317871,-0.875,0.0405659582440632,4.0,0.2621118857835596,0.1316994195188198,0.2952821874430686,0,3000,3,432,-15.026763600360248,3.0,,d3-c1-n0.01-m12
-0.0132116316176525,-0.0158549675581143,0.0225449187752492,-7.754265930421089,-6.638499736785889,-0.8125,-0.0490246641261432,4.0,0.2677167255396797,0.1532780756079251,0.3243569425599518,0,3000,3,433,0.380085965305853,3.0,,d3-c1-n0.01-m13
-0.0092327368598082,-0.0180610084332323,0.0149685883985829,-7.7407531899745745,-6.422812461853027,-0.0,0.0140025211016932,4.0,0.2321056258110074,0.1267017376362411,0.3175587281139113,0,3000,3,434,1.6301777294930675,3.0,,d3-c1-n0.01-m14
-0.0680483395806806,-0.0796894816329768,0.0424763915144627,-7.647973618905909,-6.568532943725586,-0.1875,0.0481646893345726,4.0,0.2489505481734181,0.1400231992851891,0.298732311642914,0,3000,3,450,-24.89523765054504,3.0,,d3-c1-n0.05-m0
-0.0419576355954187,-0.0559733175012525,0.0329481980759177,-7.812381767081312,-6.784661293029785,-0.875,-0.1697617159767679,4.0,0.2726192237466115,0.1469865064794513,0.3141264723342039,0,3000,3,451,-12.659383196182684,3.0,,d3-c1-n0.05-m1
-0.0272801884767337,-0.0314130903040753,0.0297974398234778,-7.783926674678642,-6.586353302001953,-0.5,-0.1293505884161574,4.0,0.2465893566322094,0.1322539813224834,0.2874564488612968,0,3000,3,452,-8.503913817275507,3.0,,d3-c1-n0.05-m2
-0.0521599106645295,-0.0585065403626443,0.0574834133920532,-7.701472845175462,-6.347853660583496,-0.0625,0.1537766028017549,4.0,0.2718415452431419,0.166680819523599,0.3318702896340112,0,3000,3,453,16.800746756883633,3.0,,d3-c1-n0.05-m3
-0.02987018370874,-0.0380483428247533,0.0260300928972026,-7.802440265384527,-6.603255271911621,-0.625,-0.0400753157495809,4.0,0.2452758372789873,0.1268644850525922,0.3051957259547506,0,3000,3,454,-4.99685320061184,3.0,,d3-c1-n0.05-m4
-0.0362999788324864,-0.0371989246543661,0.0305848477945808,-7.783442565119152,-6.47526216506958,-0.5625,-0.1221390069864133,4.0,0.2559047357176812,0.1529477391731155,0.3264671875604039,0,3000,3,455,0.1038120113334293,3.0,,d3-c1-n0.05-m5
-0.0346201760683154,-0.0307618843059026,0.040109826512046,-7.769815650560933,-6.533747673034668,-0.0,0.0248951114659475,4.0,0.2298923958682583,0.1044915322249738,0.2904353304079593,0,3000,3,456,-10.086395056679647,3.0,,d3-c1-n0.05-m6
-0.0481727050377666,-0.0426988763329085,0.0356556226030537,-7.787994269643185,-6.7361345291137695,-0.5625,-0.2632778718573396,4.0,0.2608008128727136,0.1307807375378485,0.282206192184548,0,3000,3,457,-16.176625387033255,3.0,,d3-c1-n0.05-m7
