v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,kind,dim,seed,branch,estimator
0.03560512375347691,-0.01054242719861903,0.005307279093378248,-6.994316178904643,-4.680089950561523,-0.0,0.28163825150575866,3.0,0.21267191967314814,0.19046844044897354,0.5563742916241436,975,1400,3,17.079064983670342,dumbbell,3,0,B,plain
0.02180771970051483,0.026455490122632017,-0.03179275284812251,-7.009546378497187,-5.012600898742676,-0.0625,0.12234268203137329,3.0,0.23635548236515716,0.17928893064633875,0.4999973657548456,1375,1400,3,17.851715608550524,dumbbell,3,0,B,plain
0.02703638624396006,0.03192991777344735,0.017334919284523107,-6.99324853034704,-5.028310775756836,-0.0625,0.22198486150495625,3.0,0.2280785317137874,0.15473257435504145,0.500394189715694,327,1400,3,18.427504263358866,dumbbell,3,0,B,plain
0.00584905921755844,0.034733173728843,0.016401443700593914,-6.982852653830173,-4.799951076507568,-0.0625,0.3618103313186107,3.0,0.21318070946195417,0.1848947011175915,0.5331084459241046,281,1400,3,18.86173140901876,dumbbell,3,0,B,plain
0.02005927201520148,0.03169842045467741,-0.0066570448791057595,-6.96730519953624,-4.775372505187988,-0.0,0.39114842447678455,3.0,0.2101702466902857,0.18318207956956936,0.5606721572385919,1261,1400,3,19.292051405337936,dumbbell,3,0,B,plain
0.030361636867615966,0.024759706154143094,-0.0013837225759471584,-6.973813564213574,-4.767436981201172,-0.0,0.2473453174119118,3.0,0.2040506557693571,0.19294410873134357,0.5484525945323434,630,1400,3,19.5323352139822,dumbbell,3,0,B,plain
0.033122932359266985,0.01885919937016659,0.005811296447522284,-7.0076685128799046,-5.019463062286377,-0.0625,0.33332267643608193,3.0,0.2216203658821074,0.17797575364684648,0.5086613827971956,356,1400,3,19.59838014117316,dumbbell,3,0,B,plain
-0.05829134702301598,-0.0713348272308263,-0.021459079238917225,-7.059403937892048,-5.123720645904541,-0.6875,0.12285109369242803,3.0,0.22528977138073203,0.17402700786241895,0.4918079487536599,208,1400,3,-22.548062598221478,dumbbell,3,0,B,pca_denoise
-0.10443304811859644,-0.08344090679587664,-0.031207600466524384,-7.072133911973559,-5.317647933959961,-1.0,0.11915839056726647,2.0,0.26644422729837525,0.19976617244541658,0.4754116491386665,362,1400,3,-19.225024550522377,dumbbell,3,0,B,pca_denoise
0.0010039389148431247,-0.025487029851880484,-0.01703300185590085,-7.043025709073844,-5.2083635330200195,-0.25,0.01714464605386523,3.0,0.25310510276608117,0.20517513576834265,0.49076565141164513,1088,1400,3,-11.762262800203482,dumbbell,3,0,B,pca_denoise
0.009962511986834215,0.009733438369629817,-0.006373593414040734,-7.046702374667937,-5.167866230010986,-0.0625,0.19967894325334146,3.0,0.24334092407986518,0.19452389484754537,0.49825107558016424,915,1400,3,-3.5550526795521264,dumbbell,3,0,B,pca_denoise
-0.04321920871486602,-0.00039548727491631945,0.02345956113431131,-7.057142069432136,-5.318471431732178,-0.375,0.07773347220869019,3.0,0.2382097239928829,0.18858100382527718,0.47624365011384817,361,1400,3,2.5102588071524714,dumbbell,3,0,B,pca_denoise
