readout,dest,m,pool,p,value,ks,kind,dim,seed,dist
resid_n,est,30,jitter,18,0.02241652332515131,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,18,0.0517460803893664,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,115,0.012225360350737048,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,115,0.021099814944615793,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,115,0.026272996161505174,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,115,0.012225360350737048,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,115,0.021099814944615793,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,115,0.026272996161505174,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,241,0.02032561040140684,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,241,0.028393976591183243,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,241,0.05638773934603987,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,241,0.011586370850167182,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,241,0.00808319528423682,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,241,0.04929663255865069,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,401,0.00753032167871303,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,401,0.008257388164272926,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,401,0.02066093641189691,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,401,0.00753032167871303,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,401,0.008257388164272926,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,401,0.02066093641189691,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,1092,0.004503005054471969,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,1092,0.002920434537082127,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,1092,0.051018793832210606,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,1092,0.004503005054471969,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,1092,0.002920434537082127,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,1092,0.051018793832210606,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,470,0.003010041452722742,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,470,-0.00048218808381162283,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,470,0.0428417206656727,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,470,0.003010041452722742,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,470,-0.00048218808381162283,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,470,0.0428417206656727,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,512,0.0425172355073785,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,512,0.04338209775483654,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,512,0.07640356917311492,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,512,0.10893588500914336,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,512,0.12965251102662975,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,512,0.11972929612741735,-8.932552569769689,hyperbolic,2,1,graph
resid,true,30,jitter,301,0.006103368121483509,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,30,jitter,301,0.008276778592034371,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,30,jitter,301,0.03785801149494213,-8.932552569769689,hyperbolic,2,1,graph
resid,est,30,jitter,301,0.006103368121483509,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,30,jitter,301,0.008276778592034371,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,30,jitter,301,0.03785801149494213,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,127,0.07345648536925686,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,127,0.038498945267139977,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,127,0.08359396432872254,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,127,0.07345648536925686,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,127,0.038498945267139977,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,127,0.08359396432872254,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,89,0.09201674253631503,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,89,0.04419293627207462,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,89,0.11494779686599821,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,89,0.09201674253631503,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,89,0.04419293627207462,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,89,0.11494779686599821,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,591,0.030597290983140513,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,591,0.016097739841603665,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,591,0.054572101207129256,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,591,0.030597290983140513,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,591,0.016097739841603665,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,591,0.054572101207129256,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,780,0.0873717825725977,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,780,0.04363886761957087,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,780,0.14985090037561016,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,780,0.0873717825725977,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,780,0.04363886761957087,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,780,0.14985090037561016,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,212,-0.004476071953574828,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,212,-0.001882604492640911,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,212,0.0737223514588916,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,212,-0.004476071953574828,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,212,-0.001882604492640911,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,212,0.0737223514588916,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,430,0.04066940707714006,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,430,0.022743118454298675,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,430,0.06564995505539045,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,430,0.04066940707714006,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,430,0.022743118454298675,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,430,0.06564995505539045,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,568,0.019273516372571825,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,568,0.010506843356921309,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,568,0.06612797284308414,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,568,0.019273516372571825,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,568,0.010506843356921309,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,568,0.06612797284308414,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,907,0.06756974468475557,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,907,0.03210378051341956,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,907,0.1637936897871456,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,907,0.06756974468475557,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,907,0.03210378051341956,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,907,0.1637936897871456,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,739,0.03499716920860947,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,739,0.020042301791376775,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,739,0.06552536590018435,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,739,0.03499716920860947,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,739,0.020042301791376775,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,739,0.06552536590018435,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,1165,0.089511803370249,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,1165,0.05164979977163772,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,1165,0.08910376179732227,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,1165,0.089511803370249,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,1165,0.05164979977163772,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,1165,0.08910376179732227,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,336,0.04396704246190807,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,336,0.020688757325482802,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,336,0.07620172162738964,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,336,0.04396704246190807,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,336,0.020688757325482802,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,336,0.07620172162738964,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,123,0.04630594862573468,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,123,0.01998919265228142,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,123,0.08620541446100874,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,123,0.04630594862573468,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,123,0.01998919265228142,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,123,0.08620541446100874,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,1048,0.0984967131795502,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,1048,0.04609713811377632,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,1048,0.11838737283522886,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,1048,0.0984967131795502,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,1048,0.04609713811377632,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,1048,0.11838737283522886,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,535,0.0015936397145970005,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,535,0.0005252967922602738,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,535,0.06855284959226392,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,535,0.0015936397145970005,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,535,0.0005252967922602738,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,535,0.06855284959226392,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,218,-0.014746863015655975,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,218,-0.005814059002459049,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,218,0.09228977153227295,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,218,-0.014746863015655975,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,218,-0.005814059002459049,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,218,0.09228977153227295,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,251,0.06933221118567183,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,251,0.03229060310546324,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,251,0.13134789315898432,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,251,0.06933221118567183,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,251,0.03229060310546324,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,251,0.13134789315898432,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,179,0.05332818418233379,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,179,0.030028688930916876,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,179,0.06408001597951687,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,179,0.05332818418233379,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,179,0.030028688930916876,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,179,0.06408001597951687,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,895,0.02014846269073786,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,895,0.010427856114492753,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,895,0.050624697172418354,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,895,0.02014846269073786,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,895,0.010427856114492753,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,895,0.050624697172418354,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,1002,-0.011998821269512946,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,1002,-0.00449095348495674,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,1002,0.09809084763512725,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,1002,-0.011998821269512946,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,1002,-0.00449095348495674,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,1002,0.09809084763512725,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,965,0.11211809479022593,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,965,0.0464964633508756,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,965,0.1464951778079545,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,965,0.11211809479022593,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,965,0.0464964633508756,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,965,0.1464951778079545,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,1123,0.08624998775888687,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,1123,0.04459357442702449,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,1123,0.13923316939109165,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,1123,0.08624998775888687,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,1123,0.04459357442702449,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,1123,0.13923316939109165,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,799,0.00015587147986111105,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,799,6.884103285050467e-05,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,799,0.08193921061579239,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,799,0.00015587147986111105,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,799,6.884103285050467e-05,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,799,0.08193921061579239,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,75,0.05250531265859572,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,75,0.029474318301277235,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,75,0.11812116782784982,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,75,0.05250531265859572,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,75,0.029474318301277235,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,75,0.11812116782784982,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,1166,0.035373932893305475,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,1166,0.015258469353479017,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,1166,0.07000266776283832,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,1166,0.035373932893305475,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,1166,0.015258469353479017,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,1166,0.07000266776283832,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,711,0.03881334398124311,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,711,0.01902027925108212,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,711,0.06295049189423382,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,711,0.03881334398124311,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,711,0.01902027925108212,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,711,0.06295049189423382,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,113,0.05756976806951128,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,113,0.027043425442084806,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,113,0.08288559825171073,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,113,0.05756976806951128,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,113,0.027043425442084806,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,113,0.08288559825171073,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,210,0.04987742503927194,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,210,0.026572778151980347,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,210,0.07737194137886615,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,210,0.04987742503927194,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,210,0.026572778151980347,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,210,0.07737194137886615,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,583,-0.03745986223432868,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,583,-0.01801811537187555,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,583,0.06589562503105642,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,583,-0.03745986223432868,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,583,-0.01801811537187555,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,583,0.06589562503105642,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,235,0.022700620257645174,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,235,0.012750892341330724,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,235,0.04713886009960855,-8.932552569769689,hyperbolic,2,1,graph
resid,est,60,single,235,0.022700620257645174,-8.932552569769689,hyperbolic,2,1,graph
resid_n,est,60,single,235,0.012750892341330724,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,est,60,single,235,0.04713886009960855,-8.932552569769689,hyperbolic,2,1,graph
resid,true,60,single,953,0.11297712129620967,-8.932552569769689,hyperbolic,2,1,graph
resid_n,true,60,single,953,0.06913182915962961,-8.932552569769689,hyperbolic,2,1,graph
lam_d1,true,60,single,953,0.12960853765569624,-8.932552569769689,hyperbolic,2,1,graph
