kind,dim,seed,score,ks
torus,3,1,-0.004272669337530378,0.0
torus,3,1,-0.004762099153018451,0.0
torus,3,1,0.009795450829098759,0.0
torus,3,1,-0.012945084246173924,0.0
torus,3,1,-0.018814172945993524,0.0
torus,3,1,-0.01033383832132638,0.0
torus,3,1,-0.0009080330508981563,0.0
torus,3,1,0.005382708169635365,0.0
torus,3,1,-0.0016368655647517188,0.0
torus,3,1,0.011214471461049303,0.0
torus,3,1,-0.010855027613937744,0.0
torus,3,1,0.013089368591261513,0.0
torus,3,1,0.00048120607655413247,0.0
torus,3,1,-0.008276024184310019,0.0
torus,3,1,0.004343292168434917,0.0
torus,3,1,-0.0032495791386795356,0.0
torus,3,1,-0.00677581348188289,0.0
torus,3,1,-0.015861926601648393,0.0
torus,3,1,-0.003194047317567353,0.0
torus,3,1,-0.0011121029858938702,0.0
torus,3,1,-0.011832284612530986,0.0
torus,3,1,0.006638897691401174,0.0
torus,3,1,0.018015982972268876,0.0
sphere,2,1,0.01906021321018784,4.928833467312116
sphere,2,1,0.0028698168045712506,4.928833467312116
sphere,2,1,0.006365152566551735,4.928833467312116
sphere,2,1,0.0005695042949162427,4.928833467312116
sphere,2,1,-0.012790926232946,4.928833467312116
sphere,2,1,-0.011661647102400387,4.928833467312116
sphere,2,1,0.03060415205384169,4.928833467312116
sphere,2,1,-0.018043052742896623,4.928833467312116
sphere,2,1,-0.007252390797836773,4.928833467312116
sphere,2,1,-0.039622373131290814,4.928833467312116
sphere,2,1,-0.011423283227800306,4.928833467312116
sphere,2,1,-0.009907329827888282,4.928833467312116
sphere,2,1,0.0007062831595410317,4.928833467312116
sphere,2,1,-0.007216471859429075,4.928833467312116
sphere,2,1,0.003522680816750147,4.928833467312116
sphere,2,1,0.00223440156970426,4.928833467312116
sphere,2,1,-0.010297025941269942,4.928833467312116
sphere,2,1,-0.002265207611832753,4.928833467312116
sphere,2,1,-0.0018645330115690181,4.928833467312116
sphere,2,1,0.001520224959923943,4.928833467312116
sphere,2,1,-0.004526154874941589,4.928833467312116
sphere,2,1,0.033299892903257355,4.928833467312116
sphere,2,1,0.016979604506771117,4.928833467312116
sphere,2,1,-0.0022799304427590754,4.928833467312116
sphere,2,1,0.0038925803959265065,4.928833467312116
sphere,2,1,-0.02317751096490888,4.928833467312116
sphere,2,1,-0.03142770228365147,4.928833467312116
sphere,2,1,-0.007662602263203384,4.928833467312116
sphere,2,1,-0.006697917581234423,4.928833467312116
sphere,2,1,-0.007119887794901244,4.928833467312116
sphere,2,1,0.001860272861520535,4.928833467312116
sphere,2,1,-0.004246928010880998,4.928833467312116
sphere,2,1,0.0006641845269479245,4.928833467312116
sphere,2,1,0.0020806756331157514,4.928833467312116
sphere,2,1,0.01275952210384388,4.928833467312116
sphere,2,1,-0.007607769602429412,4.928833467312116
sphere,2,1,6.93300584269016e-05,4.928833467312116
sphere,2,1,-0.002906446164004796,4.928833467312116
sphere,2,1,0.010932197902438982,4.928833467312116
sphere,2,1,0.004871766341880475,4.928833467312116
sphere,3,1,0.0020101988460462412,14.814466505255563
sphere,3,1,0.003993454531215804,14.814466505255563
sphere,3,1,-0.010434180165854502,14.814466505255563
sphere,3,1,-0.0006023199391035974,14.814466505255563
sphere,3,1,0.0016094021749507616,14.814466505255563
sphere,3,1,-0.006561142122909411,14.814466505255563
sphere,3,1,0.0008545159953960851,14.814466505255563
sphere,3,1,-0.005161846474364164,14.814466505255563
