d,seed,branch,est,ks,integ_sign,integ_mag,v4_m60,ent_cak,sent
3,0,B,diffusion_t4,18.86173140901876,0.2989128844533048,-0.006857628552455938,2.2033185656466436,7.757409537647907,38.0535693832207
3,0,B,diffusion_t4,19.292051405337936,0.49844945629107185,0.747290326236416,11.114218503519545,6.353910217899093,34.04303069459096
3,0,B,diffusion_t4,19.5323352139822,0.4972637807866195,0.7500186814183191,10.423996137528398,6.368284736618348,33.53070146487222
3,0,B,diffusion_t4,19.59838014117316,0.49568056640039515,0.964495030254269,7.617930401790701,6.357041482486346,28.526614154528346
3,0,B,heatgeo_t2,-22.548062598221478,0.48892045966434305,2.126847212370515,-1.359294572347417,1.3362995207862123,9.397363247946052
3,0,B,heatgeo_t2,-19.225024550522377,0.47771887093202103,2.206466543045979,-0.7610903064456234,1.6147526041108118,8.33106442765918
3,0,B,heatgeo_t2,-11.762262800203482,0.49446684441111444,2.4711150421727024,-0.33668477565743404,1.9475888372832986,7.643543997136716
3,0,B,heatgeo_t2,-3.5550526795521264,0.4885854132367963,2.107634444444552,-2.5128297359894365,1.6738276484056147,8.673557997601678
3,0,B,heatgeo_t2,2.5102588071524714,0.4849916378981357,2.4814125818962007,-0.20998161816984276,1.8081862585381332,9.338341198277684
3,0,B,heatgeo_t2,6.159382675542515,0.3538964891983317,2.0094789818661707,-0.8117157000673652,0.47604380575824984,26.790024211718418
3,0,B,heatgeo_t2,6.605360713324066,0.46450695141704945,2.302610711094509,-3.50435448943282,-0.49326167455361775,28.308735533409205
3,0,B,heatgeo_t2,7.3857094587224115,0.481189247317676,2.4287546089076613,-2.3004779483756814,0.8886007297838977,12.35055949187304
3,0,B,heatgeo_t2,8.355744883799076,0.46323177985501574,2.5141704132936047,-3.4142275302449505,0.33259652558161884,25.396315079833553
3,0,B,heatgeo_t2,9.178669145217661,0.472936443701229,2.262576341206433,-3.752261012137869,-0.7887158468748918,25.870961149526188
3,0,B,heatgeo_t2,10.291751725325792,0.4738983403465352,2.5636679546663945,-3.5795516475385085,0.43466190853268577,22.08368300265489
3,0,B,heatgeo_t2,11.41168825762969,0.47716145826743095,2.6142593901586184,-2.741130105883867,-0.15391199648222267,22.770276821228343
3,0,B,heatgeo_t2,12.373259461365768,0.4587963329710114,2.344034769037973,-3.2626387872300304,-0.397489344191674,23.328631634585353
3,0,B,heatgeo_t2,13.292811739534624,0.472936443701229,2.315451302456019,-3.4965611262483716,-0.9185308503142032,23.79401173938303
3,0,B,heatgeo_t2,14.409416562572522,0.37386924501476504,2.1264216500141995,-5.3202087231379,-2.853191937922646,26.085293432218336
3,0,B,heatgeo_t2,15.33757314504347,0.4815833576270575,2.1795342038106416,-1.8962233925599872,1.2333413523317258,11.544376309990373
3,0,B,heatgeo_t2,16.176736933411025,0.4683095807698806,2.287438980165546,-3.6945534345854174,-1.2318177175122338,23.498349407897106
3,0,B,heatgeo_t2,17.079064983670342,0.4752429108657047,2.547774567661954,-2.728149741308495,0.31334038480187376,15.022134673755934
3,0,B,heatgeo_t2,17.851715608550524,0.4784020760974844,2.5525731001204317,-4.416956265470478,0.31038977896776243,15.490219248857768
3,0,B,heatgeo_t2,18.427504263358866,0.4475571559942353,2.3104184107942185,-3.849073629020608,-0.4334113970316653,19.11766897965976
3,0,B,heatgeo_t2,18.86173140901876,0.4655271464382599,2.5108683547797743,-2.7973155467219666,-0.6230804653029454,18.977216624048204
3,0,B,heatgeo_t2,19.292051405337936,0.45332883147162495,2.351012792418919,-4.347097939635697,-0.1787666554604391,19.606672609813973
3,0,B,heatgeo_t2,19.5323352139822,0.47722426078372093,2.53441626767626,-4.385289031681291,0.1232480118034054,17.58347616801025
3,0,B,heatgeo_t2,19.59838014117316,0.45332883147162495,2.4070849941248555,-3.478199417131359,-0.16601186932070477,17.97905902426261
3,0,C05,plain,-22.548062598221478,-0.23189446476169845,0.10584078817965359,-1.6047195119633084,10.412380857085903,5.552913104666527
3,0,C05,plain,-19.225024550522377,-0.2930171821008757,-0.35313290744357545,-1.2200084884124842,8.387180721142421,4.119776666463515
3,0,C05,plain,-11.762262800203482,0.28061087520695305,0.2676222091071953,-0.09116344199342062,6.229338934645628,3.195013337825337
3,0,C05,plain,-3.5550526795521264,-0.36588856247230744,-0.07225973515119705,-0.6401913464390817,3.017572553788904,1.4103012538676072
3,0,C05,plain,2.5102588071524714,-0.3419634606090467,0.22803790233386156,-1.0883035989487926,2.244566042324216,4.203787373600274
3,0,C05,plain,6.159382675542515,-0.19650820804648245,-0.020529483720044907,0.4286398974556281,10.36747621563111,14.162827932212418
3,0,C05,plain,6.605360713324066,0.03630802716564918,0.395245132582717,-0.40877426806950556,17.621281203230495,18.143897743105324
3,0,C05,plain,7.3857094587224115,0.23258963695298562,0.35811569729671505,0.10198953029316236,11.857465275761433,7.450030581731598
3,0,C05,plain,8.355744883799076,0.11953799360535422,0.2944446727742429,0.8213842568267713,13.06660075957429,17.617301548829907
3,0,C05,plain,9.178669145217661,0.18915157914697156,0.4264440197916512,-0.1298387356430902,14.735829409379358,14.374560960364265
3,0,C05,plain,10.291751725325792,-0.012139014996076392,0.4241338797357855,0.5827420440937837,14.105140535134483,14.279795435420544
3,0,C05,plain,11.41168825762969,0.01806062655913232,0.5594205011103434,-0.15630768238087847,23.88837745051326,15.638682525807031
3,0,C05,plain,12.373259461365768,-0.052784597881370854,0.44984753662212246,-0.5991581730632342,14.588214169459635,10.084514321065395
3,0,C05,plain,13.292811739534624,-0.24006782416985212,0.029872000953636752,0.9143158030414917,18.489305903760243,16.480341941622957
3,0,C05,plain,14.409416562572522,-0.41198371134476747,-0.48995127992577875,-2.4851151955225474,14.675177099624829,17.65916498138749
3,0,C05,plain,15.33757314504347,-0.055580905455273666,0.2819089746060914,-0.48616105303963053,14.33013141509734,14.95674045684422
3,0,C05,plain,16.176736933411025,0.08469196079818919,0.40998127547052216,0.5171056501293033,21.445610109976847,15.698209243214716
3,0,C05,plain,17.079064983670342,0.4085669462942183,0.6044357545382455,1.5775983346883677,17.14839154487184,7.1242770687280785
3,0,C05,plain,17.851715608550524,0.16062142167742055,0.4609408752628554,0.5820222536550016,10.598796803538303,8.317801884805483
3,0,C05,plain,18.427504263358866,0.28089622044417795,0.2527609817439378,-0.18831358259151587,11.57743415831062,7.410320170327834
3,0,C05,plain,18.86173140901876,0.1854647983607861,0.3206240077406338,-1.3849226010399298,18.563165935314547,16.044630682752747
3,0,C05,plain,19.292051405337936,0.4985045559538539,1.7192535614531685,0.5832092012434542,24.16278843237528,8.22365762624867
3,0,C05,plain,19.5323352139822,0.18442155369397129,0.09101067094626476,0.555330939264934,15.345223049635706,7.73631099424729
3,0,C05,plain,19.59838014117316,-0.038069929368159006,0.46877526449697043,0.6442224747040695,16.33002884590792,14.059738356469568
3,0,C05,pca,-22.548062598221478,-0.32366907068892314,-0.07456141766494784,-1.2371554770078677,8.246923662939217,6.193751861542304
