kind_ok,m,rate_deform,rate_channel,static_score,ks,delocal_r,kind,dim,seed,point,config
1.0,30,0.0006107762126368652,1.351862647750816e-06,-0.0007439669683843313,0.0,-0.2659320132992043,torus,3,0,96,rq0.05|clamped|center
1.0,30,-0.0007028963616952875,6.57298484529889e-07,-0.0013162013335797913,0.0,-0.4295344674822756,torus,3,0,274,rq0.05|clamped|center
1.0,30,-0.0004999070487932991,6.1924963943305045e-06,-0.0004874442604438458,0.0,-0.21244680462341115,torus,3,0,486,rq0.05|clamped|center
1.0,30,0.0008222192461264932,-8.629854624686573e-06,-0.008230577229900208,0.0,-0.3025056149058711,torus,3,0,151,rq0.05|clamped|center
1.0,30,-0.002138535266638518,-2.1986243335566278e-06,-0.0027536913195908242,0.0,-0.4279535081304279,torus,3,0,312,rq0.05|clamped|center
1.0,30,-0.00037864540648414115,3.0524038310275614e-06,6.238760295243094e-05,0.0,-0.08723922973821485,torus,3,0,44,rq0.05|clamped|center
1.0,30,-0.0003907827179405198,-6.76513007983696e-07,-0.0004307361336787995,0.0,-0.2865592307755575,torus,3,0,124,rq0.05|clamped|center
1.0,30,0.0021293694075682347,-4.843263086288611e-06,-0.0014704102199359925,0.0,-0.45585650700554636,torus,3,0,596,rq0.05|clamped|center
1.0,30,-0.0004111839310816356,4.216446349107154e-07,-8.937443688491228e-05,0.0,-0.29371716028249467,torus,3,0,7,rq0.05|clamped|center
1.0,30,-0.0003921802172764257,2.3567667194098383e-06,-0.0005010991820726971,0.0,-0.17010876743186537,torus,3,0,38,rq0.05|clamped|center
1.0,30,-0.0012386944223842652,1.8276872901049994e-06,-0.0034346864934269613,0.0,-0.5936821412880854,torus,3,0,483,rq0.05|clamped|center
1.0,30,-0.00011866377502333975,7.666704865035475e-07,-0.00039968660693396674,0.0,-0.30089540461684683,torus,3,0,482,rq0.05|clamped|center
1.0,30,-0.0015986734439000902,7.3650992655771574e-06,-0.0008165541594488122,0.0,-0.4145332699026966,torus,3,0,352,rq0.05|clamped|center
1.0,30,-0.0003688029338790972,2.2744624395739286e-06,0.0004184730974282193,0.0,-0.3349630991069057,torus,3,0,412,rq0.05|clamped|center
1.0,30,0.00011756447284047874,-3.6969757103063237e-06,-0.00025139254659567326,0.0,-0.40264135508419546,torus,3,0,539,rq0.05|clamped|center
1.0,30,-0.0006897758545062491,6.349328864304245e-06,0.0015135164599395009,0.0,-0.39225142275453884,torus,3,0,452,rq0.05|clamped|center
1.0,30,0.0007799887503062317,5.157448423442901e-06,-0.00439489583586156,0.0,-0.5617299464487232,torus,3,0,336,rq0.05|clamped|center
1.0,30,-0.00045848410529419556,-2.2719941261684085e-06,-0.0016058635384276407,0.0,-0.43505633729133714,torus,3,0,210,rq0.05|clamped|center
1.0,30,0.0,0.0,0.0,-160.10429511978828,,dumbbell,3,0,208,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,-29.362825413504506,,dumbbell,3,0,34,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,9.197538770072825,,dumbbell,3,0,405,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,10.243891183766236,,dumbbell,3,0,122,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,12.375272187789937,,dumbbell,3,0,117,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,14.12947889454825,,dumbbell,3,0,247,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,16.735714103232734,,dumbbell,3,0,126,rq0.05|clamped|allpairs
1.0,30,1.2804478982505634e-05,-1.823616946339257e-08,0.00016931588479702836,19.75217324659504,0.013269995781630621,dumbbell,3,0,556,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,23.27071823212807,,dumbbell,3,0,249,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,25.709824105017237,,dumbbell,3,0,240,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,28.012579506491434,,dumbbell,3,0,331,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,31.912286599252806,,dumbbell,3,0,421,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,34.55334839903517,,dumbbell,3,0,594,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,37.29483087924564,,dumbbell,3,0,406,rq0.05|clamped|allpairs
1.0,30,0.0,0.0,0.0,39.55859474648469,,dumbbell,3,0,575,rq0.05|clamped|allpairs
