config,kind,dim,seed,noise,p,score,ks
resid_n|true|m30|single,dumbbell,6,0,0.15,1334,0.15211523785776526,154.55847790463787
resid_n|true|m30|single,dumbbell,6,0,0.15,607,0.10510525406156675,155.2781922570974
resid_n|true|m30|single,dumbbell,6,0,0.15,43,0.15222862508315343,155.9144193421372
resid_n|true|m30|single,dumbbell,6,0,0.15,1325,0.13542402357984298,156.3849772249638
resid_n|true|m30|single,dumbbell,6,0,0.15,1245,0.10894549212624564,156.71860397751448
resid_n|true|m30|single,dumbbell,6,0,0.15,990,0.15278950406108244,156.8357379866982
resid_n|true|m60|single,dumbbell,6,0,0.15,518,-0.09333057447111981,-291.8038133538187
resid_n|true|m60|single,dumbbell,6,0,0.15,321,0.02409622894031794,8.828667202911184
resid_n|true|m60|single,dumbbell,6,0,0.15,1327,0.07426114380495948,50.6310310255584
resid_n|true|m60|single,dumbbell,6,0,0.15,447,0.017276526870338756,55.7922411953774
resid_n|true|m60|single,dumbbell,6,0,0.15,1234,0.07821231112369162,61.05523774890113
resid_n|true|m60|single,dumbbell,6,0,0.15,571,0.07213025789511629,66.36320510893357
resid_n|true|m60|single,dumbbell,6,0,0.15,1008,0.10954297985460772,72.45901695377583
resid_n|true|m60|single,dumbbell,6,0,0.15,248,0.08067832140399472,79.0117439653137
resid_n|true|m60|single,dumbbell,6,0,0.15,345,0.11280870086758767,82.4083542296966
resid_n|true|m60|single,dumbbell,6,0,0.15,628,0.10830544583356516,86.8316429442657
resid_n|true|m60|single,dumbbell,6,0,0.15,1017,0.09325567290145173,90.61311897149214
resid_n|true|m60|single,dumbbell,6,0,0.15,98,0.10808749572219008,96.34631532220617
resid_n|true|m60|single,dumbbell,6,0,0.15,231,0.052655169410890185,100.91519261048394
resid_n|true|m60|single,dumbbell,6,0,0.15,540,0.12693687294743852,104.08570347186927
resid_n|true|m60|single,dumbbell,6,0,0.15,800,0.12589325287634098,107.5675996456337
resid_n|true|m60|single,dumbbell,6,0,0.15,142,0.10818006892524706,111.02660552655148
resid_n|true|m60|single,dumbbell,6,0,0.15,700,0.09284175565783215,114.7230688372688
resid_n|true|m60|single,dumbbell,6,0,0.15,1265,0.10814801678395587,117.85499406499288
resid_n|true|m60|single,dumbbell,6,0,0.15,834,0.11927443597928929,120.32834414982658
resid_n|true|m60|single,dumbbell,6,0,0.15,318,0.1254510678755629,123.53098477903407
resid_n|true|m60|single,dumbbell,6,0,0.15,743,0.09936948089738126,126.28144964162531
resid_n|true|m60|single,dumbbell,6,0,0.15,464,0.12351445829704774,129.7106936730254
resid_n|true|m60|single,dumbbell,6,0,0.15,338,0.11721787262907073,132.87911861234207
resid_n|true|m60|single,dumbbell,6,0,0.15,617,0.10352708599611041,135.20749767871072
resid_n|true|m60|single,dumbbell,6,0,0.15,304,0.07641465931404144,137.48034423259426
resid_n|true|m60|single,dumbbell,6,0,0.15,346,0.11245794267160583,139.2710007995441
resid_n|true|m60|single,dumbbell,6,0,0.15,820,0.06615344784079963,141.84632852785668
resid_n|true|m60|single,dumbbell,6,0,0.15,1009,0.12347483959638803,144.10355731123872
resid_n|true|m60|single,dumbbell,6,0,0.15,577,0.10439277053372377,145.83910480725092
resid_n|true|m60|single,dumbbell,6,0,0.15,715,0.14273156797034084,147.81805404809361
resid_n|true|m60|single,dumbbell,6,0,0.15,1391,0.10357837003936042,149.60950608913606
resid_n|true|m60|single,dumbbell,6,0,0.15,285,0.12168956706302782,150.68423720641806
resid_n|true|m60|single,dumbbell,6,0,0.15,1107,0.09086439579977652,152.5700195718071
resid_n|true|m60|single,dumbbell,6,0,0.15,6,0.08429880400819784,153.6764165923791
resid_n|true|m60|single,dumbbell,6,0,0.15,1334,0.10688634182362707,154.55847790463787
resid_n|true|m60|single,dumbbell,6,0,0.15,607,0.10129727621475786,155.2781922570974
resid_n|true|m60|single,dumbbell,6,0,0.15,43,0.091602390681897,155.9144193421372
resid_n|true|m60|single,dumbbell,6,0,0.15,1325,0.10695323458845435,156.3849772249638
resid_n|true|m60|single,dumbbell,6,0,0.15,1245,0.11473990823618464,156.71860397751448
resid_n|true|m60|single,dumbbell,6,0,0.15,990,0.12615133889688293,156.8357379866982
resid_n|true|m120|single,dumbbell,6,0,0.15,518,-0.17768243123349212,-291.8038133538187
resid_n|true|m120|single,dumbbell,6,0,0.15,321,-0.04132475800759386,8.828667202911184
resid_n|true|m120|single,dumbbell,6,0,0.15,1327,0.08707119147134797,50.6310310255584
resid_n|true|m120|single,dumbbell,6,0,0.15,447,-0.019212778610068114,55.7922411953774
resid_n|true|m120|single,dumbbell,6,0,0.15,1234,0.09989873548789865,61.05523774890113
resid_n|true|m120|single,dumbbell,6,0,0.15,571,0.025576450106911848,66.36320510893357
resid_n|true|m120|single,dumbbell,6,0,0.15,1008,0.10542237533719775,72.45901695377583
resid_n|true|m120|single,dumbbell,6,0,0.15,248,0.09976811496079901,79.0117439653137
resid_n|true|m120|single,dumbbell,6,0,0.15,345,0.10877527859695112,82.4083542296966
resid_n|true|m120|single,dumbbell,6,0,0.15,628,0.10534706970456517,86.8316429442657
resid_n|true|m120|single,dumbbell,6,0,0.15,1017,0.11223191503615615,90.61311897149214
resid_n|true|m120|single,dumbbell,6,0,0.15,98,0.11205908405328367,96.34631532220617
resid_n|true|m120|single,dumbbell,6,0,0.15,231,0.03525780128122824,100.91519261048394
resid_n|true|m120|single,dumbbell,6,0,0.15,540,0.11077288615969164,104.08570347186927
resid_n|true|m120|single,dumbbell,6,0,0.15,800,0.10595023374070144,107.5675996456337
resid_n|true|m120|single,dumbbell,6,0,0.15,142,0.09679642388056056,111.02660552655148
resid_n|true|m120|single,dumbbell,6,0,0.15,700,0.10580041683177116,114.7230688372688
resid_n|true|m120|single,dumbbell,6,0,0.15,1265,0.11197193117140468,117.85499406499288
resid_n|true|m120|single,dumbbell,6,0,0.15,834,0.11031040664246311,120.32834414982658
resid_n|true|m120|single,dumbbell,6,0,0.15,318,0.10300474656696333,123.53098477903407
resid_n|true|m120|single,dumbbell,6,0,0.15,743,0.09724526788742226,126.28144964162531
resid_n|true|m120|single,dumbbell,6,0,0.15,464,0.09940180735640551,129.7106936730254
resid_n|true|m120|single,dumbbell,6,0,0.15,338,0.11159067259194319,132.87911861234207
resid_n|true|m120|single,dumbbell,6,0,0.15,617,0.11471354822465865,135.20749767871072
resid_n|true|m120|single,dumbbell,6,0,0.15,304,0.022399525551870466,137.48034423259426
resid_n|true|m120|single,dumbbell,6,0,0.15,346,0.1009761791575896,139.2710007995441
resid_n|true|m120|single,dumbbell,6,0,0.15,820,0.06404869466970493,141.84632852785668
resid_n|true|m120|single,dumbbell,6,0,0.15,1009,0.11126079030270555,144.10355731123872
resid_n|true|m120|single,dumbbell,6,0,0.15,577,0.07590029880951876,145.83910480725092
resid_n|true|m120|single,dumbbell,6,0,0.15,715,0.109273591371024,147.81805404809361
resid_n|true|m120|single,dumbbell,6,0,0.15,1391,0.07020427889773047,149.60950608913606
resid_n|true|m120|single,dumbbell,6,0,0.15,285,0.09845855161872906,150.68423720641806
resid_n|true|m120|single,dumbbell,6,0,0.15,1107,0.05585835591462493,152.5700195718071
resid_n|true|m120|single,dumbbell,6,0,0.15,6,0.07992242076352285,153.6764165923791
resid_n|true|m120|single,dumbbell,6,0,0.15,1334,0.09496497125045945,154.55847790463787
resid_n|true|m120|single,dumbbell,6,0,0.15,607,0.10927235487829101,155.2781922570974
resid_n|true|m120|single,dumbbell,6,0,0.15,43,0.09851183149224017,155.9144193421372
resid_n|true|m120|single,dumbbell,6,0,0.15,1325,0.10131333450837932,156.3849772249638
resid_n|true|m120|single,dumbbell,6,0,0.15,1245,0.08340421351129251,156.71860397751448
resid_n|true|m120|single,dumbbell,6,0,0.15,990,0.08087139648275171,156.8357379866982
resid_n|true|m30|single,dumbbell,6,1,0.0,303,-0.050990416228352924,-289.66944857916826
resid_n|true|m30|single,dumbbell,6,1,0.0,1123,-0.0008851081706897226,4.0243535344616586
resid_n|true|m30|single,dumbbell,6,1,0.0,323,0.03211840953837001,49.63784149020634
resid_n|true|m30|single,dumbbell,6,1,0.0,184,0.038259902315440235,57.746698234737785
resid_n|true|m30|single,dumbbell,6,1,0.0,9,0.03552188660087121,62.94646077127822
resid_n|true|m30|single,dumbbell,6,1,0.0,617,0.03845563827049822,67.526235136716
resid_n|true|m30|single,dumbbell,6,1,0.0,1098,0.05156374139758111,71.65608826652664
resid_n|true|m30|single,dumbbell,6,1,0.0,632,0.038839591512769736,76.8540967840591
resid_n|true|m30|single,dumbbell,6,1,0.0,1347,0.06028879597911418,81.5815279562181
resid_n|true|m30|single,dumbbell,6,1,0.0,55,0.052385914573703465,85.78027780826446
resid_n|true|m30|single,dumbbell,6,1,0.0,242,0.04185280199473628,90.43693142995784
resid_n|true|m30|single,dumbbell,6,1,0.0,1104,0.06292883319240157,95.73331089870379
resid_n|true|m30|single,dumbbell,6,1,0.0,646,0.057513142101439395,99.16385101458573
resid_n|true|m30|single,dumbbell,6,1,0.0,825,0.04555186555158678,103.97268134018837
resid_n|true|m30|single,dumbbell,6,1,0.0,1214,0.06921011738400573,106.64743793351177
resid_n|true|m30|single,dumbbell,6,1,0.0,1166,0.06514203711626908,109.83299277475045
resid_n|true|m30|single,dumbbell,6,1,0.0,28,0.06240164099337485,114.34224759558315
resid_n|true|m30|single,dumbbell,6,1,0.0,1323,0.050522307014707335,118.07937324883831
resid_n|true|m30|single,dumbbell,6,1,0.0,1165,0.025046843337800665,120.82750155278671
resid_n|true|m30|single,dumbbell,6,1,0.0,821,0.06472711635052895,125.02247035282237
resid_n|true|m30|single,dumbbell,6,1,0.0,1075,0.07843894032201418,127.15793084859237
resid_n|true|m30|single,dumbbell,6,1,0.0,1134,0.07516743967804076,130.18103318101828
resid_n|true|m30|single,dumbbell,6,1,0.0,200,0.0591019829128726,132.1369740730475
resid_n|true|m30|single,dumbbell,6,1,0.0,691,0.08168998045509542,134.99622109720116
resid_n|true|m30|single,dumbbell,6,1,0.0,467,0.06152466663064402,137.38907245436212
resid_n|true|m30|single,dumbbell,6,1,0.0,1024,0.06862775954301092,140.19352124718014
resid_n|true|m30|single,dumbbell,6,1,0.0,991,0.0557690079238588,142.7494488562072
resid_n|true|m30|single,dumbbell,6,1,0.0,117,0.05034486277735736,144.40644380745172
resid_n|true|m30|single,dumbbell,6,1,0.0,1231,0.05034567856731314,146.4854926798215
resid_n|true|m30|single,dumbbell,6,1,0.0,444,0.06446377165445952,148.41736774470962
resid_n|true|m30|single,dumbbell,6,1,0.0,832,0.07116037643587782,150.4287379691111
resid_n|true|m30|single,dumbbell,6,1,0.0,353,0.060492704117925004,152.05887811960875
resid_n|true|m30|single,dumbbell,6,1,0.0,1315,0.07230128783241314,153.49672023541842
resid_n|true|m30|single,dumbbell,6,1,0.0,711,0.058669592539721094,154.31667782505423
resid_n|true|m30|single,dumbbell,6,1,0.0,715,0.06688472173695745,155.33652479847717
resid_n|true|m30|single,dumbbell,6,1,0.0,174,0.0621921869104501,156.13375652131077
resid_n|true|m30|single,dumbbell,6,1,0.0,1351,0.06148642694668439,156.70099499642325
resid_n|true|m30|single,dumbbell,6,1,0.0,686,0.07395371490195177,157.0892985697758
resid_n|true|m30|single,dumbbell,6,1,0.0,1047,0.0589823925331003,157.30139847191577
resid_n|true|m30|single,dumbbell,6,1,0.0,579,0.06876962122138808,157.35492582271633
resid_n|true|m60|single,dumbbell,6,1,0.0,303,-0.12142092839640596,-289.66944857916826
resid_n|true|m60|single,dumbbell,6,1,0.0,1123,0.0036427761327358656,4.0243535344616586
resid_n|true|m60|single,dumbbell,6,1,0.0,323,0.0492600679377849,49.63784149020634
resid_n|true|m60|single,dumbbell,6,1,0.0,184,0.06074706258617508,57.746698234737785
resid_n|true|m60|single,dumbbell,6,1,0.0,9,0.05931437392477975,62.94646077127822
resid_n|true|m60|single,dumbbell,6,1,0.0,617,0.06487321527011589,67.526235136716
resid_n|true|m60|single,dumbbell,6,1,0.0,1098,0.07479921108686446,71.65608826652664
resid_n|true|m60|single,dumbbell,6,1,0.0,632,0.03864488333909733,76.8540967840591
resid_n|true|m60|single,dumbbell,6,1,0.0,1347,0.08310593685759789,81.5815279562181
resid_n|true|m60|single,dumbbell,6,1,0.0,55,0.0732907967683171,85.78027780826446
resid_n|true|m60|single,dumbbell,6,1,0.0,242,0.08200691562040471,90.43693142995784
resid_n|true|m60|single,dumbbell,6,1,0.0,1104,0.08556465007450972,95.73331089870379
resid_n|true|m60|single,dumbbell,6,1,0.0,646,0.08491118316197127,99.16385101458573
resid_n|true|m60|single,dumbbell,6,1,0.0,825,0.0783500934236386,103.97268134018837
resid_n|true|m60|single,dumbbell,6,1,0.0,1214,0.10005727014381022,106.64743793351177
resid_n|true|m60|single,dumbbell,6,1,0.0,1166,0.08773254060404209,109.83299277475045
resid_n|true|m60|single,dumbbell,6,1,0.0,28,0.08686054170431126,114.34224759558315
resid_n|true|m60|single,dumbbell,6,1,0.0,1323,0.07515388043218801,118.07937324883831
resid_n|true|m60|single,dumbbell,6,1,0.0,1165,0.04334911843281708,120.82750155278671
resid_n|true|m60|single,dumbbell,6,1,0.0,821,0.08699755128230467,125.02247035282237
resid_n|true|m60|single,dumbbell,6,1,0.0,1075,0.09379019178009387,127.15793084859237
resid_n|true|m60|single,dumbbell,6,1,0.0,1134,0.09170128693433699,130.18103318101828
resid_n|true|m60|single,dumbbell,6,1,0.0,200,0.05539338971407011,132.1369740730475
resid_n|true|m60|single,dumbbell,6,1,0.0,691,0.09731497960648833,134.99622109720116
resid_n|true|m60|single,dumbbell,6,1,0.0,467,0.08905397820942347,137.38907245436212
resid_n|true|m60|single,dumbbell,6,1,0.0,1024,0.08697148482787521,140.19352124718014
resid_n|true|m60|single,dumbbell,6,1,0.0,991,0.07482119827204091,142.7494488562072
resid_n|true|m60|single,dumbbell,6,1,0.0,117,0.055838302017714926,144.40644380745172
resid_n|true|m60|single,dumbbell,6,1,0.0,1231,0.07007725872179,146.4854926798215
resid_n|true|m60|single,dumbbell,6,1,0.0,444,0.09086785996795778,148.41736774470962
resid_n|true|m60|single,dumbbell,6,1,0.0,832,0.08953036171195217,150.4287379691111
resid_n|true|m60|single,dumbbell,6,1,0.0,353,0.0819682383527272,152.05887811960875
resid_n|true|m60|single,dumbbell,6,1,0.0,1315,0.08987003285781413,153.49672023541842
resid_n|true|m60|single,dumbbell,6,1,0.0,711,0.09083538980066416,154.31667782505423
resid_n|true|m60|single,dumbbell,6,1,0.0,715,0.08663523311770523,155.33652479847717
resid_n|true|m60|single,dumbbell,6,1,0.0,174,0.07561688237650117,156.13375652131077
resid_n|true|m60|single,dumbbell,6,1,0.0,1351,0.08116554744575095,156.70099499642325
resid_n|true|m60|single,dumbbell,6,1,0.0,686,0.09143317938507907,157.0892985697758
resid_n|true|m60|single,dumbbell,6,1,0.0,1047,0.08065483977428162,157.30139847191577
resid_n|true|m60|single,dumbbell,6,1,0.0,579,0.0805910288325943,157.35492582271633
resid_n|true|m120|single,dumbbell,6,1,0.0,303,-0.15715748838209823,-289.66944857916826
resid_n|true|m120|single,dumbbell,6,1,0.0,1123,0.00030313062412448146,4.0243535344616586
resid_n|true|m120|single,dumbbell,6,1,0.0,323,0.0710512749825877,49.63784149020634
resid_n|true|m120|single,dumbbell,6,1,0.0,184,0.08927182654647868,57.746698234737785
resid_n|true|m120|single,dumbbell,6,1,0.0,9,0.08442732636657894,62.94646077127822
resid_n|true|m120|single,dumbbell,6,1,0.0,617,0.09043897770806315,67.526235136716
resid_n|true|m120|single,dumbbell,6,1,0.0,1098,0.09235815234371611,71.65608826652664
resid_n|true|m120|single,dumbbell,6,1,0.0,632,0.027733458879684127,76.8540967840591
resid_n|true|m120|single,dumbbell,6,1,0.0,1347,0.10289922757260853,81.5815279562181
resid_n|true|m120|single,dumbbell,6,1,0.0,55,0.09983450315326521,85.78027780826446
resid_n|true|m120|single,dumbbell,6,1,0.0,242,0.10359563509499162,90.43693142995784
resid_n|true|m120|single,dumbbell,6,1,0.0,1104,0.102937743630015,95.73331089870379
resid_n|true|m120|single,dumbbell,6,1,0.0,646,0.09918797169986751,99.16385101458573
resid_n|true|m120|single,dumbbell,6,1,0.0,825,0.09650169943422864,103.97268134018837
resid_n|true|m120|single,dumbbell,6,1,0.0,1214,0.10834676412845579,106.64743793351177
resid_n|true|m120|single,dumbbell,6,1,0.0,1166,0.1079391543824465,109.83299277475045
resid_n|true|m120|single,dumbbell,6,1,0.0,28,0.10596257683780144,114.34224759558315
resid_n|true|m120|single,dumbbell,6,1,0.0,1323,0.09886816787378197,118.07937324883831
resid_n|true|m120|single,dumbbell,6,1,0.0,1165,0.04601994405605036,120.82750155278671
resid_n|true|m120|single,dumbbell,6,1,0.0,821,0.10679818514246754,125.02247035282237
resid_n|true|m120|single,dumbbell,6,1,0.0,1075,0.10428811960157447,127.15793084859237
resid_n|true|m120|single,dumbbell,6,1,0.0,1134,0.10997317660531317,130.18103318101828
resid_n|true|m120|single,dumbbell,6,1,0.0,200,0.05295549436978736,132.1369740730475
resid_n|true|m120|single,dumbbell,6,1,0.0,691,0.10735940716346691,134.99622109720116
resid_n|true|m120|single,dumbbell,6,1,0.0,467,0.10719812659806505,137.38907245436212
resid_n|true|m120|single,dumbbell,6,1,0.0,1024,0.10462988016679467,140.19352124718014
resid_n|true|m120|single,dumbbell,6,1,0.0,991,0.06192544605355216,142.7494488562072
resid_n|true|m120|single,dumbbell,6,1,0.0,117,0.061086566723228576,144.40644380745172
resid_n|true|m120|single,dumbbell,6,1,0.0,1231,0.06708882052435615,146.4854926798215
resid_n|true|m120|single,dumbbell,6,1,0.0,444,0.10424329024013614,148.41736774470962
resid_n|true|m120|single,dumbbell,6,1,0.0,832,0.10080239935666466,150.4287379691111
resid_n|true|m120|single,dumbbell,6,1,0.0,353,0.08783645159374662,152.05887811960875
resid_n|true|m120|single,dumbbell,6,1,0.0,1315,0.0985118698615557,153.49672023541842
resid_n|true|m120|single,dumbbell,6,1,0.0,711,0.10249400574248971,154.31667782505423
resid_n|true|m120|single,dumbbell,6,1,0.0,715,0.0881080075709913,155.33652479847717
resid_n|true|m120|single,dumbbell,6,1,0.0,174,0.08404268294307304,156.13375652131077
resid_n|true|m120|single,dumbbell,6,1,0.0,1351,0.0952458035448158,156.70099499642325
resid_n|true|m120|single,dumbbell,6,1,0.0,686,0.10410555772506262,157.0892985697758
resid_n|true|m120|single,dumbbell,6,1,0.0,1047,0.08897610271609503,157.30139847191577
resid_n|true|m120|single,dumbbell,6,1,0.0,579,0.09305961312695499,157.35492582271633
resid_n|true|m30|single,dumbbell,6,1,0.15,303,-0.03622637686709616,-289.66944857916826
resid_n|true|m30|single,dumbbell,6,1,0.15,1123,0.05218412741771889,4.0243535344616586
resid_n|true|m30|single,dumbbell,6,1,0.15,323,0.11709798824039473,49.63784149020634
resid_n|true|m30|single,dumbbell,6,1,0.15,184,0.10181266255133056,57.746698234737785
resid_n|true|m30|single,dumbbell,6,1,0.15,9,0.08488907866714039,62.94646077127822
resid_n|true|m30|single,dumbbell,6,1,0.15,617,0.10566206698984715,67.526235136716
resid_n|true|m30|single,dumbbell,6,1,0.15,1098,0.07945264326048238,71.65608826652664
resid_n|true|m30|single,dumbbell,6,1,0.15,632,0.09641613239978707,76.8540967840591
resid_n|true|m30|single,dumbbell,6,1,0.15,1347,0.12535906524042792,81.5815279562181
resid_n|true|m30|single,dumbbell,6,1,0.15,55,0.10086154767378101,85.78027780826446
resid_n|true|m30|single,dumbbell,6,1,0.15,242,0.10002811132958177,90.43693142995784
resid_n|true|m30|single,dumbbell,6,1,0.15,1104,0.12257371791334165,95.73331089870379
resid_n|true|m30|single,dumbbell,6,1,0.15,646,0.11215496329335937,99.16385101458573
resid_n|true|m30|single,dumbbell,6,1,0.15,825,0.11337501549046508,103.97268134018837
resid_n|true|m30|single,dumbbell,6,1,0.15,1214,0.13350345970080144,106.64743793351177
resid_n|true|m30|single,dumbbell,6,1,0.15,1166,0.13456163731053566,109.83299277475045
resid_n|true|m30|single,dumbbell,6,1,0.15,28,0.10374846778615773,114.34224759558315
resid_n|true|m30|single,dumbbell,6,1,0.15,1323,0.11334738939764619,118.07937324883831
resid_n|true|m30|single,dumbbell,6,1,0.15,1165,0.12550585033296047,120.82750155278671
resid_n|true|m30|single,dumbbell,6,1,0.15,821,0.10826767333663789,125.02247035282237
resid_n|true|m30|single,dumbbell,6,1,0.15,1075,0.16801148657792542,127.15793084859237
resid_n|true|m30|single,dumbbell,6,1,0.15,1134,0.12303989345140634,130.18103318101828
resid_n|true|m30|single,dumbbell,6,1,0.15,200,0.12440821543220147,132.1369740730475
resid_n|true|m30|single,dumbbell,6,1,0.15,691,0.11843765297912844,134.99622109720116
resid_n|true|m30|single,dumbbell,6,1,0.15,467,0.10948094242693018,137.38907245436212
resid_n|true|m30|single,dumbbell,6,1,0.15,1024,0.11086717905586244,140.19352124718014
resid_n|true|m30|single,dumbbell,6,1,0.15,991,0.12728194271405885,142.7494488562072
resid_n|true|m30|single,dumbbell,6,1,0.15,117,0.13872301224849684,144.40644380745172
resid_n|true|m30|single,dumbbell,6,1,0.15,1231,0.124304446965986,146.4854926798215
resid_n|true|m30|single,dumbbell,6,1,0.15,444,0.12098577109027299,148.41736774470962
resid_n|true|m30|single,dumbbell,6,1,0.15,832,0.10847244164816547,150.4287379691111
resid_n|true|m30|single,dumbbell,6,1,0.15,353,0.09633155696902108,152.05887811960875
resid_n|true|m30|single,dumbbell,6,1,0.15,1315,0.14415754577695003,153.49672023541842
resid_n|true|m30|single,dumbbell,6,1,0.15,711,0.12515060638216896,154.31667782505423
resid_n|true|m30|single,dumbbell,6,1,0.15,715,0.10872008761332559,155.33652479847717
resid_n|true|m30|single,dumbbell,6,1,0.15,174,0.12699351384494695,156.13375652131077
resid_n|true|m30|single,dumbbell,6,1,0.15,1351,0.12573575630306974,156.70099499642325
resid_n|true|m30|single,dumbbell,6,1,0.15,686,0.137620084820709,157.0892985697758
resid_n|true|m30|single,dumbbell,6,1,0.15,1047,0.09835310453231341,157.30139847191577
resid_n|true|m30|single,dumbbell,6,1,0.15,579,0.12128700685938676,157.35492582271633
resid_n|true|m60|single,dumbbell,6,1,0.15,303,-0.07412407277118725,-289.66944857916826
resid_n|true|m60|single,dumbbell,6,1,0.15,1123,0.020285180450399877,4.0243535344616586
resid_n|true|m60|single,dumbbell,6,1,0.15,323,0.10064711428443032,49.63784149020634
resid_n|true|m60|single,dumbbell,6,1,0.15,184,0.10137249456218203,57.746698234737785
resid_n|true|m60|single,dumbbell,6,1,0.15,9,0.09489171471152597,62.94646077127822
resid_n|true|m60|single,dumbbell,6,1,0.15,617,0.11503815916764089,67.526235136716
resid_n|true|m60|single,dumbbell,6,1,0.15,1098,0.09258262119733743,71.65608826652664
resid_n|true|m60|single,dumbbell,6,1,0.15,632,0.060007901514951924,76.8540967840591
resid_n|true|m60|single,dumbbell,6,1,0.15,1347,0.1111897165936884,81.5815279562181
resid_n|true|m60|single,dumbbell,6,1,0.15,55,0.10741872756933425,85.78027780826446
resid_n|true|m60|single,dumbbell,6,1,0.15,242,0.10783791401223772,90.43693142995784
resid_n|true|m60|single,dumbbell,6,1,0.15,1104,0.12499909427711058,95.73331089870379
resid_n|true|m60|single,dumbbell,6,1,0.15,646,0.11343737651464572,99.16385101458573
resid_n|true|m60|single,dumbbell,6,1,0.15,825,0.09755818626162789,103.97268134018837
resid_n|true|m60|single,dumbbell,6,1,0.15,1214,0.14005274235420442,106.64743793351177
resid_n|true|m60|single,dumbbell,6,1,0.15,1166,0.1141268323466062,109.83299277475045
resid_n|true|m60|single,dumbbell,6,1,0.15,28,0.12496082563257237,114.34224759558315
resid_n|true|m60|single,dumbbell,6,1,0.15,1323,0.11198505892513093,118.07937324883831
resid_n|true|m60|single,dumbbell,6,1,0.15,1165,0.051303772785279984,120.82750155278671
resid_n|true|m60|single,dumbbell,6,1,0.15,821,0.10549620135102762,125.02247035282237
resid_n|true|m60|single,dumbbell,6,1,0.15,1075,0.12184877140949071,127.15793084859237
resid_n|true|m60|single,dumbbell,6,1,0.15,1134,0.11784879230995915,130.18103318101828
resid_n|true|m60|single,dumbbell,6,1,0.15,200,0.09563676607907853,132.1369740730475
resid_n|true|m60|single,dumbbell,6,1,0.15,691,0.12944970649024443,134.99622109720116
resid_n|true|m60|single,dumbbell,6,1,0.15,467,0.11878509585746864,137.38907245436212
resid_n|true|m60|single,dumbbell,6,1,0.15,1024,0.12325365089491518,140.19352124718014
resid_n|true|m60|single,dumbbell,6,1,0.15,991,0.08102173592849077,142.7494488562072
resid_n|true|m60|single,dumbbell,6,1,0.15,117,0.08702804160456448,144.40644380745172
resid_n|true|m60|single,dumbbell,6,1,0.15,1231,0.08957125170607179,146.4854926798215
resid_n|true|m60|single,dumbbell,6,1,0.15,444,0.10818558313148101,148.41736774470962
resid_n|true|m60|single,dumbbell,6,1,0.15,832,0.11753009128932228,150.4287379691111
resid_n|true|m60|single,dumbbell,6,1,0.15,353,0.09753001854342482,152.05887811960875
resid_n|true|m60|single,dumbbell,6,1,0.15,1315,0.11332792185340562,153.49672023541842
resid_n|true|m60|single,dumbbell,6,1,0.15,711,0.11153006335978528,154.31667782505423
resid_n|true|m60|single,dumbbell,6,1,0.15,715,0.1048058532055464,155.33652479847717
resid_n|true|m60|single,dumbbell,6,1,0.15,174,0.09047469913231908,156.13375652131077
resid_n|true|m60|single,dumbbell,6,1,0.15,1351,0.12869029390821657,156.70099499642325
resid_n|true|m60|single,dumbbell,6,1,0.15,686,0.12347707144197372,157.0892985697758
resid_n|true|m60|single,dumbbell,6,1,0.15,1047,0.10708382833484387,157.30139847191577
resid_n|true|m60|single,dumbbell,6,1,0.15,579,0.12067312798019911,157.35492582271633
resid_n|true|m120|single,dumbbell,6,1,0.15,303,-0.16697296002667966,-289.66944857916826
resid_n|true|m120|single,dumbbell,6,1,0.15,1123,-0.006393042689368536,4.0243535344616586
resid_n|true|m120|single,dumbbell,6,1,0.15,323,0.08725812864487896,49.63784149020634
resid_n|true|m120|single,dumbbell,6,1,0.15,184,0.10779439395951745,57.746698234737785
resid_n|true|m120|single,dumbbell,6,1,0.15,9,0.08867283992187132,62.94646077127822
resid_n|true|m120|single,dumbbell,6,1,0.15,617,0.101475751452241,67.526235136716
resid_n|true|m120|single,dumbbell,6,1,0.15,1098,0.0984446108866165,71.65608826652664
resid_n|true|m120|single,dumbbell,6,1,0.15,632,0.01713823067209249,76.8540967840591
resid_n|true|m120|single,dumbbell,6,1,0.15,1347,0.10469600868557752,81.5815279562181
resid_n|true|m120|single,dumbbell,6,1,0.15,55,0.097434937275744,85.78027780826446
resid_n|true|m120|single,dumbbell,6,1,0.15,242,0.12007750242821742,90.43693142995784
resid_n|true|m120|single,dumbbell,6,1,0.15,1104,0.10836578430636432,95.73331089870379
resid_n|true|m120|single,dumbbell,6,1,0.15,646,0.1156950034049886,99.16385101458573
resid_n|true|m120|single,dumbbell,6,1,0.15,825,0.10151301873596605,103.97268134018837
resid_n|true|m120|single,dumbbell,6,1,0.15,1214,0.11645823464479696,106.64743793351177
resid_n|true|m120|single,dumbbell,6,1,0.15,1166,0.104626749954068,109.83299277475045
resid_n|true|m120|single,dumbbell,6,1,0.15,28,0.10025482136834153,114.34224759558315
resid_n|true|m120|single,dumbbell,6,1,0.15,1323,0.10607517347971329,118.07937324883831
resid_n|true|m120|single,dumbbell,6,1,0.15,1165,0.0532709802247612,120.82750155278671
resid_n|true|m120|single,dumbbell,6,1,0.15,821,0.11737009643647194,125.02247035282237
resid_n|true|m120|single,dumbbell,6,1,0.15,1075,0.10150413762884154,127.15793084859237
