d,seed,corruption,est,chan,field_r
6,1,D,diffusion_t8,sent,0.138174361381562
6,1,D,diffusion_t8,ent_cak,0.11031812480712039
6,1,D,diffusion_t8,frac,0.09172501449772073
6,1,D,diffusion_t8,kappa,0.19490711393881294
6,1,D,heatgeo_t2,v4_m60,0.21176628958523164
6,1,D,heatgeo_t2,v4_m120,0.11301212517988495
6,1,D,heatgeo_t2,v3_defect,
6,1,D,heatgeo_t2,sent,0.289944490082605
6,1,D,heatgeo_t2,ent_cak,
6,1,D,heatgeo_t2,frac,
6,1,D,heatgeo_t2,kappa,
6,1,D,heatgeo_t8,v4_m60,0.16730322091357377
6,1,D,heatgeo_t8,v4_m120,0.046061881994132546
6,1,D,heatgeo_t8,v3_defect,
6,1,D,heatgeo_t8,sent,-0.20927462194988536
6,1,D,heatgeo_t8,ent_cak,
6,1,D,heatgeo_t8,frac,
6,1,D,heatgeo_t8,kappa,
