instance,point,kind,dataset,dim,noise,seed,name,ks_true,kappa,frac,ent2,ent4
402,513,dumbbell,dumbbell,5,0.0,2,warped(d=5),93.48010909632292,0.4601086818734182,0.0,2.85524582862854,4.009610176086426
402,100,dumbbell,dumbbell,5,0.0,2,warped(d=5),94.51198598846324,0.4705998716295806,0.0,2.7566065788269043,3.736924171447754
402,984,dumbbell,dumbbell,5,0.0,2,warped(d=5),95.1286618676678,0.7002948818304677,0.1875,2.897897720336914,3.91711163520813
402,516,dumbbell,dumbbell,5,0.0,2,warped(d=5),95.40411910145876,0.2608047498516381,0.0625,3.198972225189209,4.075461387634277
403,1035,dumbbell,dumbbell,5,0.05,2,warped(d=5),-40.73077219995451,0.2511772248283184,1.0,3.981975078582764,5.059493064880371
403,778,dumbbell,dumbbell,5,0.05,2,warped(d=5),-15.759786920801536,0.4680327307724171,0.5,3.301821231842041,4.442893028259277
403,458,dumbbell,dumbbell,5,0.05,2,warped(d=5),15.641084331774293,-0.1324076781958311,0.375,3.272134780883789,4.544007778167725
403,1283,dumbbell,dumbbell,5,0.05,2,warped(d=5),35.496729614133926,0.845998783879144,0.0,3.424360513687134,4.561863422393799
403,1156,dumbbell,dumbbell,5,0.05,2,warped(d=5),41.57126348194975,0.6178359961491615,0.0,3.140352249145508,4.057807922363281
403,863,dumbbell,dumbbell,5,0.05,2,warped(d=5),46.63036088234724,0.6252446346379478,0.0,2.9153695106506348,4.010869026184082
403,658,dumbbell,dumbbell,5,0.05,2,warped(d=5),51.38416178744274,0.7306872294615216,0.0,3.2818613052368164,4.265706539154053
403,21,dumbbell,dumbbell,5,0.05,2,warped(d=5),56.48402282127409,0.8465894903915675,0.0,3.0223546028137207,3.96089768409729
403,768,dumbbell,dumbbell,5,0.05,2,warped(d=5),60.68246050656778,0.4451200880241922,0.0,3.480984687805176,4.3683929443359375
403,1314,dumbbell,dumbbell,5,0.05,2,warped(d=5),64.73686053768309,0.3967982180979069,0.0,3.2840402126312256,4.225537300109863
403,336,dumbbell,dumbbell,5,0.05,2,warped(d=5),69.01206347178976,0.701313628810488,0.0,2.5886659622192383,3.637354612350464
403,1133,dumbbell,dumbbell,5,0.05,2,warped(d=5),73.07148724630083,0.8225336635378325,0.0,3.228713035583496,4.308307647705078
403,797,dumbbell,dumbbell,5,0.05,2,warped(d=5),76.79395801963408,0.5190996853376889,0.0,2.29897141456604,3.352105140686035
403,367,dumbbell,dumbbell,5,0.05,2,warped(d=5),79.32470449673157,0.2514100017311315,0.125,3.142645835876465,4.300327777862549
403,270,dumbbell,dumbbell,5,0.05,2,warped(d=5),81.26739593085824,0.2849202998283739,0.0625,3.3235254287719727,4.267545700073242
403,593,dumbbell,dumbbell,5,0.05,2,warped(d=5),84.32702467897936,0.4226732699459701,0.0,2.7034950256347656,3.536872386932373
403,1398,dumbbell,dumbbell,5,0.05,2,warped(d=5),86.62331453022392,0.853436081695776,0.0625,1.977566719055176,3.21227502822876
403,524,dumbbell,dumbbell,5,0.05,2,warped(d=5),88.86025070967217,-0.0324915641242016,0.0625,3.4906508922576904,4.404078960418701
403,52,dumbbell,dumbbell,5,0.05,2,warped(d=5),90.71682977168732,0.7726738404428777,0.0,3.0379638671875,4.111820220947266
403,186,dumbbell,dumbbell,5,0.05,2,warped(d=5),92.1904733823132,0.2495370791692929,0.125,2.1647326946258545,3.478013038635254
403,513,dumbbell,dumbbell,5,0.05,2,warped(d=5),93.48010909632292,0.3007136673344442,0.0,2.8381834030151367,3.996681928634644
403,100,dumbbell,dumbbell,5,0.05,2,warped(d=5),94.51198598846324,0.3689658365639534,0.0,2.737281322479248,3.730544328689575
403,984,dumbbell,dumbbell,5,0.05,2,warped(d=5),95.1286618676678,0.8319063544780259,0.1875,2.867809772491455,3.880846977233887
403,516,dumbbell,dumbbell,5,0.05,2,warped(d=5),95.40411910145876,0.3615278142980526,0.125,3.1911749839782715,4.072592735290527
404,1035,dumbbell,dumbbell,5,0.15,2,warped(d=5),-40.73077219995451,0.4332865957294691,1.0,4.116851806640625,5.221295833587647
404,778,dumbbell,dumbbell,5,0.15,2,warped(d=5),-15.759786920801536,0.3239468896888164,0.5,3.492210865020752,4.716630458831787
404,458,dumbbell,dumbbell,5,0.15,2,warped(d=5),15.641084331774293,0.0799950675541022,0.4375,3.5392725467681885,4.836854934692383
404,1283,dumbbell,dumbbell,5,0.15,2,warped(d=5),35.496729614133926,0.7277166018880299,0.0,3.4726572036743164,4.679493427276611
404,1156,dumbbell,dumbbell,5,0.15,2,warped(d=5),41.57126348194975,0.5396112041786459,0.0,3.3522307872772217,4.329995155334473
404,863,dumbbell,dumbbell,5,0.15,2,warped(d=5),46.63036088234724,0.7204070937100964,0.0,3.1259803771972656,4.284124374389648
404,658,dumbbell,dumbbell,5,0.15,2,warped(d=5),51.38416178744274,0.8530050291576597,0.0,3.426591157913208,4.436182975769043
404,21,dumbbell,dumbbell,5,0.15,2,warped(d=5),56.48402282127409,0.6279962464706614,0.0,3.197603225708008,4.193807601928711
404,768,dumbbell,dumbbell,5,0.15,2,warped(d=5),60.68246050656778,0.5270757140120675,0.0,3.5875449180603027,4.542324542999268
404,1314,dumbbell,dumbbell,5,0.15,2,warped(d=5),64.73686053768309,0.7279981587495437,0.0,3.3160595893859863,4.340477466583252
404,336,dumbbell,dumbbell,5,0.15,2,warped(d=5),69.01206347178976,0.5577900621062931,0.0,2.787808418273926,3.9496800899505615
404,1133,dumbbell,dumbbell,5,0.15,2,warped(d=5),73.07148724630083,0.4609232455776597,0.0,3.343258142471313,4.461122035980225
404,797,dumbbell,dumbbell,5,0.15,2,warped(d=5),76.79395801963408,0.5876718666773284,0.0,2.488111019134521,3.614192962646485
404,367,dumbbell,dumbbell,5,0.15,2,warped(d=5),79.32470449673157,0.0391691767711637,0.125,3.2832813262939453,4.579991340637207
404,270,dumbbell,dumbbell,5,0.15,2,warped(d=5),81.26739593085824,0.4288148079096389,0.0625,3.451035499572754,4.409974575042725
404,593,dumbbell,dumbbell,5,0.15,2,warped(d=5),84.32702467897936,0.6664852714181535,0.0,2.655296087265014,3.566999912261963
404,1398,dumbbell,dumbbell,5,0.15,2,warped(d=5),86.62331453022392,0.70366789807823,0.0625,2.247487783432007,3.6058332920074463
404,524,dumbbell,dumbbell,5,0.15,2,warped(d=5),88.86025070967217,0.6193174482491557,0.0625,3.660585403442383,4.640111923217773
404,52,dumbbell,dumbbell,5,0.15,2,warped(d=5),90.71682977168732,0.3138907483705586,0.0,3.0922884941101074,4.24849271774292
404,186,dumbbell,dumbbell,5,0.15,2,warped(d=5),92.1904733823132,0.2824026391110797,0.125,2.340900421142578,3.761226177215576
404,513,dumbbell,dumbbell,5,0.15,2,warped(d=5),93.48010909632292,0.4434694928056348,0.0,2.845004081726074,4.057155132293701
404,100,dumbbell,dumbbell,5,0.15,2,warped(d=5),94.51198598846324,0.1397402731190267,0.0,2.7955985069274902,3.857911109924317
404,984,dumbbell,dumbbell,5,0.15,2,warped(d=5),95.1286618676678,0.5431601497741504,0.1875,2.8819212913513184,3.947143316268921
404,516,dumbbell,dumbbell,5,0.15,2,warped(d=5),95.40411910145876,0.2387839360873754,0.0625,3.2710390090942383,4.214816570281982
464,953,necklace,tier2,4,0.15,1,warped(d=4),-123.31657122196268,-0.1588440595738375,0.0625,4.395200729370117,5.52794075012207
464,1401,necklace,tier2,4,0.15,1,warped(d=4),-47.84264427839688,0.3729793105698447,0.0,4.360611438751221,5.339934349060059
464,1062,necklace,tier2,4,0.15,1,warped(d=4),-16.074818538373933,0.6250171969570695,0.0625,4.330426216125488,5.351660251617432
464,555,necklace,tier2,4,0.15,1,warped(d=4),1.08484198809531,0.6152742936548474,0.0,3.889936923980713,5.035567283630371
464,778,necklace,tier2,4,0.15,1,warped(d=4),15.507701098759934,0.3245712398616895,0.0,3.9371960163116455,5.005616664886475
464,1168,necklace,tier2,4,0.15,1,warped(d=4),25.53067222252816,0.4170142718867796,0.0,3.670843601226807,4.691186904907227
464,924,necklace,tier2,4,0.15,1,warped(d=4),34.38719195277323,-0.0025518795288216,0.0,3.719785213470459,4.737304210662842
464,458,necklace,tier2,4,0.15,1,warped(d=4),41.893456545112194,0.4209416858572056,0.0625,4.14896297454834,5.07359504699707
464,657,necklace,tier2,4,0.15,1,warped(d=4),48.54960692136044,0.5010223055859545,0.0,3.9660701751708975,5.070005416870117
464,249,necklace,tier2,4,0.15,1,warped(d=4),54.624000126028726,0.4762863342727373,0.0,3.7454993724823,4.88081169128418
464,1360,necklace,tier2,4,0.15,1,warped(d=4),58.836063805934735,0.6941866399805705,0.0,3.895296096801758,4.813717842102051
464,29,necklace,tier2,4,0.15,1,warped(d=4),62.49944553665815,0.7201025415364479,0.0,3.332616806030273,4.293615818023682
464,692,necklace,tier2,4,0.15,1,warped(d=4),65.6592024647186,0.5380714409226105,0.0,3.9621081352233887,4.901542663574219
464,213,necklace,tier2,4,0.15,1,warped(d=4),68.48784612667392,0.6074645931675948,0.0,3.5981194972991943,4.736370086669922
464,95,necklace,tier2,4,0.15,1,warped(d=4),70.45131043253616,0.6149131504700371,0.0,3.720081806182861,4.677724838256836
464,153,necklace,tier2,4,0.15,1,warped(d=4),72.32100845704933,0.5058155578922481,0.0,3.775506019592285,4.702884674072266
464,1007,necklace,tier2,4,0.15,1,warped(d=4),73.90915539064422,0.3584921778058693,0.0,3.5906736850738525,4.496616363525391
464,1111,necklace,tier2,4,0.15,1,warped(d=4),75.045569489381,0.4594730895314078,0.0,3.81625247001648,4.805805206298828
464,938,necklace,tier2,4,0.15,1,warped(d=4),76.19506780429367,0.5184615000943871,0.0,3.4452805519104004,4.43533992767334
464,53,necklace,tier2,4,0.15,1,warped(d=4),76.90669935574593,0.6956126045741435,0.0,3.7190232276916495,4.706638336181641
464,334,necklace,tier2,4,0.15,1,warped(d=4),77.49797392368676,0.5753405211971386,0.0,3.399600982666016,4.316132545471191
464,305,necklace,tier2,4,0.15,1,warped(d=4),77.99805538141322,0.6896103775274147,0.0,3.744341373443604,4.735116958618164
464,54,necklace,tier2,4,0.15,1,warped(d=4),78.35975031014769,0.4972177894770826,0.0,3.539515256881714,4.395569801330566
464,724,necklace,tier2,4,0.15,1,warped(d=4),78.46394671700818,0.5136101254612307,0.0,3.318743228912353,4.354615688323975
465,647,necklace,tier2,4,0.0,2,warped(d=4),-120.74558065842228,0.2620780377466705,0.0,4.08112907409668,5.160009860992432
465,638,necklace,tier2,4,0.0,2,warped(d=4),-51.16239363840364,-0.2193725979436489,0.125,3.931277751922608,5.021066665649414
465,102,necklace,tier2,4,0.0,2,warped(d=4),-18.206501295309323,0.4074477273735025,0.0,3.9662604331970215,5.001809120178223
465,220,necklace,tier2,4,0.0,2,warped(d=4),0.0707688195808931,0.206569175303361,0.0,3.985410690307617,4.859302520751953
465,844,necklace,tier2,4,0.0,2,warped(d=4),14.233824390109378,0.5099385836583465,0.0,4.05131196975708,5.032529830932617
465,745,necklace,tier2,4,0.0,2,warped(d=4),25.100989190921823,0.4372623122822062,0.0,3.661177396774292,4.950067520141602
465,340,necklace,tier2,4,0.0,2,warped(d=4),33.89037066168791,0.3382203564878959,0.0,3.763955354690552,4.788166999816895
465,1360,necklace,tier2,4,0.0,2,warped(d=4),41.0858480356174,0.2976690425869546,0.0,4.025205612182617,5.036277770996094
465,413,necklace,tier2,4,0.0,2,warped(d=4),47.387428223694414,0.6124843395216968,0.0,3.631861686706543,4.597956657409668
465,932,necklace,tier2,4,0.0,2,warped(d=4),52.192494053172986,0.4404154422742196,0.0,3.7529854774475098,4.7157487869262695
465,444,necklace,tier2,4,0.0,2,warped(d=4),56.76811160229957,0.449587783245531,0.0,3.786114692687988,4.759213447570801
465,620,necklace,tier2,4,0.0,2,warped(d=4),60.427486232908734,0.3654277853744956,0.0,3.7023730278015137,4.58302116394043
465,682,necklace,tier2,4,0.0,2,warped(d=4),63.41699093433836,0.537754713588129,0.0,3.90621280670166,4.883909225463867
465,1453,necklace,tier2,4,0.0,2,warped(d=4),66.96598851023222,0.5824675437791509,0.0,3.817776918411255,4.691737651824951
465,440,necklace,tier2,4,0.0,2,warped(d=4),69.54546286931242,-0.0707524264534078,1.0,4.700985431671143,5.953169822692871
465,1034,necklace,tier2,4,0.0,2,warped(d=4),71.84757785450515,0.6069737500603013,0.0,3.6627330780029297,4.543948173522949
465,848,necklace,tier2,4,0.0,2,warped(d=4),73.75500465346481,0.7467854739195886,0.0,3.2716193199157715,4.257982730865479
465,994,necklace,tier2,4,0.0,2,warped(d=4),75.12919690183843,0.3845683060324232,0.0,3.4416990280151367,4.441606044769287
465,89,necklace,tier2,4,0.0,2,warped(d=4),76.01298902226242,0.6276270970642985,0.0,3.771712303161621,4.701106071472168
465,696,necklace,tier2,4,0.0,2,warped(d=4),76.734811175311,0.2266067102786484,0.0,3.654693603515625,4.553580284118652
465,1454,necklace,tier2,4,0.0,2,warped(d=4),77.19174823353659,0.6650188388226819,0.0,3.610689163208008,4.611963272094727
465,1230,necklace,tier2,4,0.0,2,warped(d=4),77.6301535865152,0.474571503220097,0.0,3.3497347831726074,4.326417922973633
465,1197,necklace,tier2,4,0.0,2,warped(d=4),77.93961585670192,0.6894245065382577,0.0,3.56787657737732,4.543317794799805
465,1096,necklace,tier2,4,0.0,2,warped(d=4),78.11664295814099,0.2781122679714064,0.0,3.503768920898437,4.456280708312988
466,647,necklace,tier2,4,0.05,2,warped(d=4),-120.74558065842228,0.0975212616462452,0.0,4.094032287597656,5.1635284423828125
466,638,necklace,tier2,4,0.05,2,warped(d=4),-51.16239363840364,0.5340368174071604,0.125,3.932384967803955,5.032933235168457
466,102,necklace,tier2,4,0.05,2,warped(d=4),-18.206501295309323,0.3948343415665454,0.0,3.954001426696777,4.999283790588379
466,220,necklace,tier2,4,0.05,2,warped(d=4),0.0707688195808931,0.3460821808736768,0.0,3.984620332717896,4.862162590026856
466,844,necklace,tier2,4,0.05,2,warped(d=4),14.233824390109378,0.2701951913987155,0.0,4.057170391082764,5.040088653564453
466,745,necklace,tier2,4,0.05,2,warped(d=4),25.100989190921823,0.089269789501652,0.0,3.699206113815308,4.979234218597412
466,340,necklace,tier2,4,0.05,2,warped(d=4),33.89037066168791,0.4178159792013265,0.0,3.756692886352539,4.771411418914795
466,1360,necklace,tier2,4,0.05,2,warped(d=4),41.0858480356174,0.4171963358169013,0.0,4.033040523529053,5.048341751098633
466,413,necklace,tier2,4,0.05,2,warped(d=4),47.387428223694414,0.5941870417022161,0.0,3.62767505645752,4.5949811935424805
466,932,necklace,tier2,4,0.05,2,warped(d=4),52.192494053172986,0.5517905355466122,0.0,3.744519233703613,4.711164474487305
466,444,necklace,tier2,4,0.05,2,warped(d=4),56.76811160229957,0.5480573933025096,0.0,3.791967391967773,4.765687465667725
466,620,necklace,tier2,4,0.05,2,warped(d=4),60.427486232908734,0.4583495085894908,0.0,3.704324245452881,4.583043098449707
466,682,necklace,tier2,4,0.05,2,warped(d=4),63.41699093433836,0.4799446725047913,0.0,3.8837597370147705,4.858173370361328
466,1453,necklace,tier2,4,0.05,2,warped(d=4),66.96598851023222,0.5587156939389899,0.0,3.803175687789917,4.669076919555664
466,440,necklace,tier2,4,0.05,2,warped(d=4),69.54546286931242,-0.0499615402975358,1.0,4.70461368560791,5.966950416564941
466,1034,necklace,tier2,4,0.05,2,warped(d=4),71.84757785450515,0.3857586007256412,0.0,3.6410140991210938,4.525876045227051
466,848,necklace,tier2,4,0.05,2,warped(d=4),73.75500465346481,0.4121156809343614,0.0,3.311551570892334,4.298205375671387
466,994,necklace,tier2,4,0.05,2,warped(d=4),75.12919690183843,0.6048079806200558,0.0,3.4408507347106934,4.438838958740234
466,89,necklace,tier2,4,0.05,2,warped(d=4),76.01298902226242,0.1788193876788435,0.0,3.736888885498047,4.675545692443848
466,696,necklace,tier2,4,0.05,2,warped(d=4),76.734811175311,0.5774589718042485,0.0,3.657644748687744,4.557662010192871
466,1454,necklace,tier2,4,0.05,2,warped(d=4),77.19174823353659,0.6334226120655726,0.0,3.6183266639709473,4.614328384399414
466,1230,necklace,tier2,4,0.05,2,warped(d=4),77.6301535865152,0.4806749442880899,0.0,3.377490282058716,4.3509721755981445
466,1197,necklace,tier2,4,0.05,2,warped(d=4),77.93961585670192,0.4987827504684892,0.0,3.5691280364990234,4.543745994567871
466,1096,necklace,tier2,4,0.05,2,warped(d=4),78.11664295814099,0.4835172500175939,0.0,3.498525619506836,4.458683967590332
467,647,necklace,tier2,4,0.15,2,warped(d=4),-120.74558065842228,0.2170077942311089,0.0,4.207339763641357,5.2801289558410645
467,638,necklace,tier2,4,0.15,2,warped(d=4),-51.16239363840364,-0.0839076894616323,0.0625,4.010907173156738,5.155067920684815
467,102,necklace,tier2,4,0.15,2,warped(d=4),-18.206501295309323,0.5514428523557916,0.0,4.028927803039551,5.105700492858887
467,220,necklace,tier2,4,0.15,2,warped(d=4),0.0707688195808931,0.559865137666641,0.0,4.051704406738281,4.949560165405273
467,844,necklace,tier2,4,0.15,2,warped(d=4),14.233824390109378,0.2451454925532118,0.0,4.1317901611328125,5.122902870178223
467,745,necklace,tier2,4,0.15,2,warped(d=4),25.100989190921823,0.4400476494843071,0.0,3.850961685180664,5.108166694641113
467,340,necklace,tier2,4,0.15,2,warped(d=4),33.89037066168791,0.481003436277565,0.0,3.777039051055908,4.795445442199707
467,1360,necklace,tier2,4,0.15,2,warped(d=4),41.0858480356174,0.1415917142831628,0.0,4.138396263122559,5.155023574829102
467,413,necklace,tier2,4,0.15,2,warped(d=4),47.387428223694414,0.6532885029847371,0.0,3.7134389877319336,4.71247673034668
467,932,necklace,tier2,4,0.15,2,warped(d=4),52.192494053172986,0.6721151690199353,0.0,3.787785053253174,4.782512664794922
467,444,necklace,tier2,4,0.15,2,warped(d=4),56.76811160229957,0.3710577262487129,0.0,3.9214017391204834,4.913232803344727
467,620,necklace,tier2,4,0.15,2,warped(d=4),60.427486232908734,0.5299821323835819,0.0,3.773053169250488,4.669544219970703
467,682,necklace,tier2,4,0.15,2,warped(d=4),63.41699093433836,0.4127183670254124,0.0,3.883746862411499,4.869470119476318
467,1453,necklace,tier2,4,0.15,2,warped(d=4),66.96598851023222,0.508715534434704,0.0,3.791897773742676,4.67490291595459
467,440,necklace,tier2,4,0.15,2,warped(d=4),69.54546286931242,0.1251744506021294,1.0,4.827165603637695,6.095518589019775
467,1034,necklace,tier2,4,0.15,2,warped(d=4),71.84757785450515,0.5970025027243053,0.0,3.641802072525024,4.553271293640137
467,848,necklace,tier2,4,0.15,2,warped(d=4),73.75500465346481,0.1897807727251089,0.0,3.4497170448303223,4.468519687652588
