inst_id,dim,noise,ks,dhat,dhat_err,sigma_rel,integ_oracle,v4_m60_oracle,ent_cak_oracle,sent_oracle,integ_est,v4_m60_est,ent_cak_est,sent_est
343,2,0.05,-4.378023159484492,2,0,0.908,-0.4741287238010908,-12847397.343010152,-2.761420810347592,-9.76867668842261,-0.48283146569531527,-2.3543728201707705,-1.4565580153060256,-2.6348012810085484
344,2,0.05,3.3309368943672926,2,0,0.939,-0.27605104972367894,-12085673.657504674,1.255097907996746,-6.5239280852909,-0.4727609535375255,-2.126679292970201,-0.8956486029926848,-2.3770150468604685
360,2,0.1,-0.27730828678506325,2,0,1.12,-0.3723188124105281,-35140738.55983807,0.8075938330122802,-24.67467021489098,-0.45745674338704284,-7.159777010327436,-0.9705437688500319,-3.7853057749355203
361,2,0.1,9.449520693307583,2,0,1.098,-0.4721392683322426,-26337214.674283866,-1.6604044483961802,-6.957305566259996,-0.4882577910281318,-4.934612186039398,-1.3135667376296878,-2.364646918311023
362,2,0.1,-12.086218290266444,2,0,1.105,-0.4934027292094452,-39951116.40355871,-4.755958677427929,-21.458136321817456,-0.4865872482920503,-8.37564053367697,-1.7438126618913954,-3.5273894621287583
363,2,0.1,-0.19573506102957822,2,0,1.137,-0.202687210579231,-35045265.980486654,-1.992070116573061,-24.78891458955106,-0.48827092343729783,-7.135645511620944,-1.3596643962047963,-3.7944664083535895
364,2,0.1,-1.095170415248552,2,0,1.189,-0.4882061913456074,-38131896.58941128,-1.157319038909545,-26.207111270098874,-0.46898415820166645,-8.33703272950447,-1.2495296055699137,-3.906163503596319
365,2,0.1,11.08152312025702,2,0,1.03,-0.3316554332173097,-23329709.986274518,0.8799718563922625,-7.138525257131665,-0.486930600121511,-5.147969640429167,-0.9583785284143226,-2.4327275375702446
366,2,0.1,-3.606518083255943,2,0,1.1,-0.4055187666384543,-45920534.24024137,-0.40446530723056723,-24.44784930647108,-0.4854646785764965,-9.884461179175528,-1.139005849133713,-3.767118243166271
367,2,0.1,-1.4167534716119394,2,0,1.121,-0.47829934951576364,-34920090.52304999,-0.3108666276666246,-22.268373957978827,-0.44638596425200305,-7.104006360256877,-1.125996724621861,-3.592357999866231
368,2,0.1,-4.380389712820355,2,0,1.091,-0.4626280508362055,-32284009.713206336,-3.316167128024445,-10.873582362543234,-0.4889757368520677,-6.437714728826203,-1.5436984335223258,-2.678671798758618
369,2,0.1,1.4450793517878724,2,0,1.128,-0.15565010863563122,-23480796.248935174,-2.049018205202333,-27.194411573979867,-0.48947058518542913,-4.212628366132489,-1.3675795161524453,-3.987350094120951
370,2,0.1,-7.72404280863429,2,0,1.08,-0.37533920646870855,-19789139.80675492,-3.0633535817243476,-20.12895203587962,-0.4929408321883068,-3.279531101300259,-1.5085602999778887,-3.420809422413337
371,2,0.1,-16.934696980264345,2,0,1.081,-0.48217806106427435,-27336876.983845245,-6.822083289183084,-22.924175156693273,-0.4929699979703541,-5.187285256087243,-2.0309798789562725,-3.6449431218420676
372,2,0.1,-0.6620962286516345,2,0,1.115,-0.45413428402556916,-37263964.6943771,0.15827772099696447,-18.399004125280122,-0.4554385331803969,-7.696440302209661,-1.0607911333226065,-3.2820943330401477
373,2,0.1,1.219879741117918,2,0,1.114,-0.29301022308079105,-20715243.145113114,-2.472807897174441,-21.705659022327033,-0.4833683855386025,-3.5136115217046218,-1.4264813392912878,-3.5472369577167497
374,2,0.1,-7.89412429083137,2,0,1.121,-0.47190474085836637,-33564102.95676306,-3.1809304038690365,-21.93672121463254,-0.48365308676903446,-6.761269079833895,-1.5249021065729613,-3.5657645749126434
390,2,0.2,6.571277573877722,2,0,1.14,-0.4312019928253713,-47173814.827621385,-3.304178056734072,-11.789268058418976,-0.4694065244297917,-10.201238405460693,-1.5420320924807156,-2.752095641385843
391,2,0.2,-11.107299817390821,2,0,1.196,-0.3302572827913835,-48791046.73691094,-2.6520684911080994,-29.29489015850429,-0.4853364444203371,-11.236947079989482,-1.457810248128801,-4.15562861371281
392,2,0.2,0.5863070446801962,2,0,1.174,-0.13736610705924668,-61894901.47613953,-1.1967391053122916,-30.550265361452528,-0.4801919917970172,-14.801964541899782,-1.2550224570628523,-4.257051780513047
393,2,0.2,-10.420195506771478,2,0,1.193,-0.38206417535453896,-69775087.47183381,-5.000919382032832,-29.416464712604995,-0.4928407979364401,-16.94583756528198,-1.7851026730346926,-4.16545075792138
394,2,0.2,-2.1599274912863997,2,0,1.201,-0.3679283010766368,-58957025.94819619,-7.82940505900023,-28.667387867680418,-0.4899374877982135,-14.002689995099248,-2.1792281322552145,-4.104932001767398
395,2,0.2,-9.597076646976653,2,0,1.198,-0.350284254661287,-51089438.874656975,-5.132990991367582,-29.711571397274266,-0.4912192801816249,-11.862244617885139,-1.803505730226363,-4.189292757056606
396,2,0.2,-19.90966868373765,2,0,1.176,-0.3449434893157532,-55839495.96998588,-9.919651682191615,-29.44610278905597,-0.492492194102599,-13.154538895173147,-2.470486248553233,-4.167845251268441
397,2,0.2,-7.068274592865281,2,0,1.157,-0.25430747652765334,-61721732.89150377,-8.866052097193629,-28.550540124507158,-0.49327696845519226,-14.754852524835625,-2.32367609368722,-4.095491741900657
398,2,0.2,-3.912962490843667,2,0,1.183,-0.4055187666384543,-41231362.474632286,-1.163529377837958,-22.868828892509494,-0.4854646785764965,-9.180269336083231,-1.2503949635605895,-3.6364599363971344
399,2,0.2,0.678826668015989,2,0,1.191,-0.420063552829198,-30743106.809562612,-2.500454695570041,-28.67864376500993,-0.48716655021805827,-6.326848313411382,-1.4366841532444632,-4.105841378302521
400,2,0.2,4.735398380876656,2,0,1.214,-0.3769244479225941,-53213375.89815986,0.8005922153787023,-25.864198091240954,-0.48370918135815993,-12.440080127166075,-0.9767112991195402,-3.8784591643233854
401,2,0.2,-23.39944863774402,2,0,1.153,-0.46466500976294706,-56667527.33302749,-4.866641783580653,-28.929196486015364,-0.49187528707226974,-13.379812017242761,-1.7663922299930523,-4.126083812879139
402,2,0.2,5.287646988969231,2,0,1.151,-0.46674592803485593,-57196027.435669824,-2.4771719191241366,-27.762479178529176,-0.4893466918691262,-13.523595059106077,-1.4334398960670645,-4.031823416618328
403,2,0.2,-0.7938535783685272,2,0,1.228,-0.04228092508238407,-44125415.71379444,-0.7994452608919307,-29.798040524390437,-0.481033922264358,-9.967621648714143,-1.1996629337134024,-4.196278694553204
404,2,0.2,2.4139725477943967,2,0,1.176,-0.4538986872458563,-36728815.699566945,-0.12730195713972234,-22.721847947197823,-0.477297018892062,-7.955312390542429,-1.106005472263089,-3.6245851814252403
420,3,0.01,1.2257813837761642,3,0,0.168,0.2984438997257828,-6372695.202001262,1.1659626223630626,22.898098390329352,-0.49442034219345465,-0.8344658366266762,-1.568001516185477,-1.621250235843916
421,3,0.01,-7.415704083686769,3,0,0.169,-0.3513970835754658,-3512958.6079207826,-0.825081399991926,5.416348092786463,-0.49668997793838165,-0.3424237075083332,-1.8178382969018922,-2.413921514227729
422,3,0.01,-10.734204673555153,3,0,0.151,-0.26354137085712903,-942768.8411642058,-1.473959391027056,14.207611316235752,-0.49212276922257614,0.09979941461096715,-1.8992596951923255,-2.015301139303394
423,3,0.01,-4.375614595954051,3,0,0.125,-0.002246194165025528,-356977.9144010659,0.34069608271423807,18.573646282272563,-0.49314318855536016,0.12065845836782134,-1.6831258905856519,-1.831697374854924
424,3,0.01,-4.175905001060452,3,0,0.155,-0.3706502184052242,-1230292.6755975382,0.37219850799662885,7.862276362738844,-0.49611843935644456,0.05032848083346784,-1.667603267204003,-2.303016309910129
425,3,0.01,-6.077102370699984,3,0,0.158,-0.3474689034274453,-1621179.3771867529,-2.013951795395785,6.09364590253331,-0.49594899022641925,-0.016926917895255376,-1.9670180985244776,-2.3832109439724127
426,3,0.01,-3.8235642778157457,3,0,0.152,0.11803613668796953,-1927365.2037328144,0.5989346128848371,6.440856445803882,-0.49606923930018243,-0.06960880695854721,-1.6391523550787914,-2.367467450299396
427,3,0.01,-41.3525179488977,3,0,0.228,-0.09494939386119622,-13447215.971089035,-0.609336332481855,22.79535125493621,-0.49298773150968006,-2.0516976155671967,-1.7907665433309148,-1.6259090773086524
428,3,0.01,-4.470633486317453,3,0,0.152,-0.3590182568884207,-1242705.9606267603,-2.5350756003651775,1.678082415556332,-0.49655250555165753,0.04819266902206734,-2.032408864537902,-2.5834248982066677
429,3,0.01,-16.296502183721266,3,0,0.188,-0.024648974377533994,-3462237.780114488,-0.6877990405976682,21.394745766789807,-0.4949265686852558,-0.3336967554680252,-1.8006120666753762,-1.6894164334889106
430,3,0.01,-16.842236690951605,3,0,0.164,-0.14215439392507812,-1930295.4077593877,-1.575170808534772,11.478955538896514,-0.496740703909518,-0.07011297361185738,-1.9119597331814224,-2.1390259967392584
431,3,0.01,14.164580864957042,3,0,0.152,0.33517397275016214,-1409887.7153863094,0.7108632696865375,31.272294720324652,-0.4953251532163634,0.01942761886608285,-1.6251075147983773,-1.2415408361925895
432,3,0.01,-15.026763600360248,3,0,0.2,-0.34716874401037867,-3841812.329654347,-5.170820237271363,10.213338653412794,-0.4952983085468756,-0.39900580172820393,-2.36314286513339,-2.1964125934750283
433,3,0.01,0.38008596530585304,3,0,0.168,-0.26338590501020726,-2597317.9879402095,-1.6706559346824903,10.748914368200937,-0.49654281409566947,-0.18487991095900594,-1.923941234471801,-2.172128097970473
434,3,0.01,1.6301777294930675,3,0,0.163,0.0966243652732296,-1815094.3796928723,1.8678244540829785,12.596781505400081,-0.48839931432670125,-0.05029165187061625,-1.4799316902168744,-2.088340652148589
450,3,0.05,-24.895237650545038,3,0,0.357,0.01606641948754106,-13377841.268351104,-0.5228083150871383,25.2843870329261,-0.4947922782844057,-1.72921325807702,-1.8148192756039614,-1.557039108548323
451,3,0.05,-12.659383196182683,3,0,0.38,-0.37053498086014514,-8248586.574486851,-4.068524796076647,2.8015742161179458,-0.494917077574877,-0.8609440843153894,-2.2622603179628467,-2.5932462252675084
452,3,0.05,-8.503913817275507,3,0,0.384,-0.08950531895040237,-5363100.442338557,-0.8151620865431871,6.692807851884399,-0.49447818075886957,-0.37249521417875125,-1.8517119817577654,-2.4139037195475903
453,3,0.05,16.800746756883633,3,0,0.383,0.10105414856871742,-10254284.36308968,3.0975689920496614,17.968368311158283,-0.49491150229826203,-1.200464280847825,-1.3579566345205791,-1.894226040064255
454,3,0.05,-4.99685320061184,3,0,0.391,-0.13970638926001394,-5872275.86391241,-1.0924491405684227,4.1610744857051785,-0.4946682027769177,-0.45868733154787167,-1.8867033887557247,-2.5305884134533754
455,3,0.05,0.10381201133342932,3,0,0.394,0.24334573394333114,-7136329.7904638555,1.007355303614497,6.759009829886248,-0.4945382695605603,-0.6726636544062146,-1.621724873329464,-2.4108525461332424
456,3,0.05,-10.086395056679647,3,0,0.386,-0.1631405609952507,-6806092.008541323,0.04786512031152278,8.622490275856805,-0.4948550913867282,-0.6167617148129728,-1.742804855344944,-2.324966864670016
457,3,0.05,-16.176625387033255,3,0,0.366,-0.30801706366617476,-9470426.89462014,-3.2724138409889036,6.136564276262737,-0.4940182835291659,-1.0677745789094355,-2.161797486970116,-2.4395403494650703
458,3,0.05,0.44664543969564496,3,0,0.38,-0.12841815095069148,-5092984.300490259,-0.04744008138089515,16.671820022911376,-0.4950822680725802,-0.326770536169906,-1.754831609039469,-1.9539824670913541
459,3,0.05,3.218057928153633,3,0,0.374,0.07266491052560775,-8775996.676424982,1.270287515227717,15.748290371642513,-0.495832126193583,-0.9502229290549867,-1.5885449325573484,-1.9965468919675224
460,3,0.05,-13.787515224982826,3,0,0.38,-0.39180534246596543,-10926265.708562639,-5.7633349369830205,8.310883758714029,-0.4963966145594426,-1.3142158339370065,-2.4761317936189964,-2.339328452488691
461,3,0.05,21.368395828400903,3,0,0.363,0.3727818093862323,-5367603.350336786,2.4320206090908227,26.29812745891649,-0.49466051496923424,-0.37325745673454097,-1.4419435138460992,-1.510316972289115
462,3,0.05,4.789913485957336,3,0,0.382,-0.35257859375360495,-3513016.1152852844,-1.4525170896366828,8.392775329846469,-0.4935708787745938,-0.05931692884979885,-1.9321410821852252,-2.3355541636798054
463,3,0.05,1.5260272664429309,3,0,0.372,-0.11072529724275576,-7507824.250418703,-0.43990225520564397,12.179595802651672,-0.4950822680725802,-0.735549435490135,-1.804357194371541,-2.161023941165782
464,3,0.05,-21.079559573576592,3,0,0.361,-0.3692287729239696,-16022555.746572591,-3.601878987051275,17.643279925220998,-0.4962160749153876,-2.1769048218411897,-2.20337335158463,-1.9092089917890114
480,3,0.1,10.984687542340703,3,0,0.574,0.16472601832864264,-14211032.557053259,1.4363656102724542,3.7482270279143894,-0.49343645197426594,-1.3933523265116872,-1.5335306253150058,-2.462518620012877
481,3,0.1,-5.728772538116581,3,0,0.573,-0.06287362756667308,-13867657.987918967,0.41712486220491546,2.651645825813989,-0.4950822680725802,-1.3370196867423265,-1.6585109580969115,-2.5128088118770315
482,3,0.1,-3.557038532205605,3,0,0.552,0.25191248111176456,-22765140.031257465,2.2724901996585416,10.62782080464361,-0.49528717001365374,-2.796704520320431,-1.431004181364707,-2.1470143141607676
483,3,0.1,4.107036960514779,3,0,0.577,0.11012650390154144,-15731327.402934585,1.1633967431744299,6.364615224397352,-0.4953853514150511,-1.6427657356414533,-1.567002344252552,-2.342528724015926
484,3,0.1,-9.95300009216142,3,0,0.578,-0.4036553234058836,-12750954.693203188,-3.1172250868910467,0.08164858754719002,-0.49341886656101136,-1.1538178713339189,-2.0918965283296806,-2.630671177158533
485,3,0.1,-20.52226204708142,3,0,0.561,-0.3201264873248034,-15398986.155901218,-2.873325753527655,0.47690733568748833,-0.49614237696541896,-1.5882431779668085,-2.0619893450593527,-2.6125442584753684
486,3,0.1,-2.2494890599102795,3,0,0.543,0.09808845366143726,-9473526.0729695,1.3829671610602368,10.295076911844923,-0.495832126193583,-0.7945074275874349,-1.5405551517353255,-2.153795472478831
487,3,0.1,-37.0087735355624,3,0,0.528,-0.27832273345309444,-25806318.84589169,0.11401473744286038,8.292243063767522,-0.49659176347036316,-3.5135581260779256,-1.696142709446123,-2.2444028277444943
488,3,0.1,25.65230615275553,3,0,0.559,0.22605600617073862,-13816949.120788135,6.355946117924322,17.86082348543061,-0.48857228377097905,-1.3287005955749305,-0.9302866810756769,-1.8153023607969883
489,3,0.1,-5.530406551054341,3,0,0.593,-0.3542192437131334,-17401522.497507177,-0.11227546770829888,-1.4879829634006212,-0.4947596988810391,-1.9167711718748928,-1.7234265627102974,-2.702655879889165
490,3,0.1,-20.614923975239662,3,0,0.559,-0.4316130020803203,-22339050.58312649,-4.176980128610809,-0.5156308692676285,-0.4965816622438447,-2.726802012829549,-2.22184476483078,-2.6580629457044482
491,3,0.1,-13.136520272342572,3,0,0.543,-0.20063857369967886,-13316034.025038134,-0.013692511808450684,5.754192401177919,-0.49508910074955625,-1.4342004718994266,-1.7118010262144805,-2.359223165082143
492,3,0.1,0.33539850293800555,3,0,0.572,-0.19069229532350446,-22209700.835798513,-1.093497396090608,8.269745313921243,-0.49707336048953693,-2.7055814176676662,-1.8437449893181768,-2.255157759107156
493,3,0.1,33.209975825617065,3,0,0.554,0.3072633253875028,-16318819.926294621,5.685962206002206,22.155082233775197,-0.49015508489738335,-1.7391473773252624,-1.0124407868934717,-1.6183638249594916
494,3,0.1,-1.6689192913019417,3,0,0.579,0.159091787608013,-16538727.712385561,1.7998755923986363,3.091730996506571,-0.4903671635964476,-1.7752245572036989,-1.4889566631556121,-2.4926261134792225
510,3,0.2,9.530164910380307,3,0,0.711,0.04343089903223152,-19326022.696967352,3.8976539307588247,-3.4717626564975914,-0.4920909048473628,-1.7370700494588232,-1.239526556737453,-2.7377426418185475
511,3,0.2,-3.6664137289438203,3,0,0.684,0.08181106079131817,-34634005.00030569,2.8425456336672577,-0.3006273151778349,-0.4944805730282918,-4.011021010281321,-1.3700043771639263,-2.5901312495493953
512,3,0.2,-7.144697080372662,3,0,0.684,-0.07828585872270788,-28808486.32934279,1.1878899375025067,-2.1282416702008913,-0.49541288320240395,-3.1456591672488385,-1.574624006624663,-2.675203840416415
513,3,0.2,-4.361976627914746,3,0,0.698,-0.4090942038563011,-30872659.550545167,-2.145476572220428,-5.2751680574693145,-0.4963225981201315,-3.4522853826863624,-1.986837992686706,-2.821688343723644
514,3,0.2,-14.544124599425984,3,0,0.67,-0.26974837551020747,-37404899.62287269,0.29935257200715204,-0.02832063748871068,-0.4962188262999645,-4.422628390304881,-1.6845031717652375,-2.5774557994372125
515,3,0.2,0.008958082390929434,3,0,0.68,0.08678422975222899,-34109661.60262642,1.8831258555859227,3.9227172618093618,-0.49351171310852965,-3.933131504706593,-1.4886490716120444,-2.3935411624224283
516,3,0.2,-35.603562663735204,3,0,0.673,-0.2176113859173739,-37925374.10077322,0.27686201509459346,4.6577810776611095,-0.49561642491524877,-4.499943180435479,-1.6872844207178022,-2.359325091020255
517,3,0.2,-2.043394187053898,3,0,0.68,-0.3567773216899379,-23411154.008925844,-0.43643675374050883,-0.8164624975534599,-0.49514217556350143,-2.3439030133229286,-1.7754930614109328,-2.6141425708133403
518,3,0.2,6.008144855297212,3,0,0.684,-0.31179232048957267,-39472684.61198154,0.7115516762981219,3.080682899990808,-0.49564092369719714,-4.729791122112652,-1.6335294083535725,-2.4327365454976824
519,3,0.2,2.771940661275317,3,0,0.7,0.031615675143605526,-26453930.777101092,5.427496814561881,-1.0950183800419482,-0.45790721285977287,-2.7958976014047017,-1.0503416497247748,-2.6271089116386976
520,3,0.2,2.0196605728685513,3,0,0.707,-0.27073696966089483,-34865389.7547819,0.278637791240385,5.352803786787496,-0.4989556359398316,-4.045392462660523,-1.6870648229744172,-2.3269728705344126
521,3,0.2,-2.5949241501049283,3,0,0.694,0.13001456854726356,-27446230.7798605,2.0937626331259414,0.8577078389313463,-0.494745126613581,-2.943300537989417,-1.462601103160999,-2.5362125591092703
522,3,0.2,-18.867196080469053,3,0,0.673,-0.1591423426469235,-43703822.74332749,1.7623887232769038,17.585243644560702,-0.4952340137652258,-5.358312923908087,-1.5035797833803515,-1.757571919800123
523,3,0.2,-9.602609423517961,3,0,0.671,0.07301567761703198,-33582604.758331284,1.2915655377675985,2.7628663413888903,-0.49479192120264187,-3.8548389254663085,-1.561803174496545,-2.447530409414539
524,3,0.2,-10.794922538515333,3,0,0.688,0.16874667567135027,-21228666.881171007,4.588203990202024,4.808492579155915,-0.49313276525784316,-2.0197016520462996,-1.1541310888979077,-2.35230970625356
540,4,0.01,0.8640063178340975,4,0,0.134,-0.10246837224439193,-3811167.9510207884,0.27092644418007933,18.380170524526335,-0.4919395205109869,-0.4407661492934117,-3.305528422735408,-4.990079580882673
541,4,0.01,-0.03662322262358403,4,0,0.111,0.036206925389582145,-1242508.5997644048,0.3035609629913214,19.44565333243758,-0.49489778608651946,-0.13390573183344584,-3.2920407317051246,-4.916869983570661
542,4,0.01,22.442617233270976,4,0,0.131,0.45113039059331883,-1901832.4484813611,2.388923414831059,40.448625754962556,-0.4899759673710229,-0.21267070756276452,-2.430170372921733,-3.4737503555564992
543,4,0.01,5.992532678039441,4,0,0.166,0.20951490336242862,-8800769.97258823,0.7577256540331249,30.500528047158678,-0.48789562184244306,-1.2105973061126714,-3.11476193791282,-4.188259834958472
544,4,0.01,-16.875471101588957,4,0,0.154,-0.11381963294337044,-4062539.5188245727,-0.05351185963669494,6.713440847119255,-0.49318542072011967,-0.5475507627535127,-3.451717788028445,-5.839496331956618
545,4,0.01,-25.421391317475663,4,0,0.165,0.33288101622751143,-4527567.135961749,0.06503731169653905,38.90270374185268,-0.49278371955461736,-0.6126246246346787,-3.4024771696719434,-3.6050030854205755
546,4,0.01,-35.825477386408664,4,0,0.183,-0.20142157327882187,-21692888.31033406,-0.5010276995295222,20.83038822601743,-0.4935915402848099,-3.014662047967874,-3.6375980977162308,-4.859535290816602
547,4,0.01,-29.76605096445724,4,0,0.169,-0.15121358654428035,-8865036.04333758,-1.213829593326708,6.396555149246341,-0.4922869747126714,-1.2195904094413168,-3.9336677000721876,-5.861493696547925
548,4,0.01,-37.358386008442764,4,0,0.162,0.14969183327991487,-5158254.383150531,-0.932814656739316,46.45544264488971,-0.4937954883821979,-0.7008801460302373,-3.8169452541085596,-3.0807119847862867
549,4,0.01,-11.171970873719408,4,0,0.117,0.1360526711691178,-2023803.399613636,0.33545369992788215,9.608266328155523,-0.4939719275910855,-0.22724175489301177,-3.2788596155869896,-5.5927993705476
550,4,0.01,78.43052538097425,4,0,0.175,0.3888407768098753,-9187597.323226491,7.174453447680317,37.890673642710624,-0.22797693339499442,-1.2647281763226144,-0.4495080113679938,-3.675255530442985
551,4,0.01,-12.598162870506055,4,0,0.151,-0.1512013803431312,-4436473.471777075,-1.0867479885972704,6.440202065373494,-0.49739034455734044,-0.5998773891954249,-3.880883047693434,-5.858463843405988
552,4,0.01,-11.163127979587726,4,0,0.17,0.025817895032923754,-5695322.949178688,0.8267735071742736,20.17382791167843,-0.4978083804311878,-0.7760350925290872,-3.086082201507898,-4.905111966279217
553,4,0.01,-14.479569337189464,4,0,0.162,-0.10349528818204451,-3191210.4360161196,0.6025767319826296,14.64244251026047,-0.4949907332431752,-0.42562091106688815,-3.1792046393943556,-5.289086068571529
554,4,0.01,-4.503402761482203,4,0,0.13,-0.09890487650181767,-1428206.2212889493,0.9046295346179212,8.899471507812786,-0.4966566567650691,-0.15608977489640502,-3.0436219568181917,-5.641500844648207
570,4,0.05,-1.0376935627011612,4,0,0.247,0.07823135591380326,-10140167.15217977,1.2771438479984663,16.73641233788404,-0.48832655900799676,-1.3980264906530218,-2.899016245481307,-5.143728237496726
571,4,0.05,-39.90075492062513,4,0,0.241,-0.09309448959332683,-15787405.824972373,-0.6216585205215478,4.262143750838317,-0.49045043676919975,-2.1882755336359496,-3.6877033506817116,-6.009658874193313
572,4,0.05,-16.09270414189458,4,0,0.222,-0.19884664349676057,-5114650.459215154,-0.6178952397018294,8.285738775805456,-0.4905987363401645,-0.694778410092239,-3.6861402332636133,-5.73035158034546
