kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
sphere,2,4.936909979791477,0.4965567806718847,0.05805253932210941,-0.4585729496984895,0.007761241242289798,0.01586520644531558,0.00891518215928396,-6.620207766266001,-5.056602472970741,-0.0,0.09393278607912342
sphere,2,4.936909979791477,0.47974905604760476,-0.005131455876331944,-0.45819413715326845,0.00830682716168958,0.016495088140599037,0.001948591268816989,-6.635367133797855,-5.087976450600499,-0.0,0.13979156174975385
sphere,2,4.936909979791477,0.4251525860798837,0.06781000698532312,-0.4585729496984895,0.005794708072645901,0.014224691521581692,0.016661456740085807,-6.586215256897892,-4.977932925014742,-0.0,0.12405518322823658
sphere,2,4.936909979791477,0.47974905604760476,-0.06711820982576835,-0.45819413715326845,0.008354792330367174,0.01831588554377996,-0.00802639421911866,-6.596511609493092,-4.975716585905631,-0.0,0.10582508263102267
hyperbolic,2,-3.7855703091523596,-0.49531884416309085,0.1085508128378139,-0.5556397228778124,-0.008163584407731607,-0.014408019560396581,0.008458283659184176,-6.206370623081864,-4.960379595564523,-0.3124999996875,0.25669757689068706
hyperbolic,2,-3.7855703091523596,-0.49406951450599124,-0.0647626306937152,-0.5556397228778124,-0.006108025700748165,-0.012104267593266266,-0.011968075967501253,-6.438333114396479,-5.075643534353067,-0.12499999987499999,-0.018523267958024916
hyperbolic,2,-3.7855703091523596,-0.4943554244880114,-0.08168116279438017,-0.5556397228778124,-0.006169001050596459,-0.012893302077014022,0.005314277622193395,-6.166611182082493,-4.792642588591146,-0.0,0.26983366358492056
hyperbolic,2,-3.7855703091523596,-0.4594875582144733,-0.07851514910925521,-0.5545297226408724,-0.005784905341780562,-0.010602557582540176,0.03665599082720451,-6.051451123207874,-4.347508902970606,-0.0,0.43404320815553354
hyperbolic,2,-3.7855703091523596,-0.49406951450599124,-0.026256067242410506,-0.5323605951600596,-0.004619201368071674,-0.010332149064158112,0.017336563703268266,-6.346198530062055,-5.108840460436814,-0.062499999937499995,-0.016409640633487457
hyperbolic,2,-3.7855703091523596,-0.4943554244880114,-0.07255088867275888,-0.5556397228778124,-0.0068464600652081665,-0.013149314909037866,0.02150710827793494,-6.125982909867002,-4.826902384699465,-0.0,0.24024298429514665
hyperbolic,2,-3.7855703091523596,-0.4937315297988902,-0.07901523073235928,-0.5556397228778124,-0.0062913543124099225,-0.012453976156784377,0.003049121934493701,-6.180250025704151,-4.957924837876547,-0.0,0.1279503501165664
hyperbolic,2,-3.7855703091523596,-0.49480045672201717,-0.0783783661870153,-0.5333192124154958,-0.005147040114944938,-0.009622067318001817,0.025726382371996124,-6.146689599812008,-4.901806826458056,-0.0,0.21471365028210201
hyperbolic,2,-8.758458318101875,-0.47638962097949256,-0.3344410252486483,-0.5556397228778124,-0.013365097508391292,-0.027564175973478662,0.012037610387878185,-6.040670778683542,-4.665205950840165,-0.0,0.28704404718835164
hyperbolic,2,-8.758458318101875,-0.4937315297988902,-0.13777800187340083,-0.5556397228778124,-0.013999039374327752,-0.027234200861241512,0.007752362279915504,-6.132237506256124,-4.853744025145035,-0.0,0.12689027284847293
hyperbolic,2,-8.758458318101875,-0.494918177600884,-0.14125393547702458,-0.5556397228778124,-0.015097774699522082,-0.026374292737041845,0.03322170782092054,-6.143677337533627,-4.971770281588288,-0.0,0.22797610243998315
hyperbolic,2,-8.758458318101875,-0.47297717600330397,-0.4427470740745603,-0.5556397228778124,-0.012112314229767947,-0.026815949305377906,0.0399923899985234,-6.01953122302586,-4.510011668463621,-0.0,0.40109290738793346
hyperbolic,2,-8.758458318101875,-0.4943554244880114,-0.13937590707255654,-0.5556397228778124,-0.012893694868999292,-0.028379968732228828,0.019080578421780407,-6.165596689116933,-4.902556414470002,-0.0,0.37049466329905284
hyperbolic,2,-8.758458318101875,-0.4572035174781406,-0.41510084546925535,-0.5556397228778124,-0.011760107729485218,-0.028481161803851882,0.03699069528328741,-6.030076309531584,-4.506241793894636,-0.0,0.3055007838504253
hyperbolic,2,-8.758458318101875,-0.492827653191574,-0.3328431200494926,-0.5556397228778124,-0.014103314778667103,-0.026668224737436175,0.015095831952054233,-6.102511466746411,-4.752997393623467,-0.0,0.1482286829370305
hyperbolic,2,-8.758458318101875,-0.47158581269900685,-0.21780645580679095,-0.5556397228778124,-0.012506199847593085,-0.025422828215094524,0.03378367467843665,-5.9809311242969185,-4.2965946154543815,-0.0,0.4106350102322223
