v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,kind,dim,seed,branch,estimator,integ_sign,integ_mag
-18017614.73824779,-23.354040584471267,-0.04767691769165247,3.161004139967127,-2.040592714977602,-24.4985297982817,-10.712542366623067,3.0,0.2226828082734733,0.1982442048917684,0.4570771375459154,567,1400,3,-12.932922920056043,dumbbell,3,1,A,oracle,-0.4878652720746898,-0.09523034079276323
322266.4644395309,-7.8686277092642465,-0.29989021898924134,1.55261178205666,-2.8797588577734654,-38.666354259938586,-6.116257311225621,3.0,0.2535138552806317,0.2274503930978999,0.4637598502212782,957,1400,3,-4.475007189638757,dumbbell,3,1,A,oracle,0.05926291242373993,0.37292570422187343
11068822.418466762,9.280975159122855,1.9425762083482896,5.43916172739398,-2.511675051105664,-10.330705336624813,-13.065672545775174,3.0,0.2406489218964884,0.1796527601508639,0.4434173915399576,1152,1400,3,3.926638038346909,dumbbell,3,1,A,oracle,0.1456340048306931,0.21334775553633878
25649030.05414482,40.318713056214996,1.712681628559645,12.471397390886066,-2.422530925690417,0.2951630096178518,4.901536070731028,3.0,0.2739789937672601,0.2558075861734179,0.4628134534266791,23,1400,3,6.366942189056861,dumbbell,3,1,A,oracle,0.47026976323124103,0.14095888281511296
31242508.56662852,48.950853257558414,-0.23650163617968936,13.55408426688848,-0.9410963437664297,0.2951630096178518,3.5919478670650737,3.0,0.2217406891407967,0.2241053611171639,0.5009584024096221,705,1400,3,6.844623507345642,dumbbell,3,1,A,oracle,0.4250118652861047,-0.08057508307371142
28950312.13891416,51.178236588040896,1.3934753898926704,16.45251133321998,-0.6767456216282555,0.2951630096178518,4.109379147116603,3.0,0.2239056384218222,0.1880035581668496,0.5048227157950365,1234,1400,3,7.521507126122807,dumbbell,3,1,A,oracle,0.4271548554281932,0.1975808947665464
30670390.198460523,49.64984958230971,2.1243377247506956,16.37420301535388,-0.86473521515004,0.2951630096178518,0.24475102938596746,3.0,0.2138984510307192,0.1670802658775324,0.4831035411531814,1360,1400,3,8.426042437960886,dumbbell,3,1,A,oracle,0.46090162650710065,0.1655542971745195
36397455.245612375,58.75396424013748,1.324194851120654,16.15356484857022,-0.2317834552597173,0.2951630096178518,-4.31723337010168,3.0,0.2000134063473037,0.1705200491667741,0.5162007128595127,1389,1400,3,9.332303695601675,dumbbell,3,1,A,oracle,0.4968510035793723,0.23266968218849501
37511310.91820234,55.703268474038694,2.4812688238833784,16.346541305098317,-0.6597813113576138,0.2951630096178518,-3.4847323412153073,3.0,0.2107090149221733,0.1784028446364342,0.5049683434950539,771,1400,3,10.45608464159697,dumbbell,3,1,A,oracle,0.4994006924724035,0.31060420231894353
47138229.096486606,66.42392061227527,3.0553791650124307,12.017056987509749,-1.2712962333655884,0.2951630096178518,1.3854321221455355,3.0,0.239970988254446,0.2265275776709373,0.5041430759246467,337,1400,3,11.680628763081607,dumbbell,3,1,A,oracle,0.4996497828123606,0.34945999307606584
40600494.96532185,64.15097129537949,1.6827558911602867,13.94522630898066,-1.1763365181112084,0.2951630096178518,-1.893798102777039,3.0,0.2240209436312558,0.1963475288848677,0.5051151546013387,868,1400,3,12.58921273445755,dumbbell,3,1,A,oracle,0.49652671051175357,0.27412145611647676
40854262.20150802,32.34717992430593,2.4606186558633416,7.491804306117743,-2.2660924283137955,-6.788749221210592,-5.717558192102755,3.0,0.2585968354320552,0.2076451330768864,0.4872075844141642,584,1400,3,13.716086562755594,dumbbell,3,1,A,oracle,0.49983141048925606,0.2831826026624527
50965858.73805539,73.75839260415516,2.154891076754643,13.655959888748939,-0.754315071601355,0.2951630096178518,2.863739777781655,3.0,0.2316542754958237,0.1979956011708907,0.5238065134139449,1131,1400,3,14.727809699382144,dumbbell,3,1,A,oracle,0.49748106129072645,0.34755666711160743
33140188.47202964,42.804759611556214,1.1254273820255125,5.494166117763643,-1.5750260615893412,-3.2467931057963697,-6.876182477373106,3.0,0.2302949005551752,0.2191667662976934,0.5011746119493785,1242,1400,3,15.448150608364813,dumbbell,3,1,A,oracle,0.49613219882008064,0.1737675576133401
47578435.74394603,72.19268225281799,1.9904456552936491,13.983486330162519,-0.49272001759323125,0.2951630096178518,-2.5719518911773953,3.0,0.2153551978160974,0.1866798515931735,0.5035275626136225,760,1400,3,16.44847809418128,dumbbell,3,1,A,oracle,0.4980812078022696,0.3251803682954533
36508572.49607014,43.987006659186136,2.811500063835712,10.651998377186873,-1.2118602967025367,0.2951630096178518,-1.6805946197611958,3.0,0.2090885839644826,0.1401527680216606,0.4636386150525224,818,1400,3,17.183175550659318,dumbbell,3,1,A,oracle,0.49970842746203314,0.22604625794574024
45566985.56096178,68.04123579421704,2.714262447471372,14.229297346562433,-0.6811942436016099,0.2951630096178518,2.4508938943488507,3.0,0.2285136599984183,0.1823070772813818,0.5296417559665894,33,1400,3,17.845054462424237,dumbbell,3,1,A,oracle,0.49932619328364736,0.3687382828394765
54663091.41529361,77.73233190557072,1.3496823195481893,11.001001918633266,-0.9502587229748624,0.2951630096178518,-10.013599749616047,3.0,0.246518107944793,0.2218118948399028,0.526711619501808,757,1400,3,18.477853740953684,dumbbell,3,1,A,oracle,0.49919283413999715,0.40363868960075233
47356800.84510154,67.30306371495675,1.6350882906477018,10.050428187725403,-0.5835223250141833,-3.2467931057963697,-10.308579804733634,3.0,0.2209614383841361,0.205662186942786,0.4985438864483253,1033,1400,3,18.953242809572934,dumbbell,3,1,A,oracle,0.4993978547195347,0.32887541383548435
49457155.256412804,66.32083219752313,2.530613750558484,9.62475242358124,-1.1955240527486022,-3.2467931057963697,-11.575082114040075,3.0,0.2309738535394737,0.2033052109342736,0.4933621571101947,935,1400,3,19.316911019284746,dumbbell,3,1,A,oracle,0.4998706315402657,0.4013243002843953
51123062.07591627,68.76407286012271,2.7427805805741645,9.974312019306963,-1.5629059029447898,-3.2467931057963697,2.067334546739681,3.0,0.2519407371366314,0.2124099414973161,0.5037601081005473,417,1400,3,19.53154101653702,dumbbell,3,1,A,oracle,0.499768005875071,0.36845181404124777
49947493.86340132,68.94982111086418,0.6706254164929141,11.240747890059954,-0.10845209376100895,0.2951630096178518,-11.322420358406351,3.0,0.2110204133537385,0.2220576930581113,0.5225142746575311,1008,1400,3,19.598409833538604,dumbbell,3,1,A,oracle,0.4987130170361497,0.33791061384761484
-0.48000740417746074,-0.3285424759217496,-1.2702608017552075,-0.9968894743284428,0.2385353216355237,-0.9232927961296047,1.1212317727716368,3.0,0.2463939152239676,0.2914512755364636,0.5673639544328591,139,1400,3,-22.5473601470225,dumbbell,3,1,B,diffdist_t4,-0.19162857357852858,-0.18787664715872737
-0.7155828030245475,-0.49335070636596806,-2.24364193857919,-0.9403709683134522,0.5259309923402129,-0.9232927961296047,1.3882469296524145,3.0,0.2372313390887526,0.2649756517862086,0.5959472457681947,345,1400,3,-19.54807815522921,dumbbell,3,1,B,diffdist_t4,-0.18865093421091167,-0.38173514511226836
-0.23439546744330353,0.11357355459522654,0.7729664516594857,-0.6051146648799438,0.8566073689126342,0.09551304787547635,-1.3347819782402897,3.0,0.2126688129938747,0.2334058710145331,0.5634305723235425,567,1400,3,-12.932922920056043,dumbbell,3,1,B,diffdist_t4,0.26722206229067114,0.11687380894890301
0.16595813558882877,0.16717050774323283,-0.365119367666393,-0.826646659368746,0.012902175633202846,-0.5412406046276993,0.7095667385977494,3.0,0.2639927249170761,0.2801714989701951,0.5460320636017089,957,1400,3,-4.475007189638757,dumbbell,3,1,B,diffdist_t4,-0.14215338210280776,-0.036543324962885634
-0.08651030216613696,0.18891173829408733,-0.0858987649128759,-0.4459151187836387,0.20043258881465603,0.47756523937738177,-0.2669412903556042,4.0,0.2607427671895968,0.2321923766264032,0.5329674648837865,1152,1400,3,3.926638038346909,dumbbell,3,1,B,diffdist_t4,0.14564200658397852,-0.10634231743454475
0.3280291008054362,0.3301012680451134,0.7786921475131067,-0.4695971238917381,0.29154743522076526,0.8596174308792871,3.4871142409143716,3.0,0.260212483125037,0.3337473124694313,0.5267390908395871,23,1400,3,6.366942189056861,dumbbell,3,1,B,diffdist_t4,-0.14586684498665403,0.2525121033916988
0.4288831014795558,0.6885511720178624,-1.5070305051069,-0.47562717453642783,0.3573007208680335,0.8596174308792871,3.247436200688731,3.0,0.2378039183953317,0.2781680975799561,0.5265545788086518,705,1400,3,6.844623507345642,dumbbell,3,1,B,diffdist_t4,-0.22493085302243931,-0.22532255060050882
0.17369999345081064,-0.19278268721938557,1.789963610336618,-0.0475005909233769,0.7611305736587776,0.8596174308792871,3.0791088196991008,4.0,0.2480161158877914,0.216853005550415,0.5822512379779896,1234,1400,3,7.521507126122807,dumbbell,3,1,B,diffdist_t4,0.0367070179138862,0.447409217665642
-0.5137718078391855,-0.03490298398085893,-0.5294332477024106,0.05125734176209602,1.2081223129091978,0.8596174308792871,3.406022037140831,4.0,0.2139643816702118,0.1911289734568763,0.6051535786035445,1360,1400,3,8.426042437960886,dumbbell,3,1,B,diffdist_t4,-0.12738611733910765,-0.09098707682949884
-1.2292105701186116,-0.3224117952266536,0.7389917321955167,-0.10269079969061037,1.1520827593650176,0.8596174308792871,2.648297212098798,4.0,0.1895067301241583,0.1915387037881598,0.5978452260791872,1389,1400,3,9.332303695601675,dumbbell,3,1,B,diffdist_t4,-0.0032119193938967006,0.20592120135192296
-0.27832847970548624,0.17943005810226584,0.8789013641210318,0.05482117966575642,0.8614740547499679,0.8596174308792871,1.6223212904876425,4.0,0.21487452462025,0.1955171644645351,0.6085987754617983,771,1400,3,10.45608464159697,dumbbell,3,1,B,diffdist_t4,-0.16138387549110322,0.11130299132472544
-0.0721337400159873,0.32966544422609523,0.018119328834956008,-0.24625536347104987,0.7468359114848337,0.8596174308792871,3.005279150633763,4.0,0.2301626908039314,0.2128187324840718,0.568308454659591,337,1400,3,11.680628763081607,dumbbell,3,1,B,diffdist_t4,-0.046513189315095016,0.07964231970355144
-0.49815596107361293,-0.8399461358725355,1.174225742025605,0.025712838135107528,0.9861273975419313,0.8596174308792871,2.624923406600754,4.0,0.225993111486791,0.1937713051774704,0.6236804887451624,868,1400,3,12.58921273445755,dumbbell,3,1,B,diffdist_t4,-0.04749838241561277,0.005568756700681947
0.4172947248370239,0.4012554494197069,0.6777469954526862,-0.2705310153724424,0.279256009347903,0.732266700378652,1.4901500659362514,9.0,0.2703338186382192,0.2468650830605955,0.5567168514281231,584,1400,3,13.716086562755594,dumbbell,3,1,B,diffdist_t4,0.0982667803254792,-0.39078735531775954
0.008899902367887205,0.05222037479639672,1.341785225118309,-0.13769779917868122,0.6339633657046725,0.8596174308792871,1.536454325315064,4.0,0.242618810635053,0.2173021955553668,0.5762644131552427,1131,1400,3,14.727809699382144,dumbbell,3,1,B,diffdist_t4,-0.041823389741887984,0.041952175632106965
0.05624178693540266,0.24435673292137391,-0.1346849157956151,-0.5552915156864834,0.3694094987252089,0.732266700378652,-0.2446805671342706,9.0,0.242215757952136,0.2397348179540977,0.5632591451605653,1242,1400,3,15.448150608364813,dumbbell,3,1,B,diffdist_t4,0.1999472532365303,-0.5107762613174018
-0.550666187246957,-0.2118908757656416,2.314458192859325,-0.019107000644857493,1.102135400924717,0.8596174308792871,2.8545831534758417,4.0,0.2090943407085696,0.1966864944952913,0.6079875683542902,760,1400,3,16.44847809418128,dumbbell,3,1,B,diffdist_t4,0.20993734670201347,0.5167118896764622
-1.1561202211685422,-0.5155342601933353,1.6760723257621115,-0.08974585146403533,1.0322155801669148,0.8596174308792871,0.8793473848926043,4.0,0.2079132110532652,0.1791233311803172,0.630436038086219,818,1400,3,17.183175550659318,dumbbell,3,1,B,diffdist_t4,6.599196524204043e-05,0.24720052471908574
-0.8795471485542384,-1.0874509093336933,2.7141270568567486,0.0726832355683917,1.0267970223682046,0.8596174308792871,3.0364509264562556,4.0,0.2202500943559265,0.1926666357254906,0.6380842379134761,33,1400,3,17.845054462424237,dumbbell,3,1,B,diffdist_t4,0.3872860351894004,0.48437640246855934
0.05597439549335213,0.30309861404796035,1.3076761514058066,-0.40036344284540615,0.01397155030569202,0.8596174308792871,3.308045983241528,4.0,0.2681288725525598,0.242501454763654,0.534424249081211,757,1400,3,18.477853740953684,dumbbell,3,1,B,diffdist_t4,-0.1293114357541265,0.18117228013705738
-0.788978165599926,0.23653216047241124,0.922799033094945,-0.20371601140874143,0.8644514138013795,0.8596174308792871,3.062132075917973,4.0,0.227343821327027,0.1881114801210338,0.5758363814137377,1033,1400,3,18.953242809572934,dumbbell,3,1,B,diffdist_t4,-0.15409695664943351,0.10437617749753568
0.27313759480508065,0.4596300137115035,0.60947467619995,-0.3290028681335732,0.5902073822047229,0.8596174308792871,0.8405097106795906,4.0,0.2413868848261224,0.2547293954199262,0.5602507186866101,935,1400,3,19.316911019284746,dumbbell,3,1,B,diffdist_t4,-0.035710188079101146,0.03645306058523881
-0.03872112905415938,0.3338239715377182,0.8411514286308218,-0.3334108919611986,0.22456667634979507,0.8596174308792871,3.7037227243943502,4.0,0.2722942264851774,0.2776184187983537,0.5659375087367609,417,1400,3,19.53154101653702,dumbbell,3,1,B,diffdist_t4,-0.06234003439981217,0.12853825634487423
-0.004120857343728587,0.054776099821223466,0.9075577985890934,-0.0861770200462762,0.6461870350555864,0.8596174308792871,3.3819953744553373,4.0,0.2342499577121606,0.2163200249784977,0.5720771582501226,1008,1400,3,19.598409833538604,dumbbell,3,1,B,diffdist_t4,-0.10344557558663675,0.10833982226529064
-1.2615511923834197,-1.5128036132473408,-0.6459061584531619,-1.05800970950734,2.306258707324776,-0.6959542041148138,0.632404285104909,3.0,0.2123382706210787,0.2854029076656936,0.5908768424148892,139,1400,3,-22.5473601470225,dumbbell,3,1,B,diffdist_t8,0.3282394242340344,0.6322827201862392
-1.9618628562938871,-2.113459655151874,-1.281622161272597,-1.033783289085136,2.981424813649247,-1.0755655881774395,0.457304142544805,3.0,0.1894181666025726,0.2760543231506301,0.6024109510025552,345,1400,3,-19.54807815522921,dumbbell,3,1,B,diffdist_t8,0.4242612433776273,0.4075794783240126
-2.1444015085770642,-1.5874934056438779,-0.9111911323443329,-0.6826998087230074,2.902687347875244,0.06326856401043762,0.3507933528966077,4.0,0.1734502942042584,0.2454556735349305,0.5824592076204894,567,1400,3,-12.932922920056043,dumbbell,3,1,B,diffdist_t8,0.4354814648266264,0.03159163107679833
-0.3244910817219142,-0.9388050590221245,-0.46718856005278375,-0.8315997500757185,1.5082774914223516,-0.18980569203131284,1.041961952345558,3.0,0.2274288378109006,0.2700231455886576,0.553101960337455,957,1400,3,-4.475007189638757,dumbbell,3,1,B,diffdist_t8,0.30111193405363346,-0.06685295852759578
-1.1250649831222825,-1.1296479509365083,1.3777674567647948,-0.4244813018699416,0.886343464059017,0.6959542041148138,-0.22648601086608966,4.0,0.2356558650590405,0.2129597729791093,0.4919547015177426,1152,1400,3,3.926638038346909,dumbbell,3,1,B,diffdist_t8,0.0640005637686808,-0.34098137795578204
0.17395725342959967,0.3109396207799945,-1.5523499712257738,-0.16388946781202063,0.27259307051793047,0.822491332135689,2.7856858208326636,4.0,0.2618073612919366,0.2629130817486548,0.448724624874235,23,1400,3,6.366942189056861,dumbbell,3,1,B,diffdist_t8,-0.4662154695906617,-1.0200033549154588
-0.2899975421162514,0.4219223039745558,0.674310077953241,-0.22840790863804988,0.1121917498318354,0.822491332135689,3.4251201939796707,4.0,0.2355282543750462,0.2167112309991277,0.4240916638124917,705,1400,3,6.844623507345642,dumbbell,3,1,B,diffdist_t8,-0.4815478291719539,-0.577461250650122
-0.9019849362929497,-1.76761717860137,1.2606221645582159,0.12338383641970269,1.0734097721921503,0.822491332135689,2.5612437643097925,4.0,0.215634127720378,0.1607858717332068,0.4885157562948213,1234,1400,3,7.521507126122807,dumbbell,3,1,B,diffdist_t8,0.027654838244727697,-0.5632382797536677
-2.7145797467679147,-1.2561137399338957,0.7155839457440151,0.21347403421393088,1.4134839272192479,0.822491332135689,2.8391152308744374,4.0,0.1932631682839499,0.1450730918091721,0.4919001646942558,1360,1400,3,8.426042437960886,dumbbell,3,1,B,diffdist_t8,0.025050596548316206,-0.4576816753476401
-2.9570168117470277,-1.7583145666217983,0.9326098803188628,0.01076734541155443,1.3197194357397317,0.822491332135689,2.7275638709186363,4.0,0.175628471113699,0.1390448011000471,0.4810460545738216,1389,1400,3,9.332303695601675,dumbbell,3,1,B,diffdist_t8,-0.295654748139618,-0.44791428526164523
-2.2661848880235897,-1.0840017484084765,1.2240777266956815,0.20777664481197505,1.2645084604199839,0.822491332135689,3.090029841405877,4.0,0.1927218711135975,0.1515067239290356,0.500095617972168,771,1400,3,10.45608464159697,dumbbell,3,1,B,diffdist_t8,0.10308851468531166,-0.23230647238534413
0.16442897704233075,-0.43614744200365335,0.5560588233483943,-0.14225007113482502,0.907015821897106,0.822491332135689,2.905880827575279,4.0,0.2126866347542648,0.185467317422492,0.4673494238002414,337,1400,3,11.680628763081607,dumbbell,3,1,B,diffdist_t8,-0.33072800320822554,-0.40721162169142716
-1.2365922046475692,-1.64053394671916,0.5626940625824705,0.11757419455823011,1.4453513842451113,0.822491332135689,3.448470391399166,4.0,0.1984900862269155,0.1596637493962284,0.5160927547274452,868,1400,3,12.58921273445755,dumbbell,3,1,B,diffdist_t8,0.09683091895803109,-0.13745990646587064
0.20806025740481923,-0.8926911857275048,1.9492214170200244,-0.18007188126271995,0.6711693688958307,0.6959542041148138,1.7330012994621036,3.0,0.256060195405938,0.2316809895677518,0.4724924533782483,584,1400,3,13.716086562755594,dumbbell,3,1,B,diffdist_t8,-0.3469287854078696,0.11888173450949058
-0.7846110496561479,-1.198224946991241,1.3018852013653055,0.012233314191482193,1.0347490366772671,0.822491332135689,2.818765566614237,4.0,0.2218394907833536,0.1756966134408326,0.4842154323274144,1131,1400,3,14.727809699382144,dumbbell,3,1,B,diffdist_t8,-0.36860689487060444,-0.4454190353039818
0.040980874631067955,-0.030603080556995448,-0.22122806859566368,-0.485654952560215,1.0868879443872976,0.4428799480730633,2.8312961817865094,3.0,0.2317429142599112,0.22148595020704,0.5181548861438855,1242,1400,3,15.448150608364813,dumbbell,3,1,B,diffdist_t8,0.26272028436267514,-0.3056159317685375
-1.940925619756362,-1.067500832556676,1.2811131235909716,0.07895145678612116,1.3582589667662215,0.822491332135689,3.6371504425988475,4.0,0.1968358644448551,0.1667239699642204,0.5003218266161729,760,1400,3,16.44847809418128,dumbbell,3,1,B,diffdist_t8,0.10308851468531166,-0.23230647238534413
-2.653262859364441,-2.2134106914407434,1.2040197930935164,-0.08853928279811486,1.4312951598745387,0.822491332135689,1.8675637058986851,4.0,0.191079500773191,0.1469901749801564,0.5194965294747982,818,1400,3,17.183175550659318,dumbbell,3,1,B,diffdist_t8,0.10843289261493061,-0.21584234630874494
-1.9613769798522138,-2.644134089887042,1.385349868333646,0.1335994773922549,1.4296740498422473,0.822491332135689,3.5194469113093447,4.0,0.196779319096664,0.1479583215225866,0.507466770072078,33,1400,3,17.845054462424237,dumbbell,3,1,B,diffdist_t8,0.14878692262594495,-0.12040887641521615
-0.5429040680151289,-0.41490820545655627,1.3059028361966996,-0.23183228511642787,0.29820800754146426,0.822491332135689,3.231116210279589,4.0,0.2441468927719278,0.1964122887326427,0.436546782390503,757,1400,3,18.477853740953684,dumbbell,3,1,B,diffdist_t8,-0.4790874185369496,-0.5789618574174151
-1.3599816768260768,-0.39890374427599584,0.4410898492964884,-0.18484193399083837,1.1076919955637416,0.822491332135689,2.909147733509321,4.0,0.219109845879858,0.1874791049939257,0.4818019964132461,1033,1400,3,18.953242809572934,dumbbell,3,1,B,diffdist_t8,-0.4212173152602279,-0.4923452746660904
-0.4238918753102049,-0.28304326984909445,0.7690788642399826,-0.20440467189573525,0.7888834011112097,0.822491332135689,2.8250732547214206,4.0,0.2349031268718669,0.2078673872081087,0.4617311947571482,935,1400,3,19.316911019284746,dumbbell,3,1,B,diffdist_t8,-0.46988657174392795,-0.5533836396473889
-0.8471082883886127,-0.39560861209380843,1.0087966177411738,-0.13517487211636775,0.6103153922990462,0.822491332135689,3.6616198832076297,4.0,0.2463405918173732,0.2156422064122924,0.4737614599883155,417,1400,3,19.53154101653702,dumbbell,3,1,B,diffdist_t8,-0.47094297528288437,-0.5293509962445662
-1.2398523767190202,-1.3453362632421362,1.117581848656253,0.032915318380737905,1.0108402859134584,0.822491332135689,3.08620969341914,4.0,0.2128354578067794,0.1746177946451395,0.4705478883263362,1008,1400,3,19.598409833538604,dumbbell,3,1,B,diffdist_t8,-0.3358871046819452,-0.5607243411543881
0.2939428436383389,1.8038223616478126,-3.8620754955867422,-1.2468968878978568,2.813452250324387,0.609271793299488,1.683571120727386,2.0,0.1903766205289918,0.1581842612301184,0.5217824177104466,139,1400,3,-22.5473601470225,dumbbell,3,1,B,fb_potential,0.12642206631816544,-0.44220858856081935
-5.651475730012513,-1.949458697266007,-0.8171071225129165,-1.6451562451824409,0.893613079284348,0.3481553104568503,-0.07399186533344088,3.0,0.2186435968616068,0.1631264844730606,0.4729547601306023,345,1400,3,-19.54807815522921,dumbbell,3,1,B,fb_potential,-0.29960303791392073,-1.5703389323022343
0.4193956783245031,0.3512478736100892,1.5430423432852238,-1.2929031825582906,1.0867842694389223,0.3481553104568503,0.403908641666792,3.0,0.2035478444441611,0.1333647606140542,0.4691986844137392,567,1400,3,-12.932922920056043,dumbbell,3,1,B,fb_potential,-0.32722531116163167,-0.5446114668052452
-0.9135101928985175,-0.5696315837342333,-3.307010681284598,-1.1961321208023452,2.9829214920924385,0.609271793299488,0.27008448908327404,2.0,0.1888494853258538,0.154010611304055,0.5239984977057891,957,1400,3,-4.475007189638757,dumbbell,3,1,B,fb_potential,0.3114530466586668,-0.10539285111240994
1.221274730923759,0.824758062247625,-0.3739337298130355,-1.4905513829748167,0.044296370145469666,0.3481553104568503,-0.5788470773305937,3.0,0.249859411352513,0.1684056825080949,0.4691757811500194,1152,1400,3,3.926638038346909,dumbbell,3,1,B,fb_potential,-0.4638324094714754,-1.0968970909237756
2.8232607249511097,3.05402974400449,-0.4352646125335666,-1.570969715574208,-0.36091805718740405,0.3481553104568503,1.855770112791122,3.0,0.2539364597249576,0.1753068024211343,0.4851273217561687,23,1400,3,6.366942189056861,dumbbell,3,1,B,fb_potential,-0.48034410936677335,-1.0151608043545057
-0.01837194882928437,0.7536042590566737,-1.1684787674365917,-1.0421699240207596,0.8986045989681594,0.609271793299488,1.3515330230082174,3.0,0.2235101649903776,0.1627657474385499,0.4647295883390087,705,1400,3,6.844623507345642,dumbbell,3,1,B,fb_potential,-0.3062498132610905,-1.463118649681727
-1.260631481577796,-0.5116178662442598,-0.9395890840874221,-1.1440364716889937,1.2209709885104498,0.609271793299488,2.5411042620165407,3.0,0.212393737085361,0.1463497459938328,0.4969037411163051,1234,1400,3,7.521507126122807,dumbbell,3,1,B,fb_potential,0.15441931928814057,-1.0392936818816632
-1.416145965545326,0.473737881764481,-0.8386048736288287,-0.9087185095278724,2.0014134285377088,0.609271793299488,1.8288174793694787,3.0,0.2083377367454398,0.1430310095009805,0.5199005824857875,1360,1400,3,8.426042437960886,dumbbell,3,1,B,fb_potential,0.17580926675925423,-0.5706916188477598
-0.5085534131163664,0.35741510144227656,-3.1923607664750655,-0.7639860553568105,3.452820544368956,0.609271793299488,1.5892117107791595,3.0,0.180230171446022,0.1434644790684772,0.5181556140353735,1389,1400,3,9.332303695601675,dumbbell,3,1,B,fb_potential,0.3223162506793624,-0.4006956544873686
-4.448108615710119,-0.7417303997638359,-1.1880754748349596,-1.422026251251524,0.1410000709188868,0.609271793299488,0.5404191760632434,3.0,0.2076336254043005,0.1343045853673463,0.4184730836324496,771,1400,3,10.45608464159697,dumbbell,3,1,B,fb_potential,-0.45707523969485786,-1.8355677061545908
-0.6439397350937105,0.9132285150920024,-0.2661497018756847,-0.8602469278756518,1.6250944921764383,0.609271793299488,0.9771347262196126,3.0,0.2206744307761109,0.1687794658131389,0.4917153651953678,337,1400,3,11.680628763081607,dumbbell,3,1,B,fb_potential,-0.023923603124346104,-0.9078972401495902
0.4106609176924476,0.4253919620597954,-2.8178791184164886,-1.1510452698917286,-0.14138443243875243,0.609271793299488,0.7317029813897823,3.0,0.2253677426916377,0.1465472940850629,0.4248723643764167,868,1400,3,12.58921273445755,dumbbell,3,1,B,fb_potential,-0.4825056811106225,-1.422764493338011
-0.3049518978032013,-0.8365416764278515,-3.8043830557589198,-1.2342481912085912,0.6968707458441578,0.3481553104568503,2.562819635010397,3.0,0.2348125923883323,0.1531448968515628,0.4848314248563031,584,1400,3,13.716086562755594,dumbbell,3,1,B,fb_potential,-0.40669530597919196,-1.3824004478346346
1.0589192883736567,1.378657903394341,-0.2683519948609777,-1.3032609255361598,1.3327269494511762,0.609271793299488,0.015794601932241262,3.0,0.231148654431903,0.1676417697885123,0.5223253943049228,1131,1400,3,14.727809699382144,dumbbell,3,1,B,fb_potential,-0.07153845186053792,-0.5829865907603576
-1.7986693498144009,-0.29786243757073244,-2.802268157629089,-1.187315941706415,3.0183718491992644,0.609271793299488,0.5890954595002256,2.0,0.1882348378903659,0.1519379722466619,0.5210993170264618,1242,1400,3,15.448150608364813,dumbbell,3,1,B,fb_potential,0.21584517203812437,-0.48792502095225043
-1.4298646370891337,0.20287370714621383,-0.7708943427583056,-1.4063253666129882,-0.13440376418854047,0.609271793299488,2.4275775798454657,3.0,0.2297819088976238,0.1498427446009138,0.442196025649291,760,1400,3,16.44847809418128,dumbbell,3,1,B,fb_potential,-0.491819692622395,-1.2392694716944355
-0.8895183899614421,-1.2896017230370087,-0.4122335921683715,-0.9526197747886199,1.9210549344997614,0.609271793299488,-1.011556893516541,3.0,0.2164117758928319,0.1517329229751121,0.5017672529943286,818,1400,3,17.183175550659318,dumbbell,3,1,B,fb_potential,0.09112399497995438,-0.2312085214043193
1.0819373183455832,0.49126686128089053,-0.6287953383809787,-1.1755824218912632,1.4165509132571497,0.609271793299488,1.1746015138725134,3.0,0.2119439575907032,0.1447586112731488,0.4758752196683873,33,1400,3,17.845054462424237,dumbbell,3,1,B,fb_potential,-0.35919464029332115,-1.0708162238878518
1.099214312826322,-0.26015421083134793,0.19637748495183543,-1.3710570578960317,1.4184623607076754,0.3481553104568503,-0.2737323520779992,3.0,0.2344261122522979,0.1773844082464489,0.5329979835134857,757,1400,3,18.477853740953684,dumbbell,3,1,B,fb_potential,0.15122649210801564,0.13855722484176614
-3.0992934803489742,0.8893472297547119,-1.6943867562235808,-1.0553557154890525,2.4314082957454444,0.0870388276142126,0.13676807884947406,3.0,0.2087517971560736,0.1599636228474403,0.5123786335920519,1033,1400,3,18.953242809572934,dumbbell,3,1,B,fb_potential,0.12267862315964928,-0.6795076063580595
2.6376551739760314,2.562724044719811,-2.288502350240469,-0.3954137132628365,4.027594346764302,0.609271793299488,1.531436965533765,3.0,0.2112150004468808,0.1711063285463995,0.5743342327194674,935,1400,3,19.316911019284746,dumbbell,3,1,B,fb_potential,0.07415494116172339,0.15544384465878106
0.7751885171053837,1.4355473932670648,-0.629853315553318,-1.0521962572411556,1.9654036233965888,0.609271793299488,1.4944451892663133,3.0,0.219038076744449,0.1684099348778907,0.5062020834732451,417,1400,3,19.53154101653702,dumbbell,3,1,B,fb_potential,-0.056859035047434725,-0.3486919866417273
0.929789844750017,0.7112611642288729,-1.2099207654321713,-1.5980037904980677,1.036203951048918,-0.17407765522842508,-0.8957980518907112,3.0,0.2164732501069907,0.1678604436528875,0.5004355978785795,1008,1400,3,19.598409833538604,dumbbell,3,1,B,fb_potential,0.1145565331487236,-0.9270743163351369
